index_seg,d_btw_cntr_SgAsEg,ud_bridge_SgAsEg,ud_btw_cntr_SgAsEg
10088,49412.0548009,0.0,135103.752322
10089,36827.4395606,0.0,109815.68073
10090,21055.412168,0.0,43583.0680971
10091,18804.9106101,0.0,27340.7195316
10092,4819.89831985,0.0,1750.19526777
10093,24445.040641,0.0,28125.3384196
10094,14727.8262002,0.0,8641.82015256
10095,34104.6495482,0.0,41642.3455235
10096,34570.9742662,0.0,37323.4233542
10097,69116.6084845,0.0,54453.7186326
10098,49433.7364522,0.0,65009.0255844
10099,7501.71647012,0.0,19482.5979074
10100,9277.63217022,0.0,7140.76782328
10101,38821.2383096,0.0,37043.1211424
10102,57923.4248361,0.0,46858.1465896
10103,71132.5770882,0.0,49662.8483795
10104,821844.33182,0.0,828957.972119
10105,244790.052531,0.0,230277.493566
10106,151145.082663,0.0,135971.373708
10107,126012.652321,0.0,110697.504083
10108,12348.2650805,0.0,3751.3788092
10109,42481.3444547,0.0,3610.21198773
10110,16934.0,1.0,17016.0
10111,348124.720213,0.0,256891.629586
10112,820.740126394,0.0,444.685353576
10113,45655.8458547,0.0,40671.7278507
10114,29705.5198258,0.0,24513.2832261
10115,26685.5592964,0.0,20829.8851043
10116,20256.2770344,0.0,18780.7037245
10117,45342.4281975,0.0,30968.2633098
10118,3198.776848,0.0,6252.32979415
10119,7132.50911446,0.0,13825.2267307
10120,398755.051243,0.0,80735.5849343
10121,207626.811939,0.0,54025.4144007
10122,254359.464824,0.0,32371.0209122
10123,83571.6931439,0.0,18998.0876704
10124,52871.8620179,0.0,5150.97195632
10125,98732.393947,0.0,30595.8341594
10126,87150.426702,0.0,15556.6075143
10127,108678.257138,0.0,13890.0550827
10128,164311.251928,0.0,138564.3308
10129,144153.921149,0.0,77457.7071292
10130,84105.07004,0.0,45327.5897946
10131,55992.5451924,0.0,50697.060039
10132,47421.1765779,0.0,70905.8799605
10133,90192.2025035,0.0,87603.4675171
10134,120107.353484,0.0,120646.346083
10135,52835.2145241,0.0,53152.3982053
10136,37372.2205531,0.0,37791.5656788
10137,1710.19828691,0.0,1880.41412336
10138,27022.4726466,0.0,27368.0370094
10139,18401.7231838,0.0,18705.8749629
10140,23067.8975982,0.0,22926.6044298
10141,168031.579202,0.0,167741.017668
10142,81166.4382293,0.0,75094.4924647
10143,16934.0,1.0,17016.0
10144,51869.3370455,0.0,41793.9915098
10145,84869.3324454,0.0,67315.6067511
10146,69723.8750882,0.0,51098.3061451
10147,28762.2820087,0.0,19035.9633726
10148,18608.3184573,0.0,16129.0265829
10149,162936.992271,0.0,98615.3353167
10150,243450.018465,0.0,99939.4000751
10151,353882.22858,0.0,123774.283054
10152,21504.8153766,0.0,21464.2189021
10153,2908.30737169,0.0,3080.89148874
10154,8142.89168331,0.0,1976.19228357
10155,96140.0450048,0.0,166566.460786
10156,125462.671204,0.0,177551.067181
10157,103567.810041,0.0,148196.177124
10158,98210.2895721,0.0,138960.070781
10159,51613.2233778,0.0,57256.5158
10160,18778.6854938,0.0,34099.3488971
10161,22161.6075273,0.0,22906.640373
10162,4241440.96325,0.0,3817910.64108
10163,5282109.15242,0.0,3847613.60207
10164,2867471.14614,0.0,3155278.69606
10165,1036342.80545,0.0,974950.273469
10166,75711.3862473,0.0,50732.8004762
10167,248644.069024,0.0,93271.8801245
10168,326235.658976,0.0,154115.020086
10169,39146.5146741,0.0,4412.7741169
10170,91775.6178518,0.0,31701.1386516
10171,30419.0678275,0.0,86985.9221386
10172,10960.9024547,0.0,50424.7857608
10173,976.9584688,0.0,5312.35586533
10174,17048.1882702,0.0,13560.9949464
10175,551501.066967,0.0,795738.889224
10176,58913.6402215,0.0,52057.5316023
10177,59969.7489709,0.0,52251.6760309
10178,57184.9240762,0.0,75856.8450109
10179,30412.1795396,0.0,33672.866118
10180,34065.3637681,0.0,35687.3020384
10181,2230712.854,0.0,1917431.27309
10182,4406836.30203,0.0,3772335.67776
10183,4968433.65476,0.0,5434562.57492
10184,21458.0076998,0.0,26439.9786146
10185,35992.4723926,0.0,27335.7465653
10186,23635.236516,0.0,12023.8096419
10187,219038.365722,0.0,162598.22961
10188,16934.0,1.0,17016.0
10189,2214750.87316,0.0,1898614.10969
10190,29016.0237882,0.0,33174.3706704
10191,16452.7614047,0.0,14357.3353273
10192,16680.4674699,0.0,16676.8383182
10193,2442.326562,0.0,2079.83527489
10194,11543.4704479,0.0,11396.1583655
10195,19261.9970905,0.0,35687.6600749
10196,1125609.74621,0.0,96378.5840879
10197,1063252.13598,0.0,75396.0634005
10198,123105.451758,0.0,17754.2839423
10199,111233.491232,0.0,3694.82732195
10200,10282.013073,0.0,3170.5854159
10201,334762.358225,0.0,284051.985671
10202,319142.785934,0.0,267871.258705
10203,223985.028477,0.0,184086.732692
10204,58358.4467372,0.0,61933.9558818
10205,16934.0,1.0,17016.0
10206,25117.881643,0.0,26574.1550302
10207,26224.3841306,0.0,27711.7840291
10208,32642.4937002,0.0,56829.2803648
10209,10418.1385082,0.0,24690.584224
10210,2249.18847175,0.0,15663.8793538
10211,16782.39398,0.0,10370.4414285
10212,44787.7377536,0.0,12619.7188576
10213,24303.2892893,0.0,16556.6066404
10214,3268.87678064,0.0,10914.424658
10215,1016201.96086,0.0,940496.468239
10216,1011101.99363,0.0,917742.441377
10217,1000454.64229,0.0,901131.577658
10218,995906.680247,0.0,899112.182991
10219,993367.96253,0.0,883421.909174
10220,1992601.16123,0.0,2652073.82336
10221,1979777.31608,0.0,2638752.6282
10222,1974729.41925,0.0,2636878.11214
10223,1968692.29297,0.0,2634854.15702
10224,2040541.602,0.0,2680647.896
10225,2094763.92954,0.0,2711569.2564
10226,1961461.90504,0.0,2599756.70195
10227,1930512.19201,0.0,2510729.51965
10228,1909194.63489,0.0,2486996.50905
10229,1925794.15735,0.0,2535667.14384
10230,2120135.27013,0.0,2940200.49029
10231,2109467.94919,0.0,2834355.80064
10232,4248970.45611,0.0,5409415.30737
10233,4209692.53562,0.0,5335081.88786
10234,3529085.9399,0.0,5315941.72583
10235,1922363.99335,0.0,1762299.36394
10236,1966283.46928,0.0,1794486.39981
10237,1908497.33944,0.0,1726310.67681
10238,1872954.47854,0.0,1678836.61628
10239,129499.904652,0.0,82410.4125131
10240,116141.184626,0.0,65548.0356011
10241,107860.84734,0.0,46635.0606251
10242,93958.4689917,0.0,32629.8055196
10243,105584.698034,0.0,41974.5128027
10244,80455.794462,0.0,13873.675145
10245,40470.8722067,0.0,13687.9379948
10246,40474.8722067,0.0,3772.94404776
10247,9558.36709102,0.0,11189.2108258
10248,678055.690696,0.0,257158.098761
10249,326023.125114,0.0,141804.882616
10250,139746.668604,0.0,53263.4379079
10251,109944.90166,0.0,37950.9883636
10252,609466.291917,0.0,832079.527929
10253,167843.922681,0.0,781147.004175
10254,501926.704629,0.0,265366.405061
10255,30043.6382551,0.0,70191.4368828
10256,102709.252074,0.0,91772.5873863
10257,102848.244554,0.0,100254.279639
10258,1087315.60677,0.0,975048.188869
10259,1081023.43136,0.0,1813768.99922
10260,1077322.59397,0.0,1804998.28422
10261,58457.347232,0.0,31290.5604233
10262,742255.930025,0.0,794886.216672
10263,483908.982415,0.0,481565.381331
10264,345926.629811,0.0,303838.972252
10265,250768.002534,0.0,232226.078394
10266,176732.554394,0.0,166802.900757
10267,89895.996088,0.0,86409.7369649
10268,16934.0,1.0,17016.0
10269,16934.0,1.0,17016.0
10270,411.963350487,0.0,398.297835498
10271,1366.54062783,0.0,1190.77474388
10272,100405.999553,0.0,156403.127866
10273,44277.1233715,0.0,23703.5152183
10274,111042.830782,0.0,54149.9460686
10275,42023.7064404,0.0,38501.8775956
10276,2069321.51936,0.0,2753447.73964
10277,2065055.50257,0.0,2748685.79486
10278,2113727.76978,0.0,2729875.63243
10279,2526368.28041,0.0,2728129.86751
10280,24647.9495842,0.0,47226.4843882
10281,898778.36103,0.0,2182761.35273
10282,900851.424628,0.0,1227360.17074
10283,283105.285731,0.0,685194.973144
10284,117434.302236,0.0,375406.814022
10285,83444.0072766,0.0,357605.574325
10286,85159.4100899,0.0,66064.0162212
10287,32280.5140501,0.0,17797.1203438
10288,50884.8325074,0.0,37011.9340176
10289,8470.0,1.0,17016.0
10290,10483.2968372,0.0,5453.08336337
10291,3517.71411275,0.0,1879.48286538
10292,47451.4806753,0.0,45450.4331222
10293,28356.1817161,0.0,26355.132061
10294,15241.3974689,0.0,15059.1971198
10295,3057.93964415,0.0,2468.21225482
10296,245257.685513,0.0,249391.690043
10297,210878.365352,0.0,218553.072401
10298,159805.507789,0.0,157293.097541
10299,33331.9793094,0.0,26610.8271684
10300,337251.995392,0.0,565787.398516
10301,152824.434168,0.0,290321.507144
10302,89782.3556286,0.0,171690.521744
10303,35730.3994142,0.0,24127.7411845
10304,16036.820257,0.0,9708.18651382
10305,27556.3744401,0.0,29593.3812636
10306,146187.97146,0.0,70379.166489
10307,34767.7859836,0.0,87643.0236992
10308,194571.887378,0.0,5929.96654692
10309,549973.194553,0.0,661647.066047
10310,451835.281886,0.0,592751.882567
10311,430786.726186,0.0,535820.649508
10312,399138.294894,0.0,499344.305957
10313,295342.034687,0.0,387268.869752
10314,16934.0,1.0,17016.0
10315,31784.8668302,0.0,28331.4996988
10316,29117.0405619,0.0,24196.5232692
10317,23073.2870881,0.0,13701.1196938
10318,20354.2860629,0.0,8367.60998078
10319,33552.244198,0.0,34745.85133
10320,9852.32272415,0.0,9854.94307016
10321,11850.9955257,0.0,7602.41437641
10322,3995.34136327,0.0,582.005111289
10323,8597.16004877,0.0,11922.8988663
10324,6836.15026968,0.0,13813.131746
10325,10305.9560509,0.0,3261.10561677
10326,48273.2079911,0.0,41115.9504077
10327,6073.41263487,0.0,12108.9810283
10328,17192.5885563,0.0,15337.7513101
10329,78296.2201458,0.0,68427.6535833
10330,21226.1975,0.0,23553.7199027
10331,15825.3705898,0.0,8803.1259692
10332,8356.2139728,0.0,8383.87520784
10333,12279.7633723,0.0,25029.4100305
10334,11988.9834455,0.0,8077.169207
10335,76567.99334,0.0,100447.79155
10336,13536.4154753,0.0,16784.8426661
10337,117087.459372,0.0,117837.225256
10338,33452.0366495,0.0,33629.7021645
10339,17596.937915,0.0,12853.8693445
10340,9092.78773141,0.0,8588.24634501
10341,84161.9571044,0.0,53875.6926483
10342,19835.1591254,0.0,19616.6954601
10343,387310.572983,0.0,173897.843431
10344,261882.230583,0.0,108353.324931
10345,142812.79938,0.0,60101.5649469
10346,40292.9836397,0.0,32663.4028959
10347,45178.9517664,0.0,32601.350859
10348,45244.7821613,0.0,28680.2199698
10349,47265.2251371,0.0,47064.8843846
10350,108055.900495,0.0,106855.420005
10351,127736.065908,0.0,106961.73473
10352,96127.9515347,0.0,89429.4898388
10353,24261.0004417,0.0,20066.6301274
10354,12545.5434223,0.0,13508.9692823
10355,7289.7421456,0.0,6839.26671807
10356,11109.8083714,0.0,11238.0205689
10357,20872.4392768,0.0,9895.30686421
10358,85350.5455787,0.0,89567.8424173
10359,100350.25516,0.0,105051.095869
10360,78393.5668756,0.0,51112.8166981
10361,9538.20174891,0.0,11758.2055114
10362,55527.252275,0.0,41821.118467
10363,55535.252275,0.0,13076.2855932
10364,38616.252275,0.0,14997.6411593
10365,9362.91092697,0.0,10865.5522168
10366,9723.93040061,0.0,10695.0576679
10367,40023.1233887,0.0,59361.5530471
10368,61565.1412922,0.0,39655.5780203
10369,24690.6454086,0.0,26383.2802216
10370,466.892482517,0.0,807.372122185
10371,16934.0,1.0,17016.0
10372,16934.0,1.0,17016.0
10373,16930.0,0.0,17012.0
10374,97949.2974883,0.0,139732.814069
10375,57797.639654,0.0,122321.098375
10376,42088.5045848,0.0,89768.5864744
10377,16331.9773941,0.0,32946.2100694
10378,28312.8347224,0.0,14147.5139209
10379,71969.7242311,0.0,49347.0605996
10380,39330.7745115,0.0,145184.774911
10381,63645.7484078,0.0,42749.9887243
10382,1871395.46767,0.0,583385.505835
10383,79784.2814372,0.0,89478.6078679
10384,425101.483487,0.0,557368.999027
10385,793011.581882,0.0,1047048.46667
10386,2761526.23341,0.0,2596316.34452
10387,979513.602803,0.0,1048671.27861
10388,67310.5637612,0.0,57145.1908765
10389,47074.1949665,0.0,41731.0444409
10390,21911.6163361,0.0,20719.3596865
10391,141830.809906,0.0,57830.4270078
10392,2692.36276476,0.0,2689.97841312
10393,41028.2401128,0.0,74587.3914303
10394,43965.5497813,0.0,36146.2555676
10395,27163.7760187,0.0,6627.12900776
10396,39611.5890976,0.0,31253.8492193
10397,41370.4604629,0.0,60452.0714988
10398,31134.0471713,0.0,64967.0572535
10399,37606.3183665,0.0,53767.1886634
10400,90600.2667467,0.0,47091.0883215
10401,12129.3630499,0.0,14239.3426906
10402,75489.5904631,0.0,64345.7742153
10403,166399.504708,0.0,102519.721771
10404,444564.07403,0.0,392739.924418
10405,71775.8039701,0.0,113809.038786
10406,70094.5269593,0.0,105737.26387
10407,122683.152565,0.0,77686.1541942
10408,57093.1980218,0.0,42118.2835898
10409,56773.764279,0.0,34233.677786
10410,37587.5511774,0.0,27480.9500287
10411,24575.8386584,0.0,18215.4140317
10412,17874.0691218,0.0,11914.2447443
10413,36322.2285868,0.0,34885.6949556
10414,34957.720351,0.0,40457.7019296
10415,51681.455621,0.0,55825.5454643
10416,93987.9362702,0.0,70637.6375994
10417,92577.5563919,0.0,84320.9581889
10418,86255.0907614,0.0,100135.770196
10419,81811.9449788,0.0,128846.16869
10420,180865.031607,0.0,111335.886519
10421,104236.92362,0.0,63655.7307722
10422,33856.0,0.0,34020.0
10423,8987.17594552,0.0,17219.3673351
10424,17112.2591016,0.0,985.178683127
10425,9383.80893667,0.0,1578.6946691
10426,15941.1468992,0.0,25440.4931818
10427,16185.0584012,0.0,16118.3505925
10428,16934.0,1.0,17016.0
10429,99346.8508818,0.0,87121.0987567
10430,64324.8077307,0.0,55533.8135642
10431,44915.8619153,0.0,40100.5496108
10432,34424.7638498,0.0,31006.1437151
10433,33552.7973368,0.0,28871.7354898
10434,70188.4976475,0.0,52815.0859007
10435,2905789.46571,0.0,3628777.68487
10436,16474.3317824,0.0,16604.1140223
10437,17603.096789,0.0,17630.0050254
10438,62048.048057,0.0,62591.9496388
10439,27348.3592599,0.0,27537.5445934
10440,13212.2022076,0.0,13057.9344046
10441,181.303602619,0.0,173.944083694
10442,8482.39224631,0.0,8517.21248196
10443,16934.0,1.0,17016.0
10444,16934.0,1.0,17016.0
10445,21113.2039004,0.0,24794.7312002
10446,9556.67176129,0.0,8750.46078822
10447,6619.40736167,0.0,8930.6468363
10448,84655.5516095,0.0,71263.9059171
10449,85385.0357541,0.0,71347.8546646
10450,95273.9770335,0.0,60858.3402592
10451,85815.1091457,0.0,64595.7171296
10452,84966.6854517,0.0,100145.352628
10453,174289.679836,0.0,266116.342976
10454,301396.671784,0.0,556128.380521
10455,2175.32312747,0.0,5017.47533397
10456,16934.0,1.0,17016.0
10457,567512.044117,0.0,507500.056762
10458,26670.2288893,0.0,33567.8479072
10459,19477.3489753,0.0,33129.1009764
10460,9754.22888935,0.0,16569.8479072
10461,24119.7711107,0.0,17468.1520928
10462,75414.4285576,0.0,53374.1622993
10463,32573.030596,0.0,2280.69591713
10464,32440.158005,0.0,4258.51338124
10465,28694.7764037,0.0,5918.79539617
10466,28408.4717428,0.0,26383.4539463
10467,13569.5932082,0.0,2450.50793223
10468,11482.1396835,0.0,25186.0445439
10469,8470.08333333,0.0,12644.194206
10470,16934.0,1.0,17016.0
10471,54024.3158847,0.0,57261.5202101
10472,56446.5968893,0.0,57380.8395777
10473,383301.95594,0.0,500943.482878
10474,28633.8165135,0.0,23973.1464976
10475,20594.6179036,0.0,19098.992369
10476,20839.5758299,0.0,13695.4840302
10477,34326.4002132,0.0,36631.038392
10478,85005.7902282,0.0,13182.9366157
10479,8998.98938903,0.0,617262.259177
10480,10175.7148136,0.0,349202.525736
10481,18181.3695718,0.0,90162.7763702
10482,37800.165272,0.0,44967.5816961
10483,36467.9469076,0.0,6048.20924358
10484,38555.4954055,0.0,46663.553438
10485,17972.1323556,0.0,21887.9493513
10486,4534.99150021,0.0,31814.6536437
10487,16934.0,1.0,17016.0
10488,16934.0,1.0,17016.0
10489,16846.4351162,0.0,16915.040185
10490,22184.5853964,0.0,15806.134079
10491,17134.0174865,0.0,12667.2161374
10492,98533.6758373,0.0,37007.5590134
10493,106153.858946,0.0,71065.6012375
10494,98526.014113,0.0,87066.9584505
10495,91049.0852921,0.0,74876.2593235
10496,117504.938823,0.0,74483.2933193
10497,130797.079002,0.0,98222.7038401
10498,124470.775928,0.0,102334.9676
10499,114149.972218,0.0,82692.1523066
10500,40352.3751285,0.0,39190.8800672
10501,23284.4099318,0.0,36378.5451097
10502,19437.0794033,0.0,8343.44976283
10503,39274.3765069,0.0,36508.2676503
10504,10871.2848964,0.0,1807.15942645
10505,13680.5325144,0.0,2372.6724359
10506,6856.8252675,0.0,28234.9590697
10507,12916.5614155,0.0,12954.7852349
10508,8205.89854346,0.0,6562.18577544
10509,17919.6271205,0.0,12569.9089744
10510,19723.2824739,0.0,13130.4262588
10511,25960.4310133,0.0,17550.0605291
10512,18199.4281386,0.0,11358.394039
10513,156972.823639,0.0,73730.2829103
10514,270594.261066,0.0,133340.969515
10515,139210.23286,0.0,100225.978834
10516,88503.8592599,0.0,25715.0518384
10517,6161.16892255,0.0,1690.37297519
10518,8436.51105652,0.0,7939.4543339
10519,50470.4729399,0.0,811118.064611
10520,72019.6457708,0.0,895873.51813
10521,3698.33038429,0.0,7886.92501514
10522,20486.2571953,0.0,20757.4668702
10523,19606.9622788,0.0,10760.6993932
10524,14103.7413559,0.0,15042.0010618
10525,2089.37697251,0.0,1988.99556476
10526,16934.0,1.0,17016.0
10527,39509.9376525,0.0,18943.8460966
10528,4820.92836559,0.0,8606.89820526
10529,25140.3728469,0.0,25247.8858282
10530,8.0,0.0,8.0
10531,16930.0,0.0,17012.0
10532,16934.0,1.0,17016.0
10533,8212.01130862,0.0,8323.34368497
10534,391.27083424,0.0,344.344034328
10535,16607.636759,0.0,7289.09390742
10536,189309.625125,0.0,176060.328533
10537,63751.0504726,0.0,58917.7706608
10538,1988986.10504,0.0,2180343.85231
10539,1958134.86801,0.0,2149926.65936
10540,1925718.82476,0.0,1270117.24785
10541,923302.172826,0.0,380593.169629
10542,820400.036405,0.0,281773.207369
10543,737036.113127,0.0,261176.345463
10544,351366.201077,0.0,93628.7865676
10545,313800.509096,0.0,84044.119631
10546,312218.656826,0.0,80304.7702606
10547,300124.044754,0.0,79549.7932431
10548,374379.126803,0.0,95293.6392764
10549,129314.792375,0.0,43404.0085184
10550,105671.823459,0.0,29116.7954096
10551,74025.6341028,0.0,18233.8225188
10552,57332.3464193,0.0,21603.9241059
10553,16934.0,1.0,17016.0
10554,27670.4608659,0.0,14759.136449
10555,41944.2327726,0.0,33092.8678864
10556,66383.8950211,0.0,42237.3459665
10557,86530.863648,0.0,59295.9763677
10558,223192.496368,0.0,239911.142258
10559,370928.417065,0.0,403873.36439
10560,524337.037218,0.0,573569.445673
10561,391849.499975,0.0,419476.950055
10562,350367.498283,0.0,374080.451962
10563,291441.729165,0.0,298369.525232
10564,242390.257889,0.0,242691.300883
10565,222668.936377,0.0,218905.911009
10566,47222.4473399,0.0,11987.2799782
10567,40474.8722067,0.0,3772.94404776
10568,9558.36709102,0.0,11189.2108258
10569,126297.446131,0.0,56466.7470679
10570,109555.746889,0.0,39655.5780203
10571,92989.9985371,0.0,34023.406753
10572,172339.616407,0.0,111850.303709
10573,248327.648589,0.0,149011.390333
10574,9348.52259839,0.0,11868.3153843
10575,6222.64453828,0.0,19820.8266006
10576,49082.7893347,0.0,74105.898229
10577,16897.990397,0.0,8694.82360929
10578,291688.520297,0.0,192657.950139
10579,16934.0,1.0,17016.0
10580,16934.0,1.0,17016.0
10581,38702.9742967,0.0,35787.08328
10582,71725.6985142,0.0,62186.1448708
10583,1774379.8242,0.0,1596782.73147
10584,950514.117347,0.0,542813.491575
10585,1583815.4661,0.0,1031000.8865
10586,1593731.10058,0.0,1049092.81294
10587,370360.693613,0.0,487121.899338
10588,10206.7091415,0.0,8560.40248963
10589,33275.7942925,0.0,18191.8479174
10590,16811.9001998,0.0,2960.66688388
10591,77938.8016547,0.0,10283.4771811
10592,130822.045981,0.0,14486.9244349
10593,57894.6687352,0.0,38233.6884475
10594,382489.284083,0.0,81688.4690995
10595,618522.187023,0.0,499679.457357
10596,951622.565943,0.0,1195112.55481
10597,1259543.02135,0.0,1157482.74704
10598,1941615.18781,0.0,1903782.41526
10599,598351.488271,0.0,127248.505841
10600,1009195.3371,0.0,146962.321871
10601,958722.556752,0.0,121026.706712
10602,941907.854934,0.0,152243.366102
10603,736305.37306,0.0,134563.267915
10604,788480.171048,0.0,220962.455104
10605,87110.4149309,0.0,844.443256545
10606,264116.495917,0.0,173114.029044
10607,219776.780845,0.0,115995.008403
10608,16934.0,1.0,17016.0
10609,310990.291806,0.0,260480.861546
10610,263953.301166,0.0,206147.431749
10611,256750.198193,0.0,196214.089817
10612,104396.243043,0.0,146790.019817
10613,12905.8941152,0.0,67286.4203364
10614,78722.4860892,0.0,96042.2153653
10615,63947.376288,0.0,68870.0019358
10616,47464.9241929,0.0,40959.1110926
10617,16934.0,1.0,17016.0
10618,50790.0,1.0,51036.0
10619,16934.0,1.0,17016.0
10620,750323.445137,0.0,31639.7729989
10621,14698.9926987,0.0,7257.09841605
10622,8939.06229403,0.0,5195.6965027
10623,4010.95703686,0.0,3837.54463821
10624,9066.84649621,0.0,10986.4550282
10625,18399.1004502,0.0,14790.6446008
10626,14283.9396622,0.0,13126.1175692
10627,15351.9451267,0.0,10362.2592487
10628,18894.7309596,0.0,8440.11826218
10629,68780.6738573,0.0,48310.2332629
10630,88772.2784087,0.0,58092.0638973
10631,84611.007783,0.0,58920.0898165
10632,32496.98117,0.0,34134.9918537
10633,158595.273575,0.0,62677.7723036
10634,172494.361065,0.0,68687.697192
10635,84912.2541436,0.0,73407.9462856
10636,83660.991614,0.0,96700.8822466
10637,49641.5415836,0.0,84531.4958736
10638,23415.5580829,0.0,23086.4613327
10639,21816.0230105,0.0,11141.7753885
10640,463331.527792,0.0,547718.273566
10641,443795.093536,0.0,539510.337758
10642,226559.513745,0.0,329259.714955
10643,101594.886506,0.0,216849.482427
10644,26994.3161858,0.0,150148.402845
10645,6006.26991387,0.0,14891.6792379
10646,14086.857327,0.0,1103.08544863
10647,8874.80408081,0.0,4079.10632325
10648,57117.0484277,0.0,62795.7188925
10649,72587.1716444,0.0,79758.1319254
10650,32727.1112572,0.0,37560.5164353
10651,27465.2633395,0.0,29139.3563899
10652,69892.2778449,0.0,67808.0575082
10653,98615.8479223,0.0,108023.493701
10654,535431.025276,0.0,258075.250487
10655,306159.911716,0.0,167504.969714
10656,497185.523748,0.0,351649.293708
10657,553821.439599,0.0,481765.720744
10658,535908.769849,0.0,417834.034739
10659,562162.578585,0.0,445149.046276
10660,1018137.19358,0.0,771129.449704
10661,180333.86259,0.0,180141.31974
10662,137361.865359,0.0,137005.508176
10663,87943.6276735,0.0,81270.0494717
10664,55769.0730812,0.0,53361.0765539
10665,16934.0,1.0,17016.0
10666,16934.0,1.0,17016.0
10667,209048.51528,0.0,210262.657131
10668,59896.2817921,0.0,60549.5099425
10669,281896.779813,0.0,283782.995314
10670,142313.177109,0.0,59434.1338079
10671,92221.3272773,0.0,25051.0876845
10672,5868.11680183,0.0,2080.54620849
10673,50524.4671253,0.0,50703.5395445
10674,1352732.78783,0.0,1133286.72754
10675,967296.977558,0.0,635776.345602
10676,525770.126703,0.0,430927.910149
10677,162280.263435,0.0,158190.959358
10678,59323.8325092,0.0,51838.1031779
10679,44553.2331001,0.0,35723.536008
10680,31604.0946406,0.0,23602.9113646
10681,25155.3411499,0.0,23859.6368789
10682,21680.7697636,0.0,27809.2410957
10684,16934.0,1.0,17016.0
10685,713500.049633,0.0,1879341.46209
10686,179643.247616,0.0,257258.182585
10687,151903.034647,0.0,138670.723212
10688,97532.829152,0.0,72909.2255862
10689,94645.2019646,0.0,90340.5898601
10690,235886.008775,0.0,309678.025016
10691,124977.970262,0.0,193930.963351
10692,72304.4745957,0.0,120916.789141
10693,47922.1401326,0.0,77071.9303322
10694,21722.212988,0.0,84275.1431247
10695,57475.2732249,0.0,61403.3217731
10696,16934.0,1.0,17016.0
10697,61940.5472943,0.0,68939.6101399
10698,20090.9530094,0.0,23746.2054198
10699,16934.0,1.0,17016.0
10700,16934.0,1.0,17016.0
10701,16934.0,1.0,17016.0
10702,16934.0,1.0,17016.0
10703,12148.4281393,0.0,19106.7789555
10704,34356.7879302,0.0,63996.3021859
10705,50811.7674204,0.0,97123.7298276
10706,75345.7102952,0.0,146736.874384
10707,109173.354655,0.0,215182.548544
10708,202950.004692,0.0,470298.859978
10709,7718388.31637,0.0,8284961.82161
10710,6018288.51747,0.0,6870310.43421
10711,5440752.10651,0.0,6054988.42723
10712,5306208.76484,0.0,5907128.88946
10713,4604.12925662,0.0,4168.33452532
10714,12654.0884775,0.0,278.600888001
10715,22053.1477538,0.0,23481.8828508
10716,4776.45545029,0.0,4829.40281452
10717,18557.5770671,0.0,33554.1442821
10718,16934.0,1.0,17016.0
10719,1324.6277925,0.0,937.53041519
10720,12767.5748138,0.0,10082.2130894
10721,59896.8606305,0.0,63533.0140993
10722,27207.6194663,0.0,13300.1530701
10723,428198.193511,0.0,376327.815327
10724,8723.62715311,0.0,8780.11417179
10725,76183.307784,0.0,49618.8133429
10726,9048.4448652,0.0,3941.36874715
10727,18628.9253309,0.0,22610.8768302
10728,29616.5273327,0.0,27899.0236532
10729,158389.821755,0.0,69341.5127878
10730,23353.1643444,0.0,38888.4432132
10731,8831.4737537,0.0,2147.0611022
10732,93156.4296239,0.0,57828.1990547
10733,40880.3533314,0.0,21345.7905915
10734,11332.4158477,0.0,11385.4310323
10735,16934.0,1.0,17016.0
10736,16934.0,1.0,17016.0
10737,16934.0,1.0,17016.0
10738,37313.1365247,0.0,35100.9008095
10739,6242.32505556,0.0,6283.16315377
10740,0.0,0.0,0.0
10741,3466.04803154,0.0,304.172316572
10742,40371.9254485,0.0,54703.9437359
10743,6519.92544847,0.0,21277.9783164
10744,895.828513024,0.0,7823.5910487
10746,162545.772924,0.0,184215.166555
10747,60437.5053445,0.0,48908.2069415
10748,60736.9376416,0.0,32300.9707376
10749,21278.6820457,0.0,16340.8970433
10750,45402.1294622,0.0,15552.6102806
10751,24586.2665469,0.0,15758.0193047
10752,13912.0003083,0.0,8294.89760415
10753,19463.4559717,0.0,20277.5099745
10754,3053383.76799,0.0,3966914.97379
10755,829294.197095,0.0,2056837.79154
10756,107336.641672,0.0,168806.245747
10757,56990.3521988,0.0,84566.8777275
10758,16934.0,1.0,17016.0
10759,15151.7688809,0.0,27329.6550945
10760,10839.0697409,0.0,18765.1820082
10761,2577.13359595,0.0,5558.4814876
10762,1466405.19976,0.0,480063.4267
10763,142936.429086,0.0,8378.14749385
10764,346216.255369,0.0,143593.229004
10765,450357.933723,0.0,268659.470275
10766,16934.0,1.0,17016.0
10767,6225.46171006,0.0,1294.42517189
10768,15540.2307757,0.0,24345.3376629
10769,16934.0,1.0,17016.0
10770,18.0,0.0,18.0
10771,50073.9795334,0.0,43501.1457136
10772,83046.1448525,0.0,71087.6423117
10773,16934.0,1.0,17016.0
10774,23644.5025015,0.0,23878.1543901
10775,65654.8250605,0.0,45957.0818812
10776,20296.7159804,0.0,24537.8208118
10777,11918.0713169,0.0,7997.94880775
10778,20214.6177118,0.0,13956.5510855
10779,9233.96710859,0.0,4047.83145556
10780,19329.9401481,0.0,8894.72668454
10781,15855.4350723,0.0,24074.7635538
10782,317028.275921,0.0,13186.0130459
