,index_seg,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,poi_total
2773,2885,0,0,0,0,0,0,0,0,6,0,6
2774,2886,0,1,0,0,0,0,0,0,4,0,5
2775,2887,0,1,0,0,0,0,0,0,2,0,3
2776,2888,0,2,0,2,0,0,0,0,3,1,8
2777,2889,0,1,0,0,0,0,0,0,3,0,4
2778,2890,0,2,0,0,0,0,0,0,2,0,4
2779,2891,0,4,0,0,0,0,0,0,2,1,7
2780,2892,0,2,0,0,0,0,0,0,3,1,6
2781,2893,0,0,6,2,3,1,1,0,6,3,22
2782,2894,0,0,5,1,2,0,1,0,10,5,24
2783,2895,0,0,2,0,1,1,0,5,8,4,21
2784,2896,0,0,0,1,0,0,1,3,10,10,25
2785,2897,0,1,1,1,0,2,4,0,11,6,26
2786,2898,0,2,0,0,0,0,2,0,14,0,18
2787,2899,0,3,1,1,1,0,1,0,11,2,20
2788,2900,0,1,0,0,0,0,0,0,3,1,5
2789,2901,0,5,0,0,0,1,1,0,3,0,10
2790,2902,0,3,0,0,0,0,1,0,1,0,5
2791,2903,0,4,0,0,0,0,1,0,1,0,6
2792,2904,0,6,0,0,0,0,1,0,3,0,10
2793,2905,0,1,0,0,0,0,0,0,0,1,2
2794,2906,0,1,0,0,0,0,0,0,3,0,4
2795,2907,0,1,0,0,0,0,0,1,3,0,5
2796,2908,0,0,0,0,0,0,0,0,2,5,7
2797,2909,0,2,0,0,0,0,0,0,5,1,8
2798,2910,0,1,0,0,0,0,0,0,0,0,1
2799,2911,0,3,0,0,0,0,0,0,0,0,3
2800,2912,0,1,0,0,0,0,0,0,0,0,1
2801,2914,0,1,0,0,0,0,0,0,0,0,1
2802,2916,0,1,0,0,0,0,0,0,0,0,1
2803,2917,0,1,0,0,0,0,0,0,0,0,1
2804,2918,0,1,0,0,0,0,0,0,0,0,1
2805,2919,0,1,0,0,0,0,0,0,0,0,1
2806,2921,0,1,0,0,0,1,0,0,5,1,8
2807,2922,0,1,0,0,0,0,0,0,4,0,5
2808,2924,0,1,1,0,0,1,1,0,8,1,13
2809,2925,0,1,1,3,0,0,0,0,20,3,28
2810,2926,0,1,0,2,1,0,0,0,31,1,36
2811,2927,0,3,1,1,2,0,0,0,31,2,40
2812,2928,0,0,0,0,0,0,0,0,10,0,10
2813,2929,0,0,0,1,0,0,0,1,3,0,5
2814,2930,0,1,0,3,0,0,0,1,3,0,8
2815,2931,0,2,0,0,1,0,0,1,4,0,8
2816,2932,0,2,0,0,0,0,0,0,5,0,7
2817,2933,0,0,0,0,0,0,0,0,2,0,2
2818,2934,0,1,0,1,0,0,0,0,1,0,3
2819,2935,0,1,0,1,0,0,0,0,2,0,4
2820,2936,0,1,0,0,0,0,0,0,2,0,3
2821,2937,0,2,0,0,0,0,0,0,2,0,4
2822,2938,0,1,0,0,0,0,0,0,4,0,5
2823,2939,0,2,0,1,0,0,0,0,7,1,11
2824,2940,0,2,0,1,0,0,0,0,10,4,17
2825,2941,0,2,0,2,0,1,2,0,3,5,15
2826,2942,0,0,0,0,0,0,0,0,1,0,1
2827,2943,0,0,0,0,0,0,0,0,1,0,1
2828,2944,0,4,0,0,0,0,0,0,3,0,7
2829,2945,0,1,0,0,0,0,0,0,0,0,1
2830,2946,0,1,0,0,0,0,0,0,0,0,1
2831,2947,0,1,0,0,0,0,0,0,0,0,1
2832,2948,0,1,0,0,0,0,0,0,1,0,2
2833,2949,0,2,0,0,0,0,0,0,1,0,3
2834,2950,0,0,0,0,0,0,0,0,1,0,1
2835,2951,0,1,0,0,0,0,0,0,3,0,4
2836,2952,0,1,0,0,0,0,0,0,4,0,5
2837,2953,0,2,0,0,0,0,0,0,3,0,5
2838,2954,0,4,1,0,0,0,2,0,5,5,17
2839,2956,0,0,0,0,0,0,0,0,1,0,1
2840,2958,0,0,1,0,0,0,0,0,0,0,1
2841,2961,0,1,0,0,0,0,0,0,0,0,1
2842,2962,0,0,0,0,0,0,0,0,3,0,3
2843,2963,0,0,0,0,0,0,0,0,3,0,3
2844,2964,0,0,0,0,0,0,0,0,3,0,3
2845,2965,0,2,1,0,0,0,0,0,3,5,11
2846,2966,0,0,0,0,0,0,0,0,6,0,6
2847,2967,0,0,0,0,0,0,0,0,6,0,6
2848,2970,0,1,0,0,0,0,0,0,0,0,1
2849,2977,0,1,0,0,0,0,0,0,0,0,1
2850,2978,0,4,0,0,0,0,0,0,0,0,4
2851,2979,0,1,0,0,0,0,0,0,0,0,1
2852,2980,0,1,0,0,0,0,0,0,3,2,6
2853,2981,0,1,0,0,0,0,0,0,4,1,6
2854,2982,0,0,0,0,0,0,0,0,6,0,6
2855,2983,0,0,0,0,0,0,0,0,9,0,9
2856,2984,0,0,0,0,0,0,0,0,6,0,6
2857,2985,0,2,0,0,0,0,0,0,6,0,8
2858,2986,0,2,0,0,0,0,0,0,1,0,3
2859,2987,0,1,0,0,0,0,0,0,1,0,2
2860,2988,0,2,0,0,0,0,0,0,1,0,3
2861,2989,0,4,0,0,0,0,0,0,6,0,10
2862,2990,0,0,1,0,0,0,0,0,6,3,10
2863,2991,0,7,2,0,0,0,0,0,5,18,32
2864,2992,0,1,4,3,4,2,1,0,1,0,16
2865,2993,0,1,0,0,0,0,0,0,0,0,1
2866,2994,0,1,0,0,0,0,0,0,0,0,1
2867,2995,0,1,0,0,0,0,0,1,1,1,4
2868,2996,0,2,0,0,0,0,0,0,2,0,4
2869,2997,0,1,0,0,0,0,0,0,4,0,5
2870,2998,0,2,0,0,0,0,0,0,4,0,6
2871,2999,0,4,0,0,0,0,0,0,4,0,8
2872,3000,0,0,0,0,0,0,1,0,2,0,3
2873,3001,0,0,0,0,0,0,1,0,2,0,3
2874,3002,0,0,0,0,0,1,1,0,2,0,4
2875,3003,0,0,0,0,0,1,1,0,3,1,6
2876,3004,0,0,1,5,1,0,1,0,4,4,16
2877,3005,0,0,2,8,1,0,1,0,5,7,24
2878,3006,0,0,0,0,0,0,1,0,3,0,4
2879,3007,0,1,0,0,0,0,1,0,6,0,8
2880,3008,0,0,0,0,0,0,0,0,2,0,2
2881,3009,0,4,0,0,0,0,0,0,1,2,7
2882,3010,0,4,6,0,5,0,0,1,4,7,27
2883,3011,0,0,0,2,2,1,0,2,3,4,14
2884,3012,0,1,0,1,1,0,0,0,8,1,12
2885,3013,0,1,0,1,0,0,0,0,7,2,11
2886,3014,0,1,1,1,0,0,0,0,8,0,11
2887,3015,0,2,1,0,0,0,0,0,16,1,20
2888,3016,0,13,0,2,0,0,0,1,18,3,37
2889,3017,0,8,0,0,0,1,0,0,14,2,25
2890,3018,1,3,3,4,1,0,1,0,12,3,28
2891,3019,0,1,6,3,2,7,3,0,13,4,39
2892,3020,0,2,0,3,0,1,2,0,7,1,16
2893,3021,0,4,7,4,4,1,2,0,7,2,31
2894,3022,0,6,6,8,6,1,1,1,10,2,41
2895,3023,0,3,0,5,0,0,1,1,6,0,16
2896,3024,0,4,0,4,0,1,8,0,6,2,25
2897,3025,0,0,0,0,0,0,0,0,3,0,3
2898,3026,1,2,0,0,2,1,1,1,4,0,12
2899,3027,1,5,0,1,1,2,0,0,3,1,14
2900,3028,0,0,0,0,0,0,0,0,4,0,4
2901,3029,0,0,0,0,0,0,0,0,2,0,2
2902,3030,0,1,0,1,0,0,0,0,4,5,11
2903,3031,0,4,0,0,0,0,0,0,5,0,9
2904,3032,0,3,0,0,0,0,0,0,5,1,9
2905,3033,0,1,0,0,0,0,0,0,1,0,2
2906,3034,0,1,4,0,1,0,0,0,4,6,16
2907,3035,0,2,5,0,1,0,0,1,4,6,19
2908,3036,0,0,0,0,0,0,0,0,1,0,1
2909,3037,0,1,0,0,0,0,0,0,0,0,1
2910,3038,0,1,1,0,0,0,0,0,1,0,3
2911,3039,0,0,0,0,0,0,0,0,1,0,1
2912,3040,0,0,0,0,0,0,0,0,1,0,1
2913,3041,0,0,0,0,0,0,0,0,1,0,1
2914,3042,0,1,0,0,0,0,0,0,1,0,2
2915,3043,0,1,0,0,0,0,1,0,1,0,3
2916,3044,0,2,0,0,4,1,2,0,9,6,24
2917,3045,1,5,1,3,1,2,7,0,8,4,32
2918,3046,0,1,0,0,0,0,2,0,7,1,11
2919,3047,0,0,0,1,1,0,2,0,1,3,8
2920,3048,0,2,0,0,1,0,0,0,2,1,6
2921,3049,0,2,0,0,0,0,0,0,0,0,2
2922,3050,0,2,0,0,0,0,0,0,0,0,2
2923,3051,0,1,0,0,0,0,1,0,1,0,3
2924,3052,0,1,0,0,0,0,1,0,2,0,4
2925,3053,0,0,0,0,0,0,1,0,2,0,3
2926,3054,0,2,0,0,0,0,1,0,3,0,6
2927,3055,0,0,0,0,0,0,1,0,4,0,5
2928,3056,0,0,0,0,0,0,1,0,3,0,4
2929,3057,0,0,0,1,0,0,1,0,3,0,5
2930,3058,0,1,0,1,0,0,1,0,3,1,7
2931,3059,0,2,1,1,0,0,1,0,2,6,13
2932,3060,0,0,0,0,0,0,1,0,1,0,2
2933,3064,0,5,0,0,0,0,1,0,3,5,14
2934,3065,0,0,0,0,0,0,0,0,2,0,2
2935,3069,0,2,1,0,0,0,0,0,0,0,3
2936,3070,0,2,0,0,0,0,0,0,3,0,5
2937,3071,0,0,0,0,0,0,0,0,4,0,4
2938,3072,0,1,0,0,0,0,0,0,4,0,5
2939,3073,0,2,0,0,0,0,0,0,4,1,7
2940,3074,0,0,0,1,0,0,0,0,3,0,4
2941,3075,0,0,0,1,0,0,0,0,3,0,4
2942,3076,0,2,0,0,0,0,0,0,3,0,5
2943,3077,0,6,0,0,0,0,0,0,3,0,9
2944,3078,0,0,0,1,0,0,1,0,0,2,4
2945,3079,1,1,0,3,0,0,4,0,7,5,21
2946,3080,0,2,0,0,0,0,2,0,1,0,5
2947,3081,0,1,0,1,0,0,0,0,1,2,5
2948,3082,0,0,0,1,0,0,0,1,0,0,2
2949,3083,0,0,0,1,1,0,1,1,2,1,7
2950,3084,0,1,0,0,0,0,0,1,4,1,7
2951,3085,0,1,0,1,0,0,0,0,3,0,5
2952,3086,0,0,0,0,0,0,0,0,1,0,1
2953,3087,0,0,0,1,2,0,0,0,1,0,4
2954,3088,0,2,0,2,1,0,0,0,3,0,8
2955,3089,0,1,0,0,0,0,0,0,2,0,3
2956,3090,0,2,0,0,0,0,0,0,0,1,3
2957,3091,0,1,0,0,0,0,0,0,0,2,3
2958,3092,1,8,1,0,0,0,0,0,11,1,22
2959,3093,1,7,0,0,1,0,0,0,13,2,24
2960,3094,1,1,0,0,1,0,1,4,2,0,10
2961,3095,1,1,0,0,2,0,0,0,3,2,9
2962,3096,0,0,0,0,0,1,0,1,1,1,4
2963,3097,0,4,0,1,0,0,1,0,1,15,22
2964,3098,0,0,0,0,0,0,2,0,0,1,3
2965,3099,0,0,0,0,0,1,0,0,0,1,2
2966,3101,0,0,0,0,0,0,0,0,0,2,2
2967,3102,0,3,0,0,0,1,0,0,0,1,5
2968,3103,0,0,0,0,0,0,0,0,1,0,1
2969,3104,0,0,0,0,0,0,0,0,1,0,1
2970,3105,0,0,0,0,0,1,0,0,1,0,2
2971,3106,0,0,0,0,0,1,0,0,2,3,6
2972,3107,0,0,0,0,0,0,0,0,2,2,4
2973,3108,0,0,0,0,0,1,0,0,2,0,3
2974,3109,0,0,0,0,0,0,0,1,3,0,4
2975,3110,0,0,0,0,0,0,0,1,2,0,3
2976,3112,0,1,0,0,0,0,0,0,0,0,1
2977,3113,0,0,0,0,0,0,1,0,0,0,1
2978,3114,0,1,1,3,3,0,6,1,6,3,24
2979,3115,0,0,0,0,0,0,12,0,3,0,15
2980,3116,0,0,0,0,0,0,2,0,3,0,5
2981,3117,0,0,1,0,1,0,0,0,10,5,17
2982,3118,0,0,0,0,0,0,0,0,4,1,5
2983,3119,0,2,0,0,0,0,0,0,4,0,6
2984,3120,0,0,0,0,0,0,0,0,0,1,1
2985,3121,0,3,1,0,0,0,0,0,6,1,11
2986,3122,0,1,0,0,0,0,0,0,2,3,6
2987,3123,0,0,0,0,0,0,1,0,5,1,7
2988,3124,1,2,3,2,1,0,0,0,6,12,27
2989,3125,1,7,3,2,5,0,1,0,13,29,61
2990,3126,0,0,1,0,2,1,0,0,8,10,22
2991,3127,0,2,0,2,1,0,0,0,10,12,27
2992,3128,0,1,0,2,0,0,0,0,3,0,6
2993,3129,0,0,0,0,0,0,0,1,3,0,4
2994,3130,0,0,0,0,0,0,0,0,3,3,6
2995,3131,0,0,0,0,0,0,0,0,1,2,3
2996,3132,0,0,2,0,0,0,0,0,1,3,6
2997,3133,0,0,1,0,1,0,0,0,0,2,4
2998,3134,0,0,1,0,2,0,0,0,5,3,11
2999,3135,0,0,0,0,0,0,0,0,3,0,3
3000,3136,0,0,0,0,0,0,0,0,3,0,3
3001,3137,0,0,0,0,0,0,0,0,1,0,1
3002,3138,0,0,0,0,0,0,0,0,3,0,3
3003,3139,0,0,0,0,0,0,0,0,3,0,3
3004,3140,0,0,0,0,0,0,0,1,1,0,2
3005,3141,0,1,0,0,0,0,0,0,1,0,2
3006,3142,0,0,0,0,0,0,0,0,1,0,1
3007,3143,0,0,0,0,0,0,0,0,1,1,2
3008,3144,0,3,0,1,0,0,0,0,21,4,29
3009,3145,0,2,0,1,0,0,0,0,19,4,26
3010,3146,0,1,0,2,2,0,0,0,5,3,13
3011,3147,0,2,0,2,0,0,0,0,7,1,12
3012,3148,0,3,0,1,0,0,0,0,17,1,22
3013,3149,0,1,0,2,1,0,0,0,20,1,25
3014,3150,0,1,0,3,3,0,0,0,29,1,37
3015,3151,0,1,0,0,0,0,0,0,1,0,2
3016,3152,0,1,0,1,0,0,0,0,2,0,4
3017,3153,0,1,0,1,0,0,0,0,2,0,4
3018,3154,0,0,0,1,0,0,0,0,3,0,4
3019,3155,0,0,0,1,0,0,0,0,3,0,4
3020,3156,0,0,0,0,0,0,0,0,1,0,1
3021,3157,0,0,0,0,0,0,0,0,1,1,2
3022,3158,0,2,2,1,0,0,0,0,1,0,6
3023,3159,0,1,0,0,0,0,0,0,1,0,2
3024,3160,0,3,0,0,0,0,1,0,6,3,13
3025,3161,0,1,0,0,0,0,0,0,5,3,9
3026,3163,0,1,0,0,0,0,0,0,1,0,2
3027,3164,3,2,6,1,5,1,0,0,5,3,26
3028,3165,0,1,0,0,0,0,0,0,1,0,2
3029,3168,0,2,0,0,0,1,5,0,3,0,11
3030,3169,0,2,0,0,0,1,10,0,3,0,16
3031,3170,0,5,1,0,0,1,9,0,17,1,34
3032,3171,0,10,0,0,0,0,0,0,7,2,19
3033,3172,0,3,0,0,0,0,0,0,4,0,7
3034,3173,0,3,0,0,0,0,0,0,3,0,6
3035,3174,0,5,0,0,0,0,0,0,4,0,9
3036,3175,0,2,0,0,0,0,0,0,1,0,3
3037,3176,0,1,0,0,0,0,0,0,2,1,4
3038,3177,0,0,0,0,0,0,0,0,1,0,1
3039,3178,0,10,0,0,0,0,0,0,1,1,12
3040,3179,0,2,0,1,0,2,2,0,1,0,8
3041,3180,0,3,2,1,0,3,8,0,4,3,24
3042,3181,0,0,7,1,4,0,2,1,8,0,23
3043,3182,0,2,0,0,0,0,1,0,0,2,5
3044,3183,0,0,1,1,0,1,1,0,5,0,9
3045,3184,2,3,3,6,7,0,1,1,31,3,57
3046,3185,0,1,6,7,5,0,1,2,29,4,55
3047,3186,0,0,1,7,4,0,1,2,17,3,35
3048,3187,2,3,0,1,0,0,0,0,3,0,9
3049,3188,0,2,0,3,0,1,0,0,5,2,13
3050,3189,0,1,0,0,0,0,0,0,4,2,7
3051,3190,0,0,0,0,0,0,0,1,3,0,4
3052,3191,0,0,0,0,0,0,0,1,3,1,5
3053,3192,0,0,0,0,0,0,0,0,4,0,4
3054,3193,0,0,0,1,1,0,2,0,5,1,10
3055,3194,0,0,0,2,0,0,0,0,3,2,7
3056,3195,0,0,0,1,0,0,0,0,5,4,10
3057,3196,0,1,0,1,0,0,0,0,4,3,9
3058,3197,0,2,0,1,0,0,0,0,3,1,7
3059,3198,0,3,0,0,0,0,0,0,5,1,9
3060,3199,1,3,1,1,1,0,0,2,3,2,14
3061,3200,0,0,1,0,0,0,0,1,3,3,8
3062,3201,0,0,1,1,1,0,1,0,7,2,13
3063,3202,0,0,0,1,0,1,0,0,5,0,7
3064,3203,0,3,1,0,0,1,1,1,8,0,15
3065,3204,0,1,1,2,0,0,8,0,11,8,31
3066,3205,0,3,1,0,0,2,1,1,5,8,21
3067,3206,0,0,0,1,0,0,2,0,13,1,17
3068,3207,0,2,0,2,0,0,3,1,16,2,26
3069,3208,0,2,0,1,2,0,2,2,6,3,18
3070,3209,0,2,1,1,2,0,1,0,3,0,10
3071,3210,0,1,1,0,0,1,2,0,4,0,9
3072,3211,0,1,2,1,1,0,2,0,2,0,9
3073,3212,0,3,5,4,1,0,2,0,8,1,24
3074,3213,0,3,0,0,0,0,0,0,6,0,9
3075,3214,0,3,0,0,0,0,0,1,7,1,12
3076,3215,0,3,1,7,4,2,0,0,16,2,35
3077,3216,0,1,0,0,0,0,0,2,20,0,23
3078,3217,0,0,0,0,0,0,0,0,1,0,1
3079,3218,0,1,0,0,0,0,0,0,0,0,1
3080,3219,0,1,0,0,0,0,0,0,0,0,1
3081,3220,0,2,0,0,0,0,0,0,1,1,4
3082,3221,0,2,0,0,0,0,0,0,0,0,2
3083,3223,0,1,0,0,0,0,0,0,1,0,2
3084,3224,0,3,0,0,0,0,0,0,1,0,4
3085,3225,0,4,0,0,0,0,0,0,5,3,12
3086,3226,0,0,1,0,0,0,0,0,6,1,8
3087,3227,0,0,2,1,0,0,0,0,3,3,9
3088,3228,0,0,2,1,0,0,0,0,2,3,8
3089,3229,0,0,0,0,0,0,0,0,4,4,8
3090,3230,0,0,0,0,0,0,0,0,5,1,6
3091,3231,0,3,1,0,1,1,6,1,10,7,30
3092,3232,0,4,0,0,0,0,0,0,6,0,10
3093,3233,0,2,0,0,0,0,0,0,0,0,2
3094,3234,0,4,0,0,0,0,0,0,2,0,6
3095,3235,0,1,0,0,0,0,0,0,3,0,4
3096,3236,0,4,0,0,0,0,0,0,0,1,5
3097,3237,0,4,1,2,0,0,1,0,1,3,12
3098,3238,0,0,0,0,0,1,0,0,3,1,5
3099,3239,0,0,0,0,0,0,0,0,4,0,4
3100,3240,0,1,0,0,0,0,0,0,3,1,5
3101,3241,0,2,0,0,0,0,0,0,3,1,6
3102,3242,0,4,0,0,0,0,0,1,3,1,9
3103,3243,0,2,0,0,0,0,0,1,0,0,3
3104,3244,0,4,0,0,0,0,0,0,2,0,6
3105,3245,0,7,0,0,0,0,0,0,3,0,10
3106,3246,0,2,0,0,0,0,0,0,2,0,4
3107,3247,0,0,0,0,0,0,0,0,2,0,2
3108,3248,0,1,0,0,2,0,0,0,2,1,6
3109,3249,0,0,0,0,2,0,0,0,1,0,3
3110,3250,0,2,0,0,0,0,0,0,3,0,5
3111,3251,0,2,0,0,0,0,0,0,1,0,3
3112,3252,0,10,0,0,0,0,0,0,4,0,14
3113,3253,0,0,0,0,0,0,0,0,6,0,6
3114,3254,0,0,0,0,0,0,0,0,4,0,4
3115,3255,0,1,0,1,0,0,0,0,6,2,10
3116,3256,1,3,1,0,1,0,1,7,11,0,25
3117,3257,0,3,0,2,2,0,0,0,11,4,22
3118,3258,0,1,0,3,3,0,0,0,11,1,19
3119,3259,1,0,5,1,2,1,0,2,3,1,16
3120,3260,0,5,5,0,2,1,2,2,5,2,24
3121,3261,0,3,1,0,0,1,1,0,7,0,13
3122,3262,2,1,1,1,0,0,1,0,14,0,20
3123,3263,0,0,0,0,0,0,3,0,11,6,20
3124,3264,0,1,0,1,0,1,1,0,4,6,14
3125,3266,1,0,0,0,0,0,0,0,2,1,4
3126,3267,0,0,1,1,0,0,0,0,0,2,4
3127,3268,0,0,0,0,0,0,0,0,0,1,1
3128,3270,0,1,0,0,0,0,0,0,1,0,2
3129,3271,0,0,0,0,1,0,0,0,4,2,7
3130,3272,0,2,0,0,1,0,0,0,4,8,15
3131,3273,0,3,0,0,0,0,0,0,4,5,12
3132,3274,0,1,0,0,0,0,0,0,3,2,6
3133,3275,0,2,0,0,0,0,1,0,5,6,14
3134,3276,0,2,0,0,0,0,1,0,5,8,16
3135,3277,1,1,3,2,2,0,0,0,2,20,31
3136,3278,1,0,2,0,1,0,0,0,9,15,28
3137,3279,0,0,0,0,0,0,0,0,4,2,6
3138,3280,0,0,0,0,0,0,0,0,5,2,7
3139,3281,0,0,0,1,0,0,0,0,6,2,9
3140,3282,0,0,0,1,0,0,0,0,5,0,6
3141,3283,0,0,0,0,0,0,0,0,3,1,4
3142,3284,0,5,2,0,0,0,0,1,2,3,13
3143,3285,0,1,4,2,2,0,0,0,2,5,16
3144,3286,0,0,1,0,0,0,0,2,2,0,5
3145,3287,0,0,0,0,0,0,0,2,3,0,5
3146,3288,0,0,0,0,0,0,0,0,3,0,3
3147,3291,0,0,0,0,0,0,0,0,1,0,1
3148,3292,0,0,0,0,0,0,0,0,1,0,1
3149,3293,0,0,0,0,0,0,0,0,2,0,2
3150,3294,0,0,0,1,0,0,0,0,2,0,3
3151,3295,0,0,0,1,0,0,1,0,1,0,3
3152,3296,0,0,0,0,0,0,2,0,1,0,3
3153,3297,0,5,0,0,0,0,0,0,3,0,8
3154,3298,0,0,0,1,0,0,0,0,10,0,11
3155,3299,0,2,0,0,0,0,0,0,9,4,15
3156,3300,0,2,0,0,0,0,0,0,3,0,5
3157,3301,0,2,0,0,0,0,0,0,3,0,5
3158,3302,0,1,0,0,0,0,0,0,1,0,2
3159,3303,0,0,3,1,1,0,1,0,4,5,15
3160,3304,0,0,3,0,0,0,0,2,0,3,8
3161,3305,0,0,0,0,0,0,0,0,1,0,1
3162,3307,0,0,0,0,0,0,0,0,1,0,1
3163,3308,0,0,0,0,0,0,0,0,1,0,1
3164,3309,0,1,1,0,0,0,0,0,2,0,4
3165,3310,0,0,0,0,0,0,0,0,2,0,2
3166,3311,0,0,0,0,1,0,1,0,1,0,3
3167,3312,0,1,0,0,0,0,1,0,5,1,8
3168,3313,0,2,0,0,0,0,5,0,3,2,12
3169,3314,0,3,0,0,0,0,0,1,3,4,11
3170,3315,0,1,0,0,0,0,0,0,2,0,3
3171,3316,0,1,0,0,0,0,0,0,2,0,3
3172,3317,0,0,0,0,0,0,0,0,1,0,1
3173,3318,0,0,0,0,0,0,0,0,1,0,1
3174,3319,0,0,0,0,0,0,0,0,2,0,2
3175,3320,0,0,0,0,0,0,0,0,1,0,1
3176,3321,0,2,1,1,1,0,0,0,1,2,8
3177,3322,0,1,0,1,0,0,0,0,1,2,5
3178,3323,1,2,1,2,0,0,0,0,1,0,7
3179,3324,2,0,0,2,0,0,0,0,6,4,14
3180,3325,0,0,0,0,0,0,0,0,2,1,3
3181,3326,0,0,0,1,0,0,0,0,3,2,6
3182,3327,0,0,0,1,0,0,0,0,4,0,5
3183,3328,0,0,0,0,0,0,0,0,3,0,3
3184,3329,0,0,4,0,0,1,1,0,3,0,9
3185,3330,0,0,0,1,0,1,0,0,3,0,5
3186,3331,0,0,0,1,0,0,0,0,4,0,5
3187,3332,0,0,0,0,0,0,0,0,1,2,3
3188,3333,0,0,0,0,0,0,0,0,2,1,3
3189,3334,0,0,0,0,0,0,0,0,2,0,2
3190,3335,0,0,1,0,0,0,0,0,5,1,7
3191,3336,0,0,0,0,0,0,0,0,4,0,4
3192,3337,0,0,0,0,0,0,0,0,1,0,1
3193,3338,0,2,0,1,1,1,0,1,0,4,10
3194,3339,1,1,0,0,0,0,0,1,0,5,8
3195,3340,0,7,0,0,0,0,0,0,2,0,9
3196,3341,0,1,0,0,0,0,0,0,5,0,6
3197,3342,0,1,0,0,0,0,0,0,5,0,6
3198,3343,0,2,0,0,0,0,0,0,3,0,5
3199,3344,0,1,0,0,0,0,0,0,2,0,3
3200,3345,0,2,0,0,0,0,0,0,2,1,5
3201,3346,0,3,0,3,1,0,1,0,8,1,17
3202,3347,0,0,0,1,1,0,2,0,9,3,16
3203,3348,0,3,0,0,0,0,0,0,3,0,6
3204,3349,0,0,0,0,0,0,0,0,2,0,2
3205,3350,0,1,0,0,0,0,0,0,1,0,2
3206,3351,0,0,0,0,0,0,0,0,1,0,1
3207,3352,0,0,0,0,0,0,0,0,3,1,4
3208,3353,0,0,0,0,0,0,0,0,2,1,3
3209,3354,1,1,0,0,0,0,0,0,2,0,4
3210,3355,0,1,0,1,0,0,0,0,5,1,8
3211,3356,0,2,0,1,0,0,0,0,5,0,8
3212,3357,0,2,0,1,0,0,0,0,3,0,6
3213,3358,0,1,0,0,0,0,0,0,2,0,3
3214,3359,0,1,0,0,0,0,0,0,2,1,4
3215,3360,0,3,0,0,0,0,1,0,3,0,7
3216,3361,0,1,0,0,0,0,1,0,3,0,5
3217,3362,0,0,0,1,0,0,0,0,1,0,2
3218,3363,0,1,0,0,0,0,0,0,0,0,1
3219,3364,0,0,0,0,0,0,0,0,2,2,4
3220,3365,1,3,0,2,0,0,2,0,1,0,9
3221,3366,2,1,0,6,0,1,0,0,0,1,11
3222,3367,0,2,0,1,0,0,0,0,0,0,3
3223,3368,0,1,0,0,0,0,0,0,0,0,1
3224,3369,0,0,0,0,0,0,0,1,0,0,1
3225,3370,0,1,0,0,0,0,0,1,2,1,5
3226,3371,0,0,0,0,0,0,0,1,4,0,5
3227,3372,0,3,0,0,0,0,0,0,3,0,6
3228,3373,0,3,0,0,0,0,0,0,3,0,6
3229,3374,0,2,0,0,0,0,0,0,3,0,5
3230,3375,0,0,0,0,0,0,0,0,1,0,1
3231,3376,0,0,3,1,0,0,0,0,2,0,6
3232,3377,0,1,2,1,0,0,1,0,4,0,9
3233,3378,0,1,0,0,0,0,0,0,2,0,3
3234,3379,1,2,0,1,1,0,0,1,9,2,17
3235,3380,3,2,1,0,0,0,0,0,32,5,43
3236,3381,0,2,0,2,1,0,0,0,30,1,36
3237,3382,3,8,2,8,8,5,0,0,30,5,69
3238,3383,3,3,1,1,6,2,0,0,24,3,43
3239,3384,6,3,2,3,5,1,0,0,19,1,40
3240,3385,6,4,16,13,14,14,1,0,26,5,99
3241,3386,1,1,11,10,2,0,0,0,27,3,55
3242,3387,0,1,6,10,4,0,0,0,25,4,50
3243,3388,0,0,10,12,9,0,0,0,20,4,55
3244,3389,0,3,13,18,28,2,0,1,25,3,93
3245,3390,1,2,0,11,3,2,0,0,25,6,50
3246,3391,0,1,0,12,3,0,0,0,9,5,30
3247,3392,0,1,0,9,5,1,0,1,12,5,34
3248,3393,0,5,0,6,5,1,3,8,12,1,41
3249,3394,0,2,0,3,2,0,4,5,10,0,26
3250,3395,1,2,4,6,1,0,1,7,15,1,38
3251,3396,0,0,0,0,0,0,0,0,5,0,5
3252,3397,0,0,0,0,0,0,0,1,4,0,5
3253,3398,0,0,0,0,0,0,0,0,2,0,2
3254,3399,0,1,0,0,0,0,0,0,2,0,3
3255,3400,0,1,0,0,0,0,0,1,1,0,3
3256,3401,0,2,3,0,0,0,0,2,7,7,21
3257,3402,0,1,2,1,0,0,0,0,8,3,15
3258,3403,0,1,0,0,0,0,0,0,4,0,5
3259,3404,0,1,0,0,0,0,0,0,2,2,5
3260,3405,0,0,0,0,0,0,0,0,1,0,1
3261,3406,0,0,0,0,0,0,0,0,1,0,1
3262,3407,0,0,0,0,0,0,0,0,1,0,1
3263,3408,1,0,0,0,0,0,0,0,3,0,4
3264,3409,0,0,0,0,0,0,0,0,3,0,3
3265,3410,0,0,0,0,0,0,0,0,3,0,3
3266,3411,0,0,0,0,0,0,0,0,3,0,3
3267,3412,0,0,0,0,0,0,1,0,3,0,4
3268,3413,0,0,0,0,0,0,1,0,3,0,4
3269,3414,0,0,0,1,0,0,1,1,3,1,7
