index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,crime_total,moving_total,parking_total
5691,8.0,3.3020408163265307,14.0,0.0,21.0,2.0,114.0
5692,2.0,3.3020408163265307,8.0,0.0,16.0,362.893864013267,4.0
5693,6.0,3.3020408163265307,1.0,0.0,3.0,1.0,251.40252454417958
5694,17.0,2.0,10.0,5.0,58.0,3.0,257.0
5695,9.0,1.0,9.0,5.0,55.0,10.0,34.0
5696,8.0,4.0,16.0,7.0,46.0,92.87821782178214,280.31601801222257
5697,12.0,2.0,10.0,5.0,45.0,5.0,24.0
5698,11.0,1.0,5.0,0.0,40.0,92.87821782178214,140.0
5699,7.0,2.241291147331416,4.0,0.0,31.0,92.87821782178214,280.31601801222257
5700,10.0,1.0,17.0,2.0,66.0,1.0,484.0
5701,15.0,2.241291147331416,34.0,2.0,99.0,7.0,406.0
5702,10.0,2.241291147331416,9.0,1.0,85.0,2.0,1442.0
5703,25.0,6.0,10.0,2.0,90.0,13.0,82.0
5704,32.0,3.0,13.0,3.0,174.0,92.87821782178214,18.0
5705,29.0,2.0,35.0,1.0,224.0,92.87821782178214,2036.0
5706,48.0,3.0,22.0,1.0,129.0,11.0,741.0
5707,43.0,2.0,24.0,2.0,127.0,4.0,897.0
5708,37.0,2.0,14.0,3.0,90.0,11.0,862.0
5709,56.0,1.0,10.0,1.0,122.0,3.0,3613.0
5710,3.0,2.0357142857142856,0.0,0.0,0.0,4.827586206896552,22.92
5711,27.0,1.6666666666666667,18.0,0.0,98.0,37.07777777777777,868.0
5712,20.0,3.0,13.0,1.0,126.0,3.0,173.0
5713,7.0,1.6666666666666667,8.0,0.0,48.0,37.07777777777777,42.0
5714,2.0,1.6666666666666667,7.0,0.0,55.0,37.07777777777777,130.35414012738855
5715,16.0,5.0,44.0,1.0,4.0,7.0,19.0
5716,13.0,6.0,14.0,0.0,15.0,7062.0,8.0
5717,8.0,3.3020408163265307,2.0,0.0,13.0,1.0,2.0
5718,0.0,1.0,0.0,0.0,30.0,107.65974025974026,66.0
5719,0.0,6.0,0.0,0.0,22.0,3166.0,131.71708185053382
5720,16.0,3.3020408163265307,12.0,0.0,82.0,304.0,48.0
5721,2.0,3.3020408163265307,5.0,0.0,60.0,362.893864013267,251.40252454417958
5722,2.0,3.3020408163265307,9.0,0.0,57.0,13.0,343.0
5723,5.0,2.0,34.0,0.0,202.0,1.0,13.0
5724,24.0,2.0,28.0,1.0,234.0,34.0,62.0
5725,29.0,5.0,42.0,1.0,298.0,11.0,17.0
5726,5.0,2.0,8.0,0.0,153.0,6.0,2.0
5727,8.0,1.0,17.0,0.0,129.0,362.893864013267,43.0
5728,14.0,1.0,50.0,0.0,28.0,1.0,33.0
5729,11.0,1.0,57.0,0.0,24.0,2.0,30.0
5730,7.0,4.0,43.0,0.0,22.0,5.0,5.0
5731,17.0,2.0,26.0,0.0,14.0,7.0,26.0
5732,15.0,2.0,15.0,0.0,7.0,362.893864013267,16.0
5733,8.0,2.0,46.0,0.0,10.0,3.0,5.0
5734,7.0,1.0,17.0,0.0,8.0,1.0,251.40252454417958
5735,6.0,3.3020408163265307,12.0,0.0,9.0,1.0,26.0
5736,9.0,3.3020408163265307,27.0,0.0,13.0,1.0,13.0
5737,8.0,3.3020408163265307,9.0,0.0,14.0,362.893864013267,251.40252454417958
5738,5.0,3.3020408163265307,0.0,0.0,0.0,362.893864013267,251.40252454417958
5739,4.0,3.3020408163265307,4.0,0.0,2.0,362.893864013267,4.0
5740,5.0,1.0,0.0,0.0,5.0,3.0,157.8586956521739
5741,1.0,1.6744186046511629,1.0,0.0,10.0,180.40350877192986,157.8586956521739
5742,8.0,1.6666666666666667,16.0,0.0,36.0,37.07777777777777,259.0
5743,7.0,1.6666666666666667,3.0,0.0,32.0,37.07777777777777,278.0
5744,15.0,1.0,13.0,0.0,184.0,2.0,820.0
5745,21.0,5.0,15.0,0.0,203.0,2.0,19.0
5746,7.0,1.6666666666666667,5.0,0.0,85.0,37.07777777777777,139.0
5747,5.0,1.0,11.0,0.0,108.0,37.07777777777777,847.0
5748,65.0,2.241291147331416,20.0,4.0,188.0,3.0,3009.0
5749,49.0,1.0,33.0,17.0,51.0,92.87821782178214,876.0
5750,47.0,3.0,46.0,21.0,66.0,3.0,1269.0
5751,70.0,5.0,28.0,10.0,179.0,30.0,3600.0
5752,23.0,5.0,25.0,9.0,145.0,92.87821782178214,280.31601801222257
5753,56.0,9.0,72.0,27.0,169.0,22.0,3186.0
5754,47.0,4.0,45.0,22.0,89.0,14.0,2090.0
5755,47.0,2.241291147331416,46.0,14.0,53.0,7.0,882.0
5756,25.0,1.0,20.0,1.0,54.0,14.0,86.0
5757,36.0,2.241291147331416,12.0,3.0,73.0,52.0,267.0
5758,25.0,5.0,40.0,19.0,92.0,29.0,287.0
5759,36.0,7.0,52.0,27.0,111.0,7.0,2325.0
5760,46.0,1.0,54.0,22.0,57.0,10.0,469.0
5761,19.0,1.0,23.0,7.0,42.0,7.0,12.0
5762,45.0,1.0,28.0,4.0,45.0,3.0,480.0
5763,50.0,4.0,45.0,4.0,106.0,9.0,1288.0
5764,49.0,2.241291147331416,63.0,15.0,124.0,32.0,2012.0
5765,50.0,1.0,56.0,19.0,143.0,45.0,229.0
5766,17.0,5.0,14.0,0.0,1.0,1.0,11.0
5767,10.0,2.0,8.0,0.0,3.0,1.0,131.71708185053382
5768,5.0,2.8656716417910446,8.0,0.0,6.0,107.65974025974026,131.71708185053382
5769,7.0,1.0,5.0,0.0,4.0,2.0,131.71708185053382
5770,6.0,2.8656716417910446,4.0,0.0,8.0,2.0,131.71708185053382
5771,5.0,1.0,3.0,0.0,7.0,107.65974025974026,131.71708185053382
5772,7.0,3.0,10.0,0.0,10.0,107.65974025974026,2.0
5773,14.0,2.8656716417910446,23.0,0.0,10.0,1.0,2.0
5774,15.0,2.0,29.0,0.0,8.0,7.0,49.0
5775,6.0,2.0,21.0,0.0,14.0,2.0,30.0
5776,7.0,2.0,23.0,0.0,23.0,4.0,13.0
5777,9.0,2.0,16.0,0.0,21.0,107.65974025974026,48.0
5778,5.0,2.8656716417910446,21.0,1.0,21.0,107.65974025974026,3.0
5779,9.0,1.0,17.0,0.0,4.0,107.65974025974026,131.71708185053382
5780,7.0,1.0,4.0,0.0,2.0,107.65974025974026,8.0
5781,9.0,2.8656716417910446,10.0,0.0,9.0,2.0,4.0
5782,5.0,2.8656716417910446,2.0,0.0,13.0,1.0,43.0
5783,4.0,3.3020408163265307,2.0,0.0,19.0,362.893864013267,32.0
5784,4.0,3.0,16.0,0.0,27.0,4.0,23.0
5785,2.0,3.3020408163265307,12.0,1.0,26.0,1.0,10.0
5786,5.0,5.0,13.0,1.0,23.0,7.0,63.0
5787,5.0,2.0,30.0,0.0,22.0,8.0,38.0
5788,5.0,1.0,19.0,0.0,18.0,3.0,15.0
5789,0.0,3.0,13.0,0.0,20.0,4.0,8.0
5790,0.0,2.0,10.0,0.0,18.0,1.0,12.0
5791,5.0,1.0,4.0,0.0,19.0,362.893864013267,4.0
5792,5.0,1.0,8.0,0.0,13.0,362.893864013267,251.40252454417958
5793,29.0,1.0,0.0,0.0,2.0,5.0,19.0
5794,19.0,1.0,0.0,0.0,2.0,362.893864013267,251.40252454417958
5795,18.0,3.0,12.0,6.0,19.0,2.0,105.0
5796,24.0,7.0,37.0,11.0,44.0,11.0,2138.0
5797,21.0,4.0,21.0,0.0,49.0,9.0,1353.0
5798,17.0,1.0,10.0,3.0,35.0,4.0,2.0
5799,17.0,1.0,33.0,12.0,38.0,362.893864013267,1199.0
5800,8.0,1.6666666666666667,16.0,0.0,86.0,1.0,41.0
5801,23.0,1.6666666666666667,14.0,1.0,78.0,37.07777777777777,213.0
5802,21.0,3.0,3.0,0.0,120.0,7.0,5.0
5803,1.0,1.1428571428571428,3.0,0.0,1.0,1.8,9.888888888888891
5804,2.0,2.8656716417910446,5.0,0.0,1.0,107.65974025974026,131.71708185053382
5805,3.0,2.8656716417910446,6.0,0.0,1.0,107.65974025974026,2.0
5806,20.0,12.0,33.0,0.0,88.0,3.0,936.0
5807,9.0,2.0,34.0,0.0,70.0,4.0,259.0
5808,10.0,2.241291147331416,18.0,0.0,58.0,3.0,415.0
5809,7.0,4.0,5.0,1.0,46.0,6.0,280.31601801222257
5810,13.0,4.0,16.0,1.0,88.0,3.0,79.0
5811,8.0,2.241291147331416,18.0,0.0,55.0,2.0,265.0
5812,5.0,2.241291147331416,5.0,0.0,99.0,2.0,15.0
5813,14.0,1.0,5.0,1.0,95.0,13.0,138.0
5814,18.0,2.241291147331416,11.0,1.0,124.0,92.87821782178214,100.0
5815,21.0,2.0,17.0,3.0,127.0,8.0,792.0
5816,21.0,1.0,16.0,3.0,98.0,1.0,280.31601801222257
5817,52.0,5.0,47.0,6.0,219.0,7.0,695.0
5818,76.0,10.0,98.0,21.0,392.0,92.0,5618.0
5819,95.0,23.0,104.0,26.0,338.0,119.0,2051.0
5820,24.0,2.241291147331416,9.0,0.0,181.0,92.87821782178214,280.31601801222257
5821,53.0,2.0,24.0,5.0,193.0,5.0,14.0
5822,64.0,5.0,57.0,16.0,61.0,28.0,172.0
5823,33.0,8.0,39.0,8.0,59.0,12.0,280.31601801222257
5824,21.0,3.0,16.0,0.0,47.0,4.0,1.0
5825,33.0,9.0,26.0,1.0,44.0,8.0,4.0
5826,14.0,2.0,7.0,0.0,6.0,3.0,152.0
5827,8.0,2.5294117647058822,16.0,0.0,9.0,1.0,260.0
5828,1.0,2.5294117647058822,4.0,0.0,10.0,2.5,47.0
5829,6.0,2.5294117647058822,8.0,0.0,8.0,2.5,97.0
5830,6.0,2.5294117647058822,6.0,0.0,8.0,2.5,66.0
5831,4.0,1.0,6.0,1.0,3.0,3.0,1069.0
5832,6.0,2.8656716417910446,8.0,0.0,23.0,107.65974025974026,4.0
5833,7.0,1.0,9.0,0.0,23.0,107.65974025974026,2.0
5834,11.0,2.0,17.0,0.0,140.0,107.65974025974026,44.0
5835,6.0,2.8656716417910446,1.0,0.0,10.0,107.65974025974026,98.0
5836,4.0,1.1428571428571428,6.0,0.0,10.0,1.8,9.888888888888891
5837,0.0,1.6666666666666667,8.0,0.0,10.0,37.07777777777777,21.0
5838,22.0,1.6666666666666667,27.0,0.0,159.0,3.0,344.0
5839,2.0,4.0,34.0,0.0,19.0,3902.0,4.0
5840,0.0,5.0,12.0,1.0,48.0,3.0,4.0
5841,5.0,6.0,10.0,1.0,47.0,7.0,4.0
5842,6.0,4.0,13.0,0.0,37.0,13.0,251.40252454417958
5843,8.0,3.3020408163265307,8.0,0.0,14.0,362.893864013267,251.40252454417958
5844,12.0,3.0,11.0,0.0,16.0,11.0,3.0
5845,6.0,2.0,8.0,0.0,13.0,362.893864013267,251.40252454417958
5846,4.0,2.0,2.0,0.0,16.0,362.893864013267,11.0
5847,9.0,2.0,14.0,0.0,34.0,7.0,2.0
5848,35.0,3.3020408163265307,30.0,13.0,21.0,362.893864013267,251.40252454417958
5849,44.0,4.0,1.0,1.0,18.0,5.0,704.0
5850,21.0,3.0,3.0,0.0,27.0,1.0,800.0
5851,6.0,6.0,5.0,1.0,34.0,16.0,180.0
5852,5.0,4.0,13.0,1.0,34.0,362.893864013267,11.0
5853,12.0,4.0,29.0,1.0,50.0,4.0,4.0
5854,7.0,3.3020408163265307,7.0,0.0,31.0,362.893864013267,251.40252454417958
5855,15.0,5.0,29.0,0.0,31.0,5.0,185.0
5856,13.0,4.0,24.0,0.0,35.0,1363.0,251.40252454417958
5857,8.0,3.3020408163265307,18.0,0.0,50.0,1.0,2.0
5858,16.0,3.0,16.0,0.0,44.0,362.893864013267,4.0
5859,20.0,4.0,12.0,0.0,60.0,5.0,151.0
5860,11.0,2.0,13.0,0.0,48.0,3.0,1.0
5861,5.0,5.0,6.0,1.0,47.0,362.893864013267,108.0
5862,8.0,7.0,4.0,1.0,62.0,7.0,251.40252454417958
5863,5.0,1.0,5.0,0.0,67.0,2.0,242.0
5864,5.0,2.0,9.0,0.0,66.0,5.0,42.0
5865,11.0,2.0,2.0,0.0,74.0,2.0,72.0
5866,0.0,1.0,11.0,0.0,94.0,92.87821782178214,13.0
5867,1.0,2.241291147331416,0.0,0.0,13.0,92.87821782178214,30.0
5868,1.0,2.241291147331416,0.0,0.0,18.0,92.87821782178214,280.31601801222257
5869,3.0,2.241291147331416,2.0,0.0,5.0,1.0,280.31601801222257
5870,5.0,2.241291147331416,14.0,0.0,40.0,3.0,31.0
5871,4.0,2.241291147331416,8.0,0.0,60.0,6.0,280.31601801222257
5872,5.0,2.0,3.0,0.0,59.0,92.87821782178214,9.0
5873,2.0,2.0,4.0,0.0,71.0,1.0,18.0
5874,0.0,2.241291147331416,3.0,0.0,27.0,1.0,280.31601801222257
5875,0.0,1.0,4.0,0.0,10.0,92.87821782178214,6.0
5876,1.0,1.0,5.0,0.0,6.0,92.87821782178214,4.0
5877,2.0,2.241291147331416,5.0,0.0,6.0,92.87821782178214,17.0
5878,4.0,2.241291147331416,5.0,0.0,10.0,1.0,280.31601801222257
5879,3.0,2.241291147331416,4.0,0.0,11.0,92.87821782178214,8.0
5880,2.0,2.241291147331416,3.0,0.0,17.0,2.0,280.31601801222257
5881,0.0,2.241291147331416,3.0,0.0,22.0,92.87821782178214,10.0
5882,1.0,2.241291147331416,5.0,0.0,24.0,92.87821782178214,6.0
5883,1.0,1.0,3.0,0.0,25.0,92.87821782178214,3.0
5884,5.0,2.241291147331416,21.0,0.0,31.0,92.87821782178214,18.0
5885,0.0,2.241291147331416,12.0,0.0,16.0,92.87821782178214,21.0
5886,0.0,2.241291147331416,7.0,1.0,19.0,92.87821782178214,280.31601801222257
5887,7.0,2.241291147331416,7.0,0.0,20.0,92.87821782178214,11.0
5888,1.0,2.241291147331416,2.0,0.0,39.0,92.87821782178214,37.0
5889,0.0,2.241291147331416,0.0,0.0,44.0,92.87821782178214,101.0
5890,2.0,2.241291147331416,3.0,0.0,45.0,92.87821782178214,397.0
5891,7.0,2.241291147331416,4.0,0.0,48.0,1.0,26.0
5892,5.0,2.241291147331416,7.0,0.0,26.0,92.87821782178214,358.0
5893,2.0,2.241291147331416,3.0,0.0,28.0,92.87821782178214,102.0
5894,3.0,2.241291147331416,3.0,0.0,7.0,92.87821782178214,2.0
5895,1.0,1.1428571428571428,0.0,0.0,114.0,1.8,9.888888888888891
5896,5.0,2.8656716417910446,2.0,0.0,20.0,107.65974025974026,20.0
5897,1.0,2.241291147331416,9.0,0.0,3.0,1.0,35.0
5898,3.0,1.0,1.0,0.0,10.0,92.87821782178214,2.0
5899,5.0,1.0,12.0,0.0,63.0,1.0,120.0
5900,4.0,1.0,0.0,0.0,1.0,92.87821782178214,1.0
5901,4.0,1.6666666666666667,10.0,0.0,18.0,37.07777777777777,77.0
5902,2.0,2.241291147331416,2.0,0.0,35.0,92.87821782178214,194.0
5903,0.0,3.0,21.0,0.0,46.0,92.87821782178214,173.0
5904,1.0,2.241291147331416,2.0,0.0,46.0,92.87821782178214,32.0
5905,3.0,2.241291147331416,6.0,0.0,13.0,92.87821782178214,8.0
5906,4.0,1.0,1.0,0.0,1.0,92.87821782178214,12.0
5907,0.0,2.0,18.0,0.0,95.0,92.87821782178214,268.0
5908,1.0,1.0,3.0,0.0,98.0,92.87821782178214,31.0
5909,3.0,2.241291147331416,8.0,0.0,11.0,1.0,280.31601801222257
5910,4.0,2.241291147331416,3.0,0.0,8.0,92.87821782178214,23.0
5911,11.0,1.0,5.0,0.0,16.0,92.87821782178214,280.31601801222257
5912,7.0,1.6666666666666667,0.0,0.0,0.0,37.07777777777777,130.35414012738855
5913,2.0,2.241291147331416,0.0,0.0,0.0,92.87821782178214,280.31601801222257
5914,10.0,1.0,0.0,0.0,151.0,1.0,2.0
5915,4.0,2.241291147331416,7.0,0.0,16.0,92.87821782178214,22.0
5916,0.0,2.241291147331416,1.0,0.0,23.0,92.87821782178214,8.0
5917,3.0,2.241291147331416,5.0,0.0,12.0,92.87821782178214,16.0
5918,1.0,2.241291147331416,3.0,0.0,22.0,1.0,55.0
5919,4.0,1.0,4.0,0.0,38.0,1.0,50.0
5920,3.0,1.0,5.0,0.0,34.0,92.87821782178214,3.0
5921,0.0,3.3020408163265307,0.0,0.0,22.0,362.893864013267,251.40252454417958
5922,0.0,1.6666666666666667,3.0,0.0,17.0,37.07777777777777,130.35414012738855
5923,24.0,2.241291147331416,21.0,0.0,8.0,92.87821782178214,51.0
5924,3.0,2.241291147331416,1.0,0.0,26.0,92.87821782178214,29.0
5925,2.0,2.0,10.0,0.0,37.0,92.87821782178214,14.0
5926,6.0,2.0,4.0,0.0,30.0,92.87821782178214,4.0
5927,0.0,2.241291147331416,1.0,0.0,20.0,92.87821782178214,280.31601801222257
5928,1.0,3.3020408163265307,0.0,0.0,19.0,362.893864013267,251.40252454417958
5929,4.0,2.241291147331416,19.0,0.0,30.0,92.87821782178214,89.0
5930,4.0,1.0,3.0,0.0,39.0,4.0,33.0
5931,0.0,3.3020408163265307,1.0,0.0,15.0,362.893864013267,251.40252454417958
5932,4.0,1.0,2.0,0.0,36.0,1.0,1.0
5933,1.0,1.0,4.0,0.0,42.0,37.07777777777777,100.0
5934,6.0,1.0,11.0,0.0,13.0,37.07777777777777,8.0
5935,7.0,7.0,9.0,0.0,11.0,37.07777777777777,130.35414012738855
5936,2.0,3.0,4.0,0.0,7.0,3.0,130.35414012738855
5937,5.0,1.6744186046511629,1.0,0.0,8.0,180.40350877192986,157.8586956521739
5938,5.0,1.6744186046511629,3.0,0.0,23.0,180.40350877192986,16.0
5939,5.0,1.6744186046511629,0.0,0.0,20.0,180.40350877192986,2.0
5940,1.0,1.6744186046511629,0.0,0.0,7.0,180.40350877192986,16.0
5941,5.0,3.0,13.0,0.0,7.0,2.0,54.0
5942,5.0,2.241291147331416,3.0,0.0,10.0,92.87821782178214,64.0
5943,4.0,2.241291147331416,4.0,0.0,28.0,92.87821782178214,11.0
5944,5.0,1.0,3.0,0.0,23.0,92.87821782178214,9.0
5945,13.0,1.0,2.0,0.0,12.0,2.0,12.0
5946,0.0,1.1428571428571428,2.0,0.0,11.0,1.8,9.888888888888891
5947,1.0,1.6666666666666667,6.0,0.0,8.0,37.07777777777777,7.0
5948,2.0,1.6666666666666667,4.0,0.0,8.0,37.07777777777777,6.0
5949,0.0,1.6666666666666667,34.0,0.0,23.0,37.07777777777777,74.0
5950,0.0,1.6666666666666667,0.0,0.0,6.0,37.07777777777777,65.0
5951,0.0,1.6666666666666667,21.0,0.0,11.0,37.07777777777777,17.0
5952,3.0,1.0,13.0,5.0,79.0,1.0,108.0
5953,3.0,1.6666666666666667,6.0,4.0,95.0,37.07777777777777,130.35414012738855
5954,2.0,1.6666666666666667,1.0,1.0,22.0,37.07777777777777,11.0
5955,2.0,1.6666666666666667,14.0,0.0,29.0,37.07777777777777,4.0
5956,2.0,1.0,2.0,0.0,16.0,1.0,34.0
5957,3.0,1.6666666666666667,0.0,0.0,20.0,37.07777777777777,89.0
5958,6.0,1.6666666666666667,6.0,0.0,22.0,37.07777777777777,49.0
5959,11.0,1.6666666666666667,9.0,0.0,26.0,4.0,130.35414012738855
5960,6.0,1.6666666666666667,12.0,0.0,19.0,37.07777777777777,26.0
5961,5.0,1.6666666666666667,10.0,0.0,16.0,37.07777777777777,104.0
5962,1.0,2.241291147331416,8.0,0.0,111.0,92.87821782178214,6.0
5963,12.0,2.0,10.0,0.0,126.0,3.0,11.0
5964,6.0,2.241291147331416,0.0,0.0,57.0,92.87821782178214,4.0
5965,10.0,2.241291147331416,2.0,0.0,2.0,92.87821782178214,280.31601801222257
5966,12.0,2.241291147331416,6.0,0.0,9.0,92.87821782178214,45.0
5967,9.0,1.0,6.0,0.0,22.0,1.0,280.31601801222257
5968,9.0,2.241291147331416,3.0,0.0,19.0,1.0,280.31601801222257
5969,4.0,2.241291147331416,1.0,0.0,36.0,92.87821782178214,30.0
5970,8.0,3.0,5.0,0.0,39.0,7.0,5.0
5971,7.0,2.0,3.0,0.0,21.0,92.87821782178214,280.31601801222257
5972,7.0,2.241291147331416,0.0,0.0,11.0,1.0,280.31601801222257
5973,3.0,2.241291147331416,1.0,0.0,5.0,1.0,280.31601801222257
5974,2.0,2.241291147331416,1.0,0.0,13.0,3.0,11.0
5975,2.0,1.0,1.0,0.0,20.0,1.0,280.31601801222257
5976,4.0,2.241291147331416,4.0,0.0,26.0,92.87821782178214,2.0
5977,4.0,2.241291147331416,0.0,0.0,27.0,1.0,16.0
5978,4.0,2.241291147331416,0.0,0.0,32.0,1.0,280.31601801222257
5979,2.0,1.0,0.0,0.0,20.0,37.07777777777777,130.35414012738855
5980,2.0,3.0,4.0,0.0,7.0,92.87821782178214,6.0
5981,3.0,3.0,11.0,0.0,22.0,1.0,4.0
5982,5.0,7.0,5.0,0.0,25.0,2.0,280.31601801222257
5983,3.0,3.0,0.0,0.0,20.0,92.87821782178214,280.31601801222257
5984,16.0,4.0,9.0,0.0,23.0,92.87821782178214,324.0
5985,12.0,2.241291147331416,14.0,0.0,39.0,10.0,177.0
5986,5.0,2.241291147331416,14.0,0.0,44.0,92.87821782178214,63.0
5987,12.0,2.241291147331416,8.0,0.0,37.0,92.87821782178214,77.0
5988,13.0,2.241291147331416,21.0,0.0,60.0,92.87821782178214,118.0
5989,8.0,2.241291147331416,11.0,0.0,39.0,1.0,88.0
5990,11.0,2.241291147331416,14.0,0.0,43.0,92.87821782178214,11.0
5991,8.0,2.241291147331416,4.0,0.0,27.0,92.87821782178214,280.31601801222257
5992,5.0,2.241291147331416,1.0,0.0,18.0,1.0,280.31601801222257
5993,5.0,2.0,8.0,0.0,55.0,92.87821782178214,125.0
5994,6.0,1.0,11.0,0.0,75.0,1.0,61.0
5995,3.0,2.241291147331416,7.0,0.0,67.0,92.87821782178214,111.0
5996,2.0,2.241291147331416,12.0,0.0,63.0,1.0,29.0
5997,11.0,2.8656716417910446,0.0,0.0,0.0,107.65974025974026,131.71708185053382
5998,0.0,1.6666666666666667,2.0,0.0,10.0,37.07777777777777,7.0
5999,6.0,1.6666666666666667,3.0,0.0,106.0,1.0,45.0
6000,15.0,13.0,39.0,0.0,157.0,20.0,183.0
6001,12.0,3.0,36.0,0.0,129.0,10.0,128.0
6002,6.0,4.0,39.0,0.0,126.0,85.0,159.0
6003,21.0,6.0,23.0,0.0,100.0,19.0,77.0
6004,10.0,2.8656716417910446,3.0,0.0,74.0,107.65974025974026,131.71708185053382
6005,10.0,2.0,1.0,0.0,79.0,6.0,75.0
6006,11.0,10.0,9.0,0.0,92.0,22.0,7.0
6007,10.0,6.0,5.0,0.0,58.0,12.0,3.0
6008,13.0,2.0,8.0,0.0,64.0,4.0,46.0
6009,11.0,2.0,9.0,0.0,45.0,26.0,4.0
6010,9.0,1.0,4.0,0.0,39.0,31.0,2.0
6011,11.0,3.0,10.0,0.0,35.0,12.0,131.71708185053382
6012,2.0,1.0,2.0,0.0,60.0,1.0,55.0
6013,10.0,1.6666666666666667,6.0,0.0,63.0,3.0,130.35414012738855
6014,13.0,1.6666666666666667,20.0,0.0,166.0,1.0,68.0
6015,7.0,1.6666666666666667,19.0,0.0,119.0,37.07777777777777,130.35414012738855
6016,4.0,1.6666666666666667,1.0,0.0,17.0,37.07777777777777,130.35414012738855
6017,1.0,1.6666666666666667,2.0,0.0,7.0,37.07777777777777,130.35414012738855
6018,4.0,1.6666666666666667,2.0,0.0,5.0,37.07777777777777,130.35414012738855
6019,4.0,1.6666666666666667,1.0,0.0,5.0,37.07777777777777,130.35414012738855
6020,6.0,2.241291147331416,0.0,0.0,10.0,92.87821782178214,116.0
6021,3.0,1.0,13.0,0.0,16.0,92.87821782178214,82.0
6022,3.0,2.241291147331416,2.0,0.0,18.0,92.87821782178214,280.31601801222257
6023,3.0,2.241291147331416,3.0,0.0,16.0,92.87821782178214,5.0
6024,4.0,2.241291147331416,0.0,0.0,8.0,92.87821782178214,280.31601801222257
6025,11.0,1.0,2.0,0.0,20.0,92.87821782178214,71.0
6026,9.0,2.0,11.0,0.0,35.0,92.87821782178214,111.0
6027,1.0,2.241291147331416,7.0,0.0,28.0,92.87821782178214,10.0
6028,4.0,2.241291147331416,15.0,0.0,36.0,92.87821782178214,24.0
6029,6.0,2.241291147331416,0.0,0.0,23.0,92.87821782178214,29.0
6030,9.0,3.0,1.0,0.0,23.0,1.0,131.0
6031,5.0,2.241291147331416,3.0,0.0,9.0,92.87821782178214,4.0
6032,3.0,2.241291147331416,9.0,0.0,12.0,92.87821782178214,280.31601801222257
6033,3.0,2.241291147331416,18.0,0.0,15.0,3.0,7.0
6034,3.0,2.241291147331416,2.0,0.0,9.0,92.87821782178214,2.0
6035,7.0,2.241291147331416,0.0,0.0,5.0,92.87821782178214,280.31601801222257
6036,3.0,1.0,4.0,0.0,20.0,37.07777777777777,15.0
6037,4.0,1.6666666666666667,7.0,0.0,6.0,37.07777777777777,130.35414012738855
6038,7.0,1.0,0.0,0.0,41.0,37.07777777777777,130.35414012738855
6039,9.0,2.8656716417910446,3.0,0.0,40.0,107.65974025974026,83.0
6040,6.0,2.241291147331416,2.0,0.0,58.0,7.0,14.0
6041,2.0,2.241291147331416,2.0,0.0,65.0,1.0,280.31601801222257
6042,2.0,2.241291147331416,3.0,0.0,21.0,92.87821782178214,280.31601801222257
6043,8.0,2.241291147331416,4.0,0.0,19.0,92.87821782178214,2.0
6044,6.0,2.241291147331416,2.0,0.0,15.0,1.0,2.0
6045,0.0,2.241291147331416,2.0,0.0,19.0,3.0,94.0
6046,1.0,2.0,3.0,0.0,37.0,44.0,6.0
6047,2.0,2.241291147331416,4.0,0.0,34.0,92.87821782178214,3.0
6048,5.0,1.0,21.0,0.0,67.0,2.0,355.0
6049,8.0,2.241291147331416,10.0,0.0,70.0,92.87821782178214,95.0
6050,11.0,2.0,9.0,0.0,34.0,3.0,393.0
6051,5.0,2.241291147331416,11.0,0.0,26.0,92.87821782178214,722.0
6052,8.0,2.0,16.0,0.0,39.0,92.87821782178214,9.0
6053,3.0,1.0,13.0,0.0,26.0,92.87821782178214,106.0
6054,4.0,2.241291147331416,10.0,0.0,25.0,92.87821782178214,5.0
6055,2.0,2.241291147331416,4.0,0.0,21.0,92.87821782178214,19.0
6056,0.0,2.241291147331416,0.0,0.0,36.0,92.87821782178214,942.0
6057,6.0,2.241291147331416,11.0,0.0,46.0,92.87821782178214,71.0
6058,4.0,2.241291147331416,0.0,0.0,30.0,92.87821782178214,50.0
6059,4.0,2.241291147331416,0.0,0.0,26.0,92.87821782178214,280.31601801222257
6060,1.0,2.241291147331416,1.0,0.0,3.0,92.87821782178214,18.0
6061,0.0,2.241291147331416,0.0,0.0,3.0,92.87821782178214,23.0
6062,0.0,2.241291147331416,15.0,0.0,7.0,92.87821782178214,114.0
6063,5.0,2.241291147331416,3.0,0.0,4.0,92.87821782178214,2.0
6064,1.0,4.0,16.0,0.0,7.0,107.65974025974026,131.71708185053382
6065,32.0,2.8656716417910446,12.0,0.0,44.0,3903.0,20.0
6066,27.0,2.0,21.0,0.0,22.0,4.0,24.0
6067,16.0,6.0,17.0,0.0,27.0,1.0,7.0
6068,20.0,28.0,28.0,0.0,160.0,132.0,55.0
6069,22.0,15.0,8.0,0.0,151.0,1348.0,13.0
6070,13.0,2.0,8.0,0.0,243.0,1.0,64.0
6071,11.0,1.0,11.0,0.0,111.0,12.0,6.0
6072,14.0,3.0,9.0,0.0,29.0,5.0,153.0
6073,11.0,7.0,13.0,0.0,37.0,19.0,4.0
6074,9.0,2.8656716417910446,1.0,0.0,32.0,107.65974025974026,131.71708185053382
6075,6.0,2.0,1.0,0.0,69.0,2.0,131.71708185053382
6076,8.0,5.0,5.0,0.0,74.0,14.0,2.0
