index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,crime_total_neighbor
6728,0.0,7.719370860927152,11.0,0.0,2.0,1.0,160.36049058256683,603.3206537460227,1.0,15.4,0.0,5.2
6729,2.0,7.719370860927152,32.0,0.0,0.0,17.0,160.36049058256683,57.0,0.5,7.25,0.0,20.5
6730,0.0,7.719370860927152,27.0,0.0,0.0,81.0,1.0,112.0,1.4285714285714286,11.142857142857142,0.0,50.14285714285714
6731,1.0,2.0,12.0,0.0,0.0,97.0,1.0,46.0,3.333333333333333,11.833333333333336,0.0,83.83333333333333
6732,1.0,3.0,7.0,0.0,0.0,84.0,42.0,603.3206537460227,3.2,12.0,0.0,72.66666666666667
6733,1.0,3.0,4.0,0.0,0.0,63.0,160.36049058256683,54.0,2.6153846153846154,13.692307692307693,0.0,68.07692307692308
6734,1.0,2.0,18.0,0.0,0.0,52.0,10.0,112.0,2.5625,18.625,0.0,56.875
6735,0.0,3.0,19.0,0.0,0.0,42.0,1.0,603.3206537460227,2.5454545454545454,20.363636363636363,0.0,46.54545454545455
6736,4.0,2.0,5.0,0.0,0.0,133.0,160.36049058256683,10.0,2.6666666666666665,5.666666666666668,0.0,100.22222222222223
6737,3.0,1.0,14.0,0.0,0.0,122.0,2.0,25.0,1.4444444444444444,9.333333333333334,0.0,87.77777777777777
6738,1.0,1.0,8.0,0.0,0.0,71.0,2.0,1.0,1.125,12.625,0.0,71.25
6739,1.0,7.719370860927152,2.0,0.0,0.0,40.0,160.36049058256683,603.3206537460227,0.8333333333333334,4.5,0.0,124.16666666666669
6740,2.0,3.9464831804281344,16.0,0.0,0.0,86.0,33.670360110803315,252.0,3.5,31.0,0.0,102.5
6741,0.0,2.0,13.0,0.0,0.0,23.0,33.670360110803315,165.0,0.1111111111111111,5.5555555555555545,0.0,32.888888888888886
6742,4.0,2.0,17.0,0.0,0.0,89.0,160.36049058256683,108.0,3.0,6.75,0.0,64.5
6743,5.0,7.719370860927152,11.0,0.0,0.0,65.0,160.36049058256683,3.0,3.5,6.0,0.0,73.66666666666667
6744,5.0,7.719370860927152,1.0,0.0,0.0,56.0,160.36049058256683,4.0,2.375,8.375,0.0,93.75
6745,2.0,1.0,11.0,0.0,0.0,64.0,160.36049058256683,38.0,2.0,6.666666666666668,0.0,89.44444444444444
6746,1.0,1.0,10.0,0.0,0.0,60.0,160.36049058256683,603.3206537460227,0.7777777777777778,8.777777777777779,0.0,78.33333333333333
6747,0.0,13.851239669421489,0.0,0.0,0.0,15.0,548.8022121014964,500.7763157894737,0.1111111111111111,4.888888888888889,0.0,25.66666666666667
6748,4.0,3.9464831804281344,11.0,0.0,0.0,61.0,33.670360110803315,302.0,2.0,15.777777777777779,0.0,52.22222222222222
6749,2.0,2.0,4.0,0.0,0.0,65.0,33.670360110803315,255.05136612021855,3.6,14.2,0.0,58.6
6750,2.0,3.9464831804281344,2.0,0.0,0.0,50.0,33.670360110803315,255.05136612021855,6.571428571428571,8.428571428571429,0.0,45.42857142857143
6751,0.0,3.9464831804281344,2.0,0.0,0.0,28.0,33.670360110803315,46.0,0.07692307692307693,5.153846153846153,0.0,34.92307692307692
6752,0.0,3.9464831804281344,0.0,0.0,0.0,18.0,33.670360110803315,255.05136612021855,0.1,3.3,0.0,26.0
6753,11.0,1.0,40.0,0.0,3.0,90.0,1.0,515.0,4.5,34.0,1.0,96.0
6754,5.0,7.0,24.0,0.0,3.0,90.0,4.0,57.0,5.5,27.0,2.0,73.16666666666667
6755,5.0,16.0,35.0,0.0,2.0,81.0,42.0,52.0,5.625,26.375,1.0,94.0
6756,3.0,3.0,36.0,0.0,0.0,113.0,9.0,44.0,2.4,15.8,1.7,109.3
6757,1.0,4.0,21.0,1.0,3.0,102.0,1.0,109.0,2.533333333333333,16.666666666666668,1.3333333333333333,122.93333333333334
6758,1.0,4.0,19.0,0.0,1.0,114.0,4.0,153.0,4.25,17.5,1.0,149.41666666666666
6759,14.0,25.0,32.0,0.0,1.0,293.0,17.0,18.0,7.833333333333332,16.916666666666668,0.08333333333333333,201.5
6760,7.0,1.0,8.0,0.0,1.0,245.0,4.0,154.0,9.25,26.33333333333333,0.8333333333333334,252.5833333333333
6761,2.0,2.0,14.0,1.0,0.0,219.0,9.0,2.0,6.75,25.5,1.1666666666666667,231.91666666666663
6762,1.0,4.0,11.0,1.0,0.0,168.0,7.0,1.0,2.833333333333333,28.0,1.8333333333333333,223.25
6763,0.0,6.0,28.0,1.0,0.0,195.0,5.0,266.0,2.0,27.7,1.6,218.2
6764,2.0,7.0,25.0,0.0,0.0,243.0,5.0,586.0,1.5555555555555556,26.11111111111111,1.1111111111111112,210.5555555555556
6765,3.0,3.0,12.0,0.0,0.0,191.0,15.0,873.0,2.4285714285714284,26.285714285714285,0.5714285714285714,234.42857142857144
6766,3.0,3.0,15.0,1.0,0.0,211.0,9.0,3.0,2.75,26.75,0.5,219.375
6767,3.0,7.719370860927152,11.0,1.0,0.0,205.0,160.36049058256683,603.3206537460227,2.2,27.1,0.3,200.0
6768,2.0,2.0,13.0,0.0,0.0,128.0,160.36049058256683,162.0,2.5,21.2,0.4,182.1
6769,3.0,7.0,13.0,0.0,0.0,101.0,160.36049058256683,10.0,2.5,15.75,0.375,162.625
6770,1.0,7.719370860927152,11.0,0.0,0.0,45.0,160.36049058256683,42.0,1.8181818181818181,14.181818181818182,0.0,48.54545454545455
6771,4.0,8.0,43.0,2.0,1.0,75.0,3674.0,3.0,5.4,31.0,2.2,109.3
6772,7.0,7.719370860927152,19.0,1.0,1.0,102.0,1.0,130.0,5.333333333333333,35.555555555555564,2.2222222222222223,108.11111111111113
6773,8.0,1.0,18.0,2.0,0.0,92.0,16.0,13.0,5.333333333333333,24.33333333333333,0.6666666666666666,104.88888888888887
6774,7.0,8.0,16.0,0.0,2.0,85.0,160.36049058256683,76.0,6.571428571428571,35.0,1.7142857142857142,89.14285714285714
6775,7.0,5.0,60.0,1.0,3.0,62.0,4.0,37.0,6.0,30.0,1.4444444444444444,71.66666666666667
6776,9.0,5.0,44.0,1.0,1.0,45.0,3.0,24.0,6.25,29.375,1.5,46.875
6777,14.0,5.0,32.0,3.0,2.0,22.0,3.0,603.3206537460227,0.0,0.0,0.0,0.0
6778,3.0,3.0,18.0,1.0,0.0,182.0,548.8022121014964,371.0,3.4,14.4,0.0,157.8
6779,6.0,2.0,38.0,0.0,0.0,165.0,3.0,10.0,4.166666666666667,18.83333333333333,0.08333333333333333,175.33333333333337
6780,3.0,13.851239669421489,15.0,0.0,0.0,189.0,548.8022121014964,331.0,4.818181818181818,16.818181818181817,0.0,162.0
6781,0.0,13.851239669421489,13.0,0.0,0.0,143.0,1.0,30.0,4.777777777777779,11.888888888888893,0.0,143.0
6782,1.0,13.851239669421489,5.0,0.0,0.0,88.0,1.0,12.0,4.375,8.625,0.0,116.375
6783,1.0,6.0,52.0,0.0,0.0,28.0,2.0,40.0,1.3333333333333333,13.333333333333336,0.0,29.66666666666667
6784,2.0,8.654545454545454,0.0,0.0,0.0,95.0,11.051282051282053,27.24242424242424,4.8,7.0,0.0,106.6
6785,3.0,1.0,20.0,0.0,0.0,73.0,548.8022121014964,258.0,4.6,10.0,0.0,60.2
6786,1.0,13.851239669421489,3.0,0.0,0.0,16.0,548.8022121014964,500.7763157894737,2.6666666666666665,16.333333333333332,0.3333333333333333,49.66666666666666
6787,2.0,13.851239669421489,4.0,1.0,0.0,4.0,548.8022121014964,39.0,2.333333333333333,20.0,0.3333333333333333,18.33333333333333
6788,0.0,3.0,8.0,0.0,0.0,33.0,8.0,603.3206537460227,3.083333333333333,22.08333333333333,0.0,55.5
6789,3.0,1.0,25.0,0.0,0.0,72.0,160.36049058256683,9.0,2.7142857142857144,14.0,0.0,52.14285714285714
6790,2.0,7.719370860927152,5.0,0.0,0.0,36.0,160.36049058256683,5.0,3.375,19.125,0.125,112.0
6791,1.0,1.0,16.0,0.0,0.0,8.0,160.36049058256683,603.3206537460227,1.4444444444444444,13.0,0.0,8.555555555555555
6792,1.0,3.9464831804281344,4.0,0.0,0.0,16.0,33.670360110803315,3.0,0.6,16.8,0.0,32.8
6793,3.0,1.0,17.0,0.0,0.0,148.0,33.670360110803315,6.0,2.0,9.363636363636363,0.0,53.36363636363637
6794,7.0,1.0,3.0,0.0,0.0,30.0,160.36049058256683,100.0,5.0,6.666666666666668,0.0,17.0
6795,1.0,1.0,7.0,0.0,0.0,16.0,160.36049058256683,61.0,4.4,8.2,0.0,26.4
6796,3.0,7.719370860927152,5.0,0.0,0.0,28.0,160.36049058256683,41.0,2.0,11.5,0.0,36.333333333333336
6797,1.0,1.0,6.0,0.0,0.0,27.0,160.36049058256683,13.0,1.7142857142857142,13.571428571428573,0.0,37.0
6798,1.0,6.0,13.0,0.0,0.0,27.0,1.0,603.3206537460227,2.125,16.25,0.0,38.875
6799,1.0,3.9464831804281344,12.0,0.0,0.0,48.0,33.670360110803315,140.0,2.5555555555555562,15.888888888888893,0.0,56.22222222222222
6800,1.0,11.0,13.0,0.0,0.0,41.0,33.670360110803315,255.05136612021855,2.9,10.1,0.0,31.1
6801,4.0,6.0,18.0,0.0,0.0,35.0,33.670360110803315,10.0,2.5555555555555562,3.888888888888889,0.0,30.44444444444445
6802,2.0,4.0,14.0,0.0,1.0,140.0,33.670360110803315,4.0,4.0,18.0,0.0,97.41666666666669
6803,4.0,1.0,6.0,0.0,0.0,37.0,160.36049058256683,175.0,5.8,24.4,0.0,79.0
6804,3.0,1.0,9.0,0.0,0.0,48.0,160.36049058256683,8.0,5.75,22.75,0.0,67.125
6805,9.0,7.719370860927152,5.0,0.0,0.0,41.0,160.36049058256683,603.3206537460227,5.375,8.75,0.0,46.875
6806,8.0,1.0,12.0,0.0,0.0,49.0,160.36049058256683,3.0,4.4444444444444455,9.0,0.0,47.77777777777778
6807,2.0,2.0,11.0,0.0,0.0,53.0,2.0,28.0,3.125,10.125,0.0,69.0
6808,1.0,7.0,11.0,0.0,0.0,81.0,5.0,11.0,1.4444444444444444,10.666666666666666,0.0,78.33333333333333
6809,0.0,4.0,4.0,0.0,0.0,68.0,2.0,2.0,0.6363636363636364,11.727272727272727,0.09090909090909093,66.54545454545455
6810,0.0,4.0,3.0,0.0,0.0,47.0,4.0,5.0,0.42857142857142855,9.428571428571429,0.07142857142857142,57.214285714285715
6811,1.0,5.0,4.0,0.0,0.0,47.0,160.36049058256683,1.0,0.2857142857142857,6.7142857142857135,0.07142857142857142,43.78571428571429
6812,0.0,13.851239669421489,1.0,0.0,0.0,31.0,548.8022121014964,500.7763157894737,0.35714285714285715,6.142857142857142,0.07142857142857142,44.78571428571429
6813,2.0,7.719370860927152,3.0,0.0,0.0,44.0,160.36049058256683,37.0,5.666666666666668,11.666666666666664,0.0,52.66666666666666
6814,2.0,1.0,19.0,0.0,0.0,56.0,2.0,12.0,4.5,9.75,0.0,56.875
6815,4.0,1.0,6.0,0.0,0.0,90.0,160.36049058256683,73.0,1.5714285714285714,11.714285714285715,0.0,86.14285714285714
6816,1.0,3.0,26.0,0.0,0.0,113.0,160.36049058256683,4.0,1.125,9.125,0.0,97.375
6817,0.0,13.851239669421489,0.0,0.0,0.0,55.0,548.8022121014964,500.7763157894737,0.4166666666666667,8.5,0.08333333333333333,69.66666666666667
6818,1.0,7.719370860927152,13.0,0.0,0.0,41.0,2.0,14.0,1.7272727272727273,20.727272727272727,0.0,39.36363636363637
6819,0.0,7.719370860927152,18.0,0.0,0.0,33.0,160.36049058256683,2.0,0.75,22.58333333333333,0.0,32.25
6820,0.0,7.719370860927152,16.0,0.0,0.0,35.0,160.36049058256683,18.0,0.5,19.666666666666668,0.0,33.666666666666664
6821,0.0,7.719370860927152,35.0,0.0,0.0,35.0,160.36049058256683,13.0,0.8888888888888888,18.666666666666668,0.1111111111111111,38.444444444444436
6822,1.0,7.719370860927152,24.0,1.0,0.0,47.0,160.36049058256683,6.0,1.4285714285714286,20.142857142857142,0.42857142857142855,38.285714285714285
6823,4.0,3.9464831804281344,0.0,0.0,0.0,99.0,33.670360110803315,5.0,4.2,4.3,0.0,95.9
6824,1.0,3.9464831804281344,18.0,0.0,0.0,46.0,33.670360110803315,4.0,1.0,14.083333333333336,0.0,52.08333333333334
6825,0.0,3.9464831804281344,23.0,0.0,1.0,36.0,33.670360110803315,2.0,0.0,13.7,0.2,32.4
6826,0.0,1.0,10.0,0.0,0.0,32.0,33.670360110803315,33.0,0.0,18.58333333333333,0.08333333333333333,34.333333333333336
6827,0.0,1.0,29.0,0.0,0.0,37.0,1.0,4.0,0.42857142857142855,18.142857142857142,0.2857142857142857,45.714285714285715
6828,0.0,3.9464831804281344,18.0,0.0,0.0,118.0,33.670360110803315,255.05136612021855,2.5555555555555562,12.444444444444445,0.1111111111111111,89.44444444444444
6829,1.0,3.9464831804281344,4.0,0.0,0.0,113.0,33.670360110803315,255.05136612021855,3.4,8.4,0.1,106.6
6830,7.0,7.719370860927152,37.0,7.0,0.0,48.0,160.36049058256683,341.0,6.125,29.25,0.625,54.0
6831,6.0,6.0,35.0,3.0,0.0,79.0,24.0,96.0,5.75,31.375,0.75,59.625
6832,1.0,4.0,30.0,5.0,0.0,133.0,160.36049058256683,47.0,1.6666666666666667,27.66666666666667,1.6666666666666667,107.66666666666669
6833,1.0,1.0,16.0,5.0,0.0,126.0,160.36049058256683,93.0,1.6,21.66666666666667,1.1333333333333333,125.4
6834,2.0,2.0,7.0,1.0,0.0,124.0,2.0,20.0,2.7142857142857144,21.428571428571427,1.1428571428571428,142.5
6835,8.0,1.0,2.0,0.0,0.0,242.0,160.36049058256683,486.0,9.166666666666666,19.75,0.5,229.41666666666663
6836,3.0,13.851239669421489,6.0,1.0,0.0,18.0,548.8022121014964,21.0,1.3333333333333333,17.0,0.6666666666666666,21.33333333333333
6837,1.0,1.0,13.0,0.0,0.0,36.0,548.8022121014964,24.0,1.0,25.75,0.25,35.5
6838,0.0,1.0,25.0,0.0,0.0,55.0,4.0,13.0,0.75,20.25,0.0,45.75
6839,0.0,13.851239669421489,5.0,0.0,0.0,39.0,548.8022121014964,500.7763157894737,2.0,38.2,0.6,63.8
6840,8.0,15.0,21.0,0.0,0.0,408.0,5.0,147.0,8.0,64.55555555555556,0.0,236.66666666666663
6841,3.0,6.0,18.0,0.0,0.0,183.0,5.0,9.0,6.25,53.0,0.0,204.16666666666663
6842,0.0,3.0,16.0,0.0,1.0,87.0,2.0,73.0,2.888888888888889,27.777777777777786,0.0,126.11111111111113
6843,0.0,1.0,9.0,0.0,1.0,99.0,3.0,16.0,2.0,16.3,0.0,93.1
6844,2.0,3.0,13.0,0.0,0.0,77.0,6.0,1.0,2.7857142857142856,14.571428571428573,0.0,86.7142857142857
6845,6.0,2.0,6.0,0.0,0.0,74.0,22.0,1.0,3.736842105263158,9.842105263157897,0.0,78.73684210526315
6846,3.0,2.0,5.0,0.0,0.0,78.0,548.8022121014964,500.7763157894737,4.45,8.95,0.0,75.9
6847,6.0,1.0,8.0,0.0,1.0,61.0,3.0,500.7763157894737,5.277777777777779,9.777777777777779,0.0,81.5
6848,2.0,1.0,4.0,0.0,0.0,156.0,1.0,135.0,5.4444444444444455,20.777777777777786,0.0,166.11111111111111
6849,6.0,4.0,7.0,0.0,0.0,171.0,5.0,7.0,2.4,9.6,0.0,132.3
6850,15.0,3.9464831804281344,8.0,0.0,0.0,613.0,1.0,30.0,6.833333333333332,58.33333333333334,1.3333333333333333,610.8333333333334
6851,7.0,11.0,34.0,0.0,1.0,46.0,160.36049058256683,61.0,5.0,47.75,0.25,54.0
6852,5.0,1.0,41.0,6.0,2.0,48.0,160.36049058256683,214.0,3.9166666666666665,28.75,1.0,62.5
6853,5.0,3.0,63.0,0.0,2.0,79.0,2.0,156.0,3.9230769230769234,32.153846153846146,1.3846153846153846,72.46153846153847
6854,3.0,1.0,17.0,0.0,0.0,47.0,160.36049058256683,200.0,5.5,27.375,0.0,59.875
6855,3.0,2.0,11.0,0.0,0.0,49.0,160.36049058256683,24.0,4.571428571428571,19.571428571428573,0.0,49.14285714285714
6856,4.0,7.719370860927152,7.0,0.0,0.0,51.0,160.36049058256683,10.0,4.5555555555555545,24.777777777777786,0.0,46.77777777777778
6857,6.0,7.719370860927152,4.0,0.0,0.0,14.0,160.36049058256683,19.0,7.0,9.0,0.0,15.0
6858,3.0,1.0,1.0,0.0,0.0,15.0,160.36049058256683,10.0,6.0,4.666666666666667,0.0,20.33333333333333
6859,6.0,10.0,4.0,0.0,0.0,21.0,1.0,603.3206537460227,3.25,4.75,0.0,23.0
6860,2.0,16.0,35.0,0.0,0.0,29.0,15.0,255.05136612021855,2.0,42.0,0.0,0.0
6861,3.0,4.728971962616822,7.0,0.0,0.0,9.0,14.0,309.99152542372883,0.0,0.0,0.0,0.0
6862,3.0,1.0,34.0,0.0,0.0,61.0,2.0,94.0,3.2222222222222223,21.88888888888889,0.0,70.33333333333333
6863,3.0,2.0,24.0,0.0,0.0,63.0,160.36049058256683,122.0,3.6363636363636362,27.0,0.0,54.90909090909091
6864,4.0,2.0,27.0,0.0,0.0,49.0,1.0,8.0,4.181818181818182,24.45454545454545,0.0,58.18181818181818
6865,5.0,2.0,30.0,0.0,0.0,58.0,160.36049058256683,88.0,4.3,22.4,0.0,58.9
6866,5.0,4.0,21.0,0.0,0.0,75.0,1.0,1.0,7.0,22.625,0.125,64.375
6867,16.0,16.0,29.0,0.0,1.0,89.0,40.0,87.0,14.75,40.25,0.25,79.5
6868,13.0,7.0,12.0,1.0,0.0,97.0,6.0,240.0,11.857142857142858,26.285714285714285,1.0,133.57142857142858
6869,15.0,8.0,17.0,2.0,0.0,97.0,7.0,65.0,14.857142857142858,46.714285714285715,1.4285714285714286,154.0
6870,0.0,7.719370860927152,35.0,0.0,0.0,67.0,160.36049058256683,101.0,1.3333333333333333,16.88888888888889,0.0,94.0
6871,0.0,7.719370860927152,19.0,0.0,0.0,131.0,160.36049058256683,23.0,0.625,15.375,0.0,74.125
6872,1.0,1.0,41.0,1.0,0.0,85.0,4.0,121.0,2.1111111111111107,26.66666666666667,0.8888888888888888,79.55555555555556
6873,1.0,7.719370860927152,23.0,0.0,0.0,63.0,160.36049058256683,5.0,2.25,35.625,0.25,75.375
6874,2.0,1.0,6.0,0.0,0.0,18.0,548.8022121014964,1.0,3.5,9.5,0.0,33.9
6875,23.0,2.0,18.0,0.0,1.0,114.0,160.36049058256683,129.0,17.285714285714285,39.42857142857143,0.2857142857142857,135.85714285714286
6876,9.0,7.719370860927152,29.0,0.0,1.0,130.0,160.36049058256683,74.0,10.857142857142858,37.714285714285715,1.1428571428571428,134.71428571428572
6877,13.0,1.0,31.0,3.0,2.0,109.0,3.0,4.0,9.375,34.625,3.375,111.875
6878,14.0,1.0,22.0,1.0,6.0,82.0,4.0,28.0,14.5,39.8,8.1,93.8
6879,15.0,2.0,30.0,4.0,6.0,77.0,6.0,603.3206537460227,14.0,34.25,4.5,93.5
6880,12.0,7.0,37.0,6.0,2.0,91.0,160.36049058256683,172.0,13.916666666666664,36.583333333333336,3.75,98.33333333333331
6881,7.0,2.0,21.0,2.0,0.0,116.0,5.0,2.0,12.071428571428573,39.42857142857143,3.4285714285714284,135.21428571428572
6882,9.0,7.719370860927152,25.0,0.0,2.0,169.0,160.36049058256683,156.0,10.0,40.333333333333336,3.25,174.83333333333337
6883,9.0,1.0,32.0,2.0,2.0,171.0,1.0,2.0,11.076923076923077,40.384615384615394,2.769230769230769,192.61538461538456
6884,8.0,2.0,26.0,1.0,1.0,172.0,1.0,748.0,12.1,42.2,3.1,200.8
6885,10.0,1.0,21.0,0.0,2.0,180.0,4.0,5.0,12.636363636363635,40.90909090909091,3.8181818181818175,196.0
6886,12.0,1.0,19.0,2.0,2.0,162.0,160.36049058256683,1701.0,18.222222222222214,41.444444444444436,5.8888888888888875,240.3333333333333
6887,1.0,16.0,14.0,0.0,0.0,41.0,3.0,8.0,2.0,16.5,0.16666666666666666,82.16666666666667
6888,0.0,4.0,13.0,0.0,0.0,47.0,1.0,603.3206537460227,1.8333333333333333,17.166666666666668,0.16666666666666666,66.16666666666667
6889,1.0,2.0,12.0,0.0,0.0,47.0,160.36049058256683,48.0,2.333333333333333,20.33333333333333,0.0,71.0
6890,1.0,3.0,21.0,0.0,0.0,68.0,2.0,3.0,2.0,24.16666666666667,0.0,71.0
6891,1.0,3.0,12.0,0.0,0.0,69.0,160.36049058256683,603.3206537460227,2.5,30.16666666666667,0.0,75.16666666666667
6892,1.0,4.0,19.0,0.0,0.0,66.0,1.0,6.0,2.333333333333333,25.66666666666667,0.0,78.5
6893,1.0,6.0,23.0,0.0,0.0,92.0,2.0,27.0,3.5,50.16666666666666,4.0,94.66666666666669
6894,3.0,12.0,28.0,0.0,2.0,98.0,1.0,3.0,5.166666666666667,55.83333333333334,8.5,126.0
6895,4.0,12.0,21.0,0.0,3.0,81.0,7.0,1.0,6.0,33.833333333333336,5.0,142.0
6896,3.0,7.0,24.0,0.0,0.0,88.0,2.0,4.0,5.285714285714286,23.142857142857146,1.1428571428571428,98.28571428571428
6897,4.0,2.0,20.0,0.0,1.0,29.0,1.0,6.0,4.333333333333333,19.33333333333333,0.8333333333333334,67.66666666666667
6898,0.0,4.0,16.0,0.0,0.0,38.0,1.0,8.0,5.166666666666667,15.666666666666664,0.0,54.16666666666666
6899,1.0,1.0,8.0,0.0,0.0,30.0,160.36049058256683,603.3206537460227,2.4285714285714284,18.714285714285715,0.0,51.28571428571429
6900,0.0,2.0,5.0,0.0,0.0,39.0,160.36049058256683,2.0,2.4166666666666665,20.25,0.08333333333333333,43.5
6901,1.0,15.0,16.0,0.0,1.0,33.0,3.0,603.3206537460227,1.4615384615384617,21.076923076923077,0.3076923076923077,33.69230769230769
6902,2.0,19.0,24.0,1.0,4.0,24.0,20.0,15.0,0.9473684210526316,19.263157894736842,0.15789473684210525,30.947368421052627
6903,2.0,11.0,66.0,1.0,3.0,30.0,3.0,11.0,0.9166666666666666,17.791666666666668,0.125,28.91666666666667
6904,0.0,5.0,35.0,0.0,0.0,29.0,160.36049058256683,6.0,0.5789473684210527,19.0,0.05263157894736842,31.421052631578952
6905,20.0,11.0,260.0,202.0,2.0,1009.0,3.0,6223.0,39.66666666666666,125.83333333333331,69.66666666666667,728.1666666666665
6906,0.0,2.0,2.0,0.0,0.0,31.0,548.8022121014964,2.0,1.4,56.6,45.6,47.4
6907,0.0,2.0,17.0,0.0,0.0,57.0,160.36049058256683,83.0,2.0,38.75,28.875,51.375
6908,0.0,7.719370860927152,8.0,0.0,0.0,52.0,160.36049058256683,5.0,3.1,25.8,16.5,56.7
6909,9.0,8.654545454545454,12.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,10.5,36.0,0.5,11.5
6910,11.0,8.654545454545454,36.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,9.2,19.8,0.0,12.8
6911,9.0,8.654545454545454,42.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,9.6,18.6,0.0,12.8
6912,7.0,8.654545454545454,7.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,10.833333333333336,36.833333333333336,0.5,11.5
6913,18.0,5.0,73.0,58.0,2.0,295.0,33.670360110803315,2263.0,21.222222222222214,71.33333333333333,37.0,191.88888888888889
6914,8.0,7.0,6.0,0.0,1.0,60.0,11.0,325.0,6.777777777777778,19.666666666666668,0.2222222222222222,98.66666666666669
6915,3.0,6.0,4.0,0.0,0.0,59.0,2.0,603.3206537460227,6.545454545454546,21.09090909090909,0.4545454545454545,98.1818181818182
6916,2.0,4.0,16.0,0.0,1.0,74.0,3.0,395.0,5.375,24.625,0.5,79.5
6917,3.0,7.0,39.0,3.0,1.0,122.0,1.0,467.0,4.142857142857143,37.857142857142854,2.4285714285714284,86.14285714285714
6918,2.0,7.0,59.0,11.0,0.0,120.0,4.0,233.0,3.333333333333333,26.11111111111111,3.5555555555555562,119.22222222222223
6919,2.0,1.0,36.0,10.0,0.0,92.0,8.0,236.0,2.333333333333333,24.33333333333333,3.0,117.55555555555556
6920,12.0,4.0,21.0,6.0,1.0,67.0,1.0,4.0,8.954545454545455,24.90909090909091,11.863636363636365,73.27272727272727
6921,9.0,4.0,21.0,4.0,0.0,62.0,548.8022121014964,500.7763157894737,9.619047619047619,32.42857142857143,20.761904761904766,69.76190476190476
6922,10.0,13.851239669421489,3.0,0.0,1.0,84.0,548.8022121014964,939.0,10.347826086956523,42.0,29.39130434782609,84.69565217391305
6923,13.0,7.0,122.0,112.0,3.0,62.0,42.0,76.0,9.227272727272727,44.36363636363637,29.0,100.5
6924,29.0,11.0,175.0,128.0,4.0,246.0,5.0,1150.0,10.823529411764708,73.0,52.941176470588225,144.88235294117646
6925,33.0,34.0,231.0,136.0,5.0,363.0,177.0,242.0,15.333333333333336,190.66666666666663,152.55555555555554,300.3333333333333
6926,18.0,20.0,156.0,105.0,3.0,379.0,4678.0,1313.0,18.666666666666668,237.0,188.88888888888889,264.1111111111111
6927,35.0,21.0,81.0,45.0,2.0,217.0,21.0,916.0,13.357142857142858,174.5714285714286,127.5,184.07142857142856
6928,27.0,4.0,73.0,56.0,2.0,124.0,34.0,494.0,11.416666666666664,78.91666666666667,48.83333333333334,103.16666666666669
6929,33.0,12.0,51.0,8.0,2.0,106.0,87.0,3758.0,14.583333333333336,64.91666666666667,32.5,74.83333333333333
6930,30.0,12.0,146.0,86.0,1.0,62.0,44.0,135.0,22.222222222222214,75.22222222222223,28.777777777777786,64.44444444444444
6931,37.0,7.0,131.0,72.0,2.0,54.0,1.0,657.0,19.3,73.3,26.1,52.8
6932,37.0,21.0,80.0,18.0,3.0,76.0,17.0,1635.0,19.375,64.375,28.625,55.5
6933,25.0,16.0,95.0,65.0,2.0,88.0,34.0,7302.0,22.857142857142854,78.28571428571429,40.857142857142854,77.85714285714286
6934,29.0,16.0,159.0,118.0,2.0,102.0,55.0,618.0,23.42857142857143,79.28571428571429,52.57142857142857,140.28571428571428
6935,43.0,8.0,136.0,97.0,3.0,453.0,25.0,11548.0,28.33333333333333,82.0,62.66666666666666,208.3333333333333
6936,60.0,41.0,673.0,549.0,5.0,436.0,30.0,1113.0,23.25,78.5,41.75,412.0
6937,35.0,15.0,43.0,6.0,3.0,392.0,8.0,897.0,35.42857142857143,56.57142857142857,16.857142857142858,306.57142857142856
6938,34.0,10.0,47.0,3.0,1.0,351.0,3.0,872.0,36.0,54.85714285714285,13.714285714285715,315.7142857142857
6939,17.0,4.0,51.0,0.0,0.0,171.0,23.0,409.0,18.714285714285715,36.42857142857143,1.1428571428571428,244.85714285714286
6940,19.0,5.0,28.0,0.0,1.0,178.0,1.0,545.0,15.0,37.57142857142857,1.1428571428571428,180.28571428571428
6941,14.0,2.0,23.0,0.0,1.0,155.0,156.0,1.0,11.8,31.4,0.9,197.8
6942,8.0,1.0,11.0,0.0,1.0,159.0,1.0,8.0,9.4,36.9,1.2,202.5
6943,6.0,4.0,19.0,1.0,2.0,175.0,200.0,209.0,8.0,33.142857142857146,0.7142857142857143,197.0
6944,7.0,16.0,66.0,1.0,5.0,209.0,23.0,27.0,6.9230769230769225,25.538461538461537,0.6923076923076923,199.7692307692308
6945,8.0,12.0,33.0,0.0,4.0,171.0,1.0,603.3206537460227,7.7272727272727275,28.0,0.6363636363636364,204.27272727272728
6946,11.0,3.0,23.0,0.0,4.0,224.0,2.0,197.0,19.83333333333333,12.166666666666664,0.0,199.8333333333333
6947,12.0,10.0,24.0,0.0,4.0,124.0,32.0,61.0,27.25,11.75,0.0,174.5
