index_seg,d_auth_score_SgAsNd,d_btw_cntr_SgAsNd,d_clo_cntr_SgAsNd,d_far_cntr_SgAsNd,d_hub_score_SgAsNd,d_in_deg_SgAsNd,d_node_ecc_SgAsNd,d_out_deg_SgAsNd,d_page_rank_SgAsNd,ud_art_pt_SgAsNd,ud_auth_score_SgAsNd,ud_bridge_SgAsNd,ud_btw_cntr_SgAsNd,ud_clo_cntr_SgAsNd,ud_deg_cntr_SgAsNd,ud_eig_cntr_SgAsNd,ud_far_cntr_SgAsNd,ud_hub_score_SgAsNd,ud_node_ecc_SgAsNd,ud_page_rank_SgAsNd
23,4.28661056917e-05,406791.999232,0.0235662870683,42.4334982045,3.55984584523e-05,0.000443885477547,91.0,0.000443885477547,8.1255779012e-05,,5.51955697867e-07,,353618.613348,0.024516492427,0.000443885477547,1.11416003436e-08,40.7888690838,4.20897264857e-07,87.0,8.10135003881e-05
24,1.91357873912e-05,56403.8589719,0.0233417966362,42.8416036515,1.59350400341e-05,0.000295923651698,92.0,0.000295923651698,6.39118842732e-05,,2.62519899445e-07,,49967.8032862,0.0241858988605,0.000369904564622,4.92602881389e-09,41.346406258,1.9876837679e-07,88.0,7.13984767291e-05
25,9.84617022904e-05,3721.54631118,0.0220492530266,45.3530103172,8.29732265266e-05,0.000295923651698,97.0,0.000295923651698,6.37279485373e-05,,7.78516700518e-08,,4910.99461297,0.0226620966186,0.000295923651698,3.5031741005e-10,44.1265438424,5.40545608628e-08,93.0,6.0594542784e-05
26,0.000246021722941,100420.473067,0.0223408118796,44.7611306782,0.000207409385792,0.000443885477547,97.0,0.000443885477547,8.56975392221e-05,,1.58630182425e-07,,124623.042834,0.022943132504,0.000443885477547,6.82393859079e-10,43.5860273146,1.09994150891e-07,93.0,8.11179308867e-05
27,0.0003664538644,3871.51889579,0.0221735106202,45.0988576923,0.000309092106067,0.000443885477547,98.0,0.000443885477547,8.13385554519e-05,,1.98831981384e-07,,3724.35466598,0.02276686631,0.000443885477547,8.29201119534e-10,43.9234801304,1.37763093292e-07,94.0,7.80406280288e-05
28,0.00038125124059,4082.80434989,0.0221277495037,45.1921240266,0.000321705801938,0.000443885477547,98.0,0.000443885477547,8.12919415266e-05,,1.88108068456e-07,,7245.89254662,0.0227185995537,0.000443885477547,7.71195661198e-10,44.0167976744,1.30286383865e-07,94.0,7.87054523188e-05
29,0.000329752415777,30574.7611279,0.0222028369224,45.0392895059,0.000278280206958,0.000443885477547,99.0,0.000443885477547,8.27724130947e-05,,1.49150777414e-07,,16146.9977643,0.0227980171241,0.000443885477547,6.03828088294e-10,43.8634638511,1.03264106192e-07,95.0,8.05986348847e-05
30,0.000225253834189,62855.3241365,0.0220528056682,45.3457040816,0.000190101144825,0.000443885477547,99.0,0.000443885477547,8.61270835036e-05,,9.72857611295e-08,,67421.0767572,0.0226338177267,0.000443885477547,3.9068914685e-10,44.1816759362,6.73332236729e-08,96.0,8.38380102101e-05
31,2.27797526922e-06,3244.87368826,0.0199199531367,50.2009213142,6.92212276484e-07,0.000147961825849,104.0,0.000147961825849,3.26820517979e-05,,1.58395977872e-09,,6293.59233688,0.0206065934021,0.000295923651698,5.0533317594e-12,48.5281570073,1.07526051188e-09,100.0,6.74550110164e-05
32,2.26934083916e-06,8642.03214834,0.0198127031675,50.4726685474,1.87063178041e-06,0.000369904564622,104.0,0.000369904564622,9.34178345943e-05,,8.87126636999e-10,,8679.95626366,0.0202868355449,0.000369904564622,2.38145532421e-12,49.2930500565,5.92218610134e-10,102.0,8.02380533767e-05
33,3.35412068913e-06,8927.5531109,0.0200341141603,49.9148598235,2.74510537615e-06,0.000369904564622,103.0,0.000369904564622,8.41324277742e-05,,1.16102115426e-09,,8837.8639887,0.0205134671082,0.000369904564622,3.09538041196e-12,48.7484633741,7.76010972104e-10,102.0,7.92323579011e-05
34,2.26919377682e-07,737994.030869,0.0276324952399,36.1892761156,1.0960137111e-07,0.000221942738773,61.0,0.000221942738773,5.57508215802e-05,,2.63195600346e-08,,386935.000139,0.0306530538406,0.000443885477547,8.28658771035e-11,32.6231769663,1.78051148474e-08,57.0,8.72617149016e-05
35,1.23823737557e-07,239219.884772,0.0272070815742,36.7551366093,3.56312974856e-28,0.000147961825849,62.0,7.39809129245e-05,3.81145119533e-05,,8.67930901573e-09,,105910.757962,0.0308819167126,0.000221942738773,2.70701110187e-11,32.3814097845,5.86462757391e-09,57.0,5.01553648824e-05
36,8.62859601043e-06,33498.3321596,0.027860758613,35.8927771454,6.64104527327e-06,0.000295923651698,68.0,0.000295923651698,5.65627301578e-05,,3.77049045785e-08,,24766.3205476,0.0308011777431,0.000295923651698,1.16367328018e-10,32.4662910081,2.56179063318e-08,64.0,6.04064593032e-05
37,1.47382425104e-05,47107.0059866,0.0278614530703,35.8918825043,1.13631839904e-05,0.000369904564622,69.0,0.000369904564622,6.77165223723e-05,,7.06600244531e-08,,23083.455251,0.0307764144577,0.000369904564622,2.21328889911e-10,32.4924140002,4.80846646477e-08,65.0,7.08082745419e-05
38,1.74317794479e-05,99342.1086111,0.0277040648637,36.095786121,1.47156058339e-05,0.000443885477547,70.0,0.000517866390471,7.30552963987e-05,,1.26992426472e-07,,44578.6133125,0.0304429817494,0.000517866390471,4.03657210319e-10,32.8482935158,8.6519918306e-08,66.0,9.27616257234e-05
39,1.06803056603e-05,43201.7078947,0.0271294358876,36.8603314917,9.00167740664e-06,0.000369904564622,71.0,0.000369904564622,6.42667379108e-05,,1.05171427008e-07,,28202.763395,0.0299210408172,0.000443885477547,3.35789086237e-10,33.4212972774,7.16789218142e-08,67.0,8.30246626768e-05
40,3.0644096849e-06,31739.1237565,0.0266853944644,37.473682517,1.81815996206e-06,0.000295923651698,72.0,0.000221942738773,6.3670085491e-05,,3.3574896678e-08,,18601.8820332,0.0294274577054,0.000295923651698,1.07091655045e-10,33.9818685669,2.28814592083e-08,68.0,6.443891026e-05
41,6.67742421967e-07,28218.1703546,0.0265946542715,37.6015416404,6.46975842562e-07,0.000221942738773,73.0,0.000295923651698,6.13009153156e-05,,1.10182311624e-08,,36218.1334984,0.0292627897118,0.000295923651698,3.49626061759e-11,34.1730918292,7.50329749402e-09,69.0,6.7801502118e-05
42,3.29466478335e-07,17702.9621691,0.0262464583452,38.1003786053,2.71469025098e-07,0.000221942738773,74.0,0.000295923651698,6.84543793052e-05,,4.836247665e-09,,11925.3846748,0.0288118759081,0.000295923651698,1.48578834975e-11,34.7079101405,3.28085446012e-09,70.0,6.82652966824e-05
43,5.40676397174e-07,5419.49158362,0.0259820862151,38.4880564139,4.22728857326e-07,0.000295923651698,74.0,0.000295923651698,8.43239708936e-05,,2.39497364484e-09,,5234.69267566,0.0284553108562,0.000295923651698,6.96666700844e-12,35.1428246578,1.61126486475e-09,71.0,6.81394054553e-05
44,6.15370463034e-07,22421.5293153,0.0265391404327,37.6801955035,4.75508990969e-07,0.000295923651698,73.0,0.000295923651698,7.48613870485e-05,,2.10003305357e-09,,21133.2036937,0.0289644771924,0.000295923651698,5.59175144359e-12,34.5250491958,1.39846646233e-09,70.0,6.67804136874e-05
45,5.38519267559e-07,4737.64432574,0.0265548501907,37.6579040295,4.08944177228e-07,0.000295923651698,73.0,0.000295923651698,6.92635632455e-05,,1.98444185227e-09,,4253.95954387,0.0288635709744,0.000295923651698,4.7941246267e-12,34.6457477797,1.30922618669e-09,70.0,6.53069893993e-05
46,5.72544479487e-07,37148.4133271,0.0271692213234,36.8063548121,4.35263025894e-07,0.000295923651698,72.0,0.000295923651698,6.45236377414e-05,,2.03857609053e-09,,17731.1813904,0.0293695752158,0.000295923651698,4.76256309799e-12,34.0488411103,1.34112834002e-09,69.0,6.47693790603e-05
47,5.33853639494e-07,26151.4798234,0.0275870864094,36.248844302,3.97844238336e-07,0.000295923651698,72.0,0.000295923651698,5.89208876825e-05,,1.92852408629e-09,,21520.2124012,0.0298343694576,0.000295923651698,4.39602207133e-12,33.5183889648,1.26592737947e-09,69.0,6.47260943342e-05
48,5.72794117913e-07,10894.571368,0.0276225937305,36.2022484115,4.08510343203e-07,0.000295923651698,73.0,0.000295923651698,5.58240386431e-05,,1.62220673916e-09,,11185.4427269,0.0298610703312,0.000295923651698,3.62319035503e-12,33.4884178265,1.06219844933e-09,70.0,6.52456017304e-05
49,8.39977720005e-07,22774.4926243,0.0279917527388,35.7248082795,6.2133225124e-07,0.000295923651698,73.0,0.000295923651698,5.95678181336e-05,,1.90389163564e-09,,21837.919779,0.0302887671688,0.000295923651698,4.31806919438e-12,33.0155398675,1.24847170626e-09,70.0,6.44396934219e-05
50,1.88781523654e-06,109556.361499,0.0259059612843,38.6011539593,1.5157025537e-06,0.000369904564622,81.0,0.000369904564622,7.46553338307e-05,,1.31434012276e-07,,68108.1888466,0.027834308923,0.000369904564622,3.38124777332e-09,35.9268844349,1.02079061299e-07,77.0,7.33111068248e-05
51,1.11406955528e-06,57423.2430023,0.0257293519791,38.8661168308,8.83963466073e-07,0.000295923651698,81.0,0.000295923651698,6.2938876319e-05,,8.96486632126e-08,,118465.329045,0.0281213262493,0.000369904564622,2.24552581886e-09,35.5602005089,6.92947966571e-08,76.0,7.47805717578e-05
52,1.23214400275e-21,251410.955872,0.0285705766522,35.0010436321,3.73621233922e-22,0.000147961825849,60.0,0.000147961825849,5.63295109326e-05,,2.16121677517e-09,,160795.023615,0.0306495080291,0.000221942738773,1.84804477947e-11,32.6269511097,1.54774534622e-09,59.0,5.71459527276e-05
53,9.14753225848e-06,547732.452139,0.0288717312758,34.6359555112,7.83500754544e-06,0.000295923651698,60.0,0.000295923651698,8.02612821003e-05,,1.33638680821e-08,,365911.707046,0.0303139756464,0.000369904564622,1.70469220006e-10,32.9880848248,9.81924227014e-09,60.0,8.00746195411e-05
54,1.4340289367e-05,101195.409193,0.0285898811371,34.9774101965,1.22808029889e-05,0.000443885477547,60.0,0.000443885477547,0.000108843499785,,1.93807829779e-08,,69274.4899925,0.0299744027433,0.000443885477547,2.20736789149e-10,33.3617990178,1.40516020015e-08,60.0,8.98646192201e-05
55,9.54190275189e-06,72475.313654,0.0282230457298,35.4320369805,7.23297693978e-06,0.000443885477547,61.0,0.000295923651698,0.000101932988145,,1.4059472353e-08,,30162.2581528,0.0294891078109,0.000443885477547,1.17160759516e-10,33.9108258688,9.89773525994e-09,61.0,9.15534227464e-05
56,6.41979810382e-06,67160.3116173,0.027943235318,35.7868367289,3.9684933199e-06,0.000443885477547,61.0,0.000221942738773,0.000101690802205,,1.37036717424e-08,,41051.4461652,0.0294975405167,0.000443885477547,7.86395273918e-11,33.9011315006,9.42297819757e-09,61.0,9.33683872549e-05
57,1.26586694328e-05,72861.0925463,0.0280247378805,35.6827601479,9.89451635972e-06,0.000443885477547,61.0,0.000369904564622,0.000109157667429,,2.76345446345e-08,,39612.9485458,0.0293182159909,0.000443885477547,1.41707594658e-10,34.1084873756,1.89288543307e-08,61.0,8.74201056049e-05
58,1.6773891561e-05,124587.672942,0.0281876374779,35.4765453751,1.35917654759e-05,0.000443885477547,60.0,0.000443885477547,8.64142829206e-05,,4.07900251827e-08,,57272.3288066,0.0296040386978,0.000443885477547,1.89285179737e-10,33.7791748689,2.78355619744e-08,60.0,8.20415438452e-05
59,9.93023436748e-06,37886.0404024,0.0277290356575,36.0632808278,8.43969777316e-06,0.000369904564622,61.0,0.000443885477547,6.45633520235e-05,,3.35724832797e-08,,31111.7471569,0.0291976013931,0.000443885477547,1.37594173026e-10,34.2493887268,2.27807276928e-08,60.0,8.40752385657e-05
60,3.77212146716e-06,23036.2150376,0.02743058618,36.4556555022,3.42749641596e-06,0.000295923651698,62.0,0.000369904564622,5.5227529075e-05,,1.85307758126e-08,,6832.12732011,0.0289219501093,0.000369904564622,7.20899352889e-11,34.5758151238,1.25278354162e-08,59.0,7.4458056745e-05
61,7.47446721389e-07,6732.5,0.0280280758111,35.6785106027,5.74411990826e-07,0.000221942738773,62.0,0.000147961825849,4.86566667966e-05,1.0,5.72442039328e-09,1.0,13514.0,0.0301226714637,0.000221942738773,2.89404936534e-11,33.1975867813,3.92579756905e-09,60.0,6.35065366007e-05
62,4.58425396109e-07,18210.5778796,0.0281756769044,35.4916051669,3.32646207187e-07,0.000369904564622,60.0,0.000295923651698,7.71696132246e-05,,3.41741910733e-09,,21821.9457424,0.031229345591,0.000369904564622,1.16368808746e-11,32.021164103,2.31149949547e-09,57.0,8.49624563345e-05
63,4.04058348403e-07,390105.973905,0.0278886799064,35.8568423947,3.14362791753e-07,0.000295923651698,62.0,0.000295923651698,6.70034814168e-05,,1.00112859431e-08,,1363700.59568,0.0322916748416,0.000369904564622,5.61035810823e-11,30.9677340958,7.0563154503e-09,58.0,8.162637531e-05
64,1.30920999548e-06,383638.707599,0.0279436428158,35.7863148549,1.02134846666e-06,0.000369904564622,63.0,0.000369904564622,6.77818157184e-05,,2.65922235753e-08,,1206425.06522,0.0320141965911,0.000443885477547,1.5488767005e-10,31.2361422894,1.88249951176e-08,59.0,9.26524144875e-05
65,2.07671468953e-06,76651.4779699,0.0280805916335,35.6117852876,1.63774333719e-06,0.000443885477547,63.0,0.000443885477547,9.78164646853e-05,,3.76339484994e-08,,31264.5904918,0.0318229246002,0.000443885477547,2.18719053855e-10,31.4238874196,2.66424614957e-08,60.0,8.98562513541e-05
66,1.59437647633e-06,110354.221021,0.0283393830722,35.2865832489,1.25552299346e-06,0.000369904564622,63.0,0.000369904564622,9.57731759731e-05,,2.68597929839e-08,,452490.923105,0.0320504161263,0.000369904564622,1.47480642501e-10,31.2008429488,1.89156076033e-08,60.0,7.89598849016e-05
67,1.53323916884e-06,123349.234748,0.0286364530107,34.9205259334,1.19267265826e-06,0.000369904564622,63.0,0.000369904564622,8.80480367164e-05,,2.54958422313e-08,,453486.435025,0.03202595706,0.000369904564622,1.1036316962e-10,31.2246718538,1.76170784943e-08,59.0,7.68932289128e-05
68,1.827321368e-06,377626.566021,0.0289318894086,34.5639369029,1.41972001678e-06,0.000369904564622,63.0,0.000369904564622,8.02460458006e-05,,3.67676842317e-08,,867270.538991,0.0320435759803,0.000443885477547,1.39491187913e-10,31.2075032017,2.51909552216e-08,59.0,8.46403095907e-05
69,2.85911808394e-06,424338.301266,0.0287507449498,34.7817074565,2.24692641779e-06,0.000295923651698,64.0,0.000295923651698,7.2330460004e-05,,4.50055444809e-08,,1249996.95605,0.0318482753567,0.000443885477547,1.50601347373e-10,31.3988744696,3.06309419649e-08,60.0,8.25816082088e-05
70,9.0089043845e-06,432580.6292,0.0286454430109,34.90956658,6.89347747528e-06,0.000369904564622,65.0,0.000369904564622,8.60780296101e-05,,5.89859417907e-08,,1976524.94281,0.0316936514095,0.000443885477547,1.83827320651e-10,31.5520602874,4.00252951871e-08,61.0,8.10719166683e-05
71,1.73782672673e-05,388563.154552,0.0285333810784,35.0466703281,1.33196109578e-05,0.000443885477547,66.0,0.000443885477547,8.15306080892e-05,,7.46603424166e-08,,1953728.34024,0.0315299241348,0.000443885477547,2.26161486835e-10,31.7159025098,5.06177853792e-08,62.0,7.97833742056e-05
72,2.10991768261e-05,348419.457178,0.0285953056993,34.9707749417,1.61433089674e-05,0.000443885477547,67.0,0.000443885477547,7.56759747925e-05,,8.24981500966e-08,,2090980.22364,0.0314854777132,0.000443885477547,2.49500892885e-10,31.7606742101,5.59626417641e-08,63.0,7.97741865781e-05
73,2.01142947305e-05,230510.00317,0.0284765597746,35.1166014405,1.56331859516e-05,0.000443885477547,68.0,0.000443885477547,8.64028726385e-05,,8.70135174738e-08,,1080041.39158,0.0313272291548,0.000443885477547,2.66838153291e-10,31.9211123032,5.91152249756e-08,64.0,8.06132160112e-05
74,1.30748215369e-05,119616.432118,0.0281208005375,35.5608652985,9.75782711223e-06,0.000443885477547,69.0,0.000369904564622,0.000107184012409,,9.16058800754e-08,,101868.970278,0.0309266560074,0.000443885477547,2.86238148254e-10,32.3345660054,6.23351887939e-08,65.0,8.21560643397e-05
75,4.84588253378e-06,83675.2881661,0.0274331668737,36.4522260446,3.28693026498e-06,0.000369904564622,70.0,0.000295923651698,8.91372008042e-05,,7.61416626915e-08,,65423.1690742,0.0301772273842,0.000443885477547,2.40556419381e-10,33.137570502,5.18597338599e-08,66.0,8.47958004687e-05
76,2.79651505496e-06,58285.673403,0.0272606624415,36.6828943408,2.18681852665e-06,0.000369904564622,71.0,0.000369904564622,7.77453909331e-05,,5.39949714426e-08,,22371.5711172,0.0297436806971,0.000443885477547,1.71194991395e-10,33.6205868461,3.67854038715e-08,67.0,8.69933994191e-05
77,2.11483579809e-06,50785.4724855,0.0272470398906,36.7012344833,1.45203550732e-06,0.000369904564622,72.0,0.000295923651698,8.69180408919e-05,,3.02805303947e-08,,59794.1217385,0.0298598166292,0.000369904564622,9.58329420736e-11,33.4898238799,2.06224535709e-08,68.0,7.6551791029e-05
78,1.03763645939e-06,57580.0150438,0.0272331544842,36.7199473929,7.44097218043e-07,0.000369904564622,72.0,0.000295923651698,0.000114038025345,,1.03905256894e-08,,77163.6970394,0.0298049549847,0.000369904564622,3.14546286658e-11,33.5514682211,7.04017630896e-09,69.0,7.90426723243e-05
79,1.46286767097e-06,103403.038435,0.0277996664098,35.9716546688,1.13489783561e-06,0.000443885477547,71.0,0.000443885477547,0.000129996483151,,7.3232734893e-09,,96611.4689196,0.0301358382882,0.000443885477547,1.98720846611e-11,33.1830822305,4.90359228824e-09,68.0,9.12720220269e-05
80,2.76924933531e-06,184577.986577,0.028471784516,35.122491161,2.11654564637e-06,0.000443885477547,70.0,0.000443885477547,9.73696471462e-05,,9.15757933392e-09,,156359.75402,0.0309367809446,0.000443885477547,2.38542743355e-11,32.3239836035,6.10875642409e-09,67.0,8.73791489227e-05
81,3.46165940867e-06,2354370.74654,0.0288870272937,34.6176153687,2.62923572726e-06,0.000443885477547,70.0,0.000443885477547,8.30153188322e-05,,9.2307902832e-09,,2139123.49087,0.031420394065,0.000443885477547,2.36836909472e-11,31.8264627086,6.14809301729e-09,67.0,8.59754617284e-05
82,2.94467068171e-06,4562331.72408,0.0289790822334,34.5076490672,2.22297542783e-06,0.000443885477547,71.0,0.000443885477547,8.29536419629e-05,,6.11302048494e-09,,4152789.6516,0.0315021396089,0.000443885477547,1.49133790922e-11,31.7438755721,4.04775741733e-09,68.0,8.75123530958e-05
83,1.92471444109e-06,7532140.68757,0.0290344716584,34.4418183932,1.45387688171e-06,0.000369904564622,72.0,0.000369904564622,7.61432686778e-05,,3.55108278786e-09,,6900726.22159,0.0315402271417,0.000369904564622,8.67799019157e-12,31.7055421163,2.34681769328e-09,69.0,7.67648319787e-05
84,9.89819915175e-07,9687260.79347,0.0290339688785,34.4424148206,7.39569296556e-07,0.000369904564622,73.0,0.000369904564622,8.11492940361e-05,,2.9396226217e-09,,8871082.3131,0.0315473696034,0.000369904564622,8.81056574727e-12,31.6983638437,1.97258031896e-09,70.0,7.97377752404e-05
85,4.96232795489e-07,442549.749935,0.0286546835158,34.8983090128,3.68047566388e-07,0.000369904564622,74.0,0.000369904564622,9.12578438459e-05,,2.24091038509e-09,,400136.689595,0.0310946768711,0.000369904564622,7.30722750719e-12,32.1598453699,1.51520917009e-09,71.0,8.58210607501e-05
86,7.08275158629e-05,8117.27081012,0.0235780104351,42.4123995853,0.000187626324624,7.39809129245e-05,87.0,0.000147961825849,2.13149891757e-05,,1.68949236995e-06,,16466.9890282,0.0256633291411,0.000221942738773,4.35800396708e-08,38.9661058587,1.32152119553e-06,82.0,4.7971451526e-05
87,6.35228451528e-05,116479.038172,0.0213353269831,46.8706198312,4.96540923304e-05,0.000443885477547,100.0,0.000369904564622,8.47983365424e-05,,3.09371182012e-08,,91427.1029817,0.0218704384056,0.000443885477547,9.64010104895e-11,45.7238205039,2.1030946593e-08,99.0,8.56127810882e-05
88,6.58644313054e-05,8125.30172738,0.0211590701133,47.2610561165,5.53795730537e-05,0.000369904564622,100.0,0.000369904564622,7.6161476762e-05,,2.83048666412e-08,,7777.94195602,0.0216891647207,0.000369904564622,8.46190507682e-11,46.1059710173,1.91930109385e-08,99.0,7.2568146213e-05
89,6.02351614701e-06,3573.93122072,0.0232128549575,43.0795781833,1.66550231114e-05,0.000147961825849,92.0,0.000147961825849,3.29947025317e-05,,2.13093599582e-07,,6518.72731704,0.0255910587459,0.000295923651698,5.39391917003e-09,39.0761480379,1.6564396022e-07,83.0,6.12516169202e-05
90,5.68012703639e-05,14385.0995298,0.0237441694522,42.1156024014,5.16396816904e-05,0.000369904564622,93.0,0.000369904564622,0.000110636400568,,1.7167720687e-06,,4897.00866571,0.0247937225737,0.000369904564622,3.33937627992e-08,40.3327897628,1.30582670436e-06,89.0,6.52460463355e-05
91,3.99358210219e-05,51820.1903763,0.023535233093,42.4894878265,3.51263024267e-05,0.000369904564622,94.0,0.000369904564622,9.21789433387e-05,,1.43518721543e-06,,34890.4756744,0.0246043875595,0.000443885477547,2.6981971845e-08,40.64315755,1.08837718341e-06,90.0,7.80924197076e-05
92,1.96109797894e-05,35770.7744173,0.023074091353,43.3386513342,1.5895144149e-05,0.000295923651698,95.0,0.000295923651698,5.27500348668e-05,,7.21205197042e-07,,34456.0578483,0.0240619529764,0.000443885477547,1.26343490727e-08,41.5593863466,5.43567576344e-07,91.0,8.01111090586e-05
93,3.82416270573e-05,29609.3769665,0.0229516556745,43.5698415043,3.17545572061e-05,0.000369904564622,96.0,0.000369904564622,6.33340627537e-05,,3.44980405947e-07,,33688.0716227,0.02361681839,0.000443885477547,5.43564080044e-09,42.3427060956,2.57584495674e-07,92.0,8.1208430429e-05
94,5.8268068529e-05,12537.6427426,0.02252929713,44.3866488258,4.83732942717e-05,0.000369904564622,97.0,0.000369904564622,6.87584957739e-05,,1.44379856115e-07,,13285.5022625,0.023171154624,0.000369904564622,1.91468697048e-09,43.157107025,1.06208583574e-07,93.0,7.01894264323e-05
95,1.7666602529e-07,690338.578653,0.0299940072013,33.339993329,1.35331478263e-07,0.000221942738773,62.0,0.000221942738773,5.40720156952e-05,,4.92704199807e-09,,225829.357676,0.0317426393769,0.000295923651698,2.05121357056e-11,31.5033664381,3.35819435153e-09,62.0,6.41081853562e-05
96,4.19544178314e-07,236446.033604,0.0299437211197,33.3959829509,3.26016854534e-07,0.000295923651698,63.0,0.000295923651698,6.60081905411e-05,,6.43259929133e-09,,127370.498308,0.0313884269456,0.000369904564622,2.48683014517e-11,31.8588759396,4.39208683824e-09,63.0,7.83544860946e-05
97,6.4063953945e-06,21473.5330121,0.027919388302,35.817403633,1.92900583619e-06,0.000221942738773,63.0,0.000147961825849,5.79264590758e-05,,7.3600034919e-08,,16892.588817,0.0299512160595,0.000369904564622,2.43235948395e-10,33.3876259987,5.02210854396e-08,61.0,6.83426965489e-05
98,6.4207072015e-06,47563.40358,0.0280117450942,35.6993110082,5.0981850562e-06,0.000221942738773,64.0,0.000221942738773,6.24917193248e-05,,9.21854229759e-08,,19150.8194914,0.0297458413407,0.000443885477547,3.02776135375e-10,33.6181447533,6.28900310444e-08,61.0,7.94717997428e-05
99,4.86741916404e-06,66513.2231338,0.0273484268607,36.5651744831,5.07889800183e-06,0.000221942738773,65.0,0.000221942738773,6.3394851851e-05,,8.20885207202e-08,,27483.1497528,0.0296150683251,0.000443885477547,2.6733834183e-10,33.7665943912,5.59757046859e-08,61.0,8.04652316155e-05
100,5.12185896974e-06,63033.6614863,0.0267804448454,37.3406792072,3.89979115831e-06,0.000147961825849,66.0,0.000221942738773,4.30228305538e-05,,5.9555016424e-08,,43825.3641059,0.0296125372724,0.000369904564622,1.91769597175e-10,33.7694805008,4.05689004445e-08,61.0,6.92099176785e-05
101,3.74753896207e-06,130361.547464,0.0274575952893,36.4197953049,4.60823080306e-06,0.000221942738773,63.0,0.000221942738773,7.04710503416e-05,,5.116952281e-08,,87640.6774657,0.0303828839027,0.000443885477547,1.62212065705e-10,32.9132679834,3.47983514377e-08,60.0,8.2427705475e-05
102,5.59374571659e-06,85486.0448161,0.0269973472918,37.0406762261,2.99839538712e-06,0.000221942738773,64.0,0.000221942738773,6.05489002099e-05,,4.52682695224e-08,,142682.150698,0.0310618692655,0.000443885477547,1.43357546279e-10,32.1938126599,3.07752337286e-08,60.0,8.29511986809e-05
103,4.68485414364e-06,64304.198733,0.0275703019767,36.2709121157,4.45117200003e-06,0.000221942738773,64.0,0.000221942738773,6.49115778532e-05,,4.1830185118e-08,,185899.089161,0.0318228496579,0.000443885477547,1.34409470289e-10,31.4239614224,2.84636159686e-08,60.0,8.40451647423e-05
104,2.35012817907e-27,89039.636139,0.0280105166705,35.7008766301,3.73862393279e-06,0.000147961825849,63.0,0.000221942738773,7.74446959611e-05,,2.87481869025e-08,,979851.32976,0.0324125829226,0.000369904564622,9.442539073e-11,30.8522157086,1.9591883119e-08,60.0,7.47548781133e-05
105,0.000337509789022,45961.4779558,0.0240603284848,41.5621923296,0.000394085250402,0.000221942738773,90.0,0.000221942738773,5.2296053204e-05,,1.93454839451e-05,,77973.0342505,0.0253884935358,0.000443885477547,5.22189555382e-07,39.3879218785,1.52105819024e-05,85.0,7.24638335466e-05
106,0.000449006221412,69624.9390142,0.0246290910974,40.6023915395,0.0016511331954,0.000221942738773,89.0,0.000369904564622,5.08680760258e-05,,4.48645222161e-05,,111211.92703,0.025669520453,0.000591847303396,1.21278060072e-06,38.9567075018,3.52826336541e-05,85.0,8.89307216248e-05
107,0.0018775204709,296427.639407,0.0244650349184,40.8746606466,0.000356515116502,0.000369904564622,91.0,0.000221942738773,6.1822390257e-05,,4.43883879697e-05,,614286.473,0.0259095080701,0.000591847303396,1.19903885711e-06,38.5958697979,3.49055871709e-05,85.0,8.91168618159e-05
108,0.000405185688251,186079.246841,0.0245979714621,40.6537588492,9.42038627996e-05,0.000221942738773,92.0,0.000221942738773,5.54017649442e-05,,1.76290093048e-05,,396619.833007,0.025885783596,0.000443885477547,4.72514343576e-07,38.6312431413,1.38505561126e-05,86.0,7.31953518636e-05
109,0.00010201460969,161878.231176,0.0247668392689,40.376569216,8.85577755693e-05,0.000221942738773,93.0,0.000221942738773,5.9655302129e-05,,7.10352803035e-06,,300002.342713,0.0259565891201,0.000443885477547,1.82637520966e-07,38.5258631391,5.55476187555e-06,87.0,7.49276373645e-05
110,9.9964274229e-05,144622.822544,0.0238553159131,41.9193777875,5.12985490114e-05,0.000221942738773,94.0,0.000295923651698,5.54734672684e-05,,4.32900781107e-06,,308824.679446,0.0257366951134,0.000517866390471,9.73144947133e-08,38.8550276402,3.3375324381e-06,88.0,8.46568403857e-05
111,7.15414383319e-05,53475.0815717,0.0238627428747,41.9063309382,4.50757505858e-05,0.000517866390471,94.0,0.000295923651698,0.000155502455128,,2.86749413062e-06,,117890.428825,0.0251632647551,0.000517866390471,5.74510541466e-08,39.7404712677,2.18677909915e-06,89.0,8.61406601752e-05
112,3.04978194779e-05,34198.7943501,0.0233799601614,42.7716725391,2.28846125091e-05,0.000369904564622,95.0,0.000221942738773,0.00012220917547,,8.93909578401e-07,,64244.3395376,0.0245944013219,0.000369904564622,1.65127764713e-08,40.6596601767,6.76752553365e-07,90.0,6.75743371064e-05
113,3.42947762368e-05,25198.859609,0.0232110473531,43.0829330874,2.60640738699e-05,0.000369904564622,96.0,0.000295923651698,0.000112694368638,,3.99738826019e-07,,34101.8386551,0.0240780738538,0.000369904564622,6.72628990815e-09,41.5315612899,3.00160306558e-07,91.0,6.96154027303e-05
114,5.86317579301e-05,17188.7041203,0.0228151732236,43.8304802772,4.8759791818e-05,0.000369904564622,97.0,0.000369904564622,8.97214271515e-05,,1.76057157333e-07,,24715.5774225,0.0236450017864,0.000369904564622,2.50268421671e-09,42.2922361788,1.30217109522e-07,92.0,6.97639175356e-05
