index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,crash_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,v0_total_neighbor,crime_total_neighbor,parking_total_neighbor
6322,1.0,2.0,12.0,0.0,0.0,49.0,2.0,120.0,2.4,4.8,14.6,0.0,0.0,77.4,298.1282614984092
6323,2.0,1.0,7.0,0.0,0.0,44.0,1.0,603.3206537460227,1.5,4.429842715231788,13.0,0.0,0.0,68.0,124.5
6324,1.0,7.719370860927152,7.0,0.0,0.0,43.0,3.0,159.0,2.0,4.22195134711843,9.333333333333334,0.0,0.0,50.0,302.4402179153409
6325,0.0,7.719370860927152,10.0,0.0,0.0,45.0,160.36049058256683,2.0,2.0,4.444309006892548,12.333333333333336,0.0,0.0,54.83333333333334,221.39533664437354
6326,1.0,14.0,39.0,0.0,7.0,43.0,2.0,255.63957055214726,2.875,20.375,39.875,0.0,3.375,59.875,96.15989263803681
6327,0.0,6.0,19.0,0.0,1.0,48.0,1.0,255.63957055214726,2.8181818181818183,13.272727272727273,29.363636363636363,0.09090909090909093,3.0,56.27272727272727,141.8727086227561
6328,1.0,4.0,12.0,0.0,4.0,33.0,4.0,12.0,2.4705882352941178,11.74819828593689,20.11764705882353,0.1176470588235294,1.8235294117647056,46.0,176.38076942207573
6329,2.0,15.0,9.0,0.0,2.0,24.0,188.3599257884972,255.63957055214726,2.2,12.933333333333335,21.33333333333333,0.26666666666666666,1.8666666666666667,43.4,195.63430618780103
6330,15.0,17.0,45.0,22.0,2.0,223.0,11.051282051282053,27.24242424242424,20.625,35.75,101.5,70.5,5.0,239.625,526.5703847485559
6331,16.0,6.0,0.0,0.0,2.0,221.0,24.0,35.0,23.375,34.45681818181818,71.625,47.0,3.75,181.5,338.56294856459334
6332,16.0,3.0,6.0,0.0,3.0,202.0,24.0,27.24242424242424,25.777777777777786,8.034343434343434,22.11111111111111,13.777777777777779,3.2222222222222223,108.0,130.83373205741628
6333,20.0,8.654545454545454,9.0,0.0,4.0,16.0,2.0,27.24242424242424,27.625,6.581818181818183,26.0,20.0,3.125,67.0,204.78264553429028
6334,17.0,8.654545454545454,1.0,0.0,0.0,13.0,11.051282051282053,27.24242424242424,29.714285714285715,6.664935064935065,30.857142857142854,22.857142857142854,3.8571428571428568,45.42857142857143,229.03730918204602
6335,29.0,11.0,7.0,1.0,6.0,25.0,2.0,10.0,24.5,6.718181818181819,46.83333333333334,35.166666666666664,3.0,38.66666666666666,813.9141414141412
6336,8.0,2.0,13.0,8.0,0.0,105.0,160.36049058256683,315.0,16.11111111111111,6.333333333333332,161.55555555555554,131.66666666666666,1.1111111111111112,134.55555555555554,493.1973684210526
6337,6.0,10.763688760806916,3.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6338,33.0,13.851239669421489,2.0,1.0,2.0,1.0,548.8022121014964,9.0,39.66666666666666,10.234159779614325,8.0,1.3333333333333333,1.3333333333333333,2.0,100.0
6339,46.0,3.0,21.0,2.0,1.0,4.0,7.0,230.0,36.5,7.925619834710744,5.5,0.75,1.25,2.5,14.75
6340,40.0,10.0,37.0,2.0,1.0,24.0,60.0,131.0,31.0,5.8,24.2,1.6,0.2,19.8,130.4
6341,0.0,1.0,21.0,0.0,0.0,243.0,2.0,153.0,0.625,3.0899213576158937,15.875,0.0,0.0,161.5,72.125
6342,2.0,4.0,5.0,0.0,0.0,121.0,33.670360110803315,144.0,2.0,6.571428571428571,16.428571428571427,0.0,0.0,97.57142857142857,111.94851007887816
6343,2.0,4.0,11.0,0.0,0.0,111.0,33.670360110803315,29.0,1.625,5.958231755169411,11.75,0.0,0.0,83.75,194.6601097555241
6344,1.0,1.0,23.0,0.0,0.0,119.0,1.0,4.0,1.2857142857142858,3.2055345316934725,10.428571428571429,0.0,0.0,95.57142857142857,236.52018678457802
6345,5.0,14.0,6.0,0.0,0.0,75.0,160.36049058256683,1.0,3.5294117647058822,7.218786521231009,14.058823529411766,0.0,0.4705882352941176,85.11764705882355,161.1022515898554
6346,2.0,4.0,5.0,0.0,0.0,70.0,1.0,5.0,3.125,8.34269122635838,14.5,0.0,0.375,85.1875,185.02361547373056
6347,0.0,10.0,13.0,0.0,0.0,112.0,50.0,53.0,1.933333333333333,5.794786756239224,15.066666666666665,0.0,0.0,83.73333333333333,236.48285595215071
6348,1.0,9.0,17.0,0.0,0.0,85.0,47.0,603.3206537460227,1.1,6.968549010439527,16.1,0.0,0.1,89.0,250.82411023423626
6349,1.0,7.719370860927152,5.0,0.0,1.0,59.0,4.0,23.0,1.2857142857142858,4.9599101229895926,18.285714285714285,0.0,0.2857142857142857,82.85714285714286,275.85170874829544
6350,3.0,2.0,0.0,0.0,1.0,59.0,24.0,2.0,1.5714285714285714,3.776963103122044,13.714285714285715,0.0,0.2857142857142857,66.85714285714286,102.47437910657469
6351,2.0,3.0,1.0,0.0,0.0,52.0,6.0,13.0,2.0,2.4,10.6,0.0,0.4,57.6,23.8
6352,2.0,3.0,5.0,0.0,0.0,49.0,29.0,66.0,1.2857142857142858,2.4209261686325907,7.857142857142858,0.0,0.0,46.714285714285715,173.62457426660592
6353,5.0,10.0,11.0,0.0,0.0,191.0,9.0,6.0,3.3,7.515811258278147,7.8,0.0,0.4,159.6,189.58732853249703
6354,1.0,7.719370860927152,4.0,0.0,0.0,186.0,160.36049058256683,74.0,2.6153846153846154,6.85831635252165,12.769230769230768,0.0,0.4615384615384616,174.76923076923077,164.7244325601169
6355,5.0,8.0,38.0,0.0,0.0,66.0,160.36049058256683,236.0,4.5,6.666666666666668,10.666666666666666,0.0,0.0,76.33333333333333,135.16666666666666
6356,2.0,7.0,10.0,0.0,0.0,83.0,2.0,71.0,3.117647058823529,9.555834050894248,11.588235294117649,1.0,0.05882352941176471,82.0,194.9977624257687
6357,1.0,7.719370860927152,3.0,0.0,0.0,59.0,160.36049058256683,603.3206537460227,2.588235294117647,6.8334441015370215,10.176470588235292,1.7647058823529411,0.05882352941176471,84.41176470588233,218.7436063230615
6358,1.0,7.719370860927152,7.0,0.0,0.0,57.0,160.36049058256683,7.0,2.0,6.573819429865577,8.066666666666666,1.4666666666666666,0.06666666666666668,84.93333333333334,241.1760871661364
6359,1.0,7.719370860927152,7.0,0.0,0.0,58.0,1.0,28.0,1.3333333333333333,4.8589188538225665,5.25,0.16666666666666666,0.0,80.91666666666667,199.94766832218681
6360,1.0,7.719370860927152,7.0,0.0,0.0,62.0,160.36049058256683,6.0,1.4444444444444444,4.313774069348527,12.888888888888893,0.2222222222222222,0.0,67.77777777777777,58.33904068002428
6361,1.0,7.719370860927152,25.0,0.0,0.0,50.0,160.36049058256683,3.0,0.875,5.1996067880794685,21.125,0.0,0.0,54.75,20.5
6362,1.0,7.719370860927152,32.0,0.0,0.0,56.0,160.36049058256683,6.0,0.875,5.1996067880794685,27.625,0.0,0.0,57.875,18.0
6363,1.0,1.0,20.0,0.0,0.0,63.0,3.0,18.0,0.875,7.144764072847682,35.75,0.0,0.0,68.75,12.375
6364,1.0,1.0,19.0,0.0,0.0,69.0,160.36049058256683,4.0,1.5,6.179842715231787,33.125,0.0,0.0,77.0,17.375
6365,1.0,1.0,8.0,0.0,0.0,64.0,160.36049058256683,1.0,1.125,4.609685430463577,22.5,0.0,0.0,65.75,93.29008171825285
6366,1.0,2.0,1.0,0.0,0.0,40.0,160.36049058256683,603.3206537460227,0.8,3.887748344370861,14.0,0.0,0.0,65.0,21.2
6367,0.0,1.0,7.0,0.0,0.0,14.0,160.36049058256683,2.0,1.2857142857142858,10.776963103122043,21.857142857142854,0.0,0.42857142857142855,23.857142857142854,234.1247550464243
6368,1.0,7.719370860927152,4.0,0.0,0.0,30.0,160.36049058256683,603.3206537460227,1.1111111111111112,8.7154157468727,22.66666666666667,0.0,0.3333333333333333,23.0,119.6169590643275
6369,0.0,7.719370860927152,12.0,0.0,0.0,30.0,160.36049058256683,21.0,0.8571428571428571,6.776963103122044,20.0,0.0,0.0,22.0,165.1567099336423
6370,1.0,7.719370860927152,3.0,0.0,0.0,17.0,160.36049058256683,23.0,1.0,7.719370860927152,24.0,0.0,0.0,14.5,33.5
6371,3.0,1.0,5.0,0.0,0.0,17.0,160.36049058256683,2.0,1.0,4.359685430463577,28.0,0.0,0.0,24.0,16.0
6372,4.0,7.719370860927152,14.0,0.0,0.0,17.0,160.36049058256683,603.3206537460227,2.6666666666666665,3.2397902869757176,13.0,0.0,0.0,9.666666666666666,203.77355124867424
6373,1.0,19.0,25.0,0.0,2.0,29.0,88.0,8.0,1.5882352941176472,11.470588235294118,18.94117647058824,0.2352941176470588,1.7058823529411764,36.941176470588225,220.08675394795208
6374,0.0,12.0,21.0,0.0,2.0,45.0,5.0,1.0,1.6153846153846154,9.226652552340626,19.69230769230769,0.9230769230769232,1.3076923076923077,39.0,245.1165071397704
6375,1.0,2.4230769230769234,5.0,0.0,0.0,40.0,2.1111111111111107,16.185185185185187,0.8571428571428571,2.0,10.285714285714286,0.0,0.0,138.57142857142858,237.00835293002208
6376,10.0,26.0,31.0,13.0,0.0,41.0,35.0,87.0,12.0,24.5,16.5,3.0,0.0,38.5,463.5
6377,15.0,48.0,25.0,0.0,1.0,387.0,22.0,28.0,11.0,13.0,20.0,0.0,0.0,90.0,34.0
6378,11.0,68.0,26.0,0.0,1.0,326.0,92.0,181.0,7.0,19.0,8.0,0.0,1.0,310.0,137.0
6379,3.0,11.0,34.0,0.0,1.0,367.0,59.0,32.0,4.0,12.333333333333336,44.33333333333334,0.0,0.3333333333333333,193.66666666666663,267.0
6380,3.0,3.0,27.0,0.0,1.0,108.0,188.3599257884972,8.0,4.0,14.453228476821193,34.0,0.3333333333333333,0.6666666666666666,164.0,146.16666666666666
6381,3.0,13.0,27.0,1.0,2.0,98.0,2.0,1.0,5.0,11.61989514348786,23.16666666666667,0.5,0.3333333333333333,118.0,16.166666666666668
6382,6.0,14.0,25.0,1.0,0.0,141.0,8.0,37.0,3.9090909090909087,19.90909090909091,24.181818181818183,0.3636363636363637,0.0,123.36363636363636,65.14905186837701
6383,5.0,17.0,26.0,1.0,0.0,125.0,3.0,255.63957055214726,3.533333333333333,16.184245917387127,16.533333333333335,0.26666666666666666,0.0,113.4,112.40646463569976
6384,1.0,10.763688760806916,1.0,0.0,0.0,104.0,1.0,15.0,3.3076923076923075,12.212591443138995,14.615384615384615,0.15384615384615385,0.0,99.15384615384615,134.5181953913572
6385,0.0,2.0,8.0,0.0,0.0,32.0,2.0,1.0,0.4166666666666667,5.1133785887868894,15.333333333333336,0.25,0.4166666666666667,44.66666666666666,132.2734065036827
6386,0.0,7.719370860927152,17.0,1.0,0.0,28.0,160.36049058256683,603.3206537460227,0.3076923076923077,5.697747308205978,13.538461538461535,0.15384615384615385,0.4615384615384616,39.230769230769226,94.27690729617822
6387,0.0,7.719370860927152,20.0,1.0,0.0,37.0,160.36049058256683,8.0,0.15384615384615385,5.826597535978855,14.0,0.15384615384615385,0.4615384615384616,35.46153846153846,77.61232494601308
6388,0.0,2.0,22.0,0.0,1.0,34.0,3.0,10.0,0.3636363636363637,4.93783865141481,12.272727272727273,0.09090909090909093,0.3636363636363637,33.36363636363637,117.33102795382229
6389,1.0,1.0,30.0,0.0,0.0,31.0,1.0,8.0,1.2857142857142858,2.4209261686325907,17.142857142857142,0.0,0.7142857142857143,68.85714285714286,274.5606644921698
6390,8.0,4.0,36.0,0.0,2.0,31.0,160.36049058256683,237.0,7.4,4.74387417218543,27.8,2.0,1.8,40.0,314.7282614984091
6391,8.0,5.0,26.0,0.0,5.0,30.0,1.0,603.3206537460227,6.0,6.0322201545862,32.77777777777778,1.5555555555555556,1.5555555555555556,54.22222222222222,99.88888888888887
6392,5.0,3.0,30.0,0.0,3.0,49.0,160.36049058256683,73.0,5.375,5.446326316293581,31.0,0.75,1.875,58.75,131.66508171825285
6393,1.0,3.0,82.0,0.0,2.0,95.0,4.0,139.0,2.6923076923076925,5.143122455509571,22.461538461538463,0.9230769230769232,1.4615384615384617,88.76923076923076,129.79389644200177
6394,0.0,2.0,42.0,0.0,2.0,126.0,7.0,82.0,2.4166666666666665,4.703228476821192,26.41666666666667,1.4166666666666667,1.25,132.83333333333334,127.7767211455019
6395,8.0,24.0,31.0,0.0,4.0,195.0,38.0,92.0,8.333333333333334,8.222222222222221,19.444444444444443,1.0,1.1111111111111112,198.3333333333333,159.36896152733587
6396,11.0,11.0,9.0,1.0,1.0,157.0,160.36049058256683,603.3206537460227,9.2,9.0,14.6,1.5,0.9,230.3,189.6
6397,7.0,2.0,8.0,3.0,0.0,175.0,4.0,11.0,8.666666666666666,7.0,16.333333333333332,2.1111111111111107,0.3333333333333333,231.44444444444446,279.5911837495581
6398,6.0,2.0,12.0,2.0,0.0,249.0,160.36049058256683,877.0,7.75,6.25,19.5,2.75,0.25,219.375,147.79008171825285
6399,5.0,12.0,89.0,3.0,0.0,320.0,27.0,599.0,0.0,6.0,50.0,3.0,0.0,303.5,585.5
6400,2.0,3.0,34.0,4.0,0.0,231.0,9.0,92.0,2.5,7.25,33.5,1.25,0.0,228.0,845.75
6401,4.0,7.0,17.0,0.0,0.0,205.0,3.0,1930.0,2.6666666666666665,3.7865618101545255,11.666666666666664,0.16666666666666666,0.0,138.16666666666666,441.83333333333326
6402,1.0,4.0,26.0,0.0,0.0,219.0,7.0,43.0,0.8571428571428571,4.919820245979186,14.0,0.0,0.2857142857142857,173.4285714285714,113.0
6403,3.0,7.0,26.0,0.0,0.0,106.0,4.0,56.0,1.2,4.8,14.4,0.0,0.0,94.2,106.8
6404,2.0,7.0,30.0,0.0,0.0,77.0,4.0,12.0,1.2857142857142858,3.571428571428572,11.285714285714285,0.0,0.0,89.0,110.6172362494318
6405,3.0,1.0,8.0,0.0,0.0,86.0,7.0,83.0,1.5,2.286561810154525,12.5,0.0,0.0,92.83333333333331,142.22010895767045
6406,3.0,7.719370860927152,11.0,0.0,0.0,125.0,1.0,71.0,2.2222222222222223,3.567177307023288,17.11111111111111,0.0,0.0,111.55555555555556,69.1111111111111
6407,6.0,7.719370860927152,40.0,0.0,0.0,144.0,7.0,12.0,4.0,3.6798427152317883,17.5,0.25,0.0,123.25,98.75
6408,5.0,2.0,2.0,0.0,0.0,60.0,33.670360110803315,4.0,5.157894736842105,7.33888114325549,9.842105263157897,0.0,0.3684210526315789,79.84210526315789,235.2713631741611
6409,2.0,1.0,3.0,0.0,0.0,80.0,33.670360110803315,27.0,4.65,6.9601215241330605,9.4,0.0,0.35,78.15,229.33977354306046
6410,0.0,1.0,4.0,0.0,0.0,89.0,33.670360110803315,1.0,1.8125,4.060382452716759,7.0625,0.0,0.0,85.5,239.39612949236613
6411,2.0,2.0,4.0,0.0,0.0,40.0,1.0,119.0,1.8333333333333333,2.9910805300713563,9.833333333333334,0.0,0.0,60.66666666666666,115.84189435336977
6412,1.0,2.0,16.0,0.0,0.0,62.0,33.670360110803315,65.0,2.6666666666666665,3.286561810154525,11.666666666666664,0.0,0.0,80.66666666666667,95.84189435336977
6413,3.0,2.0,18.0,0.0,0.0,79.0,2.0,21.0,3.6,6.300935225220295,7.2,0.1,0.0,102.0,240.0649601114444
6414,4.0,2.0,16.0,0.0,1.0,60.0,33.670360110803315,1.0,3.1666666666666665,8.513955402915366,5.583333333333332,0.0,0.5,124.08333333333331,246.41418790503886
6415,1.0,1.0,13.0,0.0,0.0,79.0,33.670360110803315,25.0,1.2857142857142858,3.8571428571428568,12.714285714285715,0.0,0.0,100.57142857142857,38.714285714285715
6416,1.0,3.9464831804281344,12.0,0.0,0.0,132.0,33.670360110803315,34.0,1.5555555555555556,4.844094922737306,15.666666666666664,0.0,0.0,98.88888888888887,91.78348512446873
6417,6.0,18.0,19.0,0.0,0.0,91.0,160.36049058256683,63.0,4.6,5.029249448123621,9.666666666666666,0.0,0.26666666666666666,79.0,242.85568310420254
6418,1.0,7.0,16.0,0.0,0.0,82.0,33.670360110803315,72.0,3.5384615384615383,8.477110037127787,13.538461538461535,1.3076923076923077,0.07692307692307693,81.61538461538461,235.07399701831287
6419,9.0,7.0,19.0,0.0,2.0,157.0,160.36049058256683,213.0,7.333333333333332,6.333333333333332,27.66666666666667,1.1666666666666667,1.8333333333333333,176.0,341.3333333333333
6420,2.0,2.0,34.0,7.0,1.0,150.0,5.0,95.0,2.333333333333333,5.333333333333333,28.33333333333333,2.833333333333333,0.6666666666666666,134.5,103.16666666666669
6421,3.0,10.0,50.0,9.0,1.0,105.0,8.0,168.0,4.636363636363637,3.7017609873570136,24.09090909090909,1.9090909090909087,0.7272727272727273,106.1818181818182,120.93824124963844
6422,5.0,15.0,70.0,1.0,1.0,122.0,12.0,74.0,4.727272727272728,4.8835791691751975,29.45454545454545,0.8181818181818182,0.5454545454545454,121.8181818181818,115.48369579509298
6423,4.0,11.0,40.0,0.0,0.0,146.0,11.0,603.3206537460227,2.0769230769230766,6.230769230769233,30.0,0.5384615384615384,1.2307692307692308,157.76923076923075,99.48620413430945
6424,2.0,7.0,23.0,0.0,4.0,146.0,160.36049058256683,13.0,1.6,5.511056936090351,25.8,0.2,0.7333333333333333,162.2,182.73422182388578
6425,2.0,5.0,24.0,1.0,4.0,142.0,3.0,43.0,2.4615384615384617,6.106555761714032,24.23076923076923,0.07692307692307693,0.8461538461538461,164.23076923076925,214.9241021044836
6426,3.0,3.0,18.0,0.0,0.0,148.0,7.0,603.3206537460227,2.769230769230769,5.546507366400737,19.76923076923077,0.15384615384615385,1.0769230769230769,148.53846153846158,183.51482104709729
6427,4.0,2.0,11.0,0.0,0.0,125.0,160.36049058256683,603.3206537460227,3.6153846153846163,5.952709607867877,26.84615384615385,0.15384615384615385,0.7692307692307693,174.38461538461542,200.0532825855588
6428,3.0,1.0,12.0,0.0,0.0,99.0,160.36049058256683,19.0,5.8181818181818175,8.403521974714028,32.45454545454545,0.0,0.09090909090909093,211.54545454545453,323.3893286349173
6429,9.0,11.0,13.0,0.0,1.0,276.0,50.0,603.3206537460227,6.777777777777778,21.11111111111111,44.55555555555557,0.0,0.2222222222222222,250.0,274.960145276894
6430,11.0,34.0,41.0,0.0,0.0,251.0,160.36049058256683,603.3206537460227,6.625,24.125,45.75,0.125,0.5,279.25,199.91508171825282
6431,5.0,30.0,45.0,1.0,1.0,245.0,160.36049058256683,87.0,7.857142857142858,31.714285714285715,39.142857142857146,0.5714285714285714,0.7142857142857143,343.57142857142856,306.18866482086037
6432,4.0,13.0,10.0,1.0,2.0,413.0,29.0,104.0,4.142857142857143,11.285714285714285,21.857142857142854,1.1428571428571428,0.2857142857142857,255.42857142857144,204.57142857142856
6433,5.0,20.0,15.0,0.0,0.0,248.0,24.0,195.0,2.7,8.0,14.2,0.9,0.3,268.6,283.73206537460226
6434,1.0,12.0,12.0,0.0,0.0,252.0,53.0,603.3206537460227,2.6666666666666665,8.816476904154133,15.833333333333336,0.5833333333333334,0.08333333333333333,240.75,200.81469298245614
6435,1.0,10.763688760806916,4.0,0.0,0.0,79.0,1.0,6.0,2.9473684210526314,9.6552199402738,10.473684210526317,0.4736842105263158,0.05263157894736842,86.36842105263158,173.6009275411326
6436,1.0,10.763688760806916,2.0,0.0,0.0,73.0,188.3599257884972,6.0,2.5,6.957490068951604,10.071428571428571,0.6428571428571429,0.07142857142857142,83.28571428571429,143.45147526757304
6437,2.0,10.763688760806916,4.0,0.0,0.0,106.0,188.3599257884972,289.0,2.2222222222222223,5.9601302449461695,7.666666666666668,1.6666666666666667,0.05555555555555555,82.66666666666667,261.1268119435606
6438,6.0,10.763688760806916,4.0,0.0,0.0,147.0,1.0,7.0,5.95,7.074620593696853,8.6,1.0,0.0,128.5,271.1849250662856
6439,0.0,3.0,69.0,0.0,1.0,82.0,188.3599257884972,38.0,1.0,12.944989775746913,25.57142857142857,0.0,0.5714285714285714,68.57142857142857,189.02745744729924
6440,1.0,2.0,31.0,0.0,0.0,67.0,188.3599257884972,61.0,4.25,3.5,33.0,0.25,0.5,78.25,304.75
6441,6.0,5.0,25.0,0.0,0.0,118.0,3.0,397.0,7.166666666666668,8.833333333333334,13.333333333333336,0.16666666666666666,0.0,100.5,96.60659509202452
6442,5.0,6.0,6.0,0.0,0.0,64.0,2.0,58.0,3.2222222222222223,5.1598601913171445,11.666666666666664,0.0,0.0,122.22222222222223,164.18236749911608
6443,1.0,7.719370860927152,4.0,0.0,0.0,62.0,160.36049058256683,10.0,1.7777777777777777,5.011621751467732,11.222222222222221,0.0,0.0,128.44444444444446,65.11681845780205
6444,0.0,7.719370860927152,3.0,0.0,0.0,62.0,160.36049058256683,1.0,1.2222222222222223,5.202662958237416,11.666666666666664,0.0,0.0,73.77777777777777,190.5214081791404
6445,0.0,7.719370860927152,6.0,0.0,0.0,61.0,160.36049058256683,19.0,0.2727272727272727,4.413030680460354,16.181818181818183,0.0,0.09090909090909093,75.27272727272727,140.79024305566034
6446,1.0,1.0,25.0,0.0,0.0,80.0,1.0,27.0,0.6666666666666666,4.159860191317145,15.555555555555555,0.0,0.3333333333333333,71.55555555555556,150.6268119435606
6447,2.0,7.719370860927152,17.0,0.0,0.0,97.0,160.36049058256683,603.3206537460227,1.5,7.196611924346813,10.5,0.0,0.2,87.5,248.22411023423626
6448,3.0,1.0,4.0,0.0,0.0,119.0,1.0,3.0,1.2307692307692308,5.20657616187656,8.615384615384615,0.0,0.0,94.69230769230772,312.19705816064504
6449,2.0,1.0,4.0,0.0,0.0,91.0,1.0,61.0,1.5454545454545454,3.2217037928958465,10.272727272727273,0.0,0.0,107.0909090909091,210.3310279538223
6450,0.0,7.719370860927152,15.0,0.0,0.0,49.0,160.36049058256683,16.0,0.4,5.703559602649008,18.9,0.0,0.0,53.4,71.83206537460227
6451,0.0,7.719370860927152,14.0,0.0,0.0,57.0,4.0,11.0,0.3076923076923077,2.9352394294447275,14.076923076923075,0.0,0.15384615384615385,49.92307692307693,210.30170657971058
6452,1.0,7.719370860927152,6.0,0.0,1.0,45.0,1.0,603.3206537460227,0.26666666666666666,3.461453422905892,16.0,0.13333333333333333,0.3333333333333333,46.26666666666666,165.94940682282416
6453,0.0,7.719370860927152,6.0,0.0,1.0,34.0,160.36049058256683,11.0,1.0,4.408940397350993,15.384615384615385,0.07692307692307693,0.6923076923076923,31.461538461538463,236.04640528693184
6454,3.0,4.0,5.0,0.0,0.0,134.0,33.670360110803315,1030.0,3.5,3.8333333333333335,13.0,0.3333333333333333,0.0,123.66666666666669,541.6666666666666
6455,1.0,2.0,10.0,0.0,0.0,151.0,3.0,95.0,1.3125,6.092220021990802,7.0,0.0,0.0625,150.4375,247.85009573688848
6456,2.0,16.0,14.0,0.0,2.0,20.0,15.0,23.0,5.666666666666668,11.146247240618102,21.66666666666667,0.3333333333333333,0.6666666666666666,34.666666666666664,214.4402179153409
6457,10.0,5.0,26.0,1.0,3.0,46.0,8.0,603.3206537460227,5.5,2.5,21.0,0.5,1.0,31.0,119.5
6458,6.0,2.0,20.0,1.0,0.0,99.0,2.0,530.0,3.5,6.761768421724772,12.833333333333336,0.3333333333333333,0.0,127.5,265.5
6459,2.0,1.0,1.0,0.0,0.0,18.0,1.0,30.0,2.8571428571428568,5.340746414611778,7.2857142857142865,0.0,0.14285714285714285,40.57142857142857,66.09136722173533
6460,0.0,7.719370860927152,2.0,0.0,0.0,33.0,160.36049058256683,2.0,2.8571428571428568,12.84949759720402,10.428571428571429,0.0,0.0,53.714285714285715,66.6627957931639
6461,3.0,3.0,10.0,0.0,0.0,192.0,1.0,617.0,2.2142857142857144,4.8904405785464204,9.285714285714286,0.0,0.07142857142857142,172.21428571428572,216.44863414601372
6462,2.0,5.0,11.0,0.0,0.0,192.0,1.0,79.0,1.3571428571428572,5.901734334459382,12.571428571428573,0.0,0.07142857142857142,165.71428571428572,161.75996932515338
6463,0.0,7.719370860927152,31.0,0.0,0.0,152.0,160.36049058256683,21.0,1.3333333333333333,7.3929699748685325,20.444444444444443,0.0,0.1111111111111111,121.77777777777777,57.66666666666666
6464,2.0,2.0,16.0,0.0,0.0,56.0,160.36049058256683,8.0,2.0,5.087748344370861,29.0,0.0,0.0,71.4,69.2
6465,10.0,16.0,77.0,49.0,0.0,105.0,10.0,129.0,7.625,4.625,40.375,19.75,0.125,96.625,257.16508171825285
6466,0.0,1.0,20.0,0.0,0.0,87.0,160.36049058256683,12.0,2.333333333333333,4.5,32.666666666666664,9.333333333333334,0.0,75.66666666666667,72.0
6467,0.0,3.0,12.0,0.0,0.0,115.0,3.0,10.0,1.5625,4.495112583974273,8.5625,0.0,0.0,89.375,177.9750957368884
6468,1.0,2.0,3.0,0.0,0.0,79.0,160.36049058256683,196.0,1.5,3.3716021773329445,9.0,0.0,0.0,103.92857142857143,178.23434843172802
6469,2.0,5.0,17.0,0.0,0.0,140.0,5.0,517.0,2.0,2.214921357615894,5.375,0.0,0.0,106.0,154.04008171825285
6470,5.0,7.0,17.0,0.0,0.0,151.0,10.0,219.0,2.333333333333333,3.2397902869757176,2.6666666666666665,0.0,0.0,136.33333333333334,26.0
6471,2.0,7.719370860927152,3.0,0.0,0.0,104.0,160.36049058256683,26.0,2.0,3.7331708082710575,10.4,0.0,0.0,71.6,115.81027322404371
6472,3.0,1.0,6.0,0.0,0.0,55.0,1.0,31.0,2.7142857142857144,5.014942251887085,10.0,0.14285714285714285,0.0,79.14285714285714,90.29305230288836
6473,7.0,7.719370860927152,3.0,1.0,0.0,68.0,160.36049058256683,37.0,4.125,7.1612476739094735,8.375,0.0,0.125,69.625,209.66611842105263
6474,6.0,7.719370860927152,11.0,0.0,1.0,50.0,160.36049058256683,3.0,3.8181818181818175,8.22255399764157,5.7272727272727275,0.09090909090909093,0.5454545454545454,75.72727272727273,254.08820498731518
6475,2.0,7.719370860927152,4.0,0.0,1.0,32.0,160.36049058256683,2.0,2.7,6.3316225165562905,5.7,0.0,1.0,87.6,202.3641307492045
6476,2.0,1.0,17.0,0.0,0.0,144.0,160.36049058256683,43.0,2.4285714285714284,5.736873226111636,11.285714285714285,0.0,0.0,114.85714285714286,120.04580767800323
6477,3.0,7.719370860927152,14.0,0.0,0.0,106.0,160.36049058256683,24.0,1.875,4.852995828017093,9.25,0.0,0.0,106.625,165.20516343650567
6478,0.0,1.0,18.0,0.0,0.0,104.0,1.0,1.0,1.0769230769230769,7.1560987292242775,13.615384615384615,0.0,0.0,76.0,171.63065481103632
6479,0.0,5.0,23.0,0.0,0.0,50.0,160.36049058256683,603.3206537460227,0.4,5.815180003620702,13.2,0.0,0.0,67.5,100.97423902366116
6480,1.0,1.0,10.0,0.0,0.0,68.0,1.0,283.0,3.8,2.389296636085627,7.4,0.0,0.0,104.0,121.0205464480874
6481,2.0,1.0,4.0,0.0,2.0,83.0,33.670360110803315,169.0,1.6666666666666667,5.510761589403971,9.111111111111107,0.0,0.4444444444444444,63.66666666666666,193.07125638800503
6482,1.0,3.0,30.0,0.0,1.0,140.0,33.670360110803315,20.0,1.1666666666666667,3.286561810154525,20.166666666666668,0.0,0.5,142.33333333333334,249.16666666666663
6483,2.0,14.0,18.0,1.0,0.0,300.0,40.0,60.0,2.0,5.983143570820801,16.0,0.3333333333333333,0.0,210.16666666666663,294.86813527345987
6484,2.0,7.0,11.0,0.0,0.0,172.0,29.0,603.3206537460227,3.583333333333333,4.828873598369012,24.91666666666667,0.16666666666666666,0.25,236.3333333333333,257.7767211455019
6485,2.0,5.0,21.0,0.0,0.0,238.0,160.36049058256683,603.3206537460227,3.6923076923076934,6.384615384615384,26.461538461538463,0.3076923076923077,0.6923076923076923,231.9230769230769,235.48620413430942
