index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,crash_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,v0_total_neighbor,crime_total_neighbor,moving_total_neighbor,parking_total_neighbor
4900,21.0,6.0,301.0,266.0,0.0,24.0,30.0,855.0,3.5,4.239790286975718,18.166666666666668,4.0,0.0,15.166666666666664,44.061928485829455,163.16666666666666
4901,27.0,9.0,84.0,4.0,0.0,18.0,1.0,139.0,10.2,5.6,54.0,2.2,0.8,13.6,124.22407202216068,208.15526315789475
4902,15.0,8.0,57.0,1.0,0.0,14.0,552.45,25.0,9.857142857142858,5.129870129870128,43.714285714285715,1.0,0.5714285714285714,11.857142857142858,85.83432055749131,164.5834297281666
4903,5.0,1.0,16.0,1.0,0.0,14.0,552.45,67.0,6.833333333333332,4.057918635900287,24.83333333333333,0.16666666666666666,0.16666666666666666,12.166666666666664,100.71924701033716,99.44230769230771
4904,8.0,9.0,25.0,0.0,1.0,61.0,12.0,42.0,7.466666666666668,6.181914874208673,23.66666666666667,2.2,1.0,80.2,1065.0588530048265,338.7890164375358
4905,8.0,13.851239669421489,11.0,1.0,1.0,48.0,1.0,500.7763157894737,7.2,6.0485815408753405,24.8,5.133333333333334,0.7333333333333333,74.86666666666666,1063.1922239910975,320.1890164375358
4906,8.0,1.0,14.0,1.0,1.0,67.0,14615.0,500.7763157894737,6.294117647058822,6.062530729663862,20.235294117647054,6.294117647058822,0.29411764705882354,62.529411764705884,80.52251735719972,195.70413263885098
4907,7.0,3.0,2.0,0.0,0.0,36.0,6.0,500.7763157894737,5.888888888888888,4.52438305857584,21.66666666666667,5.4444444444444455,0.2777777777777778,55.22222222222222,924.835892363918,153.826293629165
4908,8.0,2.0,10.0,0.0,1.0,40.0,548.8022121014964,9.0,7.133333333333334,2.8443902694236862,18.666666666666668,3.0,0.2,40.93333333333333,79.67958627925141,163.2278415521013
4909,10.0,2.0,10.0,0.0,1.0,19.0,25.0,9.0,7.8181818181818175,2.540589380038921,17.181818181818183,0.09090909090909093,0.18181818181818185,35.63636363636363,162.51970424036938,140.6451790486815
4910,8.0,2.0,11.0,0.0,0.0,22.0,548.8022121014964,500.7763157894737,10.222222222222221,4.222222222222221,19.666666666666668,0.0,0.3333333333333333,79.44444444444444,64.41687020650042,118.14673930511364
4911,17.0,10.0,35.0,0.0,2.0,480.0,24.0,4.0,12.333333333333336,19.166666666666668,37.5,8.0,1.1666666666666667,261.3333333333333,102.30036868358273,273.0921052631579
4912,8.0,43.0,32.0,0.0,1.0,433.0,6.0,5.0,9.545454545454543,19.181818181818183,36.18181818181818,2.636363636363636,1.0909090909090908,401.09090909090907,163.69856377895314,276.7069377990431
4913,7.0,17.0,51.0,0.0,1.0,472.0,548.8022121014964,1092.0,8.25,19.58333333333333,32.416666666666664,2.4166666666666665,0.8333333333333334,369.41666666666674,116.2702066707962,243.98135964912282
4914,13.0,18.0,54.0,0.0,1.0,132.0,21.0,27.0,4.5,5.4933103975535165,25.75,0.0,0.375,149.625,61.007571474825134,286.0
4915,10.0,6.0,50.0,0.0,0.0,123.0,2.0,57.0,7.166666666666668,8.953228476821193,29.66666666666667,0.0,0.3333333333333333,101.83333333333331,117.3519596078335,300.22010895767045
4916,15.0,7.0,69.0,0.0,0.0,73.0,1.0,55.0,8.6,10.143874172185429,53.4,0.0,0.4,82.2,97.21629434954008,270.66413074920456
4917,4.0,6.0,62.0,0.0,0.0,13.0,2.0,1.0,5.8,10.798737490685113,32.8,0.0,0.2,24.0,146.05476275903487,159.9923001949318
4918,4.0,13.851239669421489,3.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,3.0,6.8596854304635775,34.5,0.0,0.0,11.0,81.18024529128341,63.5
4919,13.0,3.0,41.0,0.0,0.0,247.0,33.670360110803315,2691.0,11.571428571428573,7.571428571428571,84.57142857142857,30.285714285714285,2.7142857142857144,178.85714285714286,52.960140166447665,1781.571428571429
4920,5.0,3.9464831804281344,36.0,0.0,0.0,91.0,33.670360110803315,828.0,4.333333333333333,4.14796756474562,23.444444444444446,0.0,0.8888888888888888,96.0,942.1123422591568,254.0057073466909
4921,8.0,3.9464831804281344,14.0,0.0,0.0,133.0,33.670360110803315,188.0,6.9,6.182396662413673,28.4,0.5,0.7,158.8,50.37320614975435,500.8
4922,22.0,3.0,27.0,2.0,1.0,345.0,33.670360110803315,1418.0,17.90909090909091,8.398656809298402,34.45454545454545,9.363636363636363,1.0,359.54545454545456,147.54506958899358,597.616028708134
4923,14.0,4.0,78.0,3.0,0.0,465.0,1.0,262.0,17.416666666666668,14.55853994490358,55.16666666666666,19.75,0.9166666666666666,404.41666666666674,225.45055302537412,355.23135964912285
4924,18.0,3.0,38.0,7.0,0.0,362.0,160.36049058256683,4012.0,16.333333333333332,6.5,42.083333333333336,15.166666666666664,0.5833333333333334,303.3333333333333,51.9518493307756,787.8333333333335
4925,27.0,33.0,99.0,15.0,0.0,455.0,10.0,1064.0,20.5,22.5,71.0,7.0,2.0,518.5,8.0,1019.0
4926,9.0,14.0,74.0,0.0,0.0,175.0,1.0,14.0,5.545454545454546,9.974488260084287,42.18181818181818,0.3636363636363637,0.0,190.8181818181818,265.40201745175517,419.12472907874917
4927,4.0,7.719370860927152,50.0,0.0,0.0,169.0,160.36049058256683,922.0,4.333333333333333,6.0131760485651204,32.75,0.16666666666666666,0.0,177.5,70.37273441863645,213.72438946768867
4928,3.0,7.719370860927152,43.0,1.0,0.0,130.0,160.36049058256683,19.0,4.4,3.5158112582781462,32.0,0.3,0.2,150.7,80.98024529128341,426.46413074920457
4929,5.0,2.0,47.0,1.0,0.0,121.0,160.36049058256683,785.0,4.833333333333333,5.646247240618102,34.833333333333336,0.5,0.3333333333333333,119.66666666666669,133.8004088188057,273.5534422910038
4930,6.0,1.0,80.0,0.0,0.0,139.0,1.0,166.0,4.5,4.073123620309051,50.33333333333334,0.0,0.0,104.66666666666669,107.90699372171122,463.5534422910038
4931,29.0,77.0,119.0,15.0,9.0,234.0,96.0,223.0,29.0,33.5,95.75,9.75,4.0,373.5,60.5901226456417,689.5
4932,17.0,80.0,120.0,8.0,2.0,321.0,43.0,218.0,16.0,32.5,80.0,14.833333333333336,3.5,214.5,25.83333333333333,406.2201089576705
4933,19.0,52.0,91.0,0.0,0.0,219.0,41.0,12.0,10.583333333333334,16.536561810154527,38.833333333333336,3.0,0.9166666666666666,163.16666666666666,19.696707548547234,247.59141412795802
4934,7.0,3.0,9.0,0.0,0.0,118.0,2.0,500.7763157894737,11.25,21.27742135761589,43.6875,2.875,0.5625,143.25,743.7550919842313,266.3871211919371
4935,7.0,36.0,17.0,0.0,0.0,113.0,28.0,8.0,11.235294117647056,19.672867160109075,47.941176470588225,3.0588235294117645,0.5294117647058824,142.2352941176471,698.7106748086882,316.84064168273466
4936,14.0,34.0,44.0,0.0,1.0,125.0,98.0,500.7763157894737,10.235294117647056,16.21878652123101,43.647058823529406,4.0588235294117645,0.4117647058823529,131.76470588235293,685.5129988920668,353.65846700417603
4937,11.0,8.0,78.0,10.0,3.0,53.0,22.0,99.0,7.7333333333333325,3.6666666666666665,46.06666666666667,3.0,0.8,45.86666666666667,98.28296101620676,280.6880435830682
4938,5.0,7.0,67.0,0.0,3.0,38.0,160.36049058256683,63.0,4.928571428571429,3.928571428571429,42.714285714285715,1.0714285714285714,0.7857142857142857,44.57142857142857,72.58306739252866,324.85714285714283
4939,4.0,6.0,34.0,1.0,3.0,42.0,160.36049058256683,344.0,4.666666666666667,4.309947571743929,36.583333333333336,0.3333333333333333,0.8333333333333334,46.0,68.48353774273617,353.16666666666674
4940,3.0,3.0,30.0,1.0,2.0,62.0,3.0,135.0,4.090909090909091,4.8560606060606055,26.90909090909091,0.3636363636363637,0.4545454545454545,52.45454545454545,6044.080695257438,560.9480519480519
4941,2.0,2.0,20.0,0.0,0.0,54.0,160.36049058256683,454.0,4.7,6.141666666666668,30.0,0.3,0.3,68.0,6632.852715724925,738.842857142857
4942,6.0,3.0,49.0,1.0,1.0,133.0,3.0,2348.0,10.666666666666666,5.824074074074074,83.44444444444444,50.77777777777778,0.1111111111111111,88.66666666666669,3695.1604248795443,1011.1904761904764
4943,38.0,4.0,135.0,99.0,1.0,131.0,5.0,228.0,32.916666666666664,3.9166666666666665,120.75,71.16666666666667,0.3333333333333333,139.16666666666666,64.51355855700527,1395.9433878121686
4944,51.0,8.0,37.0,7.0,1.0,180.0,2.0,953.0,35.90909090909091,4.0,101.63636363636364,56.09090909090909,0.4545454545454545,135.1818181818182,70.65115478946029,951.0
4945,6.0,1.0,40.0,1.0,0.0,68.0,1.0,479.0,6.857142857142858,3.0,44.42857142857143,1.7142857142857142,0.14285714285714285,70.0,69.86878167824293,709.4285714285713
4946,5.0,3.0,43.0,0.0,1.0,49.0,160.36049058256683,1277.0,6.125,3.75,38.375,0.25,0.375,67.0,25.503856336671273,526.875
4947,7.0,4.0,20.0,0.0,1.0,141.0,160.36049058256683,1215.0,8.0,4.166666666666667,32.833333333333336,0.16666666666666666,0.5,106.0,81.34691195795006,627.3333333333334
4948,9.0,4.0,10.0,0.0,0.0,139.0,2.0,15.0,11.0,5.25,25.0,2.5,0.75,149.5,121.02036793692513,326.75
4949,2.0,7.719370860927152,8.0,0.0,0.0,6.0,160.36049058256683,206.0,0.6666666666666666,2.0,68.33333333333333,0.3333333333333333,0.0,13.666666666666664,54.12016352752228,212.33333333333331
4950,0.0,2.0,45.0,0.0,0.0,19.0,1.0,58.0,1.6666666666666667,5.786561810154525,47.83333333333334,0.3333333333333333,0.0,13.666666666666664,55.45349686085561,217.83333333333331
4951,4.0,2.4230769230769234,24.0,0.0,0.0,5.0,2.1111111111111107,10.0,3.8333333333333335,5.379282774719342,16.833333333333332,0.0,0.0,11.833333333333336,205.0786002822797,163.3041259562221
4952,3.0,2.4230769230769234,21.0,0.0,0.0,9.0,1.0,3.0,4.125,4.921728316555044,14.375,0.0,0.0,13.0,62.53796174624034,146.29132433356753
4953,3.0,2.4230769230769234,5.0,0.0,0.0,15.0,2.1111111111111107,16.185185185185187,4.0,4.599612931939661,16.125,0.0,0.0,14.0,62.03796174624034,114.71137801454913
4954,11.0,3.0,28.0,0.0,0.0,16.0,4.0,190.0,7.857142857142858,6.077418411446768,15.857142857142858,0.14285714285714285,0.0,10.571428571428571,167.65613318901472,81.07539682539681
4955,11.0,2.0,22.0,0.0,0.0,7.0,2.0,245.52777777777774,9.0,6.932574283283207,23.16666666666667,0.0,0.0,10.5,103.6904887205172,58.0
4956,7.0,3.0,41.0,0.0,0.0,7.0,1.0,10.0,8.571428571428571,5.656492242814179,21.714285714285715,0.0,0.0,8.428571428571429,111.78620327223857,58.3611111111111
4957,7.0,2.0,42.0,0.0,0.0,2.0,2.0,40.0,6.75,2.4732415902140668,24.75,0.0,0.0,6.75,57.67530270104336,18.75
4958,6.0,2.0,71.0,0.0,0.0,7.0,2166.0,100.0,6.666666666666668,2.9643221202854235,22.66666666666667,0.0,0.0,7.666666666666668,206.5969067405356,28.66666666666667
4959,5.0,1.0,16.0,0.0,0.0,6.0,552.45,5.0,6.4,3.5331708082710582,31.6,0.4,0.0,9.8,506.4782682551874,239.86413074920452
4960,9.0,3.0,42.0,2.0,0.0,6.0,12.0,417.0,6.5,1.7366207951070336,19.0,0.0,0.0,9.0,187.12021267334256,171.8301634365057
4961,6.0,5.411764705882354,24.0,0.0,1.0,6.0,3.0,45.0,10.0,1.0,18.0,0.0,0.0,9.0,2.0,603.3206537460227
4962,2.0,3.0,9.0,0.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4963,2.0,3.4166666666666665,6.0,0.0,0.0,4.0,4.0,1.0,1.0,4.195908911114878,6.0,0.0,0.16666666666666666,6.333333333333332,227.2667743350173,28.33333333333333
4964,3.0,3.4545454545454546,3.0,0.0,0.0,10.0,4.1951219512195115,133.65384615384616,7.8,4.781818181818182,29.6,0.6,0.4,9.8,228.25804878048785,83.86153846153846
4965,3.0,7.719370860927152,0.0,0.0,0.0,9.0,1.0,488.0,5.5,11.359685430463575,78.5,31.5,0.0,15.5,94.1802452912834,1329.0
4966,9.0,15.0,134.0,63.0,0.0,22.0,28.0,2073.0,8.75,16.859685430463575,76.0,38.5,1.0,33.75,51.5901226456417,1855.5
4967,8.0,18.0,114.0,61.0,0.0,88.0,5.0,703.0,11.5,16.5,97.5,54.5,1.5,100.5,18.0,2438.5
4968,6.0,3.0,56.0,0.0,1.0,19.0,4.0,619.0,0.0,1.0,21.0,0.0,0.0,25.0,160.36049058256685,172.0
4969,5.0,13.851239669421489,6.0,0.0,0.0,43.0,3.0,500.7763157894737,6.2666666666666675,5.147452182324279,21.466666666666665,6.666666666666668,0.4,55.73333333333333,1062.525557324431,218.59801699069774
4970,20.0,21.0,179.0,104.0,1.0,63.0,33.670360110803315,3.0,21.0,28.0,325.3333333333333,271.1666666666667,0.8333333333333334,82.0,18.33333333333333,1317.5
4971,18.0,13.0,31.0,0.0,0.0,255.0,1.0,201.0,17.0,5.895567242674682,53.81818181818182,20.0,0.5454545454545454,323.0,159.41114804296004,428.45454545454544
4972,18.0,3.0,100.0,49.0,2.0,348.0,160.36049058256683,703.0,20.0,6.8,58.2,23.2,0.6,348.3,105.7359925788497,734.3
4973,23.0,16.0,105.0,61.0,2.0,463.0,20.0,3176.0,22.0,7.125,72.875,31.25,1.0,411.75,49.09005204638301,975.625
4974,10.0,12.0,39.0,3.0,0.0,376.0,15.0,66.0,15.6,8.0,53.2,15.1,0.9,399.0,22.536049058256683,1767.2
4975,20.0,2.0,80.0,17.0,0.0,439.0,1.0,1485.0,24.8,13.4,71.1,34.7,2.1,547.5,45.972098116513365,1371.5320653746026
4976,21.0,27.0,121.0,11.0,3.0,589.0,7.0,1695.0,16.333333333333332,15.666666666666664,59.0,5.333333333333333,1.0,318.6666666666667,67.78664192949907,567.3333333333334
4977,11.0,15.0,63.0,0.0,0.0,232.0,1.0,99.0,9.0,13.635485651214127,50.22222222222222,0.4444444444444444,0.6666666666666666,196.11111111111111,43.85788679612597,396.591183749558
4978,0.0,1.0,21.0,0.0,0.0,169.0,160.36049058256683,603.3206537460227,6.090909090909091,5.832555689343768,43.09090909090909,0.18181818181818185,0.2727272727272727,182.27272727272728,73.89113208298492,251.75642306782024
4979,6.0,2.0,71.0,0.0,0.0,157.0,160.36049058256683,681.0,4.333333333333333,2.333333333333333,56.33333333333334,0.0,1.3333333333333333,109.0,54.62016352752228,177.83333333333337
4980,2.0,7.719370860927152,34.0,0.0,0.0,90.0,160.36049058256683,334.0,6.428571428571429,5.142857142857143,39.285714285714285,0.0,0.0,101.42857142857143,99.54744175374924,298.85714285714283
4981,5.0,2.0,21.0,0.0,0.0,65.0,160.36049058256683,145.0,5.625,5.589921357615894,22.375,0.0,0.125,51.375,102.12808439188204,89.875
4982,7.0,3.0,57.0,0.0,0.0,49.0,160.36049058256683,89.0,5.888888888888888,4.666666666666667,31.33333333333333,0.0,0.1111111111111111,39.888888888888886,91.21261822488279,96.14673930511364
4983,5.0,1.0,40.0,0.0,0.0,22.0,3.0,8.0,4.2,3.4,44.4,0.0,0.0,25.8,129.2883924660535,252.12826149840907
4984,6.0,3.9464831804281344,18.0,0.0,0.0,5.0,33.670360110803315,2.0,6.0,10.785305265174319,21.5,0.0,0.0,9.5,354.5813513420316,552.0484847677482
4985,15.0,40.0,120.0,3.0,1.0,97.0,6412.0,20.0,10.947368421052632,16.932598466364585,48.68421052631579,3.8947368421052633,0.4736842105263158,155.42105263157896,292.1095511446158,412.47722233662967
4986,12.0,30.0,115.0,3.0,0.0,113.0,47.0,695.0,11.8,18.733333333333334,57.8,4.866666666666666,0.6666666666666666,154.33333333333334,791.9387647831801,389.086060573766
4987,14.0,19.0,73.0,0.0,0.0,146.0,2.0,500.7763157894737,13.0,26.33333333333333,77.66666666666667,5.5,1.0,178.16666666666663,987.3401226456416,452.5615230856285
4988,21.0,65.0,148.0,2.0,4.0,348.0,40.0,241.0,19.142857142857142,14.571428571428573,65.0,6.7142857142857135,1.1428571428571428,325.42857142857144,151.55481197845668,1140.3134198672847
4989,20.0,8.0,23.0,4.0,2.0,323.0,548.8022121014964,500.7763157894737,23.54545454545455,24.363636363636363,70.9090909090909,23.818181818181817,2.090909090909091,358.8181818181818,63.70190737864852,1584.0874510216427
4990,27.0,58.0,76.0,16.0,4.0,423.0,207.0,854.0,22.23076923076923,24.69230769230769,70.92307692307692,32.0,1.8461538461538465,331.07692307692315,88.42486102051002,1210.05679054058
4991,29.0,41.0,156.0,66.0,4.0,456.0,84.0,149.0,23.625,38.875,125.5,82.375,2.75,340.75,70.79506132282086,1693.8301634365055
4992,45.0,40.0,308.0,265.0,5.0,458.0,15.0,9719.0,16.0,13.125,168.875,147.25,1.875,337.375,50.3401226456417,1570.5922846284427
4993,17.0,9.0,238.0,221.0,2.0,186.0,11.0,500.7763157894737,26.266666666666666,13.2,138.66666666666666,118.0,1.2666666666666666,279.6,87.34961162878426,2968.864130749205
4994,26.0,11.0,28.0,16.0,1.0,258.0,548.8022121014964,6835.0,27.92857142857143,12.357142857142858,141.92857142857142,122.21428571428572,1.2857142857142858,248.92857142857144,63.20017520805958,1941.2184950552546
4995,43.0,28.0,110.0,77.0,1.0,273.0,3.0,409.0,32.0,16.058823529411768,149.88235294117646,125.64705882352942,1.2352941176470589,247.64705882352942,87.97674500084297,2506.003466516092
4996,52.0,21.0,237.0,167.0,3.0,227.0,16.0,4575.0,46.72727272727273,30.90909090909091,237.27272727272728,202.1818181818182,1.6363636363636365,233.27272727272728,92.95665393333,2127.1783601125517
4997,48.0,16.0,96.0,62.0,4.0,160.0,548.8022121014964,2.0,52.5,37.875,359.0,311.25,2.5,269.375,38.54506132282086,3007.3301634365057
4998,63.0,36.0,101.0,45.0,7.0,221.0,17.0,5372.0,57.5,37.625,278.125,235.625,2.75,256.5,138.64533783550792,1321.3301634365055
4999,67.0,19.0,115.0,53.0,8.0,162.0,120.0,2245.0,52.28571428571429,29.0,136.57142857142858,95.57142857142857,2.8571428571428568,188.42857142857144,94.90864151179527,1504.1886648208606
5000,7.0,5.0,20.0,18.0,2.0,9.0,38.0,4195.0,16.22222222222222,10.222222222222221,105.22222222222223,79.66666666666667,1.7777777777777777,22.222222222222218,44.8923167437078,1821.9359317762733
5001,15.0,7.0,125.0,85.0,1.0,12.0,16.0,773.0,19.0,8.666666666666666,119.88888888888887,94.44444444444444,1.6666666666666667,19.11111111111111,53.04348236399299,2356.112591928699
5002,3.0,7.719370860927152,27.0,0.0,1.0,37.0,3.0,29.0,2.0,3.7776423402258814,16.666666666666668,0.0,0.5,35.666666666666664,60.731890212656154,214.77355124867424
5003,4.0,1.0,7.0,0.0,0.0,23.0,160.36049058256683,3.0,3.4,5.887748344370861,32.4,0.4,0.4,41.2,66.94419623302673,132.66413074920453
5004,5.0,2.4230769230769234,19.0,0.0,0.0,16.0,2.1111111111111107,16.185185185185187,4.8,3.5024015775018267,24.4,0.0,0.0,15.0,40.02839236089625,19.074074074074076
5005,1.0,13.851239669421489,0.0,0.0,0.0,4.0,548.8022121014964,500.7763157894737,2.6666666666666665,7.588814849275416,9.0,0.0,0.0,5.888888888888888,212.60076412398075,306.55225054005183
5006,3.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,2.8,4.4665109034267925,0.2,0.0,0.0,0.0,219.64444444444447,248.19322033898305
5007,8.0,3.0,9.0,0.0,2.0,47.0,33.670360110803315,374.0,6.4444444444444455,5.3273870200475715,19.444444444444443,0.1111111111111111,1.2222222222222223,85.77777777777777,6.5189289012003675,397.0356281940025
5008,3.0,3.9464831804281344,14.0,0.0,0.0,69.0,2.0,418.0,5.5,4.625,26.0,0.0,1.625,67.625,6.2087950138504135,446.54008171825285
5009,7.0,7.0,27.0,0.0,1.0,100.0,2.0,71.0,5.571428571428571,4.9923547400611605,37.714285714285715,1.2857142857142858,1.7142857142857142,89.2857142857143,4.571428571428571,465.8571428571428
5010,6.0,3.0,15.0,0.0,0.0,97.0,5.0,76.0,5.142857142857143,5.127566622979467,34.57142857142857,3.571428571428572,1.4285714285714286,94.57142857142857,8.810051444400473,426.4285714285714
5011,3.0,3.9464831804281344,13.0,0.0,2.0,67.0,1.0,61.0,3.6666666666666665,3.315494393476045,24.83333333333333,3.0,1.0,86.66666666666669,18.723453370267773,501.5
5012,3.0,3.9464831804281344,7.0,0.0,3.0,59.0,33.670360110803315,224.0,2.75,4.193438976925217,22.125,1.375,1.125,88.625,91.4240002841111,490.66172379533026
5013,3.0,1.0,16.0,0.0,2.0,66.0,516.0,255.05136612021855,2.75,4.561749374478731,21.375,0.375,1.25,86.125,29.550385325662326,378.28030303030295
5014,3.0,1.0,14.0,0.0,2.0,69.0,33.670360110803315,204.0,2.833333333333333,4.544480446054814,20.5,0.0,0.6666666666666666,84.66666666666667,1404.7320003788147,315.8822983937738
5015,3.0,3.9464831804281344,16.0,0.0,1.0,56.0,7790.0,126.0,4.8,2.978593272171254,32.4,0.0,1.2,81.6,21.602216066481986,688.0
5016,3.0,3.9464831804281344,4.0,0.0,2.0,45.0,33.670360110803315,11.0,4.5,2.8244138634046894,30.33333333333333,0.0,0.8333333333333334,73.66666666666667,1311.0567867036011,757.1752276867032
5017,3.0,2.0,16.0,0.0,1.0,49.0,33.670360110803315,25.0,6.125,2.6116207951070343,22.125,0.0,1.0,65.625,14.001385041551245,617.1378415300546
5018,4.0,2.0,1.0,0.0,0.0,45.0,33.670360110803315,255.05136612021855,7.5,3.157747196738022,27.75,0.08333333333333333,2.083333333333333,59.16666666666666,36.39433845812864,480.00428051001813
5019,0.0,4.0,43.0,0.0,0.0,16.0,5.0,336.0,1.5,3.82441386340469,52.33333333333334,1.0,0.3333333333333333,22.16666666666667,34.83847511556169,236.16666666666663
5020,3.0,4.0,53.0,0.0,0.0,35.0,2.0,788.0,0.625,6.109685430463577,36.75,0.625,0.25,29.625,22.92006132282085,130.25
5021,1.0,4.0,21.0,1.0,0.0,99.0,2.0,566.0,2.0,6.766142384105962,20.166666666666668,0.3333333333333333,0.0,64.16666666666667,55.62016352752228,307.6666666666667
5022,14.0,14.0,60.0,21.0,0.0,103.0,160.36049058256683,1905.0,15.571428571428573,7.817052980132451,75.85714285714286,39.42857142857143,0.8571428571428571,96.71428571428572,75.58306739252863,600.7142857142858
5023,33.0,17.0,130.0,87.0,2.0,125.0,22.0,1386.0,12.142857142857142,8.285714285714286,56.0,22.285714285714285,0.5714285714285714,87.14285714285714,73.86878167824294,695.0
5024,1.0,4.0,31.0,0.0,0.0,56.0,7.0,134.0,7.166666666666668,8.166666666666666,48.83333333333334,16.333333333333332,0.3333333333333333,67.33333333333333,63.28683019418894,529.3333333333334
5025,2.0,3.0,36.0,0.0,0.0,37.0,27.0,145.0,4.0,2.75,50.0,0.25,0.25,38.5,9.75,434.0
5026,4.0,4.0,28.0,0.0,1.0,42.0,2.0,15.0,7.0,10.0,47.0,0.0,1.0,48.0,7.0,591.0
5027,19.0,7.719370860927152,24.0,11.0,0.0,28.0,160.36049058256683,1168.0,8.625,4.1963263162935815,43.0,22.75,0.0,31.875,161.62061434819495,598.887121191937
5028,2.0,2.0,65.0,9.0,0.0,37.0,160.36049058256683,318.0,7.111111111111112,6.383121552673027,39.888888888888886,20.444444444444443,0.0,26.0,118.32040931657744,582.0107743928329
5029,2.0,2.0,36.0,0.0,0.0,13.0,160.36049058256683,17.0,3.0,4.304842715231788,21.5,0.375,0.25,10.75,46.9651226456417,197.77402526638684
5030,3.0,7.719370860927152,10.0,0.0,0.0,13.0,160.36049058256683,10.0,3.2222222222222223,6.020483717646723,21.33333333333333,0.0,0.0,9.888888888888891,140.85730356209328,228.28444657205415
5031,3.0,7.719370860927152,5.0,0.0,0.0,10.0,160.36049058256683,603.3206537460227,3.25,6.267504444867593,21.75,0.0,0.0,11.75,131.41954638305143,152.44997435628966
5032,4.0,7.719370860927152,13.0,0.0,0.0,13.0,160.36049058256683,17.0,3.875,6.904770680383133,13.25,0.0,0.0,14.5,124.55857647045777,262.59833962192505
5033,5.0,7.719370860927152,15.0,0.0,0.0,18.0,160.36049058256683,3.0,4.714285714285714,6.423773486877259,15.285714285714285,0.0,0.0,16.428571428571427,116.13050914627787,180.26092752531864
5034,7.0,7.719370860927152,27.0,0.0,0.0,20.0,160.36049058256683,12.0,4.8,4.561660365071873,11.6,0.0,0.0,17.8,98.43851657176235,6.037037037037037
5035,3.0,7.719370860927152,13.0,0.0,0.0,15.0,160.36049058256683,2.0,2.75,6.879449503311258,14.625,0.0,0.125,14.625,142.31542925974597,304.41032687301134
5036,3.0,7.719370860927152,6.0,0.0,0.0,10.0,160.36049058256683,603.3206537460227,3.0,6.6755318733043,19.285714285714285,0.0,0.14285714285714285,15.571428571428573,172.46345349025196,72.96804511278195
5037,10.0,7.719370860927152,29.0,1.0,0.0,212.0,5.0,410.0,11.052631578947368,16.6546706169397,42.0,2.631578947368421,0.3157894736842105,144.3684210526316,662.2760091806191,325.6995215056047
5038,4.0,4.728971962616822,3.0,0.0,1.0,28.0,273.5555555555556,52.0,4.818181818181818,7.431606951547519,17.0,0.0,0.0,36.0,177.16361181702905,182.1288748437745
5039,3.0,4.728971962616822,11.0,0.0,0.0,20.0,273.5555555555556,12.0,4.5,6.898333379795468,22.875,0.125,0.125,28.25,198.37434937003846,177.3871211919371
5040,3.0,4.728971962616822,27.0,0.0,0.0,23.0,273.5555555555556,24.0,3.0,6.86497117569563,34.0,0.0,0.0,27.714285714285715,171.0790104916255,131.76009339228895
5041,3.0,4.728971962616822,29.0,0.0,0.0,24.0,273.5555555555556,14.0,3.375,6.2568497787336765,34.25,0.0,0.0,30.375,171.36419550299317,115.41508171825285
5042,3.0,4.728971962616822,24.0,0.0,0.0,23.0,273.5555555555556,1.0,4.0,7.4572574649793575,31.6,0.0,0.0,29.0,163.44383506279507,96.33206537460228
5043,4.0,7.719370860927152,9.0,0.0,0.0,12.0,160.36049058256683,9.0,5.846153846153847,7.597146964206434,29.153846153846153,0.07692307692307693,0.6923076923076923,17.76923076923077,121.94660583219263,334.0899966643385
5044,4.0,1.0,41.0,0.0,0.0,21.0,1.0,4.0,4.0,7.018607203887155,19.0,0.1111111111111111,0.0,16.666666666666668,107.684771499489,248.35488211899917
5045,3.0,7.719370860927152,11.0,0.0,1.0,17.0,160.36049058256683,2.0,3.0,8.937098020879056,21.2,0.0,0.4,21.6,139.68816654842558,131.86413074920455
5046,4.0,7.719370860927152,56.0,0.0,4.0,28.0,160.36049058256683,25.0,3.6666666666666665,9.658204620230661,26.5,0.0,1.3333333333333333,22.5,116.90680545702135,109.12938596491229
5047,4.0,1.0,38.0,0.0,3.0,16.0,160.36049058256683,314.0,3.6666666666666665,6.432395205122478,30.66666666666667,0.0,1.6666666666666667,15.833333333333336,922.8293125329919,250.6293859649123
5048,10.0,3.0,124.0,43.0,1.0,123.0,9.0,349.0,22.33333333333333,6.0,167.0,100.66666666666669,0.3333333333333333,102.0,64.12016352752228,461.66666666666674
5049,14.0,5.0,82.0,8.0,1.0,125.0,1.0,181.0,18.0,7.166666666666668,119.66666666666669,60.0,0.16666666666666666,80.83333333333333,40.06008176376114,188.0
5050,4.0,7.719370860927152,56.0,0.0,0.0,31.0,160.36049058256683,3.0,5.285714285714286,5.028918640380175,45.28571428571429,0.0,0.2857142857142857,33.142857142857146,142.30891124304736,202.5201867845779
5051,5.0,7.719370860927152,17.0,0.0,1.0,19.0,160.36049058256683,603.3206537460227,6.777777777777778,5.0536732913037845,43.0,0.1111111111111111,0.5555555555555556,19.11111111111111,449.0057002161541,288.16566092415815
