,poi_total_neighbor,crash_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,v0_total_neighbor,crime_total_neighbor,moving_total_neighbor,parking_total_neighbor
4021,4.25,5.291928421117782,12.25,0.0,1.5,3.5,148.8191341801723,78.49788135593221
4022,3.8333333333333335,4.891871850272233,11.833333333333336,0.0,0.5,9.833333333333334,145.50453570457742,161.2186965282919
4023,4.2,5.072166440664615,9.2,0.0,0.0,9.0,197.04445584009065,96.129074315515
4024,6.5,4.544328696540199,7.25,0.0,0.75,4.0,1030.8679004234195,306.32592614837006
4025,2.75,3.7433103975535174,37.125,0.0,0.375,19.25,82.43024529128341,161.58016343650567
4026,2.888888888888889,4.5913899070020525,29.33333333333333,0.0,0.4444444444444444,21.222222222222218,82.53134641753383,159.93593177627332
4027,2.7142857142857144,5.877102106199608,24.714285714285715,0.0,0.7142857142857143,18.571428571428573,82.9173753107482,199.20334085520855
4028,5.75,5.870764905433518,34.75,0.0,0.0,14.0,50.8399814471243,264.6598926380368
4029,7.0,5.0466914209709595,32.5,0.0,0.5,14.25,6.027777777777778,232.95618893433308
4030,6.0,4.929842715231788,23.5,0.0,0.5,7.5,46.0901226456417,170.56978527607362
4031,5.5,4.0,90.5,37.75,1.25,9.5,37.5,367.5697852760736
4032,5.625,5.304842715231788,58.75,19.0,1.375,12.875,52.84005204638301,164.4549463190184
4033,6.111111111111112,4.063864361049792,27.444444444444446,0.2222222222222222,1.1111111111111112,14.111111111111109,51.191220129459296,163.18217450579414
4034,5.777777777777778,3.9005106403566216,26.444444444444446,0.2222222222222222,1.3333333333333333,17.11111111111111,81.67902142810351,175.18217450579414
4035,6.5,3.910459576320959,18.5,0.2,1.1,21.0,71.37826825518741,167.096022429817
4036,7.166666666666668,6.627281460134486,36.5,0.0,0.6666666666666666,21.166666666666668,107.21266198776993,158.2186965282919
4037,3.4166666666666665,3.301028101815285,25.16666666666667,0.0,1.4166666666666667,108.66666666666669,45.062652654875315,38.583333333333336
4038,3.2307692307692313,5.071427875949718,23.384615384615387,0.0,0.2307692307692308,84.69230769230771,68.16485947188006,112.66471596092657
4039,2.75,3.4164635103388217,27.75,0.0,0.0,25.0,57.17530270104336,66.26284153005463
4040,4.818181818181818,6.828648238083727,12.636363636363635,0.0,0.0,5.181818181818182,190.52698618111697,343.86283884328867
4041,5.5,9.400335190941949,12.0,0.0,0.0,5.125,233.5546858747324,407.58865760713263
4042,8.2,11.74387417218543,51.2,0.0,2.2,194.8,52.20617013867403,1059.2
4043,10.222222222222221,7.413263428991907,41.0,0.0,0.3333333333333333,180.66666666666663,29.892316743707795,378.5555555555555
4044,9.714285714285714,14.96932932359633,34.07142857142857,0.07142857142857142,0.8571428571428571,194.92857142857144,94.20597741779976,425.4029505351461
4045,9.2,17.385968543046356,42.05,0.4,1.15,242.5,126.50792340814964,368.9985127430233
4046,9.647058823529411,14.941176470588234,46.352941176470594,0.9411764705882352,1.0,260.3529411764706,82.32967201194073,1114.5487616099072
4047,7.7333333333333325,13.266666666666667,42.53333333333333,1.6,1.1333333333333333,294.8666666666667,63.54418017893754,768.6517543859649
4048,9.909090909090908,15.181818181818182,47.45454545454545,4.727272727272728,1.3636363636363635,347.6363636363636,24.45454545454545,1815.2727272727273
4049,20.0,18.83333333333333,107.0,76.33333333333333,1.0,440.66666666666674,14.166666666666664,2466.6666666666665
4050,17.5,14.0,94.75,62.75,1.25,453.125,36.04506132282086,2136.375
4051,10.625,10.375,58.75,26.625,0.75,389.375,51.7151226456417,2372.125
4052,6.875,6.839921357615894,39.25,7.25,0.75,290.625,64.76018396846256,811.5
4053,13.222222222222221,11.666666666666664,46.111111111111114,10.555555555555557,2.0,292.1111111111111,6.333333333333332,524.1111111111112
4054,14.222222222222221,12.0,44.444444444444436,13.888888888888891,1.8888888888888888,306.4444444444445,5.888888888888888,457.88888888888886
4055,15.181818181818182,11.454545454545455,42.45454545454545,7.272727272727272,0.9090909090909092,290.90909090909093,57.34565564559058,465.6363636363636
4056,14.909090909090908,11.181818181818182,40.36363636363637,6.454545454545454,0.8181818181818182,280.6363636363636,61.13387020111816,485.7272727272728
4057,19.0,12.7,47.2,9.6,0.7,295.9,11.667036011080329,451.2
4058,18.444444444444443,17.555555555555557,55.111111111111114,5.333333333333333,1.0,279.8888888888889,68.31135690016626,470.33333333333326
4059,20.0,20.571428571428573,58.14285714285714,4.571428571428571,2.2857142857142856,303.85714285714283,10.857142857142858,452.57142857142856
4060,22.0,16.857142857142858,44.0,6.571428571428571,1.4285714285714286,328.42857142857144,13.857142857142858,778.4285714285713
4061,20.1,10.0,38.2,11.9,0.8,351.3,34.635992578849724,426.9
4062,22.3,7.0,48.0,19.8,0.5,345.7,111.2359925788497,343.4
4063,18.166666666666668,9.237603305785123,52.5,17.083333333333332,0.5833333333333334,327.4166666666667,152.1268857060467,402.08333333333326
4064,6.35,6.361330318537574,18.0,2.25,0.3,48.25,182.24412042184719,77.8766387479072
4065,6.722222222222222,6.321548036049843,13.166666666666664,0.05555555555555555,0.2777777777777778,48.88888888888889,175.98894092718012,69.76528884447602
4066,6.63157894736842,6.959295072144816,13.105263157894735,0.21052631578947367,0.3684210526315789,53.21052631578947,53.48218038272678,67.08067236621811
4067,6.2857142857142865,6.6272899786276,16.0952380952381,0.19047619047619047,0.2857142857142857,55.14285714285714,56.16771037401785,85.1206083313402
4068,6.4444444444444455,6.838596531236508,15.055555555555555,0.2222222222222222,0.3333333333333333,54.611111111111114,65.14010654746528,93.69626527545245
4069,6.4,7.615994677357563,17.5,0.2,0.25,51.8,66.64412042184708,99.5887599600284
4070,6.2105263157894735,6.426038819066164,16.157894736842106,0.10526315789473684,0.3157894736842105,47.05263157894736,186.20433728615487,133.88702256337714
4071,4.142857142857143,5.942407757805108,13.714285714285715,0.0,0.0,35.0,115.40035041611915,27.142857142857146
4072,5.0,4.087748344370861,22.2,0.0,0.0,33.6,64.74419623302673,59.0
4073,6.4,4.4877483443708615,27.6,0.0,0.0,36.8,64.74419623302673,97.2
4074,9.571428571428571,5.886061497523031,22.0,0.0,1.0,34.285714285714285,36.71861227132865,187.47437910657467
4075,8.285714285714286,5.165444654683065,18.714285714285715,0.0,1.1428571428571428,36.714285714285715,55.05590589656242,23.714285714285715
4076,4.111111111111111,4.844094922737306,22.777777777777782,0.0,1.1111111111111112,105.22222222222223,93.49697922484863,29.11111111111111
4077,3.272727272727273,3.5343166767007834,19.0,0.18181818181818185,0.4545454545454545,84.54545454545455,119.86857134284892,18.727272727272727
4078,3.4545454545454546,4.503939771369446,20.545454545454547,0.0,0.3636363636363637,79.0909090909091,96.83400216616465,70.39278670418388
4079,4.090909090909091,3.3731450693826903,21.454545454545453,0.0,0.5454545454545454,106.36363636363636,93.86396942881888,22.63636363636364
4080,6.083333333333332,5.133071192052981,19.33333333333333,0.16666666666666666,0.9166666666666666,165.25,84.84686489177761,176.9400731703494
4081,11.363636363636365,10.585340156532212,27.818181818181817,7.545454545454546,1.3636363636363635,256.45454545454544,109.71664718682976,146.31053512196556
4082,9.5,9.923153112785307,17.375,0.25,0.25,167.625,167.73931681782088,221.97203947368425
4083,8.5,3.5,35.0,0.0,0.5,114.5,5.5,78.0
4084,7.25,3.731404958677686,30.5,0.125,0.875,64.0,169.20058312679132,159.0
4085,8.25,4.481404958677686,30.5,0.0,0.625,48.5,129.8604604811496,334.2452451547585
4086,8.333333333333334,4.2865618101545255,25.0,0.0,0.0,26.83333333333333,81.51357862461674,308.49366020634466
4087,3.8,4.139478703115067,22.0,0.0,0.0,9.6,221.165329285043,268.7829054746093
4088,5.777777777777778,3.068037469087047,21.222222222222218,0.0,1.1111111111111112,20.555555555555557,103.01578261625576,216.32891381090775
4089,5.285714285714286,3.706640454346876,27.285714285714285,0.0,1.5714285714285714,22.0,30.14726438476717,194.32559158632782
4090,3.8333333333333335,6.239790286975717,28.83333333333333,0.0,2.0,21.83333333333333,117.24013879035465,111.27326175869119
4091,4.5,6.739790286975717,28.33333333333333,0.0,2.0,22.33333333333333,82.18024529128341,136.71319018404907
4092,4.0,5.24562440870388,44.42857142857143,13.285714285714285,2.2857142857142856,26.57142857142857,74.01155813623299,221.03987730061348
4093,5.5,5.5253038103326535,44.25,11.625,1.625,32.75,41.965122645641706,199.6598926380368
4094,5.75,3.679842715231788,26.125,0.0,1.25,37.875,61.51018396846256,205.0348926380368
4095,8.857142857142858,5.537669822972417,20.0,0.0,0.8571428571428571,28.57142857142857,4.285714285714286,161.57935098482403
4096,8.777777777777779,3.7777777777777777,38.22222222222222,0.0,0.6666666666666666,15.555555555555555,451.7867674392923,223.5619104259629
4097,8.3,3.6,34.8,0.0,0.5,7.8,675.2888599261323,244.2696764385813
4098,7.125,2.875,39.0,0.0,0.25,9.125,823.0660135848445,244.5522029101899
4099,5.666666666666668,3.7397902869757176,29.33333333333333,0.0,0.3333333333333333,21.0,528.1481940092322,97.0
4100,5.4444444444444455,2.937637969094923,19.11111111111111,0.0,0.0,19.222222222222218,110.35137541125904,304.9913539484709
4101,5.230769230769232,5.242931737137035,16.307692307692307,0.0,0.6923076923076923,17.076923076923073,115.71102197345863,284.14480075649294
4102,4.833333333333333,5.3465093818984535,13.75,0.0,0.9166666666666666,15.583333333333336,123.52032087075266,254.88014634069881
4103,7.583333333333332,5.226614238410597,32.833333333333336,3.9166666666666665,0.8333333333333334,251.33333333333331,104.52034786931364,1111.0833333333333
4104,8.909090909090908,6.065397350993378,31.181818181818183,2.727272727272727,0.9090909090909092,283.8181818181818,84.50210847878455,2337.909090909091
4105,14.4,8.6,44.0,12.2,0.4,368.6,38.67209811651337,3157.2
4106,27.4,10.8,106.4,49.6,1.2,477.4,82.87209811651337,3514.2
4107,34.42857142857143,14.0,178.5714285714286,96.0,2.0,518.1428571428571,200.68603030021382,3340.857142857143
4108,20.0,14.428571428571427,109.85714285714286,28.714285714285715,2.142857142857143,365.1428571428572,179.4003160144995,1591.0
4109,14.5,8.25,76.0,0.75,2.0,270.75,20.75,738.625
4110,15.6,8.0,46.4,1.6,2.0,217.0,69.98022121014964,751.7
4111,17.46153846153846,8.153846153846152,54.384615384615394,5.846153846153847,2.0769230769230766,225.38461538461542,123.48656964370205,1047.3076923076924
4112,14.625,8.0,59.75,16.25,2.25,216.375,95.72913284935831,843.0
4113,11.272727272727273,7.090909090909091,57.81818181818182,20.272727272727273,0.6363636363636364,236.0,20.639168244851827,985.6363636363636
4114,20.181818181818183,11.727272727272727,123.36363636363636,72.27272727272727,1.7272727272727273,247.45454545454547,29.305499143869714,2150.181818181818
4115,19.58333333333333,13.166666666666664,234.16666666666663,180.5,2.75,248.25,76.4835176751247,1812.314692982456
4116,17.875,12.232460678807945,171.8125,123.875,2.4375,223.625,104.16470468102268,1395.3045803328105
4117,9.25,7.169960678807947,110.9375,76.9375,1.875,172.5,152.11430176711227,871.4920803328107
4118,7.5,3.9166158775847055,121.4375,87.625,1.25,146.6875,152.8662299354479,811.1795803328108
4119,6.384615384615384,3.4142480694063413,69.30769230769229,44.230769230769226,0.7692307692307693,123.6153846153846,101.94271190493643,837.5533799285379
4120,4.5,3.9331708082710564,25.6,1.1,0.0,61.9,90.48135332452442,559.1320653746022
4121,6.388888888888888,6.616374309014286,17.38888888888889,2.5,0.2777777777777778,45.444444444444436,196.10457824649689,101.14070971989688
4122,1.6666666666666667,6.00444885601846,8.0,0.16666666666666666,0.3333333333333333,5.5,252.4404039648824,28.83333333333333
4123,1.5555555555555556,4.0538984993569125,8.0,0.1111111111111111,0.1111111111111111,6.666666666666668,176.62565910104493,37.111111111111114
4124,3.0,2.6,16.4,3.4,0.0,11.4,168.36420122418144,372.2
4125,9.333333333333334,4.0,113.33333333333331,94.0,0.0,18.0,32.446906740535546,479.33333333333326
4126,13.75,5.25,58.75,3.25,0.5,12.75,146.6181430530749,347.1381578947369
4127,8.0,3.861620795107034,35.0,0.375,0.25,10.5,284.35564305307486,208.54111842105263
4128,8.0,6.363132697161055,15.285714285714285,0.0,0.0,11.571428571428573,89.30613318901474,78.07539682539681
4129,8.428571428571429,6.481190482885466,20.857142857142858,0.0,0.0,8.285714285714286,106.83329468498094,43.3611111111111
4130,7.5,4.388618013785097,21.33333333333333,0.0,0.0,4.833333333333333,65.17695023112337,52.84189435336975
4131,6.2,3.133170808271057,27.8,0.0,0.0,9.6,613.8387106754867,159.06413074920454
4132,7.2857142857142865,3.3483916745506157,14.857142857142858,0.2857142857142857,0.0,8.571428571428571,127.3101401664477,329.13742303400977
4133,3.75,5.556522315170354,18.375,0.0,0.0,7.625,97.97959452987541,176.3379864014088
4134,3.4,2.315025161754133,7.6,0.0,0.0,8.6,166.1159979758548,230.6259474014604
4135,4.0,4.696310321477403,9.333333333333334,0.0,0.0,5.333333333333333,65.38065393482708,206.835279643736
4136,3.75,5.0963062255706095,9.5,0.0,0.0,8.5,128.68795796462595,162.58016343650567
4137,4.666666666666667,8.741348995676207,7.5,0.0,0.0,10.5,225.1007775023884,149.8867756243371
4138,6.090909090909091,9.302728491747976,8.909090909090908,0.0,0.0,8.545454545454545,847.3029768795226,144.86566623169497
4139,19.83333333333333,7.453228476821192,30.33333333333333,0.0,1.0,256.8333333333333,40.00514178222836,221.66666666666663
4140,15.285714285714285,6.817052980132451,28.142857142857146,3.2857142857142856,0.2857142857142857,254.7142857142857,30.0514986546524,919.0
4141,0.8333333333333334,3.0516865906774164,18.666666666666668,9.333333333333334,0.0,6.833333333333332,14.020201337747444,79.60897435897436
4142,0.75,4.030099873975185,8.25,1.75,0.0,4.75,50.60527364895229,19.75
4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,3.4,6.964793324827349,27.2,0.0,0.2,9.8,135.02246448821413,293.1385347224528
4145,4.666666666666667,5.989790286975716,17.25,0.08333333333333333,0.9166666666666666,14.916666666666664,122.853654204086,260.3801463406988
4146,5.375,5.679842715231787,22.5,0.125,1.125,16.0,104.97523601484556,196.5351097555241
4147,6.7,5.192180134358837,31.9,0.2,0.1,20.8,70.7440832742128,104.89187116564419
4148,6.166666666666668,4.580509936955678,35.083333333333336,0.0,0.5,24.75,87.84681782560513,140.5234065036827
4149,11.666666666666664,3.6666666666666665,45.66666666666666,3.333333333333333,0.1111111111111111,63.444444444444436,183.8172990297141,281.530701754386
4150,6.111111111111112,5.518428226817254,30.66666666666667,0.8888888888888888,0.0,50.88888888888889,38.302331240570396,312.77777777777777
4151,7.625,6.929842715231787,26.375,0.875,0.0,45.75,42.10401153453059,442.75
4152,9.0,6.61989514348786,48.33333333333334,23.5,0.16666666666666666,58.16666666666666,29.911933615612988,908.0
4153,8.8,11.8,83.6,54.8,0.6,72.6,66.34419623302674,1415.4
4154,7.333333333333332,4.208333333333333,87.5,76.16666666666667,0.5,75.66666666666667,55.78683019418894,1024.1666666666667
4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,2.5,3.472972972972973,16.75,2.25,0.0,11.5,759.1598049474669,139.25
4157,1.75,6.671868939203246,12.875,0.125,0.25,13.25,467.83987464441987,117.5799463190184
4158,2.25,7.270964210558891,22.5,0.25,0.25,12.0,111.36398370521705,95.40989263803681
4159,1.5,4.728971962616822,39.0,0.0,0.0,13.0,137.2777777777778,76.0
4160,7.222222222222222,6.6295393379283665,28.555555555555557,0.6666666666666666,0.0,34.111111111111114,104.9103948197148,240.33333333333331
4161,7.75,6.958231755169411,29.875,0.875,0.125,29.125,120.89919417217916,118.25
4162,20.666666666666668,7.0,106.66666666666669,64.66666666666667,0.3333333333333333,42.0,6.333333333333332,302.7735512486742
4163,7.4444444444444455,4.46201250919794,26.222222222222218,0.0,0.4444444444444444,64.33333333333333,91.86693921253712,519.5911837495581
4164,5.0,3.9064569536423837,30.444444444444446,0.0,0.0,51.66666666666666,108.12921594393343,711.4800726384468
4165,4.375,4.734685430463577,48.75,11.0,0.0,60.25,103.97530661410428,389.125
4166,4.571428571428571,4.701844733375183,34.214285714285715,20.071428571428573,0.07142857142857142,32.285714285714285,90.05132136078261,457.9279661016949
4167,19.285714285714285,9.919820245979187,81.14285714285714,53.57142857142857,0.0,103.14285714285714,1070.388711595019,815.5714285714287
4168,1.75,6.985885568174785,16.125,0.0,0.125,10.625,125.22516541558686,151.6598926380368
4169,0.625,4.551121553216233,13.75,0.0,0.0,11.625,42.576572510140345,58.831730769230774
4170,8.857142857142858,5.451158940397352,18.571428571428573,0.0,0.42857142857142855,37.142857142857146,70.29735310681436,74.57142857142857
4171,8.8,6.868549010439527,30.8,11.1,0.6,42.7,104.21618139072616,193.8
4172,6.8125,4.5400732627822205,22.3125,6.875,1.1875,41.9375,95.89020535343514,301.4725011967805
4173,6.9375,5.167843131524706,25.25,7.5,1.625,40.375,119.81019607699729,318.5150688963977
4174,7.4375,4.887651905166328,30.375,11.5,1.5625,45.9375,120.93519607699729,350.5150688963977
4175,8.533333333333333,5.346828698844082,25.8,6.2666666666666675,1.5333333333333334,57.26666666666666,105.8161813907262,283.6373346098992
4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4177,11.0,6.6170798898071626,52.33333333333334,0.0,1.0,4.0,237.72090089468773,9.333333333333334
4178,28.0,15.0,97.0,21.0,5.0,148.0,272.0,4993.0
4179,33.5,19.5,107.5,41.5,4.5,115.5,593.5,506.0
4180,6.6,9.696611924346813,16.2,0.0,0.8,27.8,79.1440832742128,65.12791411042944
4181,3.7692307692307687,4.221344880285279,22.384615384615387,0.07692307692307693,1.6153846153846154,122.23076923076924,77.5256387389388,56.230769230769226
4182,3.3846153846153846,5.211920529801324,23.615384615384613,0.15384615384615385,0.38461538461538464,99.76923076923076,67.47255177957236,28.923076923076927
4183,3.2,6.103559602649006,21.5,0.3,0.0,114.5,81.08024529128343,80.4
4184,7.0,6.5,65.0,0.5,0.0,96.5,1.0,661.0
4185,8.571428571428571,6.2857142857142865,41.714285714285715,0.0,0.42857142857142855,74.71428571428571,48.960140166447665,243.1886648208604
4186,3.75,4.557947111400614,23.875,0.0,0.0,20.625,186.33326569871662,237.36558143064858
4187,3.4444444444444446,5.136362850223536,29.777777777777782,0.0,0.0,24.222222222222218,186.2251168198034,250.45650666154282
4188,3.6666666666666665,5.228185572453635,31.88888888888889,0.0,0.0,21.66666666666667,214.37847914686188,165.2534308937992
4189,3.5,5.272868469016506,31.25,0.0,0.0,15.0,205.87832702153747,202.6091606656213
4190,3.9,7.813878318476314,17.8,0.0,0.0,9.8,184.105746686567,209.90133273582862
4191,4.3,7.896518768483403,19.8,0.0,0.0,9.3,209.4437727809197,258.87896431477606
4192,4.0,6.488286350498375,17.22222222222222,0.0,0.0,9.444444444444443,214.8974708029589,221.607665489082
4193,3.6666666666666665,9.763327130425264,14.833333333333336,0.0,0.3333333333333333,11.0,289.84106442221,285.2362705469198
4194,3.888888888888889,7.32312924549529,12.777777777777779,0.0,0.8888888888888888,5.5555555555555545,163.72561484147275,257.6848484489655
4195,11.0,3.5,73.5,2.5,0.25,193.75,50.0901226456417,539.75
4196,6.428571428571429,1.8571428571428568,40.857142857142854,0.7142857142857143,0.14285714285714285,177.85714285714286,59.723100198105755,335.2857142857143
4197,4.0,2.8719370860927147,24.0,0.5,0.2,164.0,40.30617013867403,430.8
4198,7.333333333333332,7.524374540103015,29.222222222222218,1.4444444444444444,0.2222222222222222,155.88888888888889,43.37681569732633,908.6666666666665
4199,5.6,6.871937086092714,27.4,6.9,0.4,135.0,43.20617013867402,576.7320653746023
4200,28.42857142857143,48.14285714285714,179.28571428571428,109.14285714285714,1.7142857142857142,575.7142857142858,58.714285714285715,1204.7142857142858
4201,23.777777777777782,26.777777777777782,122.0,64.1111111111111,1.6666666666666667,549.1111111111112,24.0,1611.4444444444446
4202,20.166666666666668,16.583333333333332,50.66666666666666,8.75,1.0,480.83333333333326,26.363374215213906,1217.0833333333333
4203,20.076923076923077,10.923076923076923,36.230769230769226,4.384615384615385,1.0,521.6923076923076,31.95080696788976,1687.3076923076926
4204,0.5,3.5,13.5,0.0,0.0,6.0,97.01542534668509,151.5
4205,2.0,1.0,18.0,1.0,0.0,5.0,4469.1802452912825,1063.5
4206,7.0,5.74203438824701,47.8,14.8,1.2,10.2,159.8960571798601,368.50555555555565
4207,7.142857142857142,3.84949759720402,38.0,9.428571428571429,0.7142857142857143,11.714285714285715,138.27876039984415,286.1178222481904
4208,6.6,6.0966119243468135,34.4,3.8,0.4,17.8,70.56630549643505,70.63703703703705
4209,2.5,9.355462549942533,12.0,0.5,0.0,10.0,315.7412286963899,69.5
4210,16.5,7.933170808271058,52.8,18.9,0.2,56.5,133.45843298593007,179.67763157894737
4211,16.727272727272727,8.554126985774317,52.09090909090909,17.0,0.18181818181818185,63.09090909090909,171.3078674509816,216.07057416267943
4212,24.0,8.343874172185433,60.6,3.8,2.0,268.4,104.01629434954008,681.4641307492045
4213,19.3,7.7719370860927155,38.5,0.2,0.9,181.9,37.972098116513365,357.6961961238068
4214,14.125,8.125,32.25,0.375,1.375,172.5,329.27762264564166,343.9976225773793
4215,7.866666666666666,10.544022038567494,25.86666666666667,0.5333333333333333,0.8666666666666667,171.33333333333334,96.62311590228852,332.52558211563127
4216,10.058823529411764,14.680624148844034,40.647058823529406,0.29411764705882354,1.1176470588235294,209.05882352941174,137.5975569507643,318.1878787688819
4217,9.473684210526317,14.564177413733008,40.10526315789474,0.3684210526315789,1.3157894736842106,231.578947368421,129.27149832436803,389.1154704774207
4218,9.529411764705884,15.647058823529413,45.0,1.9411764705882355,0.8823529411764706,258.3529411764706,92.82146557562115,1127.1958204334364
4219,8.692307692307693,11.384615384615385,40.230769230769226,2.8461538461538463,0.5384615384615384,281.38461538461536,33.747767781933355,1347.3076923076926
4220,21.125,11.974942018772916,74.9375,58.3125,3.0,228.3125,166.68444767108255,2424.127995404581
4221,21.647058823529417,12.623474841198039,102.23529411764706,80.47058823529412,3.5294117647058822,233.2352941176471,167.78303843058163,650.6498780278407
4222,21.125,12.953351109682009,92.375,77.1875,2.375,230.25,168.0001527992877,2076.127995404581
4223,22.94117647058824,12.799945429433336,85.3529411764706,65.64705882352939,2.5294117647058822,240.82352941176467,156.70300957278357,2539.29693685137
4224,14.5,8.78682845240165,34.9,2.3,0.2,63.8,93.95827945466093,232.1
4225,20.0,2.25,50.0,3.5,1.5,224.0,17.0,743.5
4226,16.583333333333332,6.833333333333332,32.916666666666664,0.5,1.25,170.0,422.67345597897497,368.5534422910038
4227,15.625,6.678202479338843,41.25,16.1875,0.9375,191.75,55.2601336181246,1162.0
4228,21.0,20.5,100.5,1.0,2.5,40.0,7.5,167.0
4229,14.5,8.859685430463578,58.5,29.0,0.5,25.0,94.6802452912834,136.0
4230,5.3,9.132779541349679,8.7,0.0,0.0,10.2,192.2509441218391,117.68055022308712
4231,4.666666666666667,6.553564356324244,10.666666666666666,0.0,0.0,10.888888888888891,146.28380941903754,167.51570083244948
4232,4.666666666666667,7.719370860927152,14.166666666666664,0.0,0.0,11.0,133.8004088188057,104.55344229100378
4233,3.25,7.719370860927152,12.75,0.0,0.0,9.0,120.52036793692513,3.5
4234,25.5,18.7,473.4,436.4,2.8,428.8,126.38022121014963,3222.777631578948
4235,15.2,12.471937086092716,63.0,18.3,0.7,258.1,29.00308506933701,146.6
4236,6.2727272727272725,11.221703792895848,40.81818181818182,3.363636363636364,1.0909090909090908,228.9090909090909,59.28114109819185,248.45921510183803
4237,6.5,14.833333333333336,46.83333333333334,0.0,1.1666666666666667,225.0,64.95349686085561,96.66666666666669
4238,13.166666666666664,12.801244035852369,56.41666666666666,13.916666666666664,0.4166666666666667,460.41666666666674,38.3633742152139,175.42094717668488
4239,4.75,7.0954610951008625,42.0,0.0,0.25,335.5,26.878856336671273,209.125
4240,5.142857142857143,4.5313386944181655,37.142857142857146,0.5714285714285714,0.5714285714285714,195.0,31.290121527624308,300.0
4241,5.4,8.771937086092715,37.6,1.7,2.6,155.5,156.96044242029927,174.63206537460232
4242,6.2727272727272725,7.636363636363638,34.27272727272727,1.2727272727272727,2.9090909090909087,152.45454545454547,162.6641486370151,246.4219370447314
4243,9.5,9.25,45.75,5.5,2.5,186.5,137.1620953687166,412.94338781216857
4244,18.33333333333333,11.555555555555555,56.0,18.555555555555557,0.8888888888888888,254.55555555555557,13.74115112342259,429.22222222222223
4245,18.222222222222218,12.0,68.55555555555556,23.777777777777782,1.2222222222222223,262.77777777777777,17.593413357956297,505.66666666666674
4246,4.2,7.2,29.4,0.0,1.2,214.2,71.87826825518741,299.4102732240437
4247,0.0,6.599475717439294,17.166666666666668,0.0,0.0,41.333333333333336,133.8004088188057,17.0
4248,0.0,6.2977623921332535,16.666666666666668,0.16666666666666666,0.0,27.83333333333333,107.93951404691448,9.0
4249,0.6,5.415360918712407,14.8,0.0,0.0,17.0,67.38322062327063,124.46413074920454
4250,1.0,6.866405779650814,14.8,0.0,0.0,15.0,129.12741685629737,242.72826149840907
4251,1.3333333333333333,6.2977623921332535,11.0,0.0,0.0,12.333333333333336,108.30536770545105,403.88043583068185
4252,0.3333333333333333,6.2977623921332535,12.333333333333336,0.0,0.0,12.333333333333336,108.30536770545105,403.88043583068185
4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4254,21.5,17.0,80.0,3.5,1.0,77.5,15.5,623.0
4255,3.0,7.914122106069728,31.0,0.2,0.8,12.2,76.14419623302673,85.12791411042944
4256,2.75,3.0,47.0,0.0,0.5,29.5,68.34012264564171,111.5
4257,15.75,25.0,103.0,44.75,3.0,61.75,71.0901226456417,806.5
4258,19.0,23.5,89.75,47.75,2.5,68.25,37.0,634.5930049665603
4259,2.6666666666666665,6.599475717439294,12.166666666666664,0.0,0.0,10.5,160.36049058256685,138.5534422910038
4260,11.0,10.714285714285714,52.42857142857143,19.857142857142858,1.2142857142857142,288.5,91.13454884637122,1047.857142857143
4261,13.166666666666664,13.893280905077262,57.41666666666666,23.75,1.6666666666666667,313.1666666666667,55.50678931230838,926.3333333333335
4262,12.5625,12.232460678807945,47.5625,18.5,1.4375,328.0625,84.20276090198523,1238.25
4263,10.307692307692307,13.824566989302086,31.615384615384613,3.3076923076923075,1.0,268.0,29.643114660197448,639.6400502881556
4264,10.444444444444443,10.333333333333334,36.0,0.4444444444444444,1.3333333333333333,242.22222222222226,27.595610064729648,420.9245170828914
4265,11.75,10.0,32.875,0.25,0.5,172.25,87.35027651268706,498.91508171825285
4266,17.0,6.8181818181818175,40.27272727272727,0.5454545454545454,0.9090909090909092,205.54545454545453,70.28751842582393,556.7272727272727
4267,17.857142857142858,7.142857142857142,42.42857142857143,0.42857142857142855,0.7142857142857143,198.7142857142857,20.382892184469057,436.57142857142856
4268,19.0,5.75,33.5,0.3,1.0,193.95,43.11326333933137,579.05
4269,20.47058823529412,6.117647058823528,35.8235294117647,3.0,1.5882352941176472,206.82352941176467,26.580872195234104,624.440285204991
4270,27.42857142857143,13.903896103896106,109.92857142857143,69.07142857142857,3.7857142857142856,300.7857142857143,36.96164676322364,2012.3064536225515
4271,44.85714285714285,25.57142857142857,265.2857142857143,171.28571428571428,3.2857142857142856,477.4285714285714,48.42857142857143,3106.0
4272,19.571428571428573,11.087511141778151,59.0,29.142857142857146,4.5,242.35714285714286,157.96129708336494,1253.2718215879192
4273,21.222222222222218,12.75190260522139,107.66666666666669,79.05555555555556,4.277777777777779,239.55555555555557,129.64226240387077,906.5716861508732
4274,25.1875,13.658390430874062,110.625,87.375,2.75,243.0625,146.20509147646683,2710.6431469197323
4275,28.69230769230769,17.771420136155232,172.15384615384616,141.84615384615384,3.0769230769230766,254.38461538461542,99.50967364378415,2748.9081155562208
4276,40.285714285714285,36.142857142857146,287.0,225.85714285714286,2.8571428571428568,481.8571428571428,111.9601401664477,3506.760093392289
