,column,db_nb,I,EI,p_norm,p_rand,p_sim,p_z_sim
520,311_MARKING MODIFICATION,100,0.4400786476978435,-7.395902669920864e-05,0.0,0.0,0.002,0.0
521,311_MARKING MODIFICATION,150,0.36094679195136387,-7.395902669920864e-05,0.0,0.0,0.002,0.0
522,311_MARKING MODIFICATION,200,0.2931637287550611,-7.395902669920864e-05,0.0,0.0,0.002,0.0
523,311_MARKING MODIFICATION,300,0.2259930722204401,-7.395902669920864e-05,0.0,0.0,0.002,0.0
524,311_MARKING MODIFICATION,400,0.1901486411251624,-7.395902669920864e-05,0.0,0.0,0.002,0.0
525,311_MARKING REMOVAL,100,0.26857872817477485,-7.395902669920864e-05,0.0,0.0,0.002,0.0
526,311_MARKING REMOVAL,150,0.21512999193076554,-7.395902669920864e-05,0.0,0.0,0.002,0.0
527,311_MARKING REMOVAL,200,0.1456985109718642,-7.395902669920864e-05,0.0,0.0,0.002,0.0
528,311_MARKING REMOVAL,300,0.09508863551917118,-7.395902669920864e-05,0.0,0.0,0.002,0.0
529,311_MARKING REMOVAL,400,0.07372975713192004,-7.395902669920864e-05,0.0,0.0,0.002,0.0
530,311_PARKING - HANDICAP,100,,-7.395902669920864e-05,,,0.002,
531,311_PARKING - HANDICAP,150,,-7.395902669920864e-05,,,0.002,
532,311_PARKING - HANDICAP,200,,-7.395902669920864e-05,,,0.002,
533,311_PARKING - HANDICAP,300,,-7.395902669920864e-05,,,0.002,
534,311_PARKING - HANDICAP,400,,-7.395902669920864e-05,,,0.002,
535,311_PARKING METER REQUES,100,0.42684328822496703,-7.395902669920864e-05,0.0,0.0,0.002,0.0
536,311_PARKING METER REQUES,150,0.5182674150106368,-7.395902669920864e-05,0.0,0.0,0.002,0.0
537,311_PARKING METER REQUES,200,0.4572662436996791,-7.395902669920864e-05,0.0,0.0,0.002,0.0
538,311_PARKING METER REQUES,300,0.4066434600691464,-7.395902669920864e-05,0.0,0.0,0.002,0.0
539,311_PARKING METER REQUES,400,0.3715721463779979,-7.395902669920864e-05,0.0,0.0,0.002,0.0
540,311_PAVE,100,7.395902669920864e-05,-7.395902669920864e-05,1.9689243642377945,1.9689246875028785,0.212,0.012410707974922719
541,311_PAVE,150,7.395902669920863e-05,-7.395902669920864e-05,1.9532979279313984,1.9533011994478446,0.018,3.353761712787673e-12
542,311_PAVE,200,-7.944751752633173e-06,-7.395902669920864e-05,1.9731238689761113,1.9731276575067458,0.018,0.0005346970791675343
543,311_PAVE,300,-1.6079502073581047e-05,-7.395902669920864e-05,1.9668112224307226,1.9668217075457024,0.012,1.7130588655156487e-05
544,311_PAVE,400,-3.2811491677195324e-05,-7.395902669920864e-05,1.9702106462784452,1.970226297391699,0.006,3.6686882626701944e-05
545,311_PEDESTRIAN SAFETY PR,100,,-7.395902669920864e-05,,,0.002,
546,311_PEDESTRIAN SAFETY PR,150,,-7.395902669920864e-05,,,0.002,
547,311_PEDESTRIAN SAFETY PR,200,,-7.395902669920864e-05,,,0.002,
548,311_PEDESTRIAN SAFETY PR,300,,-7.395902669920864e-05,,,0.002,
549,311_PEDESTRIAN SAFETY PR,400,,-7.395902669920864e-05,,,0.002,
550,311_PEDESTRIAN SIGNAL MA,100,,-7.395902669920864e-05,,,0.002,
551,311_PEDESTRIAN SIGNAL MA,150,,-7.395902669920864e-05,,,0.002,
552,311_PEDESTRIAN SIGNAL MA,200,,-7.395902669920864e-05,,,0.002,
553,311_PEDESTRIAN SIGNAL MA,300,,-7.395902669920864e-05,,,0.002,
554,311_PEDESTRIAN SIGNAL MA,400,,-7.395902669920864e-05,,,0.002,
555,311_PEDESTRIAN SIGNAL RE,100,0.5754852903565927,-7.395902669920864e-05,0.0,0.0,0.002,0.0
556,311_PEDESTRIAN SIGNAL RE,150,0.34386406665187597,-7.395902669920864e-05,0.0,0.0,0.002,0.0
557,311_PEDESTRIAN SIGNAL RE,200,0.28014296741906963,-7.395902669920864e-05,0.0,0.0,0.002,0.0
558,311_PEDESTRIAN SIGNAL RE,300,0.21395863022195402,-7.395902669920864e-05,0.0,0.0,0.002,0.0
559,311_PEDESTRIAN SIGNAL RE,400,0.16112897917371133,-7.395902669920864e-05,0.0,0.0,0.002,0.0
560,311_POTHOLES,100,0.394996438912128,-7.395902669920864e-05,0.0,0.0,0.002,0.0
561,311_POTHOLES,150,0.3768965221644204,-7.395902669920864e-05,0.0,0.0,0.002,0.0
562,311_POTHOLES,200,0.33586792130868376,-7.395902669920864e-05,0.0,0.0,0.002,0.0
563,311_POTHOLES,300,0.26608292373671344,-7.395902669920864e-05,0.0,0.0,0.002,0.0
564,311_POTHOLES,400,0.21327734687246058,-7.395902669920864e-05,0.0,0.0,0.002,0.0
565,311_PUBLIC SPACE - OBSTR,100,,-7.395902669920864e-05,,,0.002,
566,311_PUBLIC SPACE - OBSTR,150,,-7.395902669920864e-05,,,0.002,
567,311_PUBLIC SPACE - OBSTR,200,,-7.395902669920864e-05,,,0.002,
568,311_PUBLIC SPACE - OBSTR,300,,-7.395902669920864e-05,,,0.002,
569,311_PUBLIC SPACE - OBSTR,400,,-7.395902669920864e-05,,,0.002,
570,311_PUSH BUTTON MALFUNCT,100,,-7.395902669920864e-05,,,0.002,
571,311_PUSH BUTTON MALFUNCT,150,,-7.395902669920864e-05,,,0.002,
572,311_PUSH BUTTON MALFUNCT,200,,-7.395902669920864e-05,,,0.002,
573,311_PUSH BUTTON MALFUNCT,300,,-7.395902669920864e-05,,,0.002,
574,311_PUSH BUTTON MALFUNCT,400,,-7.395902669920864e-05,,,0.002,
575,311_RESIDENT PARKING PER,100,0.1464684055818428,-7.395902669920864e-05,0.0,0.0,0.002,0.0
576,311_RESIDENT PARKING PER,150,0.10720154041148831,-7.395902669920864e-05,0.0,0.0,0.002,0.0
577,311_RESIDENT PARKING PER,200,0.08509005527164339,-7.395902669920864e-05,0.0,0.0,0.002,0.0
578,311_RESIDENT PARKING PER,300,0.06387490502319357,-7.395902669920864e-05,0.0,0.0,0.002,0.0
579,311_RESIDENT PARKING PER,400,0.052457977541354416,-7.395902669920864e-05,0.0,0.0,0.002,0.0
580,311_RESIDENTIAL PERMIT -,100,,-7.395902669920864e-05,,,0.002,
581,311_RESIDENTIAL PERMIT -,150,,-7.395902669920864e-05,,,0.002,
582,311_RESIDENTIAL PERMIT -,200,,-7.395902669920864e-05,,,0.002,
583,311_RESIDENTIAL PERMIT -,300,,-7.395902669920864e-05,,,0.002,
584,311_RESIDENTIAL PERMIT -,400,,-7.395902669920864e-05,,,0.002,
585,311_ROADWAY LIGHTING ,100,0.2983583431048874,-7.395902669920864e-05,0.0,0.0,0.002,0.0
586,311_ROADWAY LIGHTING ,150,0.2768344242574662,-7.395902669920864e-05,0.0,0.0,0.002,0.0
587,311_ROADWAY LIGHTING ,200,0.21678362469641205,-7.395902669920864e-05,0.0,0.0,0.002,0.0
588,311_ROADWAY LIGHTING ,300,0.1635579131644475,-7.395902669920864e-05,0.0,0.0,0.002,0.0
589,311_ROADWAY LIGHTING ,400,0.13508337089927774,-7.395902669920864e-05,0.0,0.0,0.002,0.0
590,311_ROADWAY MARKINGS,100,0.24884264489864752,-7.395902669920864e-05,0.0,0.0,0.002,0.0
591,311_ROADWAY MARKINGS,150,0.20787898360371077,-7.395902669920864e-05,0.0,0.0,0.002,0.0
592,311_ROADWAY MARKINGS,200,0.16986678516039316,-7.395902669920864e-05,0.0,0.0,0.002,0.0
593,311_ROADWAY MARKINGS,300,0.12699303678676951,-7.395902669920864e-05,0.0,0.0,0.002,0.0
594,311_ROADWAY MARKINGS,400,0.10135671769471721,-7.395902669920864e-05,0.0,0.0,0.002,0.0
595,311_ROADWAY REPAIR,100,0.20070023164140668,-7.395902669920864e-05,0.0,0.0,0.002,0.0
596,311_ROADWAY REPAIR,150,0.20049397669304822,-7.395902669920864e-05,0.0,0.0,0.002,0.0
597,311_ROADWAY REPAIR,200,0.1730964514452454,-7.395902669920864e-05,0.0,0.0,0.002,0.0
598,311_ROADWAY REPAIR,300,0.1306226254522659,-7.395902669920864e-05,0.0,0.0,0.002,0.0
599,311_ROADWAY REPAIR,400,0.1000099952735786,-7.395902669920864e-05,0.0,0.0,0.002,0.0
600,311_ROADWAY SIGN,100,0.5610640890394414,-7.395902669920864e-05,0.0,0.0,0.002,0.0
601,311_ROADWAY SIGN,150,0.5275125324549725,-7.395902669920864e-05,0.0,0.0,0.002,0.0
602,311_ROADWAY SIGN,200,0.4723032749760651,-7.395902669920864e-05,0.0,0.0,0.002,0.0
603,311_ROADWAY SIGN,300,0.40373687210912795,-7.395902669920864e-05,0.0,0.0,0.002,0.0
604,311_ROADWAY SIGN,400,0.36522912047841743,-7.395902669920864e-05,0.0,0.0,0.002,0.0
605,311_S0280,100,-0.00010213601963669693,-7.395902669920864e-05,1.9940800241003813,1.9940800856905834,0.624,0.621282461981814
606,311_S0280,150,-8.612888507889226e-05,-7.395902669920864e-05,1.9961570734680718,1.9961573427444261,0.506,0.6482543462453576
607,311_S0280,200,-7.748804893006993e-05,-7.395902669920864e-05,1.9985631753807087,1.9985633779384084,0.818,0.8294984918195414
608,311_S0280,300,-7.360750081533997e-05,-7.395902669920864e-05,1.9997984165276752,1.9997984802218123,0.884,0.9462369197414304
609,311_S0280,400,-6.831524553872894e-05,-7.395902669920864e-05,1.9959138700421737,1.9959160171101487,0.456,0.581310185719216
610,311_S0291,100,-9.642074175402187e-05,-7.395902669920864e-05,1.9952807979450495,1.9952808470427315,0.778,0.7201730551477739
611,311_S0291,150,-8.775385633033407e-05,-7.395902669920864e-05,1.995643950772329,1.9956442560033552,0.474,0.6177639870023175
612,311_S0291,200,-8.519702892652833e-05,-7.395902669920864e-05,1.9954245064857652,1.995425151518666,0.378,0.5034081788789609
613,311_S0291,300,-8.405600350832783e-05,-7.395902669920864e-05,1.9942098739300689,1.994211703422659,0.286,0.4090314089702979
614,311_S0291,400,-8.326711887560669e-05,-7.395902669920864e-05,1.9932609004992596,1.9932644415639142,0.326,0.38851266134228934
615,311_S0306,100,0.4681891460547728,-7.395902669920864e-05,0.0,0.0,0.002,0.0
616,311_S0306,150,0.32587607561909476,-7.395902669920864e-05,0.0,0.0,0.002,0.0
617,311_S0306,200,0.24359689955776276,-7.395902669920864e-05,0.0,0.0,0.002,0.0
618,311_S0306,300,0.1597386790503025,-7.395902669920864e-05,0.0,0.0,0.002,0.0
619,311_S0306,400,0.11448718394671942,-7.395902669920864e-05,0.0,0.0,0.002,0.0
620,311_S0381,100,-7.134478850166511e-05,-7.395902669920864e-05,1.9994507482628454,1.9994507539771726,0.716,0.9882240962968197
621,311_S0381,150,-6.880219970060108e-05,-7.395902669920864e-05,1.99837160611153,1.9983717202143265,0.588,0.8067177796874305
622,311_S0381,200,-7.04956190064342e-05,-7.395902669920864e-05,1.9985898900208467,1.9985900888124268,0.7,0.8280668660134558
623,311_S0381,300,-7.170665917699429e-05,-7.395902669920864e-05,1.9987083738679097,1.9987087819816982,0.738,0.8665629243551478
624,311_S0381,400,-7.079919400469337e-05,-7.395902669920864e-05,1.9977122612740845,1.9977134633743527,0.632,0.7210351732511091
625,311_S0457,100,,-7.395902669920864e-05,,,0.002,
626,311_S0457,150,,-7.395902669920864e-05,,,0.002,
627,311_S0457,200,,-7.395902669920864e-05,,,0.002,
628,311_S0457,300,,-7.395902669920864e-05,,,0.002,
629,311_S0457,400,,-7.395902669920864e-05,,,0.002,
630,311_S0460,100,,-7.395902669920864e-05,,,0.002,
631,311_S0460,150,,-7.395902669920864e-05,,,0.002,
632,311_S0460,200,,-7.395902669920864e-05,,,0.002,
633,311_S0460,300,,-7.395902669920864e-05,,,0.002,
634,311_S0460,400,,-7.395902669920864e-05,,,0.002,
635,311_S0499,100,0.5152574441837899,-7.395902669920864e-05,0.0,0.0,0.002,0.0
636,311_S0499,150,0.37199699818869264,-7.395902669920864e-05,0.0,0.0,0.002,0.0
637,311_S0499,200,0.24385263748572114,-7.395902669920864e-05,0.0,0.0,0.002,0.0
638,311_S0499,300,0.139811487651678,-7.395902669920864e-05,0.0,0.0,0.002,0.0
639,311_S0499,400,0.09710365519833819,-7.395902669920864e-05,0.0,0.0,0.002,0.0
640,311_SAFE ROUTES TO SCHOO,100,0.3276536925978123,-7.395902669920864e-05,0.0,0.0,0.002,0.0
641,311_SAFE ROUTES TO SCHOO,150,0.261985592383178,-7.395902669920864e-05,0.0,0.0,0.002,0.0
642,311_SAFE ROUTES TO SCHOO,200,0.19610798511392868,-7.395902669920864e-05,0.0,0.0,0.002,0.0
643,311_SAFE ROUTES TO SCHOO,300,0.1349099593823485,-7.395902669920864e-05,0.0,0.0,0.002,0.0
644,311_SAFE ROUTES TO SCHOO,400,0.10152066752338183,-7.395902669920864e-05,0.0,0.0,0.002,0.0
645,311_SCHOOL CROSSING GUAR,100,0.44412561665422007,-7.395902669920864e-05,0.0,0.0,0.002,0.0
646,311_SCHOOL CROSSING GUAR,150,0.3536080700968476,-7.395902669920864e-05,0.0,0.0,0.002,0.0
647,311_SCHOOL CROSSING GUAR,200,0.2521521251904966,-7.395902669920864e-05,0.0,0.0,0.002,0.0
648,311_SCHOOL CROSSING GUAR,300,0.1739269063146133,-7.395902669920864e-05,0.0,0.0,0.004,0.0
649,311_SCHOOL CROSSING GUAR,400,0.12441541859761059,-7.395902669920864e-05,0.0,0.0,0.002,0.0
650,311_SCHOOL SUBSIDY,100,-6.508696583866178e-05,-7.395902669920864e-05,1.9981359794098243,1.9981359988027885,0.576,0.8696379509142051
651,311_SCHOOL SUBSIDY,150,-7.20579042317862e-05,-7.395902669920864e-05,1.9993996741266917,1.9993997161919945,0.74,0.9639022780638118
652,311_SCHOOL SUBSIDY,200,-7.407618977125532e-05,-7.395902669920864e-05,1.999952297605938,1.9999523043308298,0.89,0.9943286362407446
653,311_SCHOOL SUBSIDY,300,-8.062412944364488e-05,-7.395902669920864e-05,1.9961778823829974,1.9961790900515493,0.55,0.6320532258503526
654,311_SCHOOL SUBSIDY,400,-7.737538576488953e-05,-7.395902669920864e-05,1.9975265347126092,1.9975278344033947,0.714,0.7711175515793934
655,311_SIDEWALK NEW,100,-0.00044419021221809684,-7.395902669920864e-05,1.9222451780353325,1.9222344815538213,0.674,0.9458821983215392
656,311_SIDEWALK NEW,150,-0.00037847404020671633,-7.395902669920864e-05,1.9039001019877937,1.9038926164639083,0.942,0.9489811524220008
657,311_SIDEWALK NEW,200,-0.0003552815713491511,-7.395902669920864e-05,1.8855591214517005,1.885558315865527,0.576,0.925918021292071
658,311_SIDEWALK NEW,300,-0.00036939581664989404,-7.395902669920864e-05,1.8308987026320136,1.8309270083565727,0.978,0.889800200929942
659,311_SIDEWALK NEW,400,-0.0003557064863537907,-7.395902669920864e-05,1.796567180921375,1.7966435794384275,0.554,0.8749848829037429
660,311_SIDEWALK REPAIR,100,0.4536025784111207,-7.395902669920864e-05,0.0,0.0,0.002,0.0
661,311_SIDEWALK REPAIR,150,0.40753584200765247,-7.395902669920864e-05,0.0,0.0,0.002,0.0
662,311_SIDEWALK REPAIR,200,0.3659949194215289,-7.395902669920864e-05,0.0,0.0,0.002,0.0
663,311_SIDEWALK REPAIR,300,0.3042674423906163,-7.395902669920864e-05,0.0,0.0,0.002,0.0
664,311_SIDEWALK REPAIR,400,0.2671620660263199,-7.395902669920864e-05,0.0,0.0,0.002,0.0
665,311_SIGN MISSING,100,0.12658240781718552,-7.395902669920864e-05,0.0,0.0,0.002,0.0
666,311_SIGN MISSING,150,0.10801860584610588,-7.395902669920864e-05,0.0,0.0,0.002,0.0
667,311_SIGN MISSING,200,0.0935625741006737,-7.395902669920864e-05,0.0,0.0,0.002,0.0
668,311_SIGN MISSING,300,0.07241349612113432,-7.395902669920864e-05,0.0,0.0,0.002,0.0
669,311_SIGN MISSING,400,0.061223112476692,-7.395902669920864e-05,0.0,0.0,0.002,0.0
670,311_SIGN NEW,100,0.3691244397271756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
671,311_SIGN NEW,150,0.3127797527996401,-7.395902669920864e-05,0.0,0.0,0.002,0.0
672,311_SIGN NEW,200,0.25394862057346074,-7.395902669920864e-05,0.0,0.0,0.002,0.0
673,311_SIGN NEW,300,0.18803011935670116,-7.395902669920864e-05,0.0,0.0,0.002,0.0
674,311_SIGN NEW,400,0.15261143502060648,-7.395902669920864e-05,0.0,0.0,0.002,0.0
675,311_SIGN REMOVAL,100,0.2946287387875525,-7.395902669920864e-05,0.0,0.0,0.002,0.0
676,311_SIGN REMOVAL,150,0.26661960756951614,-7.395902669920864e-05,0.0,0.0,0.002,0.0
677,311_SIGN REMOVAL,200,0.2201475437963669,-7.395902669920864e-05,0.0,0.0,0.002,0.0
678,311_SIGN REMOVAL,300,0.16746116080089815,-7.395902669920864e-05,0.0,0.0,0.002,0.0
679,311_SIGN REMOVAL,400,0.13731871972603657,-7.395902669920864e-05,0.0,0.0,0.002,0.0
680,311_SIGN REPLACE,100,0.39095483202932874,-7.395902669920864e-05,0.0,0.0,0.002,0.0
681,311_SIGN REPLACE,150,0.34198388236867594,-7.395902669920864e-05,0.0,0.0,0.002,0.0
682,311_SIGN REPLACE,200,0.28968319835784445,-7.395902669920864e-05,0.0,0.0,0.002,0.0
683,311_SIGN REPLACE,300,0.23242378000639474,-7.395902669920864e-05,0.0,0.0,0.002,0.0
684,311_SIGN REPLACE,400,0.2033335685528076,-7.395902669920864e-05,0.0,0.0,0.002,0.0
685,311_SIGN TRAFFIC CONTROL,100,-8.977334514784041e-05,-7.395902669920864e-05,1.9966774122635491,1.9966773239044915,0.454,0.977464297496837
686,311_SIGN TRAFFIC CONTROL,150,-0.00012953029150882786,-7.395902669920864e-05,1.982452368487283,1.982452948918448,0.356,0.5680540442212485
687,311_SIGN TRAFFIC CONTROL,200,-0.00013239238122490687,-7.395902669920864e-05,1.9762100156680265,1.9762124894458846,0.422,0.9907019094112163
688,311_SIGN TRAFFIC CONTROL,300,-0.00014203802502371916,-7.395902669920864e-05,1.9609638075597757,1.9609746966490946,0.646,0.9691884878736582
689,311_SIGN TRAFFIC CONTROL,400,-0.0001518671789965243,-7.395902669920864e-05,1.943605732530729,1.9436332703643266,0.796,0.9671107928853249
690,311_SIGNS CONFLICTING,100,0.37457338309408067,-7.395902669920864e-05,0.0,0.0,0.002,0.0
691,311_SIGNS CONFLICTING,150,0.3142704462847342,-7.395902669920864e-05,0.0,0.0,0.002,0.0
692,311_SIGNS CONFLICTING,200,0.2548914468815262,-7.395902669920864e-05,0.0,0.0,0.002,0.0
693,311_SIGNS CONFLICTING,300,0.18567755637942113,-7.395902669920864e-05,0.0,0.0,0.002,0.0
694,311_SIGNS CONFLICTING,400,0.14965298331574975,-7.395902669920864e-05,0.0,0.0,0.002,0.0
695,311_SPEED STUDY DATA MAP,100,0.1847695093079916,-7.395902669920864e-05,0.0,0.0,0.002,0.0
696,311_SPEED STUDY DATA MAP,150,0.13539664862715484,-7.395902669920864e-05,0.0,0.0,0.002,0.0
697,311_SPEED STUDY DATA MAP,200,0.10141216315277239,-7.395902669920864e-05,0.0,0.0,0.002,0.0
698,311_SPEED STUDY DATA MAP,300,0.06177778402918445,-7.395902669920864e-05,0.0,0.0,0.002,0.0
699,311_SPEED STUDY DATA MAP,400,0.04678502555668191,-7.395902669920864e-05,0.0,0.0,0.002,0.0
700,311_STRCAR,100,0.1022034565672268,-7.395902669920864e-05,0.0,0.0,0.004,0.0
701,311_STRCAR,150,0.15176784555457662,-7.395902669920864e-05,0.0,0.0,0.002,0.0
702,311_STRCAR,200,0.10774498599750323,-7.395902669920864e-05,0.0,0.0,0.002,0.0
703,311_STRCAR,300,0.06822215387966342,-7.395902669920864e-05,0.0,0.0,0.002,0.0
704,311_STRCAR,400,0.047829193948492686,-7.395902669920864e-05,0.0,0.0,0.004,0.0
705,311_STREET PAVING SCHEDU,100,,-7.395902669920864e-05,,,0.002,
706,311_STREET PAVING SCHEDU,150,,-7.395902669920864e-05,,,0.002,
707,311_STREET PAVING SCHEDU,200,,-7.395902669920864e-05,,,0.002,
708,311_STREET PAVING SCHEDU,300,,-7.395902669920864e-05,,,0.002,
709,311_STREET PAVING SCHEDU,400,,-7.395902669920864e-05,,,0.002,
710,311_STREET REPAIR,100,0.3322330341328915,-7.395902669920864e-05,0.0,0.0,0.002,0.0
711,311_STREET REPAIR,150,0.2981580427441918,-7.395902669920864e-05,0.0,0.0,0.002,0.0
712,311_STREET REPAIR,200,0.25379097999579414,-7.395902669920864e-05,0.0,0.0,0.002,0.0
713,311_STREET REPAIR,300,0.18887298685410242,-7.395902669920864e-05,0.0,0.0,0.002,0.0
714,311_STREET REPAIR,400,0.1496556590547475,-7.395902669920864e-05,0.0,0.0,0.002,0.0
715,311_STREET REPAVING,100,,-7.395902669920864e-05,,,0.002,
716,311_STREET REPAVING,150,,-7.395902669920864e-05,,,0.002,
717,311_STREET REPAVING,200,,-7.395902669920864e-05,,,0.002,
718,311_STREET REPAVING,300,,-7.395902669920864e-05,,,0.002,
719,311_STREET REPAVING,400,,-7.395902669920864e-05,,,0.002,
720,311_STREETLIGHT REPAIR,100,0.39273213377022365,-7.395902669920864e-05,0.0,0.0,0.002,0.0
721,311_STREETLIGHT REPAIR,150,0.349365278960501,-7.395902669920864e-05,0.0,0.0,0.002,0.0
722,311_STREETLIGHT REPAIR,200,0.29992823381263156,-7.395902669920864e-05,0.0,0.0,0.002,0.0
723,311_STREETLIGHT REPAIR,300,0.24699876342429905,-7.395902669920864e-05,0.0,0.0,0.002,0.0
724,311_STREETLIGHT REPAIR,400,0.2156350058316786,-7.395902669920864e-05,0.0,0.0,0.002,0.0
725,311_TRAFFIC CALMING,100,0.27045387972523655,-7.395902669920864e-05,0.0,0.0,0.002,0.0
726,311_TRAFFIC CALMING,150,0.23925201239290725,-7.395902669920864e-05,0.0,0.0,0.002,0.0
727,311_TRAFFIC CALMING,200,0.19636822046022584,-7.395902669920864e-05,0.0,0.0,0.002,0.0
728,311_TRAFFIC CALMING,300,0.1424975085184039,-7.395902669920864e-05,0.0,0.0,0.002,0.0
729,311_TRAFFIC CALMING,400,0.1177491097876539,-7.395902669920864e-05,0.0,0.0,0.002,0.0
730,311_TRAFFIC CAMERA LOCAT,100,,-7.395902669920864e-05,,,0.002,
731,311_TRAFFIC CAMERA LOCAT,150,,-7.395902669920864e-05,,,0.002,
732,311_TRAFFIC CAMERA LOCAT,200,,-7.395902669920864e-05,,,0.002,
733,311_TRAFFIC CAMERA LOCAT,300,,-7.395902669920864e-05,,,0.002,
734,311_TRAFFIC CAMERA LOCAT,400,,-7.395902669920864e-05,,,0.002,
735,311_TRAFFIC SAFETY,100,0.3023799592774788,-7.395902669920864e-05,0.0,0.0,0.002,0.0
736,311_TRAFFIC SAFETY,150,0.298092112497407,-7.395902669920864e-05,0.0,0.0,0.002,0.0
737,311_TRAFFIC SAFETY,200,0.24119906265607283,-7.395902669920864e-05,0.0,0.0,0.002,0.0
738,311_TRAFFIC SAFETY,300,0.16586973844118597,-7.395902669920864e-05,0.0,0.0,0.002,0.0
739,311_TRAFFIC SAFETY,400,0.12653606566991632,-7.395902669920864e-05,0.0,0.0,0.002,0.0
740,311_TRAFFIC SIGNAL ISSUE,100,0.4393265665515238,-7.395902669920864e-05,0.0,0.0,0.002,0.0
741,311_TRAFFIC SIGNAL ISSUE,150,0.37744710138496024,-7.395902669920864e-05,0.0,0.0,0.002,0.0
742,311_TRAFFIC SIGNAL ISSUE,200,0.31424527308551864,-7.395902669920864e-05,0.0,0.0,0.002,0.0
743,311_TRAFFIC SIGNAL ISSUE,300,0.22633200990310093,-7.395902669920864e-05,0.0,0.0,0.002,0.0
744,311_TRAFFIC SIGNAL ISSUE,400,0.1829860489281259,-7.395902669920864e-05,0.0,0.0,0.002,0.0
745,311_TRAFFIC SIGNAL MAIN,100,0.4622677319463477,-7.395902669920864e-05,0.0,0.0,0.002,0.0
746,311_TRAFFIC SIGNAL MAIN,150,0.4570911383628731,-7.395902669920864e-05,0.0,0.0,0.002,0.0
747,311_TRAFFIC SIGNAL MAIN,200,0.42973922421733884,-7.395902669920864e-05,0.0,0.0,0.002,0.0
748,311_TRAFFIC SIGNAL MAIN,300,0.3540819582348734,-7.395902669920864e-05,0.0,0.0,0.002,0.0
749,311_TRAFFIC SIGNAL MAIN,400,0.2994828692687938,-7.395902669920864e-05,0.0,0.0,0.002,0.0
750,311_TREE INSPECTION,100,0.4048120646150379,-7.395902669920864e-05,0.0,0.0,0.002,0.0
751,311_TREE INSPECTION,150,0.36783267808257825,-7.395902669920864e-05,0.0,0.0,0.002,0.0
752,311_TREE INSPECTION,200,0.3141730289812478,-7.395902669920864e-05,0.0,0.0,0.002,0.0
753,311_TREE INSPECTION,300,0.25841699301433013,-7.395902669920864e-05,0.0,0.0,0.002,0.0
754,311_TREE INSPECTION,400,0.22902850428313654,-7.395902669920864e-05,0.0,0.0,0.002,0.0
755,311_TREE PLANTING,100,0.36700029806204115,-7.395902669920864e-05,0.0,0.0,0.002,0.0
756,311_TREE PLANTING,150,0.38583662713092187,-7.395902669920864e-05,0.0,0.0,0.002,0.0
757,311_TREE PLANTING,200,0.3355036051183795,-7.395902669920864e-05,0.0,0.0,0.002,0.0
758,311_TREE PLANTING,300,0.2872036962193121,-7.395902669920864e-05,0.0,0.0,0.002,0.0
759,311_TREE PLANTING,400,0.2571846427717575,-7.395902669920864e-05,0.0,0.0,0.002,0.0
760,311_TREE PRUNING,100,0.4184495463751507,-7.395902669920864e-05,0.0,0.0,0.002,0.0
761,311_TREE PRUNING,150,0.39086438388845274,-7.395902669920864e-05,0.0,0.0,0.002,0.0
762,311_TREE PRUNING,200,0.34865256890359453,-7.395902669920864e-05,0.0,0.0,0.002,0.0
763,311_TREE PRUNING,300,0.298810583859945,-7.395902669920864e-05,0.0,0.0,0.002,0.0
764,311_TREE PRUNING,400,0.2674070697280613,-7.395902669920864e-05,0.0,0.0,0.002,0.0
765,311_TREE REMOVAL,100,0.3039360793530813,-7.395902669920864e-05,0.0,0.0,0.002,0.0
766,311_TREE REMOVAL,150,0.2685070692967562,-7.395902669920864e-05,0.0,0.0,0.002,0.0
767,311_TREE REMOVAL,200,0.2218757486232591,-7.395902669920864e-05,0.0,0.0,0.002,0.0
768,311_TREE REMOVAL,300,0.1756428513249836,-7.395902669920864e-05,0.0,0.0,0.002,0.0
769,311_TREE REMOVAL,400,0.15371408982170143,-7.395902669920864e-05,0.0,0.0,0.002,0.0
770,311_UTILITY REPAIR,100,0.2751269561620124,-7.395902669920864e-05,0.0,0.0,0.002,0.0
771,311_UTILITY REPAIR,150,0.24445086134702126,-7.395902669920864e-05,0.0,0.0,0.002,0.0
772,311_UTILITY REPAIR,200,0.1958178083528595,-7.395902669920864e-05,0.0,0.0,0.002,0.0
773,311_UTILITY REPAIR,300,0.15095543955871182,-7.395902669920864e-05,0.0,0.0,0.002,0.0
774,311_UTILITY REPAIR,400,0.12905800918404053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
775,311_UTILITY REPAIR MAJOR,100,,-7.395902669920864e-05,,,0.002,
776,311_UTILITY REPAIR MAJOR,150,,-7.395902669920864e-05,,,0.002,
777,311_UTILITY REPAIR MAJOR,200,,-7.395902669920864e-05,,,0.002,
778,311_UTILITY REPAIR MAJOR,300,,-7.395902669920864e-05,,,0.002,
779,311_UTILITY REPAIR MAJOR,400,,-7.395902669920864e-05,,,0.002,
780,v0ur_Biker,100,0.3600325757790419,-7.395902669920864e-05,0.0,0.0,0.002,0.0
781,v0ur_Biker,150,0.36258974933156135,-7.395902669920864e-05,0.0,0.0,0.002,0.0
782,v0ur_Biker,200,0.32374553705177306,-7.395902669920864e-05,0.0,0.0,0.002,0.0
