,column,db_b,I,EI,p_norm,p_rand,p_sim,p_z_sim
516,311_MARKING MAINTENANCE,150,0.3409184065677887,-7.395902669920864e-05,0.0,0.0,0.002,0.0
517,311_MARKING MAINTENANCE,200,0.2980185452314298,-7.395902669920864e-05,0.0,0.0,0.002,0.0
518,311_MARKING MAINTENANCE,300,0.2260949284429933,-7.395902669920864e-05,0.0,0.0,0.002,0.0
519,311_MARKING MAINTENANCE,400,0.17921868680571063,-7.395902669920864e-05,0.0,0.0,0.002,0.0
520,311_MARKING MODIFICATION,100,0.42824116211282437,-7.395902669920864e-05,0.0,0.0,0.002,0.0
521,311_MARKING MODIFICATION,150,0.3318336225931177,-7.395902669920864e-05,0.0,0.0,0.002,0.0
522,311_MARKING MODIFICATION,200,0.245383104697565,-7.395902669920864e-05,0.0,0.0,0.002,0.0
523,311_MARKING MODIFICATION,300,0.17017845351008146,-7.395902669920864e-05,0.0,0.0,0.002,0.0
524,311_MARKING MODIFICATION,400,0.13345583984418305,-7.395902669920864e-05,0.0,0.0,0.002,0.0
525,311_MARKING REMOVAL,100,0.2575331243904818,-7.395902669920864e-05,0.0,0.0,0.002,0.0
526,311_MARKING REMOVAL,150,0.1937862668053554,-7.395902669920864e-05,0.0,0.0,0.002,0.0
527,311_MARKING REMOVAL,200,0.10648114615389428,-7.395902669920864e-05,0.0,0.0,0.002,0.0
528,311_MARKING REMOVAL,300,0.05168905220038046,-7.395902669920864e-05,0.0,0.0,0.002,0.0
529,311_MARKING REMOVAL,400,0.03353852093058396,-7.395902669920864e-05,0.0,0.0,0.002,0.0
530,311_PARKING - HANDICAP,100,,-7.395902669920864e-05,,,0.002,
531,311_PARKING - HANDICAP,150,,-7.395902669920864e-05,,,0.002,
532,311_PARKING - HANDICAP,200,,-7.395902669920864e-05,,,0.002,
533,311_PARKING - HANDICAP,300,,-7.395902669920864e-05,,,0.002,
534,311_PARKING - HANDICAP,400,,-7.395902669920864e-05,,,0.002,
535,311_PARKING METER REQUES,100,0.4248404933258747,-7.395902669920864e-05,0.0,0.0,0.002,0.0
536,311_PARKING METER REQUES,150,0.5155607462128923,-7.395902669920864e-05,0.0,0.0,0.002,0.0
537,311_PARKING METER REQUES,200,0.44310705868045985,-7.395902669920864e-05,0.0,0.0,0.002,0.0
538,311_PARKING METER REQUES,300,0.38283990546322333,-7.395902669920864e-05,0.0,0.0,0.002,0.0
539,311_PARKING METER REQUES,400,0.3402223711527437,-7.395902669920864e-05,0.0,0.0,0.002,0.0
540,311_PAVE,100,7.395902669920861e-05,-7.395902669920864e-05,1.968442166600663,1.9684425416564277,0.214,0.012901358906709959
541,311_PAVE,150,7.395902669920861e-05,-7.395902669920864e-05,1.9512111744308962,1.951215069179924,0.028,3.2149216622201493e-10
542,311_PAVE,200,-9.733839766984727e-06,-7.395902669920864e-05,1.9717831530635976,1.9717879564560468,0.004,5.794112250212535e-06
543,311_PAVE,300,-2.6996282086771934e-05,-7.395902669920864e-05,1.9692085388850975,1.9692216051190736,0.022,0.0018755602691487017
544,311_PAVE,400,-5.141722868454123e-05,-7.395902669920864e-05,1.9804518555581798,1.9804669004601982,0.034,0.01619496707836121
545,311_PEDESTRIAN SAFETY PR,100,,-7.395902669920864e-05,,,0.002,
546,311_PEDESTRIAN SAFETY PR,150,,-7.395902669920864e-05,,,0.002,
547,311_PEDESTRIAN SAFETY PR,200,,-7.395902669920864e-05,,,0.002,
548,311_PEDESTRIAN SAFETY PR,300,,-7.395902669920864e-05,,,0.002,
549,311_PEDESTRIAN SAFETY PR,400,,-7.395902669920864e-05,,,0.002,
550,311_PEDESTRIAN SIGNAL MA,100,,-7.395902669920864e-05,,,0.002,
551,311_PEDESTRIAN SIGNAL MA,150,,-7.395902669920864e-05,,,0.002,
552,311_PEDESTRIAN SIGNAL MA,200,,-7.395902669920864e-05,,,0.002,
553,311_PEDESTRIAN SIGNAL MA,300,,-7.395902669920864e-05,,,0.002,
554,311_PEDESTRIAN SIGNAL MA,400,,-7.395902669920864e-05,,,0.002,
555,311_PEDESTRIAN SIGNAL RE,100,0.5685445396242773,-7.395902669920864e-05,0.0,0.0,0.002,0.0
556,311_PEDESTRIAN SIGNAL RE,150,0.32297270167429315,-7.395902669920864e-05,0.0,0.0,0.002,0.0
557,311_PEDESTRIAN SIGNAL RE,200,0.22863714896570148,-7.395902669920864e-05,0.0,0.0,0.002,0.0
558,311_PEDESTRIAN SIGNAL RE,300,0.11936693168266707,-7.395902669920864e-05,0.0,0.0,0.002,0.0
559,311_PEDESTRIAN SIGNAL RE,400,0.06168634735268253,-7.395902669920864e-05,0.0,0.0,0.002,0.0
560,311_POTHOLES,100,0.38674802267581593,-7.395902669920864e-05,0.0,0.0,0.002,0.0
561,311_POTHOLES,150,0.35733506127414744,-7.395902669920864e-05,0.0,0.0,0.002,0.0
562,311_POTHOLES,200,0.2974025954327985,-7.395902669920864e-05,0.0,0.0,0.002,0.0
563,311_POTHOLES,300,0.2085147078350849,-7.395902669920864e-05,0.0,0.0,0.002,0.0
564,311_POTHOLES,400,0.1480655861607568,-7.395902669920864e-05,0.0,0.0,0.002,0.0
565,311_PUBLIC SPACE - OBSTR,100,,-7.395902669920864e-05,,,0.002,
566,311_PUBLIC SPACE - OBSTR,150,,-7.395902669920864e-05,,,0.002,
567,311_PUBLIC SPACE - OBSTR,200,,-7.395902669920864e-05,,,0.002,
568,311_PUBLIC SPACE - OBSTR,300,,-7.395902669920864e-05,,,0.002,
569,311_PUBLIC SPACE - OBSTR,400,,-7.395902669920864e-05,,,0.002,
570,311_PUSH BUTTON MALFUNCT,100,,-7.395902669920864e-05,,,0.002,
571,311_PUSH BUTTON MALFUNCT,150,,-7.395902669920864e-05,,,0.002,
572,311_PUSH BUTTON MALFUNCT,200,,-7.395902669920864e-05,,,0.002,
573,311_PUSH BUTTON MALFUNCT,300,,-7.395902669920864e-05,,,0.002,
574,311_PUSH BUTTON MALFUNCT,400,,-7.395902669920864e-05,,,0.002,
575,311_RESIDENT PARKING PER,100,0.14325559461014636,-7.395902669920864e-05,0.0,0.0,0.002,0.0
576,311_RESIDENT PARKING PER,150,0.09479528466786862,-7.395902669920864e-05,0.0,0.0,0.002,0.0
577,311_RESIDENT PARKING PER,200,0.0689423504443476,-7.395902669920864e-05,0.0,0.0,0.002,0.0
578,311_RESIDENT PARKING PER,300,0.04559319731933115,-7.395902669920864e-05,0.0,0.0,0.002,0.0
579,311_RESIDENT PARKING PER,400,0.03398173210531633,-7.395902669920864e-05,0.0,0.0,0.002,0.0
580,311_RESIDENTIAL PERMIT -,100,,-7.395902669920864e-05,,,0.002,
581,311_RESIDENTIAL PERMIT -,150,,-7.395902669920864e-05,,,0.002,
582,311_RESIDENTIAL PERMIT -,200,,-7.395902669920864e-05,,,0.002,
583,311_RESIDENTIAL PERMIT -,300,,-7.395902669920864e-05,,,0.002,
584,311_RESIDENTIAL PERMIT -,400,,-7.395902669920864e-05,,,0.002,
585,311_ROADWAY LIGHTING ,100,0.2966292513039154,-7.395902669920864e-05,0.0,0.0,0.002,0.0
586,311_ROADWAY LIGHTING ,150,0.2621260066604866,-7.395902669920864e-05,0.0,0.0,0.002,0.0
587,311_ROADWAY LIGHTING ,200,0.1881940335872951,-7.395902669920864e-05,0.0,0.0,0.002,0.0
588,311_ROADWAY LIGHTING ,300,0.12735093445869597,-7.395902669920864e-05,0.0,0.0,0.002,0.0
589,311_ROADWAY LIGHTING ,400,0.0985980602995219,-7.395902669920864e-05,0.0,0.0,0.002,0.0
590,311_ROADWAY MARKINGS,100,0.2326644820455464,-7.395902669920864e-05,0.0,0.0,0.002,0.0
591,311_ROADWAY MARKINGS,150,0.17995378236807782,-7.395902669920864e-05,0.0,0.0,0.002,0.0
592,311_ROADWAY MARKINGS,200,0.13232066321613536,-7.395902669920864e-05,0.0,0.0,0.002,0.0
593,311_ROADWAY MARKINGS,300,0.08620023152886808,-7.395902669920864e-05,0.0,0.0,0.002,0.0
594,311_ROADWAY MARKINGS,400,0.05996332768376294,-7.395902669920864e-05,0.0,0.0,0.002,0.0
595,311_ROADWAY REPAIR,100,0.19828055361046001,-7.395902669920864e-05,0.0,0.0,0.002,0.0
596,311_ROADWAY REPAIR,150,0.193229652170094,-7.395902669920864e-05,0.0,0.0,0.002,0.0
597,311_ROADWAY REPAIR,200,0.15679256211706488,-7.395902669920864e-05,0.0,0.0,0.002,0.0
598,311_ROADWAY REPAIR,300,0.10095737714468128,-7.395902669920864e-05,0.0,0.0,0.002,0.0
599,311_ROADWAY REPAIR,400,0.06606124225417857,-7.395902669920864e-05,0.0,0.0,0.002,0.0
600,311_ROADWAY SIGN,100,0.5584115117309879,-7.395902669920864e-05,0.0,0.0,0.002,0.0
601,311_ROADWAY SIGN,150,0.5131652555377165,-7.395902669920864e-05,0.0,0.0,0.002,0.0
602,311_ROADWAY SIGN,200,0.4422740052713686,-7.395902669920864e-05,0.0,0.0,0.002,0.0
603,311_ROADWAY SIGN,300,0.35823687973240365,-7.395902669920864e-05,0.0,0.0,0.002,0.0
604,311_ROADWAY SIGN,400,0.31530018500459867,-7.395902669920864e-05,0.0,0.0,0.002,0.0
605,311_S0280,100,-0.00010532501361392359,-7.395902669920864e-05,1.9933077525487903,1.9933078320941287,0.48,0.5753310897426047
606,311_S0280,150,-9.106170931971774e-05,-7.395902669920864e-05,1.9943580375687138,1.994358488097811,0.266,0.5015563644309387
607,311_S0280,200,-7.691971585020346e-05,-7.395902669920864e-05,1.9986991761145831,1.99869939757864,0.892,0.8489916886127372
608,311_S0280,300,-6.935409548071216e-05,-7.395902669920864e-05,1.9969805581628917,1.9969818396084382,0.57,0.6953073451733074
609,311_S0280,400,-6.326041387415775e-05,-7.395902669920864e-05,1.9907220319660945,1.9907291728752479,0.226,0.3343324145818407
610,311_S0291,100,-9.698767887208913e-05,-7.395902669920864e-05,1.995086599778732,1.9950866581805082,0.65,0.6627596246356446
611,311_S0291,150,-8.943278254140928e-05,-7.395902669920864e-05,1.9948953983379905,1.9948958059573862,0.324,0.5281188678000506
612,311_S0291,200,-8.203427981287448e-05,-7.395902669920864e-05,1.996452017045999,1.9964526210859368,0.482,0.6207821671404512
613,311_S0291,300,-7.623400136111268e-05,-7.395902669920864e-05,1.9985083041537275,1.998508937227264,0.802,0.8266693589727216
614,311_S0291,400,-7.498470175259642e-05,-7.395902669920864e-05,1.9991105170702188,1.999111201679996,0.996,0.9219820507840867
615,311_S0306,100,0.47052505132640404,-7.395902669920864e-05,0.0,0.0,0.002,0.0
616,311_S0306,150,0.2995812887719638,-7.395902669920864e-05,0.0,0.0,0.002,0.0
617,311_S0306,200,0.19545086608043588,-7.395902669920864e-05,0.0,0.0,0.002,0.0
618,311_S0306,300,0.09394126652362476,-7.395902669920864e-05,0.0,0.0,0.002,0.0
619,311_S0306,400,0.05156528067063351,-7.395902669920864e-05,0.0,0.0,0.002,0.0
620,311_S0381,100,-7.853091528141143e-05,-7.395902669920864e-05,1.9990245389831078,1.9990245505776914,0.846,0.9003334131422823
621,311_S0381,150,-7.135733630735679e-05,-7.395902669920864e-05,1.999141732928802,1.9991418014645048,0.732,0.9121074677290129
622,311_S0381,200,-8.135090530622622e-05,-7.395902669920864e-05,1.996752267399055,1.9967528203218698,0.55,0.6662523132210554
623,311_S0381,300,-8.035460435676816e-05,-7.395902669920864e-05,1.9958064381135217,1.9958082178514795,0.508,0.5867260280234837
624,311_S0381,400,-7.511068390138351e-05,-7.395902669920864e-05,1.999001263211892,1.9990020319112436,0.966,0.9191892231167703
625,311_S0457,100,,-7.395902669920864e-05,,,0.002,
626,311_S0457,150,,-7.395902669920864e-05,,,0.002,
627,311_S0457,200,,-7.395902669920864e-05,,,0.002,
628,311_S0457,300,,-7.395902669920864e-05,,,0.002,
629,311_S0457,400,,-7.395902669920864e-05,,,0.002,
630,311_S0460,100,,-7.395902669920864e-05,,,0.002,
631,311_S0460,150,,-7.395902669920864e-05,,,0.002,
632,311_S0460,200,,-7.395902669920864e-05,,,0.002,
633,311_S0460,300,,-7.395902669920864e-05,,,0.002,
634,311_S0460,400,,-7.395902669920864e-05,,,0.002,
635,311_S0499,100,0.49708964250940146,-7.395902669920864e-05,0.0,0.0,0.002,0.0
636,311_S0499,150,0.3102776653464128,-7.395902669920864e-05,0.0,0.0,0.002,0.0
637,311_S0499,200,0.1589168675964168,-7.395902669920864e-05,0.0,0.0,0.002,0.0
638,311_S0499,300,0.06210010109674781,-7.395902669920864e-05,0.0,0.0,0.002,0.0
639,311_S0499,400,0.03300322324803863,-7.395902669920864e-05,0.0,0.0,0.002,0.0
640,311_SAFE ROUTES TO SCHOO,100,0.3248355918768581,-7.395902669920864e-05,0.0,0.0,0.002,0.0
641,311_SAFE ROUTES TO SCHOO,150,0.244344427770402,-7.395902669920864e-05,0.0,0.0,0.002,0.0
642,311_SAFE ROUTES TO SCHOO,200,0.15553892625713978,-7.395902669920864e-05,0.0,0.0,0.002,0.0
643,311_SAFE ROUTES TO SCHOO,300,0.08445170754022832,-7.395902669920864e-05,0.0,0.0,0.002,0.0
644,311_SAFE ROUTES TO SCHOO,400,0.052051726159438254,-7.395902669920864e-05,0.0,0.0,0.002,0.0
645,311_SCHOOL CROSSING GUAR,100,0.4538146185681357,-7.395902669920864e-05,0.0,0.0,0.002,0.0
646,311_SCHOOL CROSSING GUAR,150,0.3454117344366788,-7.395902669920864e-05,0.0,0.0,0.002,0.0
647,311_SCHOOL CROSSING GUAR,200,0.20238798377478415,-7.395902669920864e-05,0.0,0.0,0.002,0.0
648,311_SCHOOL CROSSING GUAR,300,0.10660288302734987,-7.395902669920864e-05,0.0,0.0,0.002,0.0
649,311_SCHOOL CROSSING GUAR,400,0.057990795799904855,-7.395902669920864e-05,0.0,0.0,0.002,0.0
650,311_SCHOOL SUBSIDY,100,-7.08473135537058e-05,-7.395902669920864e-05,1.9993360829083917,1.9993360907998836,0.594,0.9211701347150913
651,311_SCHOOL SUBSIDY,150,-9.152768407035394e-05,-7.395902669920864e-05,1.9942043189568976,1.9942047817608208,0.294,0.48078216222964987
652,311_SCHOOL SUBSIDY,200,-8.476735897939581e-05,-7.395902669920864e-05,1.9952512010278867,1.9952520095042896,0.406,0.5448198467912867
653,311_SCHOOL SUBSIDY,300,-8.91470938481497e-05,-7.395902669920864e-05,1.990041281208296,1.9900455076203891,0.094,0.16139678384611167
654,311_SCHOOL SUBSIDY,400,-7.872588923719507e-05,-7.395902669920864e-05,1.9958660997756603,1.995869281514607,0.66,0.661966820013824
655,311_SIDEWALK NEW,100,-0.00047399799474647,-7.395902669920864e-05,1.9146881085981338,1.9146765008332585,0.49,0.9495186771248777
656,311_SIDEWALK NEW,150,-0.00037717108287170964,-7.395902669920864e-05,1.900039365343501,1.9000325569392655,0.984,0.9381175159231573
657,311_SIDEWALK NEW,200,-0.0003508941251621569,-7.395902669920864e-05,1.8784421307242267,1.8784448283221127,0.476,0.9368302795283313
658,311_SIDEWALK NEW,300,-0.00036902412399745274,-7.395902669920864e-05,1.8069993925687222,1.807052495921557,0.862,0.898543298225489
659,311_SIDEWALK NEW,400,-0.000337475210427614,-7.395902669920864e-05,1.7722529678053716,1.7723936446320654,0.2,0.8591702711256035
660,311_SIDEWALK REPAIR,100,0.45062710183874305,-7.395902669920864e-05,0.0,0.0,0.002,0.0
661,311_SIDEWALK REPAIR,150,0.3909970135882338,-7.395902669920864e-05,0.0,0.0,0.002,0.0
662,311_SIDEWALK REPAIR,200,0.3405545025748321,-7.395902669920864e-05,0.0,0.0,0.002,0.0
663,311_SIDEWALK REPAIR,300,0.2673733393266459,-7.395902669920864e-05,0.0,0.0,0.002,0.0
664,311_SIDEWALK REPAIR,400,0.22612988998979267,-7.395902669920864e-05,0.0,0.0,0.002,0.0
665,311_SIGN MISSING,100,0.1248766251053502,-7.395902669920864e-05,0.0,0.0,0.002,0.0
666,311_SIGN MISSING,150,0.10025154066607117,-7.395902669920864e-05,0.0,0.0,0.002,0.0
667,311_SIGN MISSING,200,0.0822062610421889,-7.395902669920864e-05,0.0,0.0,0.002,0.0
668,311_SIGN MISSING,300,0.05657042323345971,-7.395902669920864e-05,0.0,0.0,0.002,0.0
669,311_SIGN MISSING,400,0.04464706451446985,-7.395902669920864e-05,0.0,0.0,0.002,0.0
670,311_SIGN NEW,100,0.3605574589958651,-7.395902669920864e-05,0.0,0.0,0.002,0.0
671,311_SIGN NEW,150,0.28604842981762385,-7.395902669920864e-05,0.0,0.0,0.002,0.0
672,311_SIGN NEW,200,0.2123272075111614,-7.395902669920864e-05,0.0,0.0,0.002,0.0
673,311_SIGN NEW,300,0.1360627074428071,-7.395902669920864e-05,0.0,0.0,0.002,0.0
674,311_SIGN NEW,400,0.09948207870392496,-7.395902669920864e-05,0.0,0.0,0.002,0.0
675,311_SIGN REMOVAL,100,0.2900043448939385,-7.395902669920864e-05,0.0,0.0,0.002,0.0
676,311_SIGN REMOVAL,150,0.25177182368832374,-7.395902669920864e-05,0.0,0.0,0.002,0.0
677,311_SIGN REMOVAL,200,0.19294812652724128,-7.395902669920864e-05,0.0,0.0,0.002,0.0
678,311_SIGN REMOVAL,300,0.1302036148500801,-7.395902669920864e-05,0.0,0.0,0.002,0.0
679,311_SIGN REMOVAL,400,0.09735214273449246,-7.395902669920864e-05,0.0,0.0,0.002,0.0
680,311_SIGN REPLACE,100,0.3832962729220538,-7.395902669920864e-05,0.0,0.0,0.002,0.0
681,311_SIGN REPLACE,150,0.32064783998150903,-7.395902669920864e-05,0.0,0.0,0.002,0.0
682,311_SIGN REPLACE,200,0.2542273980787659,-7.395902669920864e-05,0.0,0.0,0.002,0.0
683,311_SIGN REPLACE,300,0.18854845496698525,-7.395902669920864e-05,0.0,0.0,0.002,0.0
684,311_SIGN REPLACE,400,0.15951568060975835,-7.395902669920864e-05,0.0,0.0,0.002,0.0
685,311_SIGN TRAFFIC CONTROL,100,-0.00014318283248720883,-7.395902669920864e-05,1.985230575306138,1.98523020444397,0.666,0.9595287153050742
686,311_SIGN TRAFFIC CONTROL,150,-0.00016790807457111378,-7.395902669920864e-05,1.969009260534628,1.9690105887158595,0.466,0.5717359810604725
687,311_SIGN TRAFFIC CONTROL,200,-0.00015284057481658407,-7.395902669920864e-05,1.9653449106798557,1.965349528373341,0.882,0.9619280897002002
688,311_SIGN TRAFFIC CONTROL,300,-0.00015180857262065195,-7.395902669920864e-05,1.9489629218118658,1.9489826891818993,0.896,0.9545589703904319
689,311_SIGN TRAFFIC CONTROL,400,-0.00017026422972350486,-7.395902669920864e-05,1.9165205903664275,1.916581704764607,0.054,0.9409978954295247
690,311_SIGNS CONFLICTING,100,0.3632106381535035,-7.395902669920864e-05,0.0,0.0,0.002,0.0
691,311_SIGNS CONFLICTING,150,0.2858456615360598,-7.395902669920864e-05,0.0,0.0,0.002,0.0
692,311_SIGNS CONFLICTING,200,0.2101187099392438,-7.395902669920864e-05,0.0,0.0,0.002,0.0
693,311_SIGNS CONFLICTING,300,0.1318081708296052,-7.395902669920864e-05,0.0,0.0,0.002,0.0
694,311_SIGNS CONFLICTING,400,0.0970926242119128,-7.395902669920864e-05,0.0,0.0,0.002,0.0
695,311_SPEED STUDY DATA MAP,100,0.18715160466221234,-7.395902669920864e-05,0.0,0.0,0.002,0.0
696,311_SPEED STUDY DATA MAP,150,0.1210901731776811,-7.395902669920864e-05,0.0,0.0,0.002,0.0
697,311_SPEED STUDY DATA MAP,200,0.08318720702425397,-7.395902669920864e-05,0.0,0.0,0.002,0.0
698,311_SPEED STUDY DATA MAP,300,0.03802266402053734,-7.395902669920864e-05,0.0,0.0,0.002,0.0
699,311_SPEED STUDY DATA MAP,400,0.024490080992299434,-7.395902669920864e-05,0.0,0.0,0.002,0.0
700,311_STRCAR,100,0.10784656515391827,-7.395902669920864e-05,0.0,0.0,0.002,0.0
701,311_STRCAR,150,0.15563990225506627,-7.395902669920864e-05,0.0,0.0,0.002,0.0
702,311_STRCAR,200,0.09618726848941413,-7.395902669920864e-05,0.0,0.0,0.002,0.0
703,311_STRCAR,300,0.045249359436041886,-7.395902669920864e-05,0.0,0.0,0.002,0.0
704,311_STRCAR,400,0.02408656077149656,-7.395902669920864e-05,0.0,0.0,0.002,0.0
705,311_STREET PAVING SCHEDU,100,,-7.395902669920864e-05,,,0.002,
706,311_STREET PAVING SCHEDU,150,,-7.395902669920864e-05,,,0.002,
707,311_STREET PAVING SCHEDU,200,,-7.395902669920864e-05,,,0.002,
708,311_STREET PAVING SCHEDU,300,,-7.395902669920864e-05,,,0.002,
709,311_STREET PAVING SCHEDU,400,,-7.395902669920864e-05,,,0.002,
710,311_STREET REPAIR,100,0.32264527263996223,-7.395902669920864e-05,0.0,0.0,0.002,0.0
711,311_STREET REPAIR,150,0.2735640088041006,-7.395902669920864e-05,0.0,0.0,0.002,0.0
712,311_STREET REPAIR,200,0.2155275504896249,-7.395902669920864e-05,0.0,0.0,0.002,0.0
713,311_STREET REPAIR,300,0.1380030625243991,-7.395902669920864e-05,0.0,0.0,0.002,0.0
714,311_STREET REPAIR,400,0.09463866203446612,-7.395902669920864e-05,0.0,0.0,0.002,0.0
715,311_STREET REPAVING,100,,-7.395902669920864e-05,,,0.002,
716,311_STREET REPAVING,150,,-7.395902669920864e-05,,,0.002,
717,311_STREET REPAVING,200,,-7.395902669920864e-05,,,0.002,
718,311_STREET REPAVING,300,,-7.395902669920864e-05,,,0.002,
719,311_STREET REPAVING,400,,-7.395902669920864e-05,,,0.002,
720,311_STREETLIGHT REPAIR,100,0.3863001878854893,-7.395902669920864e-05,0.0,0.0,0.002,0.0
721,311_STREETLIGHT REPAIR,150,0.32929783411191854,-7.395902669920864e-05,0.0,0.0,0.002,0.0
722,311_STREETLIGHT REPAIR,200,0.26917340763548553,-7.395902669920864e-05,0.0,0.0,0.002,0.0
723,311_STREETLIGHT REPAIR,300,0.20696890916003538,-7.395902669920864e-05,0.0,0.0,0.002,0.0
724,311_STREETLIGHT REPAIR,400,0.1729074922629013,-7.395902669920864e-05,0.0,0.0,0.002,0.0
725,311_TRAFFIC CALMING,100,0.2601638430827986,-7.395902669920864e-05,0.0,0.0,0.002,0.0
726,311_TRAFFIC CALMING,150,0.22309216808244406,-7.395902669920864e-05,0.0,0.0,0.002,0.0
727,311_TRAFFIC CALMING,200,0.16326779634702296,-7.395902669920864e-05,0.0,0.0,0.002,0.0
728,311_TRAFFIC CALMING,300,0.0988177238648719,-7.395902669920864e-05,0.0,0.0,0.002,0.0
729,311_TRAFFIC CALMING,400,0.07534207805088962,-7.395902669920864e-05,0.0,0.0,0.002,0.0
730,311_TRAFFIC CAMERA LOCAT,100,,-7.395902669920864e-05,,,0.002,
731,311_TRAFFIC CAMERA LOCAT,150,,-7.395902669920864e-05,,,0.002,
732,311_TRAFFIC CAMERA LOCAT,200,,-7.395902669920864e-05,,,0.002,
733,311_TRAFFIC CAMERA LOCAT,300,,-7.395902669920864e-05,,,0.002,
734,311_TRAFFIC CAMERA LOCAT,400,,-7.395902669920864e-05,,,0.002,
735,311_TRAFFIC SAFETY,100,0.2947744013886243,-7.395902669920864e-05,0.0,0.0,0.002,0.0
736,311_TRAFFIC SAFETY,150,0.27228951245128497,-7.395902669920864e-05,0.0,0.0,0.002,0.0
737,311_TRAFFIC SAFETY,200,0.20194011489766106,-7.395902669920864e-05,0.0,0.0,0.002,0.0
738,311_TRAFFIC SAFETY,300,0.1138129036995346,-7.395902669920864e-05,0.0,0.0,0.002,0.0
739,311_TRAFFIC SAFETY,400,0.07334167726555445,-7.395902669920864e-05,0.0,0.0,0.002,0.0
740,311_TRAFFIC SIGNAL ISSUE,100,0.4273361548886349,-7.395902669920864e-05,0.0,0.0,0.002,0.0
741,311_TRAFFIC SIGNAL ISSUE,150,0.3398627439015335,-7.395902669920864e-05,0.0,0.0,0.002,0.0
742,311_TRAFFIC SIGNAL ISSUE,200,0.2556858987742236,-7.395902669920864e-05,0.0,0.0,0.002,0.0
743,311_TRAFFIC SIGNAL ISSUE,300,0.15207595100914229,-7.395902669920864e-05,0.0,0.0,0.002,0.0
744,311_TRAFFIC SIGNAL ISSUE,400,0.11173692239214489,-7.395902669920864e-05,0.0,0.0,0.002,0.0
745,311_TRAFFIC SIGNAL MAIN,100,0.4524525531176476,-7.395902669920864e-05,0.0,0.0,0.002,0.0
746,311_TRAFFIC SIGNAL MAIN,150,0.4355084001270258,-7.395902669920864e-05,0.0,0.0,0.002,0.0
747,311_TRAFFIC SIGNAL MAIN,200,0.3895469968610494,-7.395902669920864e-05,0.0,0.0,0.002,0.0
748,311_TRAFFIC SIGNAL MAIN,300,0.29835547728027256,-7.395902669920864e-05,0.0,0.0,0.002,0.0
749,311_TRAFFIC SIGNAL MAIN,400,0.2378138431124604,-7.395902669920864e-05,0.0,0.0,0.002,0.0
750,311_TREE INSPECTION,100,0.3993852875365119,-7.395902669920864e-05,0.0,0.0,0.002,0.0
751,311_TREE INSPECTION,150,0.3468527847306137,-7.395902669920864e-05,0.0,0.0,0.002,0.0
752,311_TREE INSPECTION,200,0.28184511113785754,-7.395902669920864e-05,0.0,0.0,0.002,0.0
753,311_TREE INSPECTION,300,0.21883534297732507,-7.395902669920864e-05,0.0,0.0,0.002,0.0
754,311_TREE INSPECTION,400,0.18809793416235732,-7.395902669920864e-05,0.0,0.0,0.002,0.0
755,311_TREE PLANTING,100,0.36432255564245775,-7.395902669920864e-05,0.0,0.0,0.002,0.0
756,311_TREE PLANTING,150,0.3753815182134099,-7.395902669920864e-05,0.0,0.0,0.002,0.0
757,311_TREE PLANTING,200,0.31322964391143165,-7.395902669920864e-05,0.0,0.0,0.002,0.0
758,311_TREE PLANTING,300,0.256176478375299,-7.395902669920864e-05,0.0,0.0,0.002,0.0
759,311_TREE PLANTING,400,0.2224979339278124,-7.395902669920864e-05,0.0,0.0,0.002,0.0
760,311_TREE PRUNING,100,0.4141377430329374,-7.395902669920864e-05,0.0,0.0,0.002,0.0
761,311_TREE PRUNING,150,0.3763840536577468,-7.395902669920864e-05,0.0,0.0,0.002,0.0
762,311_TREE PRUNING,200,0.32545233457423656,-7.395902669920864e-05,0.0,0.0,0.002,0.0
763,311_TREE PRUNING,300,0.26761042142350194,-7.395902669920864e-05,0.0,0.0,0.002,0.0
764,311_TREE PRUNING,400,0.2310193569992213,-7.395902669920864e-05,0.0,0.0,0.002,0.0
765,311_TREE REMOVAL,100,0.29935637917147495,-7.395902669920864e-05,0.0,0.0,0.002,0.0
766,311_TREE REMOVAL,150,0.2514297521155064,-7.395902669920864e-05,0.0,0.0,0.002,0.0
767,311_TREE REMOVAL,200,0.1948597049151773,-7.395902669920864e-05,0.0,0.0,0.002,0.0
768,311_TREE REMOVAL,300,0.14278672238767043,-7.395902669920864e-05,0.0,0.0,0.002,0.0
769,311_TREE REMOVAL,400,0.12164255275139448,-7.395902669920864e-05,0.0,0.0,0.002,0.0
770,311_UTILITY REPAIR,100,0.2710711360237288,-7.395902669920864e-05,0.0,0.0,0.002,0.0
771,311_UTILITY REPAIR,150,0.22960946996223483,-7.395902669920864e-05,0.0,0.0,0.002,0.0
772,311_UTILITY REPAIR,200,0.1678319300417831,-7.395902669920864e-05,0.0,0.0,0.002,0.0
773,311_UTILITY REPAIR,300,0.11621601167691754,-7.395902669920864e-05,0.0,0.0,0.002,0.0
774,311_UTILITY REPAIR,400,0.09539963392220942,-7.395902669920864e-05,0.0,0.0,0.002,0.0
775,311_UTILITY REPAIR MAJOR,100,,-7.395902669920864e-05,,,0.002,
776,311_UTILITY REPAIR MAJOR,150,,-7.395902669920864e-05,,,0.002,
777,311_UTILITY REPAIR MAJOR,200,,-7.395902669920864e-05,,,0.002,
778,311_UTILITY REPAIR MAJOR,300,,-7.395902669920864e-05,,,0.002,
