,column,db_b,I,EI,p_norm,p_rand,z_norm,z_rand,p_sim,p_z_sim
525,crash_evt_NON_COLLISION,10,2.493982931681886,-7.395902669920864e-05,0.0,0.0,13.121497242611747,13.178316113948831,0.002,0.0
526,crash_evt_NON_COLLISION,50,0.5804247298531122,-7.395902669920864e-05,0.0,0.0,28.55041110173157,28.673849158344538,0.002,0.0
527,crash_evt_NON_COLLISION,100,0.2759997643373144,-7.395902669920864e-05,0.0,0.0,36.91214833779356,37.07017583183549,0.002,0.0
528,crash_evt_NON_COLLISION,150,0.21553102096711835,-7.395902669920864e-05,0.0,0.0,44.57132953348189,44.75908544308245,0.002,0.0
529,crash_evt_NON_COLLISION,200,0.1659652325844989,-7.395902669920864e-05,0.0,0.0,45.71579658964375,45.90418839441123,0.002,0.0
530,crash_evt_NON_COLLISION,300,0.11715655119971413,-7.395902669920864e-05,0.0,0.0,48.169748380072065,48.35585179492085,0.002,0.0
531,crash_evt_NON_COLLISION,400,0.08841230627843298,-7.395902669920864e-05,0.0,0.0,48.0876612913609,48.25662820789231,0.002,0.0
532,crash_evt_PENDING_INVESTIGATION,10,0.13084794075920753,-7.395902669920864e-05,0.9819058617436314,0.9739358016237061,0.6887939699523845,0.6951394709255666,0.264,0.5383690719577676
533,crash_evt_PENDING_INVESTIGATION,50,0.30558631544002773,-7.395902669920864e-05,0.0,0.0,15.033154528450579,15.171543642053026,0.002,0.0
534,crash_evt_PENDING_INVESTIGATION,100,0.3113407854758421,-7.395902669920864e-05,0.0,0.0,41.63738259326228,42.01891412413577,0.002,0.0
535,crash_evt_PENDING_INVESTIGATION,150,0.33087011959331575,-7.395902669920864e-05,0.0,0.0,68.41501335335666,69.03715647726865,0.002,0.0
536,crash_evt_PENDING_INVESTIGATION,200,0.3186357980634614,-7.395902669920864e-05,0.0,0.0,87.7507911528877,88.54061803399767,0.002,0.0
537,crash_evt_PENDING_INVESTIGATION,300,0.24529363562495293,-7.395902669920864e-05,0.0,0.0,100.82098313968253,101.70211541674125,0.002,0.0
538,crash_evt_PENDING_INVESTIGATION,400,0.19998923179320907,-7.395902669920864e-05,0.0,0.0,108.72388979059626,109.63550192223691,0.002,0.0
539,crash_1stharm_Hit and Run,10,0.16802868484057512,-7.395902669920864e-05,0.7529543870005764,0.7486956347694091,0.8844057993214052,0.8883587301477701,0.132,0.22564270823346066
540,crash_1stharm_Hit and Run,50,0.2943594024168899,-7.395902669920864e-05,0.0,0.0,14.480986214629747,14.545613177180655,0.002,0.0
541,crash_1stharm_Hit and Run,100,0.2071947266083147,-7.395902669920864e-05,0.0,0.0,27.71264275612118,27.835147831302717,0.002,0.0
542,crash_1stharm_Hit and Run,150,0.21063556286188823,-7.395902669920864e-05,0.0,0.0,43.559307100457275,43.74886970154389,0.002,0.0
543,crash_1stharm_Hit and Run,200,0.2072242850733673,-7.395902669920864e-05,0.0,0.0,57.075707660996684,57.31886404681325,0.002,0.0
544,crash_1stharm_Hit and Run,300,0.13572869879970456,-7.395902669920864e-05,0.0,0.0,55.80100132814233,56.02435558538462,0.002,0.0
545,crash_1stharm_Hit and Run,400,0.09514057149380924,-7.395902669920864e-05,0.0,0.0,51.744121846451065,51.93313182831742,0.002,0.0
546,crash_1stharm_Motor Vehicle In Transport,10,0.16975890127084528,-7.395902669920864e-05,0.7431696827798175,0.7357611941781195,0.8935086510660826,0.9004504236733946,0.196,0.3383768624486949
547,crash_1stharm_Motor Vehicle In Transport,50,0.3750701637862347,-7.395902669920864e-05,0.0,0.0,18.450548009636048,18.593766421714445,0.002,0.0
548,crash_1stharm_Motor Vehicle In Transport,100,0.3034156247076393,-7.395902669920864e-05,0.0,0.0,40.57775726451976,40.89101375441448,0.002,0.0
549,crash_1stharm_Motor Vehicle In Transport,150,0.31373906754456593,-7.395902669920864e-05,0.0,0.0,64.87356562732569,65.36988871434876,0.002,0.0
550,crash_1stharm_Motor Vehicle In Transport,200,0.3031623294087044,-7.395902669920864e-05,0.0,0.0,83.49045997027437,84.12149294485688,0.002,0.0
551,crash_1stharm_Motor Vehicle In Transport,300,0.22563728286918208,-7.395902669920864e-05,0.0,0.0,92.74423277421253,93.42108419501182,0.002,0.0
552,crash_1stharm_Motor Vehicle In Transport,400,0.18227148111248928,-7.395902669920864e-05,0.0,0.0,99.09521814713595,99.78340008358302,0.002,0.0
553,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",10,0.027806467678829883,-7.395902669920864e-05,1.7667662503364086,1.7657567245199033,0.1466818754224577,0.14732137434655074,0.638,0.8079158035429717
554,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",50,0.25653715686333434,-7.395902669920864e-05,0.0,0.0,12.620791385545086,12.675730531411059,0.002,0.0
555,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",100,0.12496379986145646,-7.395902669920864e-05,0.0,0.0,16.718042730271986,16.79010973689348,0.002,0.0
556,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",150,0.1383693046053771,-7.395902669920864e-05,0.0,0.0,28.619934127741036,28.741340760903782,0.002,0.0
557,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",200,0.1244914683151719,-7.395902669920864e-05,0.0,0.0,34.2967686315751,34.43911652494238,0.002,0.0
558,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",300,0.09186390471539418,-7.395902669920864e-05,0.0,0.0,37.7770578197157,37.92412426829473,0.002,0.0
559,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",400,0.0700629618513468,-7.395902669920864e-05,0.0,0.0,38.115751451054166,38.25080371783733,0.002,0.0
