,column,knn,I,EI,p_norm,p_rand,z_norm,z_rand,p_sim,p_z_sim
747,crash_evt_COLLISION_WITH_NON_FIXED,8,0.35233517854337143,-7.395902669920864e-05,0.0,0.0,85.4080107581907,86.26127677765982,0.002,0.0
748,crash_evt_COLLISION_WITH_NON_FIXED,9,0.339409045780862,-7.395902669920864e-05,0.0,0.0,87.24528918516349,88.1151122857228,0.002,0.0
749,crash_evt_COLLISION_WITH_NON_FIXED,10,0.32977744005546095,-7.395902669920864e-05,0.0,0.0,89.32153081969587,90.21022023284688,0.002,0.0
750,crash_evt_NON_COLLISION,1,0.33067791926213796,-7.395902669920864e-05,0.0,0.0,31.306148475902248,31.440952335622317,0.002,0.0
751,crash_evt_NON_COLLISION,2,0.28061293466072795,-7.395902669920864e-05,0.0,0.0,35.85050523337632,36.00414810001878,0.002,0.0
752,crash_evt_NON_COLLISION,3,0.2532131618897323,-7.395902669920864e-05,0.0,0.0,38.765995088543356,38.93136996304293,0.002,0.0
753,crash_evt_NON_COLLISION,4,0.24343348909786516,-7.395902669920864e-05,0.0,0.0,42.37423701598483,42.55420051233749,0.002,0.0
754,crash_evt_NON_COLLISION,5,0.2258437739040044,-7.395902669920864e-05,0.0,0.0,43.57407112356073,43.758295622553945,0.002,0.0
755,crash_evt_NON_COLLISION,6,0.21472519569473605,-7.395902669920864e-05,0.0,0.0,45.127390627928584,45.317315561010346,0.002,0.0
756,crash_evt_NON_COLLISION,7,0.206941599607189,-7.395902669920864e-05,0.0,0.0,46.963088696944155,47.15978646793454,0.002,0.0
757,crash_evt_NON_COLLISION,8,0.19399989965475126,-7.395902669920864e-05,0.0,0.0,47.03471176837221,47.23076227691012,0.002,0.0
758,crash_evt_NON_COLLISION,9,0.18903611947800697,-7.395902669920864e-05,0.0,0.0,48.60026349868276,48.80185555622365,0.002,0.0
