,STREETTYPE_CRES_neighbor,crime_mtd_GUN_neighbor,crime_mtd_OTHERS_neighbor,crime_ofn_ASSAULT W/DANGEROUS WEAPON_neighbor,crime_ofn_BURGLARY_neighbor,crime_ofn_ROBBERY_neighbor,crime_ofn_THEFT F/AUTO_neighbor
5165,0.0,0.08333333333333333,22.25,0.0,4.416666666666667,0.5,9.0
5166,0.0,0.0,19.777777777777782,0.0,2.555555555555556,0.0,8.444444444444445
5167,0.0,0.3333333333333333,32.666666666666664,1.0,5.0,1.0,19.0
5168,0.0,20.83333333333333,228.66666666666663,37.16666666666666,12.833333333333336,35.0,78.83333333333333
5169,0.0,11.666666666666664,179.16666666666663,9.833333333333334,13.5,27.83333333333333,73.33333333333333
5170,0.0,9.909090909090908,154.27272727272728,4.454545454545454,20.90909090909091,21.0,62.36363636363637
5171,0.0,9.181818181818182,149.27272727272728,3.363636363636364,20.90909090909091,19.454545454545453,60.81818181818182
5172,0.0,8.333333333333334,138.08333333333334,2.833333333333333,19.916666666666668,17.083333333333332,57.25
5173,0.0,12.4,212.2,5.2,18.6,20.4,105.8
5174,0.0,13.571428571428573,202.85714285714286,9.142857142857142,10.0,17.285714285714285,119.85714285714286
5175,0.0,15.714285714285715,231.7142857142857,15.142857142857142,6.857142857142858,17.857142857142858,127.57142857142857
5176,0.0,17.166666666666668,309.8333333333333,18.5,6.5,19.83333333333333,182.0
5177,0.0,16.333333333333332,424.0,14.666666666666664,11.5,25.83333333333333,289.6666666666667
5178,0.0,12.833333333333336,379.0,10.333333333333334,15.0,27.66666666666667,251.16666666666663
5179,0.0,7.0,341.85714285714283,7.428571428571429,19.714285714285715,27.285714285714285,195.57142857142856
5180,0.0,0.0,15.0,0.0,4.0,0.0,4.5
5181,0.0,3.0,70.5,1.0,12.0,5.5,23.0
5182,0.0,4.384615384615385,34.769230769230774,0.38461538461538464,7.461538461538463,6.846153846153847,7.9230769230769225
5183,0.0,3.8461538461538463,25.76923076923077,0.15384615384615385,7.3076923076923075,5.615384615384616,5.615384615384616
5184,0.0,2.1111111111111107,37.555555555555564,1.5555555555555556,2.7777777777777777,2.555555555555556,14.777777777777779
5185,0.0,1.6363636363636365,39.09090909090909,2.9090909090909087,4.2727272727272725,1.818181818181818,16.454545454545453
5186,0.0,0.7272727272727273,37.90909090909091,3.0909090909090913,5.727272727272728,0.8181818181818182,20.545454545454547
5187,0.0,0.4,39.3,2.6,6.1,0.5,23.8
5188,0.0,1.0,45.714285714285715,1.5714285714285714,4.714285714285714,1.0,30.0
5189,0.0,0.3333333333333333,6.666666666666668,0.3333333333333333,0.0,1.3333333333333333,2.5
5190,0.0,1.0,22.428571428571423,0.5714285714285714,1.8571428571428568,2.2857142857142856,16.571428571428573
5191,0.0,0.8571428571428571,20.0,0.42857142857142855,1.7142857142857142,2.142857142857143,14.142857142857142
5192,0.0,0.42857142857142855,24.0,0.42857142857142855,2.8571428571428568,2.142857142857143,14.142857142857142
5193,0.0,0.0,18.4,0.4,2.8,1.6,9.0
5194,0.0,8.2,287.2,11.2,1.8,8.0,24.0
5195,0.0,7.666666666666668,319.25,13.083333333333336,3.75,10.0,23.16666666666667
5196,0.0,7.5,288.0,13.428571428571427,5.357142857142857,11.357142857142858,23.785714285714285
5197,0.0,7.363636363636362,148.9090909090909,11.909090909090908,9.181818181818182,15.363636363636365,26.72727272727273
5198,0.0,14.0,114.0,9.714285714285714,17.571428571428573,29.285714285714285,47.14285714285714
5199,0.0,0.2,3.0,0.2,0.2,0.0,0.6
5200,0.0,0.42857142857142855,5.142857142857143,0.42857142857142855,0.2857142857142857,0.0,1.2857142857142858
5201,0.0,0.3333333333333333,4.166666666666667,0.3333333333333333,0.16666666666666666,0.0,1.1666666666666667
5202,0.0,3.4285714285714284,86.14285714285714,6.857142857142858,4.0,7.428571428571429,42.0
5203,0.0,0.7142857142857143,6.571428571428571,0.8571428571428571,0.2857142857142857,0.14285714285714285,3.4285714285714284
5204,0.0,0.75,6.75,1.25,0.0,0.5,3.5
5205,0.0,1.0,15.25,1.5,0.5,1.0,7.5
5206,0.0,0.75,38.0,2.0,1.0,1.5,9.0
5207,0.0,0.8571428571428571,109.14285714285714,3.1428571428571432,2.142857142857143,6.857142857142858,21.0
5208,0.0,1.1428571428571428,200.42857142857144,4.0,3.1428571428571432,9.285714285714286,34.285714285714285
5209,0.0,0.5,134.0,3.0,2.25,4.25,23.0
5210,0.0,0.75,221.25,3.75,2.5,6.25,22.25
5211,0.0,1.0,18.0,0.5,2.5,1.5,7.5
5212,0.0,1.0,21.0,1.0,4.0,5.0,10.0
5213,0.0,0.3333333333333333,14.333333333333336,1.0,3.333333333333333,2.333333333333333,6.666666666666668
5214,0.0,0.3333333333333333,19.83333333333333,0.16666666666666666,2.333333333333333,0.8333333333333334,11.666666666666664
5215,0.0,5.777777777777778,43.88888888888889,3.333333333333333,5.777777777777778,7.666666666666668,20.555555555555557
5216,0.0,5.4,40.6,3.0,5.5,6.5,19.9
5217,0.0,2.4444444444444446,32.111111111111114,1.2222222222222223,4.333333333333333,2.7777777777777777,18.0
5218,0.0,1.1428571428571428,23.0,0.5714285714285714,2.571428571428572,1.5714285714285714,13.857142857142858
5219,0.0,1.0,17.166666666666668,0.5,1.8333333333333333,1.3333333333333333,11.0
5220,0.0,0.0,14.25,0.0,2.0,0.0,7.125
5221,0.0,0.0,14.5,0.0,1.0,0.0,8.0
5222,0.0,0.0,7.0,0.3333333333333333,1.0,0.0,4.166666666666667
5223,0.0,5.0,286.85714285714283,6.7142857142857135,15.571428571428573,21.428571428571427,148.85714285714286
5224,0.0,3.8571428571428568,258.0,5.7142857142857135,14.142857142857142,16.857142857142858,125.57142857142857
5225,0.0,3.5,277.5,6.5,14.666666666666664,15.333333333333336,122.5
5226,0.0,2.0,316.57142857142856,8.0,15.714285714285715,15.0,119.42857142857143
5227,0.0,2.875,348.75,9.0,24.375,14.75,138.125
5228,0.0,3.0,246.8125,4.4375,17.75,11.375,137.0
5229,0.0,3.8571428571428568,246.7142857142857,3.2142857142857144,6.357142857142858,10.142857142857142,163.78571428571428
5230,0.0,5.4,430.8,16.8,18.8,17.4,192.2
5231,0.0,3.7777777777777777,429.5555555555555,30.222222222222218,10.777777777777779,17.444444444444443,115.22222222222223
5232,0.0,3.6,398.6,24.5,12.2,15.2,132.7
5233,0.0,2.8181818181818183,342.27272727272725,11.727272727272727,9.454545454545457,9.636363636363637,156.27272727272728
5234,0.0,1.75,293.5,5.916666666666668,10.416666666666666,8.0,145.83333333333334
5235,0.0,1.5454545454545454,226.8181818181818,4.2727272727272725,11.090909090909092,7.909090909090909,117.72727272727272
5236,0.0,1.4545454545454546,217.72727272727272,4.818181818181818,11.545454545454545,7.727272727272727,100.9090909090909
5237,0.0,1.5,182.66666666666663,5.0,7.5,3.6666666666666665,73.83333333333333
5238,0.0,1.2,170.6,4.0,5.8,3.6,65.2
5239,0.0,0.6666666666666666,155.33333333333334,3.0,4.0,3.0,55.33333333333334
5240,0.0,1.2307692307692308,75.69230769230771,1.8461538461538465,1.1538461538461535,4.615384615384615,30.615384615384613
5241,0.0,0.0,5.333333333333333,0.16666666666666666,0.3333333333333333,0.0,4.333333333333333
5242,0.0,0.0,11.4,0.6,0.4,0.2,7.8
5243,0.0,0.0,15.166666666666664,0.8333333333333334,1.1666666666666667,0.6666666666666666,9.666666666666666
5244,0.0,0.0,13.0,0.25,3.5,0.5,7.0
5245,0.0,3.0,38.857142857142854,1.4285714285714286,4.0,3.1428571428571432,23.142857142857146
5246,0.0,0.5833333333333334,48.16666666666666,1.4166666666666667,1.9166666666666667,1.0,18.0
5247,0.0,0.0,7.5,0.75,0.25,0.0,3.25
5248,0.0,0.0,10.0,0.6666666666666666,0.6666666666666666,0.0,5.0
5249,0.0,16.6,230.4,35.2,14.8,28.6,75.8
5250,0.0,5.090909090909091,117.9090909090909,2.727272727272727,17.818181818181817,12.545454545454545,37.0
5251,0.0,5.727272727272728,124.27272727272728,3.1818181818181817,17.454545454545453,13.545454545454545,38.54545454545455
5252,0.0,9.857142857142858,150.42857142857142,5.571428571428571,15.0,17.0,59.42857142857143
5253,0.0,14.875,188.875,10.625,9.0,19.375,82.375
5254,0.0,14.777777777777779,222.44444444444446,13.444444444444445,7.333333333333332,18.222222222222218,97.66666666666669
5255,0.0,14.8,320.8,14.8,10.5,21.2,162.4
5256,0.0,14.0,352.0,12.363636363636365,13.636363636363635,22.63636363636364,212.9090909090909
5257,0.0,1.1666666666666667,66.33333333333333,1.5,9.666666666666666,3.1666666666666665,34.5
5258,0.0,1.125,53.375,1.875,8.5,2.625,28.125
5259,,,,,,,
5260,0.0,0.0,9.5,0.0,3.0,0.0,4.5
5261,0.0,0.0,11.428571428571427,0.0,4.0,0.0,4.142857142857143
5262,0.0,0.0,11.833333333333336,0.6666666666666666,3.5,0.0,3.6666666666666665
5263,0.0,0.0,12.0,0.5,3.875,0.0,3.75
5264,0.0,0.0,11.727272727272727,0.6363636363636364,3.8181818181818175,0.0,3.4545454545454546
5265,0.0,12.818181818181818,233.0909090909091,14.090909090909092,22.63636363636364,37.63636363636363,89.45454545454545
5266,0.0,15.923076923076925,260.53846153846155,17.923076923076927,25.84615384615385,46.53846153846154,90.46153846153848
5267,0.0,0.0,18.8,0.8,1.4,0.2,7.0
5268,0.0,0.0,6.75,0.0,1.0,0.0,4.25
5269,0.0,5.5555555555555545,88.77777777777777,6.111111111111112,7.888888888888888,6.333333333333332,40.0
5270,0.0,0.0,44.45454545454545,1.181818181818182,6.1818181818181825,0.09090909090909093,12.909090909090908
5271,0.0,0.0,44.27272727272727,1.181818181818182,6.636363636363638,0.0,13.545454545454545
5272,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.5833333333333334
5273,0.0,0.0,1.818181818181818,0.0,0.0,0.0,0.6363636363636364
5274,0.0,0.0,0.6,0.0,0.0,0.0,0.0
5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,0.0,1.181818181818182,69.27272727272727,1.7272727272727273,6.454545454545454,3.727272727272727,34.27272727272727
5278,0.0,3.5,121.83333333333331,1.5,6.833333333333332,4.5,47.0
5279,0.0,3.8333333333333335,120.5,0.8333333333333334,5.166666666666667,5.166666666666667,40.5
5280,0.0,2.7,43.3,1.8,5.3,4.8,16.7
5281,0.0,3.75,40.875,3.375,3.875,4.8125,17.375
5282,0.0,3.4166666666666665,37.583333333333336,3.6666666666666665,3.0,4.416666666666667,16.75
5283,0.0,13.333333333333336,302.6666666666667,12.166666666666664,17.0,25.5,121.0
5284,0.0,1.6666666666666667,116.22222222222223,1.2777777777777777,2.6111111111111107,5.5,38.5
5285,0.0,1.875,146.3125,1.1875,3.25,5.8125,45.5625
5286,0.0,1.3333333333333333,234.0,2.1666666666666665,5.666666666666668,5.833333333333332,63.5
5287,0.0,2.833333333333333,600.5,8.333333333333334,12.166666666666664,9.666666666666666,69.16666666666667
5288,0.0,2.333333333333333,427.11111111111114,6.0,12.333333333333336,6.5555555555555545,48.66666666666666
5289,0.0,2.090909090909091,283.0,3.9090909090909087,10.636363636363637,5.909090909090909,37.36363636363637
5290,0.0,1.8888888888888888,168.44444444444446,2.4444444444444446,11.555555555555555,6.111111111111112,28.11111111111111
5291,0.0,2.363636363636364,104.63636363636364,1.6363636363636365,13.363636363636365,6.727272727272728,17.09090909090909
5292,0.0,2.0,122.5,1.5,18.2,4.4,13.3
5293,0.0,2.1111111111111107,127.77777777777777,2.0,16.88888888888889,3.4444444444444446,9.555555555555557
5294,0.0,0.0,4.5,0.0,0.25,0.0,3.0
5295,0.0,0.0,7.25,0.0,1.5,0.0,3.5
5296,0.0,0.0,11.5,0.0,1.8333333333333333,0.0,5.833333333333332
5297,0.0,0.0,9.428571428571429,0.0,0.7142857142857143,0.0,3.571428571428572
5298,0.0,0.0,9.857142857142858,0.0,0.5714285714285714,0.0,3.571428571428572
5299,0.0,0.0,7.4,0.0,0.0,0.0,1.4
5300,0.0,10.555555555555557,337.77777777777777,8.666666666666666,17.22222222222222,23.555555555555557,215.88888888888889
5301,0.0,8.3,296.5,6.7,20.1,24.4,186.9
5302,0.0,7.333333333333332,273.3333333333333,6.083333333333332,19.33333333333333,24.91666666666667,163.33333333333334
5303,0.0,5.545454545454546,238.54545454545453,4.727272727272728,17.545454545454547,21.545454545454547,127.45454545454544
5304,0.0,4.307692307692308,188.3076923076923,2.9230769230769234,10.692307692307693,13.153846153846152,92.23076923076924
5305,0.0,3.363636363636364,224.27272727272728,3.272727272727273,11.727272727272727,12.727272727272727,97.54545454545456
5306,0.0,3.375,323.625,5.375,17.625,13.5,156.375
5307,0.0,3.1428571428571432,243.14285714285717,2.0,5.285714285714286,9.714285714285714,159.28571428571428
5308,0.0,3.055555555555556,523.6111111111112,11.555555555555555,15.444444444444445,15.222222222222221,115.16666666666669
5309,0.0,3.055555555555556,423.83333333333326,9.444444444444443,14.055555555555555,13.222222222222221,117.77777777777777
5310,0.0,2.9285714285714284,342.42857142857144,7.642857142857142,13.214285714285715,12.357142857142858,115.85714285714286
5311,0.0,2.272727272727273,187.45454545454547,6.2727272727272725,11.454545454545455,8.454545454545455,88.72727272727273
5312,0.0,2.2222222222222223,167.11111111111111,8.222222222222221,7.777777777777778,7.111111111111112,82.66666666666667
5313,0.0,1.3076923076923077,45.846153846153854,1.3846153846153846,1.2307692307692308,3.692307692307693,19.30769230769231
5314,0.0,1.5,45.625,1.4375,1.4375,3.375,21.5
5315,0.0,2.235294117647059,48.17647058823529,1.6470588235294117,1.9411764705882355,3.294117647058824,25.64705882352941
5316,0.0,2.2,48.93333333333333,1.4,2.533333333333333,2.8,27.2
5317,0.0,2.2,61.4,1.3,3.0,3.8,32.6
5318,0.0,0.0,3.5,0.0,1.0,0.0,2.5
5319,0.0,0.0,2.0,0.0,1.0,0.0,1.0
5320,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333
5321,0.0,0.0,1.0,0.0,0.5,0.0,0.5
5322,0.0,0.0,3.6666666666666665,0.0,0.6666666666666666,0.0,2.6666666666666665
5323,0.0,0.0,5.285714285714286,0.0,1.1428571428571428,0.0,3.2857142857142856
5324,0.0,0.0,7.833333333333332,0.0,1.5,0.0,5.166666666666667
5325,0.0,0.0,10.333333333333334,0.0,1.1666666666666667,0.0,6.5
5326,0.0,0.0,10.666666666666666,0.16666666666666666,1.0,0.0,6.666666666666668
5327,0.0,0.0,11.666666666666664,0.3333333333333333,1.0,0.0,7.0
5328,0.0,0.0,8.0,1.0,0.25,0.0,5.25
5329,0.0,0.0,7.0,0.6666666666666666,0.0,0.0,4.4444444444444455
5330,0.0,0.0,8.0,0.2857142857142857,0.14285714285714285,0.0,3.7142857142857135
5331,0.0,13.363636363636365,280.72727272727275,13.636363636363635,20.272727272727273,24.0,123.45454545454544
5332,0.0,2.736842105263158,47.21052631578947,4.842105263157895,4.3157894736842115,3.4736842105263164,14.36842105263158
5333,0.0,1.0,231.0,12.166666666666664,2.6666666666666665,13.5,26.66666666666667
5334,0.0,1.6153846153846154,145.76923076923075,10.846153846153848,1.2307692307692308,12.0,16.153846153846153
5335,0.0,1.4545454545454546,136.8181818181818,8.909090909090908,0.9090909090909092,11.272727272727273,14.181818181818182
5336,0.0,1.6666666666666667,120.25,6.916666666666668,0.6666666666666666,9.25,16.166666666666668
5337,0.0,3.6666666666666665,176.33333333333337,9.555555555555557,2.7777777777777777,13.888888888888891,39.22222222222222
5338,0.0,6.5,292.4,12.1,5.3,21.0,72.6
5339,0.0,6.916666666666668,357.75,12.833333333333336,6.5,24.08333333333333,89.41666666666669
5340,0.0,6.25,464.0,12.75,8.25,26.75,114.5
5341,0.0,5.0769230769230775,343.15384615384613,7.615384615384616,9.461538461538463,21.615384615384613,123.0
5342,0.0,4.642857142857143,344.07142857142856,7.357142857142858,9.571428571428571,20.071428571428573,123.78571428571428
5343,0.0,4.933333333333334,344.7333333333333,7.933333333333334,9.933333333333334,21.93333333333333,122.0
5344,0.0,6.875,420.625,10.5,12.75,25.0,140.375
5345,0.0,4.375,345.875,6.5,4.5,10.75,136.25
5346,0.0,4.3125,334.25,6.25,6.625,12.6875,147.0
5347,0.0,4.8125,324.5,6.25,7.4375,13.5,147.9375
5348,0.0,5.166666666666667,317.3333333333333,7.0,7.722222222222222,13.777777777777779,149.27777777777774
5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,0.0,0.0,12.8,0.2,4.2,0.0,0.2
5351,0.0,0.0,3.0,0.0,0.0,1.0,1.0
5352,0.0,0.0,9.142857142857142,0.0,0.8571428571428571,0.8571428571428571,3.0
5353,0.0,0.0,11.4,0.5,1.2,0.7,2.3
5354,0.0,0.125,31.5,2.0,2.25,1.75,6.375
5355,0.0,0.9333333333333332,56.8,2.6,1.5333333333333334,4.466666666666667,14.4
5356,0.0,1.9615384615384612,94.92307692307692,2.269230769230769,1.1153846153846154,5.9230769230769225,19.46153846153846
5357,0.0,2.0384615384615383,98.96153846153848,1.8846153846153848,1.0769230769230769,6.038461538461537,18.153846153846157
5358,0.0,2.04,99.68,1.6,1.24,6.0,17.52
5359,0.0,2.1578947368421053,107.15789473684212,1.7368421052631582,1.5263157894736843,6.2105263157894735,17.94736842105263
5360,0.0,1.9333333333333331,111.0,1.7333333333333334,2.0,6.7333333333333325,17.533333333333335
5361,0.0,0.8888888888888888,50.88888888888889,0.4444444444444444,3.0,6.5555555555555545,12.0
5362,0.0,0.3,34.9,0.7,3.5,4.8,10.9
5363,0.0,0.2,31.0,0.4,3.7,3.8,9.8
5364,0.0,0.07692307692307693,23.153846153846153,0.15384615384615385,3.0769230769230766,2.3846153846153846,6.9230769230769225
5365,0.0,0.0,19.76923076923077,0.0,2.8461538461538463,1.5384615384615383,6.615384615384616
5366,0.0,1.4444444444444444,201.44444444444446,2.333333333333333,7.777777777777778,3.333333333333333,45.77777777777778
5367,0.0,1.4444444444444444,237.0,3.2222222222222223,10.888888888888891,3.7777777777777777,41.888888888888886
5368,0.0,1.8571428571428568,124.71428571428572,2.0,10.857142857142858,4.285714285714286,30.285714285714285
5369,0.0,1.375,82.0,0.875,9.75,4.75,22.125
5370,0.0,1.375,84.5,0.625,14.75,4.0,16.75
5371,0.0,1.125,127.875,1.25,21.125,2.125,12.5
5372,0.0,1.1428571428571428,157.28571428571428,2.0,23.0,1.1428571428571428,7.2857142857142865
5373,0.0,13.0,254.4,18.066666666666666,24.66666666666667,33.73333333333333,105.66666666666669
5374,0.0,16.352941176470587,290.1764705882353,22.470588235294123,28.529411764705888,43.058823529411775,108.76470588235294
5375,0.0,18.69230769230769,283.84615384615387,21.23076923076923,27.461538461538463,43.846153846153854,109.3846153846154
5376,0.0,10.25,204.0625,9.3125,13.5625,26.5,93.3125
5377,0.0,9.352941176470589,200.94117647058826,8.176470588235292,13.117647058823529,24.235294117647058,94.05882352941177
5378,0.0,8.25,193.3125,7.375,12.0,22.4375,92.0625
5379,0.0,5.8,175.3,4.1,10.3,17.4,83.5
5380,0.0,10.5,137.42857142857142,10.857142857142858,16.0,14.714285714285715,49.57142857142857
5381,0.0,9.538461538461537,129.46153846153842,9.461538461538463,14.615384615384615,13.461538461538463,52.46153846153846
5382,0.0,2.5,152.91666666666666,2.083333333333333,9.25,12.333333333333336,74.41666666666667
5383,0.0,0.0,5.4,0.0,0.4,0.0,2.4
5384,0.0,0.0,4.25,0.0,1.25,0.0,1.75
5385,0.0,0.0,5.833333333333332,0.0,1.1666666666666667,0.0,4.0
5386,0.0,0.14285714285714285,6.142857142857142,0.0,1.7142857142857142,0.14285714285714285,3.2857142857142856
5387,0.0,0.75,23.0,0.5,0.625,1.75,10.625
5388,0.0,0.42857142857142855,18.571428571428573,0.2857142857142857,0.7142857142857143,1.0,10.0
5389,0.0,0.0,8.375,0.0,1.5,0.0,5.0
5390,0.0,0.0,6.166666666666668,0.0,1.5,0.0,3.6666666666666665
5391,,,,,,,
5392,0.0,0.0,17.571428571428573,0.2857142857142857,4.0,1.0,9.285714285714286
5393,0.0,0.0,25.83333333333333,0.0,4.5,0.0,16.0
5394,0.0,0.0,23.5,0.0,3.1666666666666665,0.0,14.0
5395,0.0,0.5,74.0,2.25,6.25,2.5,32.75
5396,0.0,0.6,78.4,2.4,7.4,2.0,36.4
5397,0.0,0.3333333333333333,28.66666666666667,0.3333333333333333,3.5,0.0,21.66666666666667
5398,0.0,0.07142857142857142,21.142857142857142,0.0,1.3571428571428572,0.07142857142857142,18.0
5399,0.0,5.125,314.8125,7.0625,7.875,13.3125,150.25
5400,0.0,5.8,286.0,8.5,9.3,13.8,150.4
5401,0.0,2.2857142857142856,383.07142857142856,9.071428571428571,14.571428571428573,15.785714285714285,126.92857142857143
5402,0.0,2.6,234.13333333333333,4.333333333333333,16.6,10.133333333333333,130.53333333333333
5403,0.0,2.8823529411764706,225.64705882352942,4.0588235294117645,13.882352941176471,9.823529411764708,134.58823529411765
5404,0.0,3.4705882352941178,243.58823529411762,3.117647058823529,8.0,10.529411764705884,161.52941176470586
5405,0.0,3.8461538461538463,257.84615384615387,3.2307692307692313,6.769230769230768,10.923076923076923,173.3076923076923
5406,0.0,4.25,432.75,16.75,15.0,18.75,191.0
5407,0.0,3.0909090909090913,616.9090909090909,17.09090909090909,17.818181818181817,18.545454545454547,104.72727272727272
5408,0.0,4.625,689.8125,17.375,19.625,21.875,94.75
5409,0.0,4.142857142857143,346.57142857142856,8.714285714285714,13.071428571428573,13.571428571428573,62.57142857142857
5410,0.0,2.363636363636364,147.27272727272728,4.090909090909091,6.8181818181818175,7.636363636363638,42.63636363636363
5411,0.0,1.5,83.8125,3.5,4.625,5.9375,36.1875
5412,0.0,0.7333333333333333,57.73333333333333,2.1333333333333333,3.066666666666667,4.133333333333334,26.266666666666666
5413,0.0,0.25,37.625,0.125,1.875,1.5,26.0
5414,0.0,0.5555555555555556,32.333333333333336,0.0,1.4444444444444444,1.2222222222222223,23.88888888888889
5415,0.0,0.8571428571428571,21.0,0.0,0.8571428571428571,1.0,15.285714285714285
5416,0.0,1.0,26.66666666666667,0.0,1.3333333333333333,1.0,19.666666666666668
5417,0.0,0.3,21.5,0.0,2.8,2.1,7.4
5418,0.0,1.0,14.444444444444445,0.0,1.0,2.1111111111111107,5.0
5419,0.0,1.3636363636363635,12.636363636363635,0.18181818181818185,1.4545454545454546,1.7272727272727273,5.0
5420,0.0,1.7272727272727273,17.818181818181817,0.6363636363636364,1.5454545454545454,2.636363636363636,5.090909090909091
5421,0.0,2.5,32.833333333333336,1.5,2.333333333333333,4.5,8.5
5422,0.0,1.5,54.75,1.5,2.5,3.5,23.5
5423,0.0,0.0,27.66666666666667,0.0,1.5,0.0,17.333333333333332
5424,0.0,0.0,23.0,0.0,1.2857142857142858,0.0,14.428571428571427
5425,0.0,0.0,16.857142857142858,0.0,1.8571428571428568,0.0,9.714285714285714
5426,0.0,0.3333333333333333,15.0,0.0,3.5,0.6666666666666666,8.5
5427,0.0,0.0,17.7,0.4,2.8,2.1,9.3
5428,0.0,0.0,17.69230769230769,0.38461538461538464,2.0769230769230766,2.3846153846153846,9.692307692307693
5429,0.0,0.14285714285714285,18.357142857142858,0.35714285714285715,2.2142857142857144,2.5,9.642857142857142
5430,0.0,0.4705882352941176,21.588235294117645,0.35294117647058826,3.0,2.647058823529412,10.529411764705884
5431,0.0,0.5714285714285714,22.92857142857143,0.2857142857142857,3.1428571428571432,2.642857142857143,11.214285714285712
5432,0.0,0.7692307692307693,25.153846153846153,0.15384615384615385,3.8461538461538463,2.230769230769231,12.153846153846152
5433,0.0,1.0,25.45454545454545,0.09090909090909093,4.727272727272728,1.7272727272727273,11.0
5434,,,,,,,
5435,0.0,1.0,5.6,0.0,1.0,1.0,1.0
5436,0.0,0.2,23.0,0.0,4.0,0.2,5.0
5437,,,,,,,
5438,0.0,0.0,51.5,1.75,6.5,0.16666666666666666,14.833333333333336
5439,0.0,0.0,59.6,2.2,6.4,0.4,15.2
5440,0.0,0.0,57.33333333333334,1.8888888888888888,4.333333333333333,0.4444444444444444,14.444444444444445
5441,0.0,16.2,287.6,22.4,28.4,41.93333333333333,110.33333333333331
5442,0.0,16.6875,264.875,20.25,26.1875,42.75,96.6875
5443,0.0,14.6,252.13333333333333,14.2,20.33333333333333,38.333333333333336,104.26666666666668
5444,0.0,13.615384615384615,238.3076923076923,11.846153846153848,18.923076923076927,35.153846153846146,99.15384615384615
5445,0.0,12.0,206.22222222222226,7.888888888888888,16.555555555555557,31.0,88.55555555555556
5446,0.0,1.0,27.33333333333333,3.333333333333333,3.0,1.0,14.333333333333336
5447,0.0,0.07692307692307693,21.615384615384613,0.0,1.3846153846153846,0.07692307692307693,18.615384615384613
5448,0.0,0.1111111111111111,23.11111111111111,0.0,1.2222222222222223,0.1111111111111111,19.666666666666668
5449,0.0,0.0,57.3,0.4,2.2,3.5,40.6
5450,0.0,0.0,29.375,0.25,1.625,1.625,18.625
5451,0.0,0.4,29.0,0.8,3.6,1.0,16.0
5452,0.0,4.5555555555555545,177.94444444444446,2.6666666666666665,11.555555555555555,12.888888888888891,90.05555555555556
5453,0.0,5.05,187.2,3.25,12.5,13.9,96.85
5454,0.0,5.3,186.9,3.45,12.95,13.95,99.55
5455,0.0,4.8,211.75,2.95,13.75,13.8,119.05
5456,0.0,4.052631578947368,232.421052631579,3.3157894736842106,13.789473684210524,13.26315789473684,113.73684210526315
5457,0.0,3.4375,253.1875,3.8125,13.8125,12.8125,111.8125
5458,0.0,3.5,226.5625,3.1875,12.625,12.4375,102.4375
5459,0.0,3.933333333333333,205.0,2.7333333333333334,11.533333333333333,12.666666666666664,95.93333333333334
5460,0.0,3.3,79.1,6.6,5.9,8.1,26.2
5461,0.0,3.333333333333333,103.55555555555556,4.5555555555555545,7.4444444444444455,8.0,32.22222222222222
5462,0.0,1.0,20.666666666666668,0.3333333333333333,1.6666666666666667,1.0,11.333333333333336
5463,0.0,0.0,9.142857142857142,0.2857142857142857,0.7142857142857143,0.14285714285714285,3.8571428571428568
5464,0.0,0.0,8.5,0.3333333333333333,0.5,0.0,3.8333333333333335
5465,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5467,,,,,,,
5468,,,,,,,
5469,0.0,0.8333333333333334,5.5,0.0,1.1666666666666667,0.8333333333333334,1.1666666666666667
5470,0.0,0.8571428571428571,6.428571428571429,0.0,1.1428571428571428,0.8571428571428571,1.2857142857142858
5471,0.0,0.875,7.25,0.0,1.25,0.875,1.75
5472,0.0,0.9,10.0,0.0,1.5,0.9,3.5
5473,0.0,0.4,17.7,0.0,1.5,0.4,8.5
5474,0.0,0.16666666666666666,20.25,0.0,1.8333333333333333,0.16666666666666666,10.75
5475,0.0,0.0,19.33333333333333,0.0,1.4166666666666667,0.0,9.083333333333334
5476,0.0,0.0,19.181818181818183,0.0,1.9090909090909087,0.0,7.0
5477,0.0,0.7142857142857143,22.714285714285715,0.0,3.7142857142857135,0.7142857142857143,10.0
5478,0.0,0.0,19.0,0.3333333333333333,4.333333333333333,0.0,7.333333333333332
5479,0.0,0.0,14.666666666666664,0.8333333333333334,2.333333333333333,0.3333333333333333,7.5
5480,0.0,0.0,13.125,0.875,2.125,0.25,6.875
5481,0.0,0.0,13.875,0.75,2.0,0.125,7.375
5482,0.0,0.0,12.285714285714285,0.5714285714285714,1.5714285714285714,0.14285714285714285,7.0
5483,0.0,0.0,9.25,0.5,1.0,0.0,5.0
5484,0.0,0.25,8.375,0.0,2.0,0.25,4.125
5485,0.0,0.0,12.5,0.0,1.625,0.0,6.875
5486,0.0,0.0,22.857142857142854,0.0,1.2857142857142858,0.0,14.571428571428573
