,column,knn,I,EI,p_norm,p_rand,p_sim,p_z_sim
1185,311_ROADWAY MARKINGS,6,0.21870432918556557,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1186,311_ROADWAY MARKINGS,7,0.20813108714792383,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1187,311_ROADWAY MARKINGS,8,0.19049890016336982,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1188,311_ROADWAY MARKINGS,9,0.17535371683704726,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1189,311_ROADWAY MARKINGS,10,0.16435277781815552,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1190,311_ROADWAY REPAIR,1,0.20774976271538595,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1191,311_ROADWAY REPAIR,2,0.21564078782164592,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1192,311_ROADWAY REPAIR,3,0.2167399507539328,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1193,311_ROADWAY REPAIR,4,0.20882925030654179,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1194,311_ROADWAY REPAIR,5,0.20856057040650297,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1195,311_ROADWAY REPAIR,6,0.20487487838453036,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1196,311_ROADWAY REPAIR,7,0.1983255928667482,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1197,311_ROADWAY REPAIR,8,0.18392349027172433,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1198,311_ROADWAY REPAIR,9,0.1784279443244394,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1199,311_ROADWAY REPAIR,10,0.17267768013561824,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1200,311_ROADWAY SIGN,1,0.5529443898413917,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1201,311_ROADWAY SIGN,2,0.5692159194252381,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1202,311_ROADWAY SIGN,3,0.5643793238813947,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1203,311_ROADWAY SIGN,4,0.5620015681005628,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1204,311_ROADWAY SIGN,5,0.5484346797826894,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1205,311_ROADWAY SIGN,6,0.5394441292030092,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1206,311_ROADWAY SIGN,7,0.520506440566839,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1207,311_ROADWAY SIGN,8,0.5077120593773008,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1208,311_ROADWAY SIGN,9,0.4927096580717457,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1209,311_ROADWAY SIGN,10,0.4780094177278799,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1210,311_S0280,1,-7.395902669920876e-05,-7.395902669920864e-05,2.0,2.0,0.658,0.9925658436530029
1211,311_S0280,2,-7.395902669920864e-05,-7.395902669920864e-05,2.0,2.0,0.988,0.9887536601349076
1212,311_S0280,3,-9.861203559894495e-05,-7.395902669920864e-05,1.9939788868575583,1.9939790497796743,0.338,0.4834927795542736
1213,311_S0280,4,-9.244878337401092e-05,-7.395902669920864e-05,1.994865594727961,1.99486582991319,0.246,0.420505367494198
1214,311_S0280,5,-8.875083203905039e-05,-7.395902669920864e-05,1.9954473059322955,1.9954476005962438,0.472,0.4928633673574436
1215,311_S0280,6,-7.395902669920868e-05,-7.395902669920864e-05,2.0,2.0,0.91,0.9830220052375833
1216,311_S0280,7,-9.509017718469687e-05,-7.395902669920864e-05,1.9923502859399678,1.992351079319788,0.248,0.24511462000770878
1217,311_S0280,8,-9.24487833740108e-05,-7.395902669920864e-05,1.992849255746806,1.9928501395018485,0.326,0.273348685327802
1218,311_S0280,9,-8.217669633245403e-05,-7.395902669920864e-05,1.9966299033110269,1.9966303871592632,0.78,0.6744140053837914
1219,311_S0280,10,-8.875083203905047e-05,-7.395902669920864e-05,1.9936081304096205,1.993609175319473,0.314,0.4138859737221007
1220,311_S0291,1,-8.809794167061282e-20,-7.395902669920864e-05,1.9888291809033833,1.9888290413095033,0.624,0.2346802725093433
1221,311_S0291,2,-3.697951334960439e-05,-7.395902669920864e-05,1.9924629259846665,1.9924629833742107,0.636,0.36647572714670074
1222,311_S0291,3,-7.395902669920879e-05,-7.395902669920864e-05,2.0,2.0,0.712,0.9862343766356891
1223,311_S0291,4,-7.39590266992088e-05,-7.395902669920864e-05,2.0,2.0,0.662,0.9479575715840529
1224,311_S0291,5,-7.39590266992087e-05,-7.395902669920864e-05,2.0,2.0,0.862,0.9973845637851396
1225,311_S0291,6,-9.861203559894495e-05,-7.395902669920864e-05,1.9917349458697657,1.991735637547415,0.19,0.23424847510441393
1226,311_S0291,7,-0.00010565575242744101,-7.395902669920864e-05,1.9885254838445101,1.98852667389715,0.08,0.1041603415758394
1227,311_S0291,8,-0.00011093854004881303,-7.395902669920864e-05,1.9856986550793956,1.9857004225362505,0.036,0.038990338881820324
1228,311_S0291,9,-0.00010682970523219026,-7.395902669920864e-05,1.9865197635524194,1.9865216988806353,0.072,0.08667176659322344
1229,311_S0291,10,-9.61467347089714e-05,-7.395902669920864e-05,1.9904122276618978,1.9904137950109622,0.146,0.22049396952945766
1230,311_S0306,1,0.49977807367953847,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1231,311_S0306,2,0.49977807367953864,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1232,311_S0306,3,0.4163954233861027,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1233,311_S0306,4,0.3747780736795387,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1234,311_S0306,5,0.3498076638556001,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1235,311_S0306,6,0.3331360654929234,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1236,311_S0306,7,0.32119607718808824,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1237,311_S0306,8,0.3122595798195002,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1238,311_S0306,9,0.27754763196396587,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1239,311_S0306,10,0.2497558810474925,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1240,311_S0381,1,-7.395902669920867e-05,-7.395902669920864e-05,2.0,2.0,0.816,0.9790850221266714
1241,311_S0381,2,-7.395902669920865e-05,-7.395902669920864e-05,2.0,2.0,0.936,0.9728572802830866
1242,311_S0381,3,-4.930601779947244e-05,-7.395902669920864e-05,1.9939788868575583,1.9939790497796746,0.27,0.43046322998525444
1243,311_S0381,4,-5.5469270024406494e-05,-7.395902669920864e-05,1.994865594727961,1.99486582991319,0.306,0.4665854966778302
1244,311_S0381,5,-7.395902669920864e-05,-7.395902669920864e-05,2.0,2.0,0.858,0.992572208794049
1245,311_S0381,6,-7.395902669920865e-05,-7.395902669920864e-05,2.0,2.0,0.81,0.941880424877998
1246,311_S0381,7,-7.395902669920865e-05,-7.395902669920864e-05,2.0,2.0,0.836,0.9974168052523789
1247,311_S0381,8,-6.471414836180756e-05,-7.395902669920864e-05,1.9964246188991903,1.9964250607800382,0.534,0.6460056407732391
1248,311_S0381,9,-6.574135706596322e-05,-7.395902669920864e-05,1.9966299033110269,1.9966303871592634,0.612,0.6521062530072814
1249,311_S0381,10,-5.9167221359366964e-05,-7.395902669920864e-05,1.9936081304096205,1.993609175319473,0.402,0.41556948767663027
1250,311_S0457,1,,-7.395902669920864e-05,,,0.002,
1251,311_S0457,2,,-7.395902669920864e-05,,,0.002,
1252,311_S0457,3,,-7.395902669920864e-05,,,0.002,
1253,311_S0457,4,,-7.395902669920864e-05,,,0.002,
1254,311_S0457,5,,-7.395902669920864e-05,,,0.002,
1255,311_S0457,6,,-7.395902669920864e-05,,,0.002,
1256,311_S0457,7,,-7.395902669920864e-05,,,0.002,
1257,311_S0457,8,,-7.395902669920864e-05,,,0.002,
1258,311_S0457,9,,-7.395902669920864e-05,,,0.002,
1259,311_S0457,10,,-7.395902669920864e-05,,,0.002,
1260,311_S0460,1,,-7.395902669920864e-05,,,0.002,
1261,311_S0460,2,,-7.395902669920864e-05,,,0.002,
1262,311_S0460,3,,-7.395902669920864e-05,,,0.002,
1263,311_S0460,4,,-7.395902669920864e-05,,,0.002,
1264,311_S0460,5,,-7.395902669920864e-05,,,0.002,
1265,311_S0460,6,,-7.395902669920864e-05,,,0.002,
1266,311_S0460,7,,-7.395902669920864e-05,,,0.002,
1267,311_S0460,8,,-7.395902669920864e-05,,,0.002,
1268,311_S0460,9,,-7.395902669920864e-05,,,0.002,
1269,311_S0460,10,,-7.395902669920864e-05,,,0.002,
1270,311_S0499,1,0.9999260300318071,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1271,311_S0499,2,0.4998890450477107,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1272,311_S0499,3,0.3332100500530118,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1273,311_S0499,4,0.4998890450477107,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1274,311_S0499,5,0.39986685405725286,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1275,311_S0499,6,0.33321005005301185,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1276,311_S0499,7,0.28559804719283977,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1277,311_S0499,8,0.2498890450477105,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1278,311_S0499,9,0.22209893894190053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1279,311_S0499,10,0.19986685405725274,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1280,311_SAFE ROUTES TO SCHOO,1,0.34903517406647283,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1281,311_SAFE ROUTES TO SCHOO,2,0.3336857927544577,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1282,311_SAFE ROUTES TO SCHOO,3,0.3420477071073659,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1283,311_SAFE ROUTES TO SCHOO,4,0.323294486640688,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1284,311_SAFE ROUTES TO SCHOO,5,0.307528425720409,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1285,311_SAFE ROUTES TO SCHOO,6,0.2800001652542407,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1286,311_SAFE ROUTES TO SCHOO,7,0.26921319469498056,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1287,311_SAFE ROUTES TO SCHOO,8,0.2482590440858494,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1288,311_SAFE ROUTES TO SCHOO,9,0.2338646489455717,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1289,311_SAFE ROUTES TO SCHOO,10,0.2196147326345668,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1290,311_SCHOOL CROSSING GUAR,1,0.3744603087895623,-7.395902669920864e-05,0.0,0.0,0.004,0.0
1291,311_SCHOOL CROSSING GUAR,2,0.3150824411380605,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1292,311_SCHOOL CROSSING GUAR,3,0.47665954717812137,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1293,311_SCHOOL CROSSING GUAR,4,0.48503437991663684,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1294,311_SCHOOL CROSSING GUAR,5,0.4109697021497794,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1295,311_SCHOOL CROSSING GUAR,6,0.3425123202628946,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1296,311_SCHOOL CROSSING GUAR,7,0.359253978709731,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1297,311_SCHOOL CROSSING GUAR,8,0.3143675896190141,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1298,311_SCHOOL CROSSING GUAR,9,0.298026256749373,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1299,311_SCHOOL CROSSING GUAR,10,0.27380044255302277,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1300,311_SCHOOL SUBSIDY,1,0.0,-7.395902669920864e-05,1.9888291809033833,1.9888290413095033,0.01,0.23943782590317086
1301,311_SCHOOL SUBSIDY,2,-3.697951334960432e-05,-7.395902669920864e-05,1.9924629259846665,1.9924629833742107,0.272,0.3530376689142791
1302,311_SCHOOL SUBSIDY,3,-2.4653008899736213e-05,-7.395902669920864e-05,1.987957859436408,1.9879581852736816,0.058,0.11491226968846036
1303,311_SCHOOL SUBSIDY,4,-3.697951334960432e-05,-7.395902669920864e-05,1.9897312426090954,1.9897317129722496,0.084,0.15281428309749368
1304,311_SCHOOL SUBSIDY,5,-5.916722135936691e-05,-7.395902669920864e-05,1.9954473059322955,1.9954476005962438,0.37,0.4905927057885504
1305,311_SCHOOL SUBSIDY,6,-6.163252224934054e-05,-7.395902669920864e-05,1.9958674590775178,1.9958678049198215,0.364,0.5082114069988475
1306,311_SCHOOL SUBSIDY,7,-5.28278762137205e-05,-7.395902669920864e-05,1.9923502859399678,1.9923510793197883,0.278,0.30514492339156685
1307,311_SCHOOL SUBSIDY,8,-9.244878337401078e-05,-7.395902669920864e-05,1.992849255746806,1.9928501395018485,0.378,0.310607378912928
1308,311_SCHOOL SUBSIDY,9,-8.2176696332454e-05,-7.395902669920864e-05,1.9966299033110269,1.9966303871592634,0.78,0.6502336597770944
1309,311_SCHOOL SUBSIDY,10,-8.875083203905039e-05,-7.395902669920864e-05,1.9936081304096205,1.993609175319473,0.48,0.40679751534720077
1310,311_SIDEWALK NEW,1,-0.00044388547754679257,-7.395902669920864e-05,1.9441370286797148,1.9441280613167342,0.706,0.9509268993339373
1311,311_SIDEWALK NEW,2,-0.0003329141081600947,-7.395902669920864e-05,1.9472298335131513,1.9472224235155993,0.886,0.970083333645158
1312,311_SIDEWALK NEW,3,-0.0003699045646223274,-7.395902669920864e-05,1.9277444517344573,1.9277357134043438,0.968,0.9468373661308409
1313,311_SIDEWALK NEW,4,-0.00044388547754679305,-7.395902669920864e-05,1.8973461548092303,1.8973356715023166,0.146,0.9431927628920433
1314,311_SIDEWALK NEW,5,-0.00039949692979211385,-7.395902669920864e-05,1.8998700149423111,1.899861681208122,0.452,0.9517052898670246
1315,311_SIDEWALK NEW,6,-0.0003945648689304825,-7.395902669920864e-05,1.89259590209174,1.8925889994004732,0.56,0.9574418867098609
1316,311_SIDEWALK NEW,7,-0.00040161067016138385,-7.395902669920864e-05,1.88149510011341,1.881489856469764,0.454,0.9380421697195266
1317,311_SIDEWALK NEW,8,-0.00039764740696900184,-7.395902669920864e-05,1.8749443394659413,1.8749412887160013,0.494,0.9293593789054481
1318,311_SIDEWALK NEW,9,-0.00037812466605837894,-7.395902669920864e-05,1.8753873723646435,1.8753868183516447,0.796,0.9487997923411136
1319,311_SIDEWALK NEW,10,-0.00037730265591477387,-7.395902669920864e-05,1.8690653537977888,1.8690673733092609,0.858,0.9346884151507442
1320,311_SIDEWALK REPAIR,1,0.4476305364567749,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1321,311_SIDEWALK REPAIR,2,0.4654221428380301,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1322,311_SIDEWALK REPAIR,3,0.4261367470265134,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1323,311_SIDEWALK REPAIR,4,0.4347897797058621,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1324,311_SIDEWALK REPAIR,5,0.4234595733363844,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1325,311_SIDEWALK REPAIR,6,0.41477828219316315,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1326,311_SIDEWALK REPAIR,7,0.4035351206270376,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1327,311_SIDEWALK REPAIR,8,0.38437838543946645,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1328,311_SIDEWALK REPAIR,9,0.3710946326635043,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1329,311_SIDEWALK REPAIR,10,0.3607876720216707,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1330,311_SIGN MISSING,1,0.11716465674587646,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1331,311_SIGN MISSING,2,0.12293692464824274,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1332,311_SIGN MISSING,3,0.1294313517625936,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1333,311_SIGN MISSING,4,0.12661351317484515,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1334,311_SIGN MISSING,5,0.12771115698183505,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1335,311_SIGN MISSING,6,0.1234195245076225,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1336,311_SIGN MISSING,7,0.11396693719517098,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1337,311_SIGN MISSING,8,0.11419882869186443,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1338,311_SIGN MISSING,9,0.11469206998970467,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1339,311_SIGN MISSING,10,0.10734240552380955,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1340,311_SIGN NEW,1,0.38180029284906725,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1341,311_SIGN NEW,2,0.37142162418476526,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1342,311_SIGN NEW,3,0.3728184005341384,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1343,311_SIGN NEW,4,0.35577143431440333,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1344,311_SIGN NEW,5,0.34015426896701045,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1345,311_SIGN NEW,6,0.32648068882321074,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1346,311_SIGN NEW,7,0.30302582865750816,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1347,311_SIGN NEW,8,0.28605140374072724,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1348,311_SIGN NEW,9,0.27114994696759076,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1349,311_SIGN NEW,10,0.25569747497580053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1350,311_SIGN REMOVAL,1,0.30888714558557234,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1351,311_SIGN REMOVAL,2,0.3084416535074294,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1352,311_SIGN REMOVAL,3,0.3107020855047983,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1353,311_SIGN REMOVAL,4,0.3029514117641141,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1354,311_SIGN REMOVAL,5,0.2931612132880555,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1355,311_SIGN REMOVAL,6,0.27718234309525636,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1356,311_SIGN REMOVAL,7,0.26189942602805477,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1357,311_SIGN REMOVAL,8,0.25644601322973515,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1358,311_SIGN REMOVAL,9,0.23975429533695386,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1359,311_SIGN REMOVAL,10,0.22822053702901626,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1360,311_SIGN REPLACE,1,0.4141990873248501,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1361,311_SIGN REPLACE,2,0.4090941276737091,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1362,311_SIGN REPLACE,3,0.3925753055898289,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1363,311_SIGN REPLACE,4,0.38273471323112984,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1364,311_SIGN REPLACE,5,0.37181961306134803,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1365,311_SIGN REPLACE,6,0.35319208981517203,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1366,311_SIGN REPLACE,7,0.3343038198091,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1367,311_SIGN REPLACE,8,0.31828229023998506,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1368,311_SIGN REPLACE,9,0.3049720530806926,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1369,311_SIGN REPLACE,10,0.29139462945680406,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1370,311_SIGN TRAFFIC CONTROL,1,4.066359590333484e-20,-7.395902669920864e-05,1.9888291809033833,1.988828627987484,0.14,0.9822724866000399
1371,311_SIGN TRAFFIC CONTROL,2,-3.6982248520710005e-05,-7.395902669920864e-05,1.99246348345641,1.9924632620013036,0.066,0.05819514098828593
1372,311_SIGN TRAFFIC CONTROL,3,-7.396449704142005e-05,-7.395902669920864e-05,1.999998663951014,1.9999986639377363,0.156,0.09550146081888511
1373,311_SIGN TRAFFIC CONTROL,4,-9.245562130177508e-05,-7.395902669920864e-05,1.9948636959159993,1.99486374117177,0.188,0.9681646388166409
1374,311_SIGN TRAFFIC CONTROL,5,-0.00014792899408284024,-7.395902669920864e-05,1.9772339037332936,1.977234535001155,0.944,0.9947639988957739
1375,311_SIGN TRAFFIC CONTROL,6,-0.00018491124260355035,-7.395902669920864e-05,1.9628058735281413,1.9628076100668663,0.172,0.19393894204700357
1376,311_SIGN TRAFFIC CONTROL,7,-0.00016906170752324607,-7.395902669920864e-05,1.9655742991268401,1.965576595857906,0.316,0.4066029554343963
1377,311_SIGN TRAFFIC CONTROL,8,-0.00015717455621301775,-7.395902669920864e-05,1.9678192290177086,1.9678220156176938,0.718,0.9709808423997378
1378,311_SIGN TRAFFIC CONTROL,9,-0.00018080210387902692,-7.395902669920864e-05,1.9561887318833402,1.956193400433683,0.192,0.9472923901581148
1379,311_SIGN TRAFFIC CONTROL,10,-0.00017751479289940833,-7.395902669920864e-05,1.9552569840850982,1.9552626423251496,0.182,0.9589440373653899
1380,311_SIGNS CONFLICTING,1,0.40132885073358376,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1381,311_SIGNS CONFLICTING,2,0.4302703609198565,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1382,311_SIGNS CONFLICTING,3,0.39521415198163423,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1383,311_SIGNS CONFLICTING,4,0.3812150806897637,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1384,311_SIGNS CONFLICTING,5,0.3597401068344146,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1385,311_SIGNS CONFLICTING,6,0.3288527453449989,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1386,311_SIGNS CONFLICTING,7,0.3078472114940069,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1387,311_SIGNS CONFLICTING,8,0.2865903046630976,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1388,311_SIGNS CONFLICTING,9,0.26787666958317063,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1389,311_SIGNS CONFLICTING,10,0.2526371716088384,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1390,311_SPEED STUDY DATA MAP,1,0.22524659969138414,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1391,311_SPEED STUDY DATA MAP,2,0.16392905741947653,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1392,311_SPEED STUDY DATA MAP,3,0.17838386863642575,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1393,311_SPEED STUDY DATA MAP,4,0.15505602614770583,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1394,311_SPEED STUDY DATA MAP,5,0.1480611241690485,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1395,311_SPEED STUDY DATA MAP,6,0.1432828305846555,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1396,311_SPEED STUDY DATA MAP,7,0.12468843099812761,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1397,311_SPEED STUDY DATA MAP,8,0.11519640078391026,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1398,311_SPEED STUDY DATA MAP,9,0.10400817188152212,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1399,311_SPEED STUDY DATA MAP,10,0.09856539205281625,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1400,311_STRCAR,1,0.15721138296918896,-7.395902669920864e-05,0.0,0.0,0.004,0.0
1401,311_STRCAR,2,0.1572776264568696,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1402,311_STRCAR,3,0.19242694057699375,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1403,311_STRCAR,4,0.17041721707211574,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1404,311_STRCAR,5,0.17823472795358278,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1405,311_STRCAR,6,0.17474187770413058,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1406,311_STRCAR,7,0.15721138296918896,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1407,311_STRCAR,8,0.14399726843030208,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1408,311_STRCAR,9,0.13375642572654595,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1409,311_STRCAR,10,0.12555712721477308,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1410,311_STREET PAVING SCHEDU,1,,-7.395902669920864e-05,,,0.002,
1411,311_STREET PAVING SCHEDU,2,,-7.395902669920864e-05,,,0.002,
1412,311_STREET PAVING SCHEDU,3,,-7.395902669920864e-05,,,0.002,
1413,311_STREET PAVING SCHEDU,4,,-7.395902669920864e-05,,,0.002,
1414,311_STREET PAVING SCHEDU,5,,-7.395902669920864e-05,,,0.002,
1415,311_STREET PAVING SCHEDU,6,,-7.395902669920864e-05,,,0.002,
1416,311_STREET PAVING SCHEDU,7,,-7.395902669920864e-05,,,0.002,
1417,311_STREET PAVING SCHEDU,8,,-7.395902669920864e-05,,,0.002,
1418,311_STREET PAVING SCHEDU,9,,-7.395902669920864e-05,,,0.002,
1419,311_STREET PAVING SCHEDU,10,,-7.395902669920864e-05,,,0.002,
1420,311_STREET REPAIR,1,0.3609973605396141,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1421,311_STREET REPAIR,2,0.3549718156413039,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1422,311_STREET REPAIR,3,0.3570597930875051,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1423,311_STREET REPAIR,4,0.34741804802211596,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1424,311_STREET REPAIR,5,0.32873270623706324,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1425,311_STREET REPAIR,6,0.3102484779036134,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1426,311_STREET REPAIR,7,0.29185342209560583,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1427,311_STREET REPAIR,8,0.2738171319867011,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1428,311_STREET REPAIR,9,0.2572973920317387,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1429,311_STREET REPAIR,10,0.24373078869225773,-7.395902669920864e-05,0.0,0.0,0.002,0.0
1430,311_STREET REPAVING,1,,-7.395902669920864e-05,,,0.002,
1431,311_STREET REPAVING,2,,-7.395902669920864e-05,,,0.002,
1432,311_STREET REPAVING,3,,-7.395902669920864e-05,,,0.002,
1433,311_STREET REPAVING,4,,-7.395902669920864e-05,,,0.002,
1434,311_STREET REPAVING,5,,-7.395902669920864e-05,,,0.002,
1435,311_STREET REPAVING,6,,-7.395902669920864e-05,,,0.002,
1436,311_STREET REPAVING,7,,-7.395902669920864e-05,,,0.002,
1437,311_STREET REPAVING,8,,-7.395902669920864e-05,,,0.002,
1438,311_STREET REPAVING,9,,-7.395902669920864e-05,,,0.002,
1439,311_STREET REPAVING,10,,-7.395902669920864e-05,,,0.002,
