,STREETTYPE_CRES_neighbor,ud_far_cntr_SgAsNd_neighbor,ud_node_ecc_SgAsNd_neighbor,poi_total_neighbor,crime_total_neighbor
4208,0.0,37.55436904362,82.2,6.6,17.8
4209,0.0,41.809016327075,87.25,2.5,10.0
4210,0.0,40.102389412620006,84.9,16.5,56.5
4211,0.0,40.179260841145464,85.0,16.727272727272727,63.09090909090909
4212,0.0,33.35256346706,67.6,24.0,268.4
4213,0.0,33.398156598579995,67.2,19.3,181.9
4214,0.0,33.415802568743736,67.1875,14.125,172.5
4215,0.0,33.24453909782,66.46666666666667,7.866666666666666,171.33333333333334
4216,0.0,32.99986433103529,65.58823529411765,10.058823529411764,209.05882352941174
4217,0.0,33.01988655892632,65.42105263157895,9.473684210526317,231.578947368421
4218,0.0,33.04403530268235,65.82352941176471,9.529411764705884,258.3529411764706
4219,0.0,32.71083614161539,65.92307692307692,8.692307692307693,281.38461538461536
4220,0.0,34.2104216218625,74.6875,21.125,228.3125
4221,0.0,34.17374044201765,74.23529411764707,21.647058823529417,233.2352941176471
4222,0.0,34.310690804893746,74.8125,21.125,230.25
4223,0.0,34.25610121698236,75.23529411764707,22.94117647058824,240.82352941176467
4224,0.0,39.78828448351,84.5,14.5,63.8
4225,0.0,32.863168080725,65.75,20.0,224.0
4226,0.0,33.220126804016665,66.58333333333333,16.583333333333332,170.0
4227,0.0,36.549594959237496,82.625,15.625,191.75
4228,0.0,35.63882849505,87.0,21.0,40.0
4229,0.0,45.570819693199994,97.5,14.5,25.0
4230,0.0,47.024227490890006,97.9,5.3,10.2
4231,0.0,47.250260030733344,97.22222222222223,4.666666666666667,10.888888888888891
4232,0.0,46.872418125450004,96.0,4.666666666666667,11.0
4233,0.0,46.692942809325,95.25,3.25,9.0
4234,0.0,33.465661962309994,77.0,25.5,428.8
4235,0.0,35.28196474205,84.6,15.2,258.1
4236,0.0,34.935576423245465,84.27272727272727,6.2727272727272725,228.9090909090909
4237,0.0,34.4195828571,83.66666666666667,6.5,225.0
4238,0.0,37.47360484305,84.08333333333333,13.166666666666664,460.41666666666674
4239,0.0,36.895988239587496,83.5,4.75,335.5
4240,0.0,36.15466508554285,83.28571428571429,5.142857142857143,195.0
4241,0.0,35.60297413337,84.1,5.4,155.5
4242,0.0,35.58061182955454,84.63636363636364,6.2727272727272725,152.45454545454547
4243,0.0,35.4161355376,84.41666666666667,9.5,186.5
4244,0.0,35.12947126174444,84.66666666666667,18.33333333333333,254.55555555555557
4245,0.0,35.21236263203334,84.55555555555556,18.222222222222218,262.77777777777777
4246,0.0,34.413142145820004,83.6,4.2,214.2
4247,0.0,35.11849006691667,86.66666666666669,0.0,41.333333333333336
4248,0.0,34.51330741655,85.66666666666667,0.0,27.83333333333333
4249,0.0,34.58885441906,85.6,0.6,17.0
4250,0.0,35.38200174128,86.4,1.0,15.0
4251,0.0,35.319790045266664,86.33333333333331,1.3333333333333333,12.333333333333336
4252,0.0,35.31759462853333,86.33333333333331,0.3333333333333333,12.333333333333336
4253,,,,,
4254,0.0,35.29789754710001,86.5,21.5,77.5
4255,0.0,39.57765028402,91.8,3.0,12.2
4256,0.0,39.172037179575,91.5,2.75,29.5
4257,0.0,40.17198165562501,92.75,15.75,61.75
4258,0.0,41.00571581925,93.75,19.0,68.25
4259,0.0,46.59741134786666,99.5,2.6666666666666665,10.5
4260,0.0,32.456681214571425,66.35714285714286,11.0,288.5
4261,0.0,32.382069642866675,67.16666666666667,13.166666666666664,313.1666666666667
4262,0.0,32.53707007114375,67.875,12.5625,328.0625
4263,0.0,32.79813099536154,68.61538461538461,10.307692307692307,268.0
4264,0.0,33.04045414704444,69.0,10.444444444444443,242.22222222222226
4265,0.0,33.565454752262504,70.0,11.75,172.25
4266,0.0,33.724762620645464,70.45454545454545,17.0,205.54545454545453
4267,0.0,33.82836030833572,70.78571428571429,17.857142857142858,198.7142857142857
4268,0.0,34.10099459104,71.15,19.0,193.95
4269,0.0,34.54068990748235,72.29411764705883,20.47058823529412,206.82352941176467
4270,0.0,34.56731537244999,73.0,27.42857142857143,300.7857142857143
4271,0.0,34.15806925862857,73.28571428571429,44.85714285714285,477.4285714285714
4272,0.0,33.92223815934286,73.57142857142857,19.571428571428573,242.35714285714286
4273,0.0,33.99004998867778,73.83333333333333,21.222222222222218,239.55555555555557
4274,0.0,34.234625166062486,75.4375,25.1875,243.0625
4275,0.0,34.13961409618461,75.61538461538461,28.69230769230769,254.38461538461542
4276,0.0,33.49119821784286,75.71428571428571,40.285714285714285,481.8571428571428
4277,0.0,32.63060336602353,64.52941176470588,10.176470588235292,214.17647058823533
4278,0.0,46.54619893626,94.2,1.6,4.8
4279,0.0,39.46178725519286,89.85714285714286,8.357142857142858,91.64285714285714
4280,0.0,39.743385128325,90.9375,7.125,79.9375
4281,0.0,39.60219948302001,91.6,5.8,77.8
4282,0.0,45.285548109162505,97.75,8.125,101.5
4283,0.0,30.597911217241673,66.16666666666667,2.083333333333333,42.16666666666666
4284,0.0,35.10837634948,76.4,2.9,43.5
4285,0.0,37.050771845245436,80.95454545454545,3.227272727272727,43.40909090909091
4286,0.0,37.15375647357777,81.5,3.333333333333333,44.555555555555564
4287,0.0,37.06018055223847,82.23076923076924,2.9230769230769234,51.46153846153846
4288,0.0,36.70346992811249,84.0,6.5,69.875
4289,0.0,36.52123800729,85.3,11.8,141.0
4290,0.0,35.95388621035,85.75,26.625,273.625
4291,0.0,35.5054976314,85.6,37.0,343.6
4292,0.0,47.127456478,99.66666666666669,2.333333333333333,21.33333333333333
4293,0.0,38.22041653885,90.0,4.0,14.5
4294,0.0,45.3836850862125,97.375,4.625,9.0
4295,0.0,46.1515144612,98.14285714285714,3.571428571428572,8.571428571428571
4296,0.0,47.007858069220006,99.0,3.4,5.4
4297,0.0,31.76576983221429,71.85714285714286,15.857142857142858,10.857142857142858
4298,0.0,31.926875272112504,72.375,16.375,16.875
4299,0.0,36.858098800625,88.75,3.0,15.5
4300,0.0,38.4265513675,90.33333333333331,3.1666666666666665,18.83333333333333
4301,0.0,39.414180542433336,91.33333333333331,3.333333333333333,16.666666666666668
4302,0.0,41.84206651082857,94.0,3.4285714285714284,12.571428571428573
4303,0.0,42.72012042908333,95.0,3.333333333333333,10.833333333333336
4304,0.0,45.07255877025,97.5,3.5,29.5
4305,0.0,45.439995058083326,97.83333333333331,2.333333333333333,15.666666666666664
4306,0.0,47.82976557461818,99.8181818181818,7.545454545454546,7.0
4307,0.0,48.09465527098182,99.72727272727272,5.8181818181818175,5.909090909090909
4308,0.0,47.85656035844286,98.0,1.8571428571428568,8.142857142857142
4309,0.0,47.62210888300001,96.71428571428572,1.2857142857142858,10.142857142857142
4310,0.0,47.725829107842856,96.14285714285714,1.0,8.857142857142858
4311,0.0,48.19697592966251,96.125,0.625,6.375
4312,0.0,47.77763283715,95.5,1.5,4.666666666666667
4313,0.0,39.388526234783335,91.66666666666669,3.8333333333333335,9.5
4314,0.0,40.62234257762727,93.0,3.636363636363636,14.090909090909092
4315,0.0,40.610109128175004,93.0,3.583333333333333,14.333333333333336
4316,0.0,40.69874711569091,93.0909090909091,3.5454545454545454,14.363636363636365
4317,0.0,40.78497776935833,93.16666666666669,3.333333333333333,15.833333333333336
4318,0.0,41.09344245093,93.5,3.3,19.1
4319,0.0,40.747769772937495,93.125,4.0,21.5
4320,0.0,40.2650648574,92.5,6.166666666666668,23.0
4321,0.0,40.456873975262496,92.625,4.875,17.75
4322,0.0,40.6759531288,92.83333333333331,4.666666666666667,18.666666666666668
4323,,,,,
4324,,,,,
4325,0.0,35.2533108538,87.0,8.0,0.0
4326,0.0,34.94143129494286,84.71428571428571,9.571428571428571,154.28571428571428
4327,0.0,34.281505946516674,84.33333333333333,20.666666666666668,165.33333333333334
4328,0.0,33.81109474786666,84.33333333333333,26.0,150.33333333333334
4329,0.0,33.62788140884286,84.57142857142857,10.142857142857142,68.14285714285714
4330,0.0,35.08256786935,86.25,8.75,48.0
4331,0.0,35.854805697457145,87.2857142857143,3.7142857142857135,30.142857142857146
4332,0.0,36.28821901481428,87.57142857142857,3.1428571428571432,22.285714285714285
4333,0.0,36.0670920096875,87.375,2.75,22.75
4334,0.0,36.16410455515555,87.44444444444444,1.6666666666666667,14.444444444444445
4335,0.0,34.4871597569,85.5,0.0,19.0
4336,0.0,35.31360464363751,83.125,17.25,45.875
4337,0.0,35.161078684333326,83.0,15.555555555555555,44.88888888888889
4338,0.0,35.165222841722226,83.0,15.777777777777779,45.22222222222222
4339,0.0,40.00920836267778,91.88888888888887,7.222222222222222,10.777777777777779
4340,0.0,40.551739411422226,92.44444444444444,8.666666666666666,10.333333333333334
4341,0.0,41.282852644369996,93.2,9.1,9.7
4342,0.0,42.43210149064999,94.33333333333331,7.0,12.833333333333336
4343,0.0,41.51857379660833,93.41666666666669,7.75,10.75
4344,0.0,42.297394174720004,94.2,6.9,11.6
4345,0.0,43.575074898625004,95.5,7.75,8.5
4346,0.0,45.99582311975714,98.42857142857143,2.571428571428572,9.714285714285714
4347,0.0,36.40683820105385,85.0,4.9230769230769225,168.23076923076925
4348,0.0,36.603802942946665,85.86666666666666,4.266666666666667,143.2
4349,0.0,36.386229129925,86.375,7.25,121.75
4350,0.0,35.2811655117,79.73333333333333,20.466666666666665,458.86666666666673
4351,0.0,37.83426987375,82.16666666666667,2.6666666666666665,15.0
4352,0.0,38.97296345250833,83.5,26.0,95.0
4353,0.0,45.04305384967999,97.4,3.8,10.0
4354,0.0,19.93026424693333,42.66666666666666,4.4444444444444455,44.88888888888889
4355,0.0,28.93447727653,62.2,3.4,59.1
4356,0.0,36.43254563892222,79.0,3.555555555555556,67.66666666666667
4357,0.0,36.83697099824285,80.71428571428571,8.0,52.14285714285714
4358,0.0,36.97605074176154,81.46153846153847,12.307692307692307,46.53846153846154
4359,0.0,36.94208670460714,81.92857142857143,10.857142857142858,50.14285714285714
4360,0.0,36.758774695141675,83.0,10.583333333333334,57.83333333333334
4361,0.0,36.23406085085,84.0,14.25,87.0
4362,0.0,35.65846038349286,85.07142857142857,28.357142857142854,178.64285714285714
4363,0.0,35.43922299133846,85.15384615384616,37.769230769230774,204.0
4364,0.0,35.468118242569226,85.23076923076924,38.307692307692314,205.23076923076923
4365,0.0,34.41789312625,84.0,26.5,207.0
4366,0.0,34.075889137575004,84.75,16.25,105.0
4367,0.0,34.35242530655555,85.22222222222223,11.888888888888891,63.33333333333334
4368,0.0,34.10754013962001,85.2,7.6,49.8
4369,0.0,34.9871350783,86.5,4.5,47.33333333333334
4370,0.0,35.2533108538,87.0,8.0,0.0
4371,0.0,30.956572005166674,62.5,12.0,251.66666666666663
4372,0.0,35.387583667542856,79.14285714285714,21.0,232.57142857142856
4373,0.0,35.79031964839,80.7,22.5,196.8
4374,0.0,35.570560902372726,81.18181818181819,16.818181818181817,206.0909090909091
4375,0.0,34.439575949716655,74.83333333333333,31.33333333333333,437.83333333333326
4376,0.0,43.874019342872735,93.9090909090909,4.090909090909091,41.09090909090909
4377,0.0,43.683324565288885,94.11111111111113,3.6666666666666665,42.111111111111114
4378,0.0,43.5179817303125,94.875,5.125,46.5
4379,0.0,43.098558468099995,95.66666666666669,5.166666666666667,41.5
4380,0.0,42.85756214885,95.5,2.75,78.125
4381,0.0,42.54610566648462,95.07692307692308,3.3076923076923075,92.3846153846154
4382,0.0,41.96899190265,95.08333333333331,3.0,80.91666666666667
4383,0.0,41.65546476472308,95.07692307692308,2.769230769230769,76.53846153846153
4384,0.0,41.12307250350909,94.72727272727272,2.636363636363636,77.18181818181819
4385,0.0,31.43043666833333,66.0,57.33333333333334,247.5
4386,0.0,31.184414324859997,66.6,54.6,150.6
4387,0.0,31.439576015412502,67.375,50.375,197.75
4388,0.0,31.321735790062494,67.75,46.375,127.75
4389,0.0,31.040885873916665,68.0,47.66666666666666,93.66666666666669
4390,0.0,31.677939067975,68.0,55.75,265.75
4391,0.0,31.52063023657143,68.71428571428571,48.57142857142857,142.14285714285714
4392,0.0,32.22687077251428,70.28571428571429,45.42857142857143,138.85714285714286
4393,0.0,31.7797669352,71.5,37.5,70.0
4394,0.0,32.18629397434,72.8,22.0,67.2
4395,0.0,32.202682425314286,73.71428571428571,29.857142857142854,129.71428571428572
4396,0.0,32.165979380611105,74.55555555555556,33.666666666666664,182.66666666666663
4397,0.0,32.31617294326363,75.18181818181819,30.363636363636363,175.54545454545453
4398,0.0,32.3187047364,76.1111111111111,32.666666666666664,236.33333333333331
4399,0.0,32.424109406144446,77.1111111111111,39.444444444444436,299.6666666666667
4400,0.0,32.770309354140004,78.2,41.8,323.4
4401,0.0,33.77839167253334,79.08333333333333,37.583333333333336,240.08333333333331
4402,0.0,33.631259108528575,78.57142857142857,28.5,183.85714285714286
4403,0.0,0.0,0.0,0.0,34.0
4404,0.0,35.038152968257144,77.0,30.42857142857143,434.71428571428567
4405,0.0,35.2405638697125,78.5,13.875,275.0
4406,0.0,35.38909543923571,79.78571428571429,16.857142857142858,218.42857142857144
4407,0.0,35.6521027491875,81.0,16.875,225.25
4408,0.0,35.380342844924996,82.08333333333333,12.083333333333336,204.66666666666663
4409,0.0,45.6855857185,97.66666666666669,3.6666666666666665,7.333333333333332
4410,0.0,44.040515575175,96.0,5.75,5.75
4411,0.0,33.440745216020005,67.0,25.6,222.8
4412,0.0,33.377554216140005,67.3,19.1,186.5
4413,0.0,33.645340786164276,67.64285714285714,14.857142857142858,166.14285714285714
4414,0.0,34.132441160325,68.375,7.25,147.25
4415,0.0,34.195491910638474,68.46153846153847,5.0769230769230775,157.46153846153842
4416,0.0,33.934697942075005,68.33333333333333,4.833333333333333,241.0
4417,0.0,33.78219157174118,68.88235294117646,4.941176470588236,328.9411764705883
4418,0.0,32.17156472405455,62.54545454545455,7.454545454545454,197.72727272727272
4419,0.0,32.616270037355555,63.77777777777778,6.666666666666668,200.88888888888889
4420,0.0,32.3640468750625,64.375,8.125,249.375
4421,0.0,32.289452042087504,65.25,10.875,324.0
4422,0.0,32.385775950288895,66.55555555555556,13.777777777777779,374.88888888888886
4423,0.0,32.565476974990005,67.7,12.7,330.2
4424,0.0,32.786630673983325,68.41666666666667,12.083333333333336,289.0833333333333
4425,0.0,33.038508489825,69.0,11.25,244.25
4426,0.0,33.89004246408462,71.0,18.30769230769231,197.23076923076923
4427,0.0,34.23030525201875,72.0,20.0625,193.0
4428,0.0,34.4696005344389,72.66666666666667,20.722222222222218,205.38888888888889
4429,0.0,34.82378796992143,73.64285714285714,20.071428571428573,233.85714285714286
4430,0.0,35.099392408300005,74.7,18.7,328.2
4431,0.0,34.86740734078571,75.0,33.57142857142857,503.57142857142856
4432,0.0,34.96836303203333,75.83333333333333,33.666666666666664,524.3333333333334
4433,0.0,34.94246615962223,76.66666666666667,20.33333333333333,344.4444444444445
4434,0.0,35.036269860999994,77.5,29.375,269.25
4435,0.0,35.5773116032,79.22222222222223,31.444444444444446,248.44444444444446
4436,0.0,40.1181723620375,93.5,13.5,166.875
4437,0.0,39.11238095243847,91.92307692307692,10.0,182.53846153846158
4438,0.0,38.75413220837333,91.46666666666668,9.0,138.33333333333334
4439,0.0,38.72617817529999,91.28571428571428,5.0,141.5
4440,0.0,37.66217633795,90.0,8.5,127.0
4441,0.0,36.700522149499996,88.83333333333331,11.5,76.16666666666667
4442,0.0,36.274697644171425,88.14285714285714,5.428571428571429,10.714285714285714
4443,0.0,36.56100394611429,88.42857142857143,4.571428571428571,11.714285714285715
4444,0.0,37.64136040457144,89.57142857142857,3.0,12.428571428571427
4445,0.0,37.860115355325,89.75,2.75,15.75
4446,0.0,39.80323798474999,91.83333333333331,3.5,21.33333333333333
4447,0.0,41.16911402479167,93.33333333333331,3.4166666666666665,20.0
4448,0.0,41.65792108875,93.9,3.5,20.4
4449,0.0,42.49319081071667,94.83333333333331,3.5,16.0
4450,0.0,43.1817499609,95.6,3.4,18.0
4451,0.0,44.026214532075,96.5,3.0,19.75
4452,0.0,44.75561706670001,97.33333333333331,4.833333333333333,12.333333333333336
4453,0.0,32.667220972366664,77.33333333333333,25.5,153.66666666666666
4454,0.0,32.9415648081,77.5,24.375,159.125
4455,0.0,33.257183711366665,77.77777777777777,19.88888888888889,137.77777777777777
4456,0.0,33.6369908024,77.83333333333333,22.5,111.16666666666669
4457,0.0,32.3277659694,76.22222222222223,32.111111111111114,250.0
4458,0.0,35.604550393249994,84.9,14.1,232.6
4459,0.0,35.5099452003,84.9,16.0,279.6
4460,0.0,34.59497749864118,81.70588235294117,8.823529411764708,160.58823529411762
4461,0.0,34.762381494978555,82.78571428571429,6.928571428571429,123.07142857142857
4462,0.0,34.76206539725,83.2,6.5,101.2
4463,0.0,34.540182770566666,83.16666666666667,8.166666666666666,119.33333333333331
4464,0.0,31.009382877499995,59.4,10.3,121.1
4465,0.0,32.7289516501,83.66666666666667,4.666666666666667,34.666666666666664
4466,0.0,33.73805705735,81.875,15.25,262.0
4467,0.0,44.5036899156625,96.75,4.25,5.0
4468,0.0,44.3881437774375,96.625,4.25,4.75
4469,0.0,44.5080098297125,96.75,4.0,5.625
4470,0.0,33.34846926155625,69.75,13.6875,474.25
4471,0.0,33.309400094446666,70.2,18.066666666666666,505.26666666666665
4472,0.0,33.09263846225833,70.5,21.33333333333333,577.5
4473,0.0,33.15263007395,71.1,25.7,604.1
4474,0.0,33.77004785564444,72.33333333333333,13.111111111111109,448.88888888888886
4475,0.0,33.957332523911106,73.1111111111111,9.0,402.4444444444445
4476,0.0,34.125582024824986,73.875,12.125,470.625
4477,0.0,34.48835613563333,75.16666666666667,14.666666666666664,568.0
4478,0.0,34.95442830284001,76.4,29.2,724.0
4479,0.0,35.183082186680004,77.6,31.6,515.2
4480,0.0,35.375533895610005,79.0,13.9,272.6
4481,0.0,35.366858075209095,79.54545454545455,18.545454545454547,247.0
4482,0.0,35.45158082818889,80.0,20.222222222222218,223.22222222222226
4483,0.0,35.72375905390001,81.33333333333333,20.0,289.5
4484,0.0,35.38112604134166,82.41666666666667,15.5,205.83333333333331
4485,0.0,35.04726684685455,82.36363636363636,13.818181818181818,207.54545454545453
4486,0.0,34.5413853162625,82.125,16.625,200.125
4487,0.0,35.8442391533,80.14285714285714,24.214285714285715,313.42857142857144
4488,0.0,35.90447083364376,80.3125,24.25,393.375
4489,0.0,35.804214685209104,81.0909090909091,38.18181818181818,592.4545454545455
4490,0.0,35.86169468636364,82.0,19.90909090909091,290.0
4491,0.0,35.65911266540667,82.13333333333334,14.6,144.86666666666667
4492,0.0,35.6564682983,82.53333333333333,15.666666666666664,86.33333333333331
4493,0.0,35.69041902577857,82.78571428571429,17.071428571428573,87.92857142857143
4494,0.0,35.764714675953336,83.2,16.4,69.4
4495,0.0,37.41665968036667,84.33333333333333,17.0,86.33333333333331
4496,0.0,36.89595863848,83.3,6.5,37.4
4497,0.0,36.4600746844125,81.75,4.375,39.125
4498,0.0,36.65009540105,81.25,3.5,41.75
4499,0.0,37.3391355695,81.58333333333333,2.833333333333333,46.75
4500,0.0,38.088367773912495,82.5,8.0,82.5
4501,0.0,38.802963299245455,83.27272727272727,24.0,104.27272727272728
4502,0.0,38.71778942814166,83.16666666666667,21.75,103.91666666666669
4503,0.0,39.26272392372,83.8,22.0,95.3
4504,0.0,38.61359347098749,83.0,7.875,72.875
4505,0.0,45.95445026278001,98.6,4.6,6.9
4506,0.0,47.23658595585832,101.66666666666669,16.0,214.25
4507,0.0,47.75467963206923,102.23076923076924,12.538461538461537,158.46153846153842
4508,0.0,48.720070962475006,103.33333333333331,5.75,78.08333333333333
4509,0.0,49.346683593362506,103.875,4.0,32.125
4510,0.0,49.6162943326625,104.125,2.75,20.25
4511,0.0,49.76272369377,104.2,2.0,15.9
4512,0.0,49.96859480326364,104.36363636363636,2.090909090909091,16.818181818181817
4513,0.0,50.330484884828564,104.71428571428572,3.0,18.714285714285715
4514,0.0,50.405731647333326,104.66666666666669,7.0,15.833333333333336
4515,0.0,50.880095829450006,105.0,6.5,7.75
4516,0.0,50.87805705202,104.8,7.0,5.8
4517,0.0,34.86623915355,84.0,3.0,36.5
4518,0.0,34.68546262133333,83.33333333333333,5.333333333333333,3.333333333333333
4519,0.0,32.928808573633326,81.0,6.333333333333332,3.6666666666666665
4520,0.0,32.3105298926,80.4,7.8,0.0
4521,0.0,44.435875590200006,96.66666666666669,4.0,4.333333333333333
4522,0.0,40.797971429499995,92.66666666666669,1.3333333333333333,5.0
4523,0.0,33.139383570899994,83.75,13.75,74.75
4524,0.0,34.9150440071,85.0,5.0,94.0
4525,0.0,37.1851871117,88.44444444444444,5.222222222222221,48.22222222222222
4526,0.0,37.405050209154545,88.81818181818181,4.545454545454546,49.54545454545455
4527,0.0,37.73410706975833,89.33333333333331,4.333333333333333,47.5
4528,0.0,37.82324630125385,89.53846153846153,4.6923076923076925,46.384615384615394
4529,0.0,37.97368588279285,90.0,3.8571428571428568,36.0
4530,0.0,37.601062350308325,90.0,4.333333333333333,34.166666666666664
4531,0.0,37.51026336859,90.0,4.7,35.3
4532,0.0,36.930638373727284,89.45454545454545,4.181818181818182,29.72727272727273
4533,0.0,36.434377208487504,89.0,4.875,31.5
4534,0.0,41.23397954383333,88.22222222222223,9.666666666666666,75.66666666666667
4535,0.0,41.247286893660004,88.2,9.3,75.0
4536,0.0,41.48838990030001,88.125,5.25,50.875
4537,0.0,41.48702216977143,87.85714285714286,5.428571428571429,42.285714285714285
4538,0.0,43.240224514991674,88.58333333333331,5.0,22.25
4539,0.0,30.814603780149998,64.5,1.0,8.25
4540,0.0,45.741969693174994,97.75,5.75,10.75
4541,0.0,45.75582671945,97.75,4.25,10.25
4542,0.0,46.80331430102,98.8,3.2,7.6
4543,0.0,47.007436253175,99.0,4.0,2.5
4544,0.0,33.536760162475,72.33333333333333,3.8333333333333335,50.5
4545,0.0,36.674485494006674,79.6,2.4,53.73333333333333
4546,0.0,36.703574765433345,80.25,1.75,60.16666666666666
4547,0.0,36.76745958909231,81.07692307692308,2.6153846153846154,56.69230769230769
4548,0.0,36.732065847475,81.58333333333333,3.75,57.83333333333334
4549,0.0,36.5921091534,83.27272727272727,6.545454545454546,61.72727272727273
4550,0.0,36.472405402725,83.875,7.875,70.25
4551,0.0,37.9814614638,82.25,4.25,45.5
4552,0.0,37.57084629798572,81.85714285714286,1.7142857142857142,13.0
4553,0.0,37.83636662005,82.16666666666667,2.6666666666666665,14.333333333333336
4554,0.0,38.221098421885706,82.57142857142857,3.571428571428572,13.0
4555,0.0,38.64373904442857,83.0,2.7142857142857144,14.285714285714285
4556,0.0,35.52126445877143,79.71428571428571,3.1428571428571432,12.857142857142858
4557,0.0,35.531920863485716,79.71428571428571,3.2857142857142856,12.0
4558,0.0,35.329459745816656,79.5,3.5,12.0
4559,0.0,43.85008414295,92.8,4.5,41.1
4560,0.0,43.81864661053847,93.3846153846154,3.4615384615384617,40.615384615384606
4561,0.0,43.63290473125455,93.8181818181818,2.636363636363636,36.81818181818182
4562,0.0,43.09615337675,95.0,2.5,38.0
4563,0.0,42.986826558050005,95.5,2.0,53.625
4564,0.0,42.77947068308462,95.46153846153848,1.6923076923076923,63.30769230769231
4565,0.0,42.16936874335385,94.92307692307692,1.6153846153846154,51.46153846153846
4566,0.0,41.838120399059996,94.8,1.9333333333333331,46.86666666666667
4567,0.0,40.97442103982728,94.1818181818182,3.0909090909090913,46.45454545454545
4568,0.0,29.70714555433333,72.0,4.333333333333333,0.0
4569,0.0,0.0,0.0,0.0,0.0
4570,0.0,30.63953163124,76.2,13.2,43.4
4571,0.0,33.3032627947,78.0,19.0,145.0
4572,0.0,34.237622279899995,82.66666666666667,7.333333333333332,33.0
4573,0.0,30.867571291774997,78.5,12.5,9.75
4574,0.0,32.15570121246666,80.33333333333333,7.333333333333332,11.333333333333336
4575,0.0,39.35311209496154,92.84615384615385,8.153846153846152,378.0
4576,0.0,39.490922405653855,93.0,7.846153846153847,367.6153846153846
4577,0.0,38.69025298235333,91.26666666666668,4.866666666666666,134.46666666666667
4578,0.0,38.935824833712495,91.5625,7.875,166.4375
4579,0.0,39.166362089075,91.8125,8.9375,170.5625
4580,0.0,40.08079962124285,92.92857142857143,9.571428571428571,185.35714285714286
4581,0.0,41.095395452372735,94.1818181818182,11.454545454545455,220.45454545454547
4582,0.0,42.21589891606363,95.54545454545456,10.636363636363637,215.0909090909091
4583,0.0,42.51787074802,95.8,11.5,261.8
4584,0.0,42.81044497054444,96.0,9.222222222222221,217.11111111111111
4585,0.0,43.25479073485,96.33333333333331,5.916666666666668,97.58333333333331
4586,0.0,43.407779211741655,96.5,4.583333333333333,61.66666666666666
4587,0.0,43.44640108877692,96.53846153846152,4.153846153846153,57.30769230769231
4588,0.0,43.47809421549999,96.58333333333331,5.083333333333333,43.16666666666666
4589,0.0,43.35826780757143,96.42857142857143,7.571428571428571,53.85714285714285
4590,0.0,44.57160414492001,97.8,6.8,74.0
4591,0.0,44.926765833290006,98.2,5.9,80.4
4592,0.0,36.247661950722225,84.77777777777777,10.333333333333334,91.0
4593,0.0,35.74226386777778,85.33333333333333,31.88888888888889,201.22222222222226
4594,0.0,35.43938082950909,85.36363636363636,37.90909090909091,226.0909090909091
4595,0.0,35.26128297478182,85.18181818181819,33.18181818181818,222.0
4596,0.0,34.52821651612,84.4,13.8,141.6
4597,0.0,34.104528225233324,84.33333333333333,16.5,127.5
4598,0.0,33.61326056783333,84.5,12.666666666666664,89.83333333333331
4599,0.0,34.51889462876667,85.83333333333333,7.5,54.66666666666666
4600,0.0,35.13500996098,86.6,1.6,39.6
4601,0.0,35.07822020421428,86.2857142857143,1.1428571428571428,21.0
4602,0.0,44.89143016402272,98.5909090909091,9.136363636363637,69.0
4603,0.0,45.0633577541125,98.83333333333331,10.291666666666666,84.91666666666667
4604,0.0,45.21687872947825,99.04347826086956,9.434782608695652,92.1304347826087
4605,0.0,45.232628458056524,99.04347826086956,9.521739130434783,84.8695652173913
4606,0.0,44.98814746443999,98.7,9.8,66.85
4607,0.0,44.83219394162,98.5,9.9,68.65
4608,0.0,36.855604905940005,88.6,5.4,7.4
4609,0.0,40.21774710797143,93.42857142857143,9.857142857142858,208.7142857142857
4610,0.0,39.2354760889,92.4,8.8,212.7
4611,0.0,35.91965682705,83.0,13.583333333333336,223.0
4612,0.0,36.097393637745455,84.0909090909091,5.909090909090909,172.72727272727272
4613,0.0,36.278891136741656,84.66666666666667,5.166666666666667,159.91666666666666
4614,0.0,36.41788635491819,85.27272727272727,5.636363636363638,135.45454545454547
4615,0.0,38.3384633554,84.08333333333333,6.5,67.83333333333333
4616,0.0,37.76499090933333,84.8888888888889,14.0,422.66666666666674
4617,0.0,35.862828835491655,84.66666666666667,6.333333333333332,129.41666666666666
4618,0.0,37.94105592929999,89.0,3.0,62.5
4619,0.0,38.65971777823333,89.8888888888889,2.555555555555556,19.777777777777782
4620,0.0,35.373787429299995,86.0,20.0,119.0
4621,0.0,38.66223387378889,89.8888888888889,3.0,19.88888888888889
4622,,,,,
4623,0.0,30.989367584033328,78.66666666666667,11.333333333333336,11.666666666666664
4624,0.0,34.712072798624995,74.0,6.0,28.5
4625,0.0,34.5267512605,74.0,11.0,17.0
4626,0.0,27.793516745,59.4,6.8,26.8
4627,0.0,28.137304201380005,60.2,5.4,45.8
4628,0.0,20.38729855661429,43.57142857142857,3.2857142857142856,37.142857142857146
4629,0.0,24.16005933096667,51.88888888888889,4.777777777777779,47.111111111111114
4630,0.0,28.16862902181538,60.769230769230774,2.1538461538461537,44.07692307692307
4631,0.0,26.19938414572143,56.714285714285715,1.7857142857142858,37.5
4632,0.0,30.46580666986364,66.4090909090909,2.9090909090909087,32.13636363636363
4633,0.0,33.02459868215294,72.29411764705883,3.4117647058823533,32.35294117647059
