,STREETTYPE_CRES_neighbor,crime_total_neighbor
2402,0.0,25.25
2403,0.0,20.285714285714285
2404,0.0,15.5
2405,0.0,359.11111111111114
2406,0.0,413.875
2407,0.0,252.875
2408,0.0,242.66666666666663
2409,0.0,169.42857142857142
2410,0.0,209.0
2411,0.0,251.875
2412,0.0,245.28571428571428
2413,0.0,258.7142857142857
2414,0.0,295.0
2415,0.0,295.625
2416,0.0,272.875
2417,0.0,326.5
2418,0.0,363.0
2419,0.0,212.6
2420,0.0,152.0
2421,0.0,146.8181818181818
2422,0.0,101.4
2423,0.0,104.44444444444444
2424,0.0,21.33333333333333
2425,0.0,36.25
2426,0.0,341.7142857142857
2427,0.0,319.5
2428,0.0,312.54545454545456
2429,0.0,239.16666666666663
2430,0.0,179.0
2431,0.0,110.75
2432,0.0,101.0
2433,0.0,4.416666666666667
2434,0.0,4.416666666666667
2435,0.0,2.5
2436,0.0,90.0
2437,0.0,433.6363636363636
2438,0.0,128.44444444444446
2439,0.0,88.14285714285714
2440,0.0,75.54545454545455
2441,0.0,109.66666666666669
2442,0.0,40.76470588235294
2443,0.0,44.0
2444,0.0,81.16666666666667
2445,0.0,89.66666666666669
2446,0.0,85.5
2447,0.0,15.0
2448,0.0,14.333333333333336
2449,0.0,13.5
2450,0.0,53.77777777777778
2451,0.0,47.63636363636363
2452,0.0,35.5
2453,0.0,30.66666666666667
2454,0.0,20.5
2455,0.0,23.2
2456,0.0,248.85714285714286
2457,0.0,264.85714285714283
2458,,
2459,0.0,9.5
2460,0.0,3.6666666666666665
2461,0.0,4.0
2462,0.0,6.25
2463,0.0,9.285714285714286
2464,0.0,12.714285714285715
2465,0.0,11.857142857142858
2466,0.0,0.0
2467,0.0,49.16666666666666
2468,0.0,57.5
2469,0.0,45.90909090909091
2470,0.0,41.0625
2471,0.0,38.875
2472,0.0,37.06666666666667
2473,0.0,36.0
2474,0.0,36.6
2475,0.0,13.333333333333336
2476,0.0,33.53333333333333
2477,0.0,35.888888888888886
2478,0.0,41.26315789473684
2479,0.0,55.153846153846146
2480,0.0,50.230769230769226
2481,0.0,47.375
2482,0.0,45.86666666666667
2483,0.0,51.30769230769231
2484,0.0,132.16666666666666
2485,0.0,140.0
2486,0.0,158.0
2487,0.0,196.9
2488,0.0,219.11111111111111
2489,0.0,174.375
2490,0.0,133.5
2491,0.0,19.0
2492,0.0,17.666666666666668
2493,0.0,29.125
2494,0.0,42.5
2495,0.0,39.5
2496,0.0,16.0
2497,0.0,14.75
2498,0.0,16.8
2499,0.0,34.22222222222222
2500,0.0,40.444444444444436
2501,0.0,428.5
2502,0.0,531.4285714285714
2503,0.0,405.5
2504,0.0,254.8
2505,0.0,328.8
2506,0.0,420.8571428571428
2507,0.0,426.4285714285714
2508,0.0,388.4285714285714
2509,0.0,299.57142857142856
2510,0.0,224.66666666666663
2511,0.0,213.83333333333331
2512,0.0,221.27272727272728
2513,0.0,170.08333333333334
2514,0.0,174.0
2515,0.0,139.11111111111111
2516,0.0,142.85714285714286
2517,0.0,150.0
2518,0.0,102.9
2519,0.0,9.0
2520,0.0,15.0
2521,0.0,487.77777777777777
2522,0.0,438.8181818181818
2523,0.0,17.0
2524,0.0,46.31578947368421
2525,0.0,46.82352941176471
2526,0.0,45.68421052631579
2527,0.0,43.111111111111114
2528,0.0,42.647058823529406
2529,0.0,45.70588235294117
2530,0.0,44.27777777777778
2531,0.0,45.29411764705882
2532,0.0,19.0
2533,0.0,14.555555555555555
2534,0.0,51.33333333333334
2535,0.0,6.0
2536,0.0,6.2
2537,0.0,8.75
2538,0.0,10.4
2539,0.0,41.4
2540,0.0,44.615384615384606
2541,0.0,37.46153846153846
2542,0.0,17.0
2543,0.0,6.888888888888888
2544,0.0,7.5
2545,0.0,12.666666666666664
2546,0.0,18.0
2547,0.0,28.125
2548,0.0,47.81818181818182
2549,0.0,78.57142857142857
2550,0.0,206.77777777777774
2551,0.0,294.14285714285717
2552,0.0,434.33333333333326
2553,0.0,297.3333333333333
2554,0.0,276.8
2555,0.0,13.5
2556,0.0,9.444444444444443
2557,0.0,28.63636363636364
2558,0.0,41.0
2559,0.0,42.555555555555564
2560,0.0,24.11111111111111
2561,0.0,13.777777777777779
2562,0.0,394.0
2563,0.0,36.125
2564,0.0,22.66666666666667
2565,0.0,12.7
2566,0.0,12.555555555555555
2567,0.0,9.857142857142858
2568,,
2569,,
2570,1.0,3.333333333333333
2571,0.0,4.666666666666667
2572,0.0,4.0
2573,0.0,4.25
2574,0.0,4.0
2575,0.0,4.75
2576,0.0,4.166666666666667
2577,,
2578,0.0,16.333333333333332
2579,0.0,24.0
2580,0.0,109.8181818181818
2581,0.0,108.76
2582,0.0,57.72727272727273
2583,0.0,40.8
2584,0.0,11.428571428571427
2585,0.0,6.666666666666668
2586,0.0,7.4
2587,0.0,12.142857142857142
2588,0.0,55.0
2589,0.0,53.125
2590,0.0,43.5
2591,0.0,23.4
2592,0.0,22.444444444444446
2593,0.0,17.142857142857142
2594,0.0,6.571428571428571
2595,0.0,5.7142857142857135
2596,0.0,164.08333333333334
2597,0.0,166.1818181818182
2598,0.0,146.45454545454547
2599,0.0,59.8
2600,0.0,39.375
2601,0.0,19.222222222222218
2602,0.0,16.11111111111111
2603,0.0,14.285714285714285
2604,0.0,15.0
2605,0.0,210.7692307692308
2606,0.0,33.0
2607,0.0,26.4
2608,0.0,0.0
2609,0.0,0.0
2610,0.0,70.0
2611,0.0,86.57142857142857
2612,0.0,98.45454545454544
2613,0.0,57.0
2614,0.0,32.5
2615,0.0,24.142857142857146
2616,0.0,6.8
2617,0.0,9.6
2618,0.0,10.8
2619,0.0,165.41666666666666
2620,0.0,241.16666666666663
2621,0.0,264.42857142857144
2622,0.0,261.0
2623,0.0,244.44444444444446
2624,0.0,252.77777777777774
2625,0.0,9.5
2626,0.0,13.5
2627,0.0,17.555555555555557
2628,0.0,19.375
2629,0.0,19.88888888888889
2630,0.0,20.7
2631,0.0,30.0
2632,0.0,14.666666666666664
2633,0.0,347.90909090909093
2634,0.0,408.5
2635,0.0,426.0
2636,0.0,159.66666666666666
2637,0.0,157.4
2638,0.0,215.27272727272728
2639,0.0,336.1666666666667
2640,0.0,307.2
2641,0.0,374.375
2642,0.0,370.7
2643,0.0,603.5714285714286
2644,0.0,662.6
2645,0.0,570.5
2646,0.0,372.33333333333326
2647,0.0,357.1
2648,0.0,327.76923076923083
2649,0.0,320.1111111111111
2650,0.0,228.22222222222226
2651,0.0,213.2
2652,0.0,176.11111111111111
2653,0.0,180.0
2654,0.0,195.9230769230769
2655,0.0,200.375
2656,0.0,209.70588235294116
2657,0.0,212.44444444444446
2658,0.0,228.16666666666663
2659,0.0,260.75
2660,0.0,285.3333333333333
2661,0.0,291.23529411764713
2662,0.0,358.5294117647058
2663,0.0,445.73333333333335
2664,0.0,474.05882352941177
2665,0.0,505.0
2666,0.0,584.2142857142858
2667,0.0,583.7272727272727
2668,0.0,29.0
2669,0.0,23.4
2670,0.0,12.0
2671,0.0,179.0
2672,0.0,211.16666666666663
2673,0.0,150.55555555555554
2674,0.0,199.33333333333331
2675,0.0,444.2
2676,0.0,499.83333333333326
2677,0.0,327.1111111111111
2678,0.0,399.11111111111114
2679,0.0,432.0
2680,0.0,367.0
2681,0.0,296.7
2682,0.0,288.6363636363636
2683,0.0,286.2857142857143
2684,0.0,402.16666666666674
2685,0.0,422.71428571428567
2686,0.0,30.857142857142854
2687,0.0,31.16666666666667
2688,0.0,40.57142857142857
2689,0.0,29.857142857142854
2690,0.0,4.0
2691,0.0,13.6
2692,0.0,13.714285714285715
2693,0.0,12.8
2694,0.0,476.8571428571428
2695,0.0,160.375
2696,0.0,151.44444444444446
2697,0.0,151.23076923076925
2698,0.0,135.5
2699,0.0,172.0
2700,0.0,213.42857142857144
2701,0.0,273.5
2702,0.0,210.66666666666663
2703,0.0,220.5
2704,0.0,142.14285714285714
2705,0.0,103.16666666666669
2706,0.0,115.16666666666669
2707,0.0,130.66666666666666
2708,0.0,166.71428571428572
2709,0.0,205.33333333333331
2710,0.0,162.1
2711,0.0,179.4
2712,0.0,188.14285714285717
2713,0.0,302.6666666666667
2714,0.0,315.0
2715,0.0,200.375
2716,0.0,114.0
2717,0.0,91.13333333333334
2718,0.0,555.2
2719,0.0,432.875
2720,0.0,294.8181818181818
2721,0.0,241.0
2722,0.0,269.2857142857143
2723,0.0,324.2857142857143
2724,0.0,321.57142857142856
2725,0.0,346.4444444444445
2726,0.0,353.0
2727,0.0,388.2
2728,0.0,137.72727272727272
2729,0.0,175.85714285714286
2730,0.0,167.83333333333334
2731,0.0,213.57142857142856
2732,0.0,228.78571428571428
2733,0.0,358.75
2734,0.0,249.7142857142857
2735,0.0,326.57142857142856
2736,0.0,372.0
2737,0.0,325.42857142857144
2738,0.0,282.2857142857143
2739,0.0,302.25
2740,0.0,264.0
2741,0.0,189.33333333333331
2742,0.0,118.83333333333331
2743,0.0,124.5
2744,0.0,135.2
2745,0.0,194.0
2746,0.0,252.25
2747,0.0,263.85714285714283
2748,0.0,76.0909090909091
2749,0.0,75.9
2750,0.0,66.66666666666667
2751,0.0,59.75
2752,0.0,566.5714285714286
2753,0.0,520.3333333333334
2754,0.0,575.875
2755,0.0,690.2
2756,0.0,717.0
2757,0.0,769.3333333333335
2758,0.0,491.2
2759,0.0,188.875
2760,0.0,85.0
2761,0.0,104.42857142857143
2762,0.0,106.75
2763,0.0,112.42857142857143
2764,0.0,199.0
2765,0.0,189.625
2766,0.0,151.88888888888889
2767,0.0,74.44444444444444
2768,0.0,14.6
2769,0.0,11.857142857142858
2770,0.0,13.125
2771,0.0,96.0
2772,0.0,79.625
2773,0.0,78.875
2774,0.0,78.0
2775,0.0,67.55555555555556
2776,0.0,72.5
2777,0.0,77.5
2778,0.0,78.0
2779,0.0,78.46153846153847
2780,0.0,87.91666666666669
2781,0.0,110.33333333333331
2782,0.0,137.5
2783,0.0,109.5
2784,0.0,33.333333333333336
2785,0.0,29.222222222222218
2786,0.0,234.83333333333331
2787,0.0,193.35714285714286
2788,0.0,198.4
2789,0.0,205.8
2790,0.0,236.0909090909091
2791,0.0,220.13333333333333
2792,0.0,194.27777777777774
2793,0.0,185.94117647058826
2794,0.0,148.0
2795,0.0,85.53846153846153
2796,0.0,94.76923076923076
2797,0.0,4.5
2798,0.0,7.0
2799,0.0,6.4
2800,0.0,7.5
2801,0.0,42.5
2802,0.0,26.33333333333333
2803,0.0,36.8
2804,0.0,25.33333333333333
2805,0.0,19.33333333333333
2806,0.0,13.0
2807,0.0,11.333333333333336
2808,0.0,7.5
2809,0.0,31.33333333333333
2810,0.0,29.6
2811,0.0,255.2
2812,0.0,285.0
2813,0.0,336.25
2814,0.0,295.14285714285717
2815,0.0,9.285714285714286
2816,0.0,8.857142857142858
2817,0.0,79.25
2818,0.0,95.5
2819,0.0,93.0
2820,0.0,95.625
2821,0.0,90.0
2822,0.0,63.75
2823,0.0,72.375
2824,0.0,73.0
2825,0.0,76.0
2826,0.0,72.8
2827,0.0,70.66666666666667
2828,0.0,76.53846153846153
2829,0.0,79.69230769230771
2830,0.0,102.0
2831,0.0,98.44444444444444
2832,0.0,338.75
2833,0.0,40.714285714285715
2834,0.0,4.0
2835,0.0,27.8
2836,0.0,18.7
2837,0.0,25.285714285714285
2838,0.0,37.63636363636363
2839,0.0,46.33333333333334
2840,0.0,84.42857142857143
2841,0.0,71.2
2842,0.0,27.75
2843,0.0,21.285714285714285
2844,0.0,13.8
2845,0.0,345.33333333333326
2846,0.0,10.285714285714286
2847,0.0,9.375
2848,0.0,13.25
2849,0.0,14.0
2850,0.0,17.375
2851,0.0,16.22222222222222
2852,0.0,9.333333333333334
2853,0.0,104.125
2854,0.0,127.96
2855,0.0,208.5
2856,0.0,185.16666666666663
2857,0.0,23.5
2858,0.0,20.33333333333333
2859,0.0,99.5
2860,0.0,133.66666666666666
2861,0.0,341.75
2862,0.0,190.3
2863,0.0,155.78571428571428
2864,0.0,127.375
2865,0.0,71.33333333333333
2866,0.0,50.5
2867,0.0,31.0
2868,0.0,27.5
2869,0.0,21.83333333333333
2870,0.0,12.0
2871,0.0,15.0
2872,0.0,30.0
2873,0.0,43.125
2874,0.0,49.77777777777778
2875,0.0,31.714285714285715
2876,0.0,151.1818181818182
2877,0.0,87.0
2878,0.0,33.75
2879,0.0,30.214285714285715
2880,0.0,31.45454545454545
2881,0.0,119.6
2882,0.0,31.25
2883,0.0,12.0
2884,0.0,13.0
2885,0.0,15.125
2886,0.0,21.66666666666667
2887,0.0,22.57142857142857
2888,0.0,21.83333333333333
2889,0.0,20.5
2890,0.0,19.8
2891,0.0,17.0
2892,0.0,19.666666666666668
2893,0.0,418.6
2894,0.0,225.875
2895,0.0,238.16666666666663
2896,0.0,388.0
2897,0.0,432.5
2898,0.0,230.3076923076923
2899,0.0,216.0
2900,0.0,201.16666666666663
2901,0.0,157.6
2902,0.0,130.0
2903,0.0,128.125
2904,0.0,120.57142857142857
2905,0.0,3.75
2906,0.0,5.777777777777778
2907,0.0,10.75
2908,0.0,122.8
2909,0.0,80.4
2910,0.0,7.8
2911,1.0,4.875
2912,0.9090909090909092,4.181818181818182
2913,0.9166666666666666,4.0
2914,0.875,4.125
2915,0.8888888888888888,3.2222222222222223
2916,0.7857142857142857,6.928571428571429
2917,0.8461538461538461,7.3076923076923075
2918,0.875,7.25
2919,1.0,6.533333333333332
2920,1.0,6.35
2921,0.0,135.0
2922,0.0,145.54545454545453
2923,0.0,152.33333333333334
2924,0.0,211.16666666666663
2925,0.0,206.2
2926,0.0,196.5
2927,0.0,180.0
2928,0.0,142.23076923076925
2929,0.0,93.7
2930,0.0,61.81818181818182
2931,0.0,45.73333333333333
2932,0.0,57.0
2933,0.0,69.6875
2934,0.0,83.9
2935,0.0,88.45454545454545
2936,0.0,86.36363636363636
2937,0.0,72.1
2938,0.0,71.3
2939,0.0,19.363636363636363
2940,0.0,20.545454545454547
2941,0.0,26.88888888888889
2942,0.0,31.57142857142857
2943,0.0,30.66666666666667
2944,0.0,16.8
2945,0.0,10.6
2946,0.0,7.0
2947,0.0,5.833333333333332
2948,0.0,4.2
2949,0.0,3.6666666666666665
2950,0.0,5.666666666666668
2951,0.0,4.4
2952,0.0,5.75
2953,0.0,9.0
2954,0.0,69.4
2955,0.0,18.4
2956,0.0,15.5
2957,0.0,13.5
2958,0.0,11.2
2959,0.0,9.285714285714286
2960,0.0,4.857142857142857
2961,0.0,3.5
2962,0.0,40.111111111111114
2963,0.0,49.36363636363637
2964,0.0,83.5
2965,0.0,122.875
2966,0.0,57.46153846153846
2967,0.0,43.0
2968,1.0,6.157894736842105
2969,1.0,6.473684210526316
2970,0.875,5.1875
2971,0.8333333333333334,5.833333333333332
2972,0.9130434782608696,5.608695652173912
2973,0.9047619047619048,5.238095238095238
2974,0.7777777777777778,6.777777777777778
2975,1.0,5.291666666666667
2976,1.0,5.521739130434782
2977,0.9166666666666666,4.875
2978,0.5454545454545454,2.0
2979,0.75,3.375
2980,0.0,69.8
2981,0.0,72.45454545454545
2982,0.0,83.9
2983,0.0,85.46666666666667
2984,0.0,97.11764705882355
2985,0.0,93.83333333333331
2986,0.0,81.46153846153847
2987,0.0,75.84615384615384
2988,0.0,51.66666666666666
2989,0.0,31.66666666666667
2990,0.0,38.16666666666666
2991,0.0,42.5
2992,0.0,318.25
2993,0.0,10.5
2994,0.0,25.25
2995,0.0,68.35294117647061
2996,0.0,12.125
2997,0.0,5.25
2998,0.0,4.25
2999,0.0,25.125
3000,0.0,14.0
3001,0.0,20.444444444444443
3002,0.0,31.75
3003,0.0,47.5
3004,0.0,69.375
3005,0.0,44.8
3006,0.0,20.11111111111111
3007,0.0,13.555555555555555
3008,0.0,14.142857142857142
3009,0.0,14.777777777777779
3010,0.0,557.7
3011,0.0,350.75
3012,0.0,4.5
3013,0.0,5.0
3014,0.0,4.75
3015,0.0,3.4
3016,0.0,10.25
3017,0.0,1.3333333333333333
3018,0.0,428.1428571428572
3019,0.0,403.8571428571428
3020,0.0,275.42857142857144
3021,0.0,263.25
3022,0.0,230.44444444444446
3023,0.0,231.13333333333333
3024,0.0,263.41176470588243
3025,0.0,9.777777777777779
3026,0.0,230.8
3027,0.0,243.125
3028,0.0,8.428571428571429
3029,0.0,7.8
3030,0.0,78.0
3031,0.0,55.0
3032,0.0,33.0
3033,0.0,43.9
3034,0.0,59.72727272727273
3035,0.0,59.0
3036,0.0,28.57142857142857
3037,0.0,16.9
3038,0.0,17.555555555555557
3039,0.0,16.0
3040,0.0,15.0
3041,0.0,12.0
3042,0.0,7.7
3043,0.0,9.0
3044,0.0,318.4444444444445
3045,0.0,363.33333333333326
3046,0.0,142.0
3047,0.0,149.4
3048,0.0,110.27272727272728
3049,0.0,71.0
3050,0.0,51.555555555555564
3051,0.0,26.25
3052,0.0,23.25
3053,0.0,36.1
3054,0.0,28.625
3055,0.0,23.714285714285715
3056,0.0,22.0
3057,0.0,28.375
3058,0.0,28.13333333333333
3059,0.0,22.428571428571423
3060,0.0,20.857142857142858
3061,0.0,25.33333333333333
3062,0.0,23.16666666666667
3063,0.0,20.25
3064,,
3065,0.0,12.833333333333336
3066,0.0,12.333333333333336
3067,0.0,8.4
3068,0.0,5.2
3069,0.0,5.666666666666668
3070,0.0,8.5
3071,0.0,6.6
3072,0.0,10.0
3073,0.0,10.0
3074,0.0,35.6
3075,0.0,38.4
3076,0.0,37.0
3077,0.0,35.0
3078,0.0,52.8
3079,0.0,136.625
3080,0.0,23.0
3081,0.0,55.153846153846146
3082,0.0,55.08333333333334
3083,0.0,65.42857142857143
3084,0.0,53.5
3085,0.0,51.82352941176471
3086,0.0,82.375
3087,0.0,111.71428571428572
3088,0.0,122.66666666666669
3089,0.0,8.25
3090,0.0,11.0
3091,0.0,14.0
3092,0.0,39.0
3093,0.0,13.0
3094,0.0,160.83333333333334
3095,0.0,158.69230769230768
3096,0.0,162.46666666666667
3097,0.0,70.0
3098,0.0,96.2
3099,0.0,91.625
3100,0.0,84.1111111111111
3101,0.0,11.833333333333336
3102,0.0,1.4285714285714286
3103,0.0,80.33333333333333
3104,0.0,55.36363636363637
3105,0.0,44.33333333333334
3106,0.0,34.1
3107,0.0,32.75
3108,0.0,35.2
3109,0.0,35.75
3110,0.0,34.166666666666664
3111,0.0,5.8
3112,0.0,7.25
3113,0.0,9.2
3114,0.0,325.4
3115,0.0,200.25
3116,0.0,135.22222222222223
3117,0.0,10.571428571428571
3118,0.0,10.833333333333336
3119,0.0,10.0
3120,0.0,64.66666666666667
3121,0.0,330.22222222222223
3122,0.0,105.0
3123,0.0,20.0
3124,0.0,110.4
3125,0.0,107.0
3126,0.0,123.33333333333331
3127,0.0,117.0
3128,0.0,91.58333333333331
3129,0.0,78.9
3130,0.0,261.7857142857143
3131,0.0,256.5625
3132,0.0,259.8666666666667
3133,0.0,283.92307692307685
3134,0.0,67.42857142857143
3135,0.0,51.5
3136,0.0,50.08333333333334
3137,0.0,38.42857142857143
3138,0.0,64.28571428571429
3139,0.0,41.333333333333336
3140,0.0,24.3
3141,0.0,20.83333333333333
3142,0.0,6.5
3143,0.0,8.625
3144,0.0,91.71428571428572
3145,0.0,79.54545454545455
3146,0.0,42.9375
3147,0.0,55.555555555555564
3148,0.0,58.5
3149,0.0,48.25
3150,0.0,157.625
3151,0.0,85.45454545454545
3152,0.0,91.91666666666669
3153,0.0,82.0
3154,0.0,63.846153846153854
3155,0.0,66.42857142857143
3156,0.0,74.35714285714286
3157,0.0,110.9
3158,0.0,99.22222222222223
3159,0.0,80.0909090909091
3160,0.0,63.42857142857143
3161,0.0,46.69230769230769
3162,0.0,42.357142857142854
3163,0.0,42.0
3164,0.0,57.63636363636363
3165,0.0,6.0
3166,0.0,7.833333333333332
3167,0.0,8.833333333333334
3168,0.0,126.27272727272728
3169,0.0,126.9
3170,0.0,111.14285714285714
3171,,
3172,0.0,12.4
3173,0.0,3.5
3174,,
3175,,
3176,0.0,8.25
3177,0.0,5.75
3178,,
3179,0.0,302.2857142857143
3180,0.0,481.33333333333326
3181,0.0,380.22222222222223
3182,0.0,12.9375
3183,0.0,86.0
3184,0.0,223.9
3185,0.0,283.5555555555556
3186,0.0,258.0
3187,0.0,15.5
3188,0.0,80.85714285714286
3189,0.0,78.15384615384616
3190,0.0,65.0
3191,0.0,60.0
3192,0.0,56.5
3193,0.0,62.2
3194,0.0,3.333333333333333
3195,0.0,4.0
3196,0.0,4.5
3197,0.0,4.75
3198,0.0,7.0
3199,0.0,326.8
3200,0.0,315.75
3201,0.0,246.66666666666663
3202,0.0,259.7142857142857
3203,0.0,280.6666666666667
3204,0.0,250.0
3205,0.0,249.1
3206,0.0,247.85714285714286
3207,0.0,269.42857142857144
3208,0.0,274.5
3209,0.0,304.8333333333333
3210,0.0,325.75
3211,0.0,364.5555555555555
3212,0.0,381.77777777777777
3213,0.0,49.35714285714285
3214,0.0,31.642857142857146
3215,0.0,201.0
3216,0.0,128.75
3217,0.0,29.8
3218,0.0,21.0
3219,0.0,26.375
3220,0.0,42.333333333333336
3221,0.0,22.5
3222,0.0,21.2
3223,0.0,35.7
3224,0.0,31.6
3225,0.0,32.875
3226,0.0,40.375
3227,0.0,43.5
3228,0.0,42.714285714285715
3229,0.0,40.0
3230,0.0,38.333333333333336
3231,0.0,353.4
3232,0.0,9.0
3233,0.0,12.0
3234,0.0,10.5
3235,0.0,11.0
3236,0.0,29.66666666666667
3237,0.0,41.0
3238,0.0,58.28571428571429
3239,0.0,32.75
3240,0.0,22.16666666666667
3241,0.0,35.36363636363637
3242,0.0,69.0
3243,0.0,187.57142857142856
3244,0.0,4.0
3245,0.0,8.0
3246,,
3247,0.0,10.666666666666666
3248,0.0,15.666666666666664
3249,0.0,18.6
3250,0.0,2.6666666666666665
3251,0.0,0.0
3252,0.0,7.5
3253,0.0,8.8
3254,0.0,18.0
3255,0.0,42.6
3256,0.0,121.16666666666669
3257,0.0,26.6
3258,0.0,20.0
3259,0.0,322.42857142857144
3260,0.0,343.8571428571428
3261,0.0,234.83333333333331
3262,0.0,234.14285714285717
3263,0.0,237.0
3264,0.0,223.75
3265,0.0,21.166666666666668
3266,0.0,81.875
3267,0.0,98.71428571428572
3268,0.0,96.33333333333331
3269,0.0,78.42857142857143
3270,0.0,77.25
3271,0.0,34.0
3272,0.0,35.125
3273,0.0,37.54545454545455
3274,0.0,43.88235294117647
3275,0.0,47.1875
3276,0.0,67.66666666666667
3277,0.0,105.9
3278,0.0,123.33333333333331
3279,0.0,80.9
3280,0.0,66.7
3281,0.0,44.0
3282,0.0,23.5
3283,0.0,20.0
3284,0.0,181.6
3285,0.0,120.16666666666669
3286,0.0,58.72727272727273
3287,0.0,34.25
3288,0.0,28.88888888888889
3289,0.0,18.625
3290,0.0,19.285714285714285
3291,0.0,17.22222222222222
3292,0.0,15.428571428571427
3293,0.0,16.714285714285715
3294,0.0,15.625
3295,0.0,13.272727272727273
3296,0.0,10.333333333333334
3297,0.0,13.0
3298,0.0,70.375
3299,0.0,44.8
3300,0.0,26.555555555555557
3301,0.0,21.8
3302,0.0,77.0
3303,0.0,88.23076923076924
3304,0.0,92.14285714285714
3305,0.0,16.444444444444443
3306,0.0,16.0
3307,0.0,13.666666666666664
3308,0.0,12.166666666666664
3309,0.0,12.428571428571427
3310,0.0,9.583333333333334
3311,0.0,8.818181818181818
3312,0.0,35.333333333333336
3313,0.0,39.0
3314,0.0,37.16666666666666
3315,0.0,86.18181818181819
3316,0.0,82.41666666666667
3317,0.0,68.5
3318,0.0,67.58823529411765
3319,0.0,69.875
3320,0.0,73.35714285714286
3321,0.0,95.9
3322,0.0,99.11111111111113
3323,0.0,80.22222222222223
3324,0.0,96.5
3325,0.0,34.72727272727273
3326,0.0,28.66666666666667
3327,0.0,29.33333333333333
3328,0.0,28.7
3329,0.0,60.09090909090909
3330,0.0,59.75
3331,0.0,43.625
3332,0.0,15.666666666666664
3333,0.0,19.125
3334,0.0,21.0
3335,0.0,70.0
3336,0.0,22.857142857142854
3337,0.0,30.5
3338,0.0,468.28571428571433
3339,0.0,469.1538461538461
3340,0.0,9.0
3341,0.0,8.333333333333334
3342,0.0,9.333333333333334
3343,,
3344,0.0,14.625
3345,0.0,15.0
3346,0.0,36.0
3347,0.0,41.4
3348,0.0,3.0
3349,0.0,4.666666666666667
3350,0.0,6.0
3351,0.0,5.5
3352,0.0,76.1
3353,0.0,68.14285714285714
3354,0.0,16.285714285714285
3355,0.0,21.73333333333333
3356,0.0,18.63636363636364
3357,0.0,16.181818181818183
3358,0.0,14.7
3359,0.0,19.416666666666668
3360,0.0,7.5555555555555545
3361,0.0,32.285714285714285
3362,0.0,22.0
3363,0.0,31.88888888888889
3364,0.0,52.111111111111114
3365,0.0,126.33333333333331
3366,0.0,49.25
3367,0.0,67.9090909090909
3368,0.0,66.23076923076923
3369,0.0,67.85714285714286
3370,0.0,80.28571428571429
3371,0.0,69.23076923076923
3372,0.0,59.35714285714285
3373,0.0,59.16666666666666
3374,0.0,64.33333333333333
3375,0.0,87.4
3376,0.0,115.66666666666669
3377,0.0,93.0909090909091
3378,0.0,75.66666666666667
3379,0.0,72.57142857142857
3380,0.0,99.83333333333331
3381,0.0,187.0
3382,0.0,368.1428571428572
3383,0.0,460.88888888888886
3384,0.0,489.75
3385,0.0,606.25
3386,0.0,685.4
3387,0.0,706.4
3388,0.0,682.8571428571429
3389,0.0,432.5
3390,0.0,196.0
3391,0.0,37.333333333333336
3392,0.0,76.83333333333333
3393,0.0,79.57142857142857
3394,0.0,97.28571428571428
3395,0.0,125.0
3396,0.0,21.83333333333333
3397,0.0,24.285714285714285
3398,0.0,43.81818181818182
3399,0.0,48.0
3400,0.0,206.0
3401,0.0,223.3076923076923
3402,0.0,207.4
3403,0.0,154.0769230769231
3404,0.0,75.0
3405,0.0,24.75
3406,0.0,20.25
3407,0.0,21.142857142857142
3408,0.0,18.444444444444443
3409,0.0,17.428571428571427
3410,0.0,19.714285714285715
3411,0.0,20.285714285714285
3412,0.0,19.0
3413,0.0,45.2
3414,0.0,49.375
3415,0.0,40.125
3416,0.0,41.5
3417,0.0,38.9
3418,0.0,38.444444444444436
3419,0.0,42.875
3420,0.0,32.5
3421,0.0,25.42857142857143
3422,0.0,14.166666666666664
3423,0.0,11.4
3424,0.0,12.666666666666664
3425,0.0,25.66666666666667
3426,0.0,16.9
3427,0.0,44.0
3428,0.0,67.5
3429,0.0,56.30769230769231
3430,0.0,50.69230769230769
3431,0.0,49.58333333333334
3432,0.0,34.7
3433,0.0,26.125
3434,0.0,70.6
3435,0.0,84.625
3436,0.0,71.33333333333333
3437,0.0,81.0
3438,0.0,115.14285714285714
3439,0.0,90.63636363636364
3440,0.0,59.86666666666667
3441,0.0,57.75
3442,0.0,46.66666666666666
3443,0.0,49.14285714285714
3444,0.0,14.2
3445,0.0,10.0
3446,0.0,5.888888888888888
3447,0.0,5.333333333333333
3448,0.0,6.666666666666668
3449,0.0,6.5
3450,0.0,2.6
3451,0.0,7.571428571428571
3452,0.0,5.571428571428571
3453,0.0,6.7142857142857135
3454,0.0,67.2
3455,0.0,71.83333333333333
3456,0.0,76.83333333333333
3457,0.0,56.111111111111114
3458,0.0,50.27272727272727
3459,0.0,54.1
3460,0.0,13.142857142857142
3461,0.0,0.0
3462,,
3463,,
3464,,
3465,0.0,37.66666666666666
3466,0.0,568.0
3467,0.0,354.875
3468,0.0,320.1666666666667
3469,0.0,288.57142857142856
3470,0.0,288.1666666666667
3471,0.0,9.0
3472,0.0,9.6
3473,0.0,11.25
3474,0.0,30.5
3475,0.0,17.2
3476,0.0,12.0
3477,0.0,11.7
3478,0.0,13.1
3479,0.0,36.5
3480,0.0,71.22222222222223
3481,0.0,44.75
