,STREETTYPE_CRES_neighbor,ud_far_cntr_SgAsNd_neighbor,ud_node_ecc_SgAsNd_neighbor,cycling facilities_neighbor,crime_mtd_GUN_neighbor,crime_mtd_KNIFE_neighbor,crime_mtd_OTHERS_neighbor,crime_ofn_ASSAULT W/DANGEROUS WEAPON_neighbor,crime_ofn_BURGLARY_neighbor,crime_ofn_MOTOR VEHICLE THEFT_neighbor,crime_ofn_ROBBERY_neighbor,crime_ofn_SEX ABUSE_neighbor,crime_ofn_THEFT F/AUTO_neighbor,crime_ofn_THEFT/OTHER_neighbor
4887,0.0,37.3574327644,82.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
4888,0.0,37.908413289559995,82.6,0.0,0.0,0.0,11.2,0.6,1.4,0.0,1.0,0.0,2.8,5.4
4889,0.0,38.81363786826999,83.7,0.0,0.0,0.0,16.5,1.0,1.1,0.0,0.3,0.0,5.4,8.7
4890,0.0,39.2404897793,84.25,0.0,0.0,0.0,18.125,1.0,1.375,0.125,0.125,0.0,5.5,10.0
4891,0.0,40.78271862798889,86.1111111111111,0.3333333333333333,0.0,0.0,12.111111111111109,0.3333333333333333,1.7777777777777777,0.4444444444444444,0.0,0.0,3.111111111111111,6.4444444444444455
4892,0.0,42.32570189424445,88.0,0.0,0.0,0.0,7.333333333333332,0.1111111111111111,1.5555555555555556,0.5555555555555556,0.0,0.0,1.7777777777777777,3.333333333333333
4893,0.0,42.207299453100006,87.875,0.0,0.0,0.0,7.625,0.125,1.5,0.625,0.0,0.0,1.75,3.625
4894,0.0,42.37805829532858,88.14285714285714,0.14285714285714285,0.0,0.0,6.7142857142857135,0.0,1.5714285714285714,0.8571428571428571,0.0,0.0,1.7142857142857142,2.571428571428572
4895,0.0,42.467197323525,88.5,0.25,0.0,0.0,4.0,0.0,0.5,0.5,0.0,0.0,2.5,0.5
4896,0.0,41.598765092125,87.5,0.875,0.0,0.0,5.5,0.0,0.125,0.25,0.0,0.0,3.5,1.625
4897,0.0,41.20061014952857,87.0,0.8571428571428571,0.0,0.0,6.0,0.0,0.0,0.2857142857142857,0.0,0.0,3.7142857142857135,2.0
4898,0.0,41.190334330700004,87.0,0.5714285714285714,0.0,0.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,4.285714285714286,2.142857142857143
4899,0.0,40.556833271533336,86.0,1.5,0.0,0.3333333333333333,13.666666666666664,0.3333333333333333,0.0,2.333333333333333,0.3333333333333333,0.0,5.833333333333332,5.166666666666667
4900,0.0,40.374626018333345,85.66666666666667,2.0,0.5,1.0,13.666666666666664,0.5,0.0,2.833333333333333,2.1666666666666665,0.0,5.166666666666667,4.5
4901,0.0,38.607902654840004,83.6,8.6,1.0,1.0,11.6,0.0,0.0,1.6,3.2,0.0,5.6,3.2
4902,0.0,39.65432142441429,84.71428571428571,7.2857142857142865,0.42857142857142855,0.42857142857142855,11.0,0.0,0.0,1.5714285714285714,1.7142857142857142,0.0,4.714285714285714,3.8571428571428568
4903,0.0,39.6137414547,84.66666666666667,5.5,0.16666666666666666,0.16666666666666666,11.833333333333336,0.0,0.0,1.5,1.1666666666666667,0.0,5.666666666666668,3.8333333333333335
4904,0.0,39.94761500124666,90.66666666666669,4.333333333333333,6.333333333333332,3.0,70.86666666666666,4.6,6.466666666666668,10.466666666666667,10.666666666666666,1.2,22.13333333333333,24.466666666666665
4905,0.0,40.13107783548666,91.2,4.333333333333333,6.0,3.533333333333333,65.33333333333333,4.666666666666667,5.866666666666666,9.8,9.0,1.2,22.066666666666666,22.066666666666666
4906,0.0,40.294303948229405,92.05882352941177,4.0,4.823529411764706,3.7647058823529416,53.941176470588225,4.176470588235294,5.0,8.0,7.0588235294117645,1.0588235294117647,20.058823529411768,17.11764705882353
4907,0.0,40.30866484657222,92.33333333333331,3.7777777777777777,4.5555555555555545,3.388888888888889,47.27777777777778,3.7777777777777777,4.722222222222221,6.4444444444444455,5.777777777777778,1.1111111111111112,19.38888888888889,14.0
4908,0.0,40.15236104378668,92.33333333333331,4.2,3.2666666666666666,2.333333333333333,35.333333333333336,2.8,3.6666666666666665,4.066666666666666,4.066666666666666,1.1333333333333333,15.6,9.6
4909,0.0,40.08060836725454,92.27272727272728,4.545454545454546,2.727272727272727,1.4545454545454546,31.45454545454545,2.272727272727273,3.0909090909090913,3.272727272727273,3.636363636363636,1.5454545454545454,13.818181818181818,8.0
4910,0.0,39.96856437465555,92.22222222222223,5.0,2.7777777777777777,1.2222222222222223,75.44444444444444,3.6666666666666665,2.555555555555556,2.6666666666666665,3.888888888888889,2.2222222222222223,13.333333333333336,50.88888888888889
4911,0.0,39.17589149266667,92.0,4.666666666666667,8.0,3.333333333333333,250.0,11.166666666666664,3.1666666666666665,4.666666666666667,9.333333333333334,3.8333333333333335,21.83333333333333,206.5
4912,0.0,39.24917333637273,92.63636363636364,3.1818181818181817,8.909090909090908,4.636363636363637,387.54545454545456,16.363636363636363,4.454545454545454,5.636363636363638,11.272727272727273,6.0,26.90909090909091,329.27272727272725
4913,0.0,39.358980612708336,92.83333333333331,2.833333333333333,8.416666666666666,4.25,356.75,15.333333333333336,4.416666666666667,5.666666666666668,10.583333333333334,5.666666666666668,25.16666666666667,301.5833333333333
4914,0.0,39.21289598136249,92.5,2.25,7.75,3.625,138.25,14.0,10.25,7.25,15.625,3.25,30.75,67.25
4915,0.0,31.67085946578333,75.66666666666667,2.1666666666666665,11.5,2.5,87.83333333333331,6.833333333333332,12.166666666666664,6.0,20.5,1.5,40.16666666666666,14.333333333333336
4916,0.0,37.28018863078,89.8,2.6,10.0,1.8,70.4,4.4,9.2,6.0,15.8,1.0,35.8,10.0
4917,0.0,36.378316379379996,88.4,1.8,1.8,0.6,21.6,0.6,2.0,2.8,3.0,0.2,12.8,2.6
4918,0.0,36.0373336295,88.0,0.5,1.0,0.5,9.5,0.5,1.0,1.0,1.0,0.0,7.0,0.5
4919,0.0,36.0290611725,82.0,2.2857142857142856,1.2857142857142858,2.2857142857142856,175.28571428571428,4.857142857142857,10.428571428571429,5.428571428571429,7.0,1.1428571428571428,89.7142857142857,60.28571428571429
4920,0.0,37.51116126935555,80.55555555555556,0.5555555555555556,6.222222222222222,2.4444444444444446,87.33333333333331,6.4444444444444455,6.777777777777778,7.5555555555555545,6.0,0.7777777777777778,42.111111111111114,26.33333333333333
4921,0.0,37.64433426034999,81.1,0.7,8.0,4.8,146.0,11.3,10.6,8.2,11.3,1.1,69.5,46.7
4922,0.0,37.73127478037272,82.18181818181819,1.9090909090909087,8.090909090909092,7.909090909090909,343.54545454545456,16.727272727272727,15.909090909090908,10.909090909090908,22.09090909090909,1.2727272727272727,161.27272727272728,131.1818181818182
4923,0.0,37.22572626242499,82.33333333333333,4.083333333333333,6.75,6.583333333333332,391.08333333333326,12.333333333333336,15.333333333333336,10.166666666666666,23.58333333333333,1.5,200.91666666666663,140.5
4924,0.0,34.77710893524167,83.16666666666667,6.75,8.583333333333334,9.75,285.0,16.083333333333332,18.666666666666668,9.083333333333334,30.33333333333333,3.333333333333333,128.08333333333334,96.75
4925,0.0,34.0956108866,83.0,9.5,15.5,20.5,482.5,25.5,31.0,21.5,59.0,7.0,191.0,182.5
4926,0.0,33.07336970015455,82.54545454545455,2.090909090909091,4.0,2.9090909090909087,183.9090909090909,3.636363636363636,8.818181818181818,9.454545454545457,17.272727272727273,2.5454545454545454,89.9090909090909,58.72727272727273
4927,0.0,32.72991368666667,82.16666666666667,1.4166666666666667,2.333333333333333,1.8333333333333333,173.33333333333337,2.4166666666666665,9.416666666666666,8.0,14.25,2.1666666666666665,81.25,59.83333333333334
4928,0.0,32.679759515239994,82.1,1.4,1.3,1.3,148.1,1.9,8.2,7.6,11.4,1.3,67.8,52.4
4929,0.0,33.77142924143333,83.33333333333333,2.333333333333333,0.5,1.3333333333333333,117.83333333333331,1.5,6.666666666666668,6.166666666666668,7.333333333333332,1.0,60.16666666666666,36.333333333333336
4930,0.0,34.46250448716667,84.33333333333333,3.0,0.0,1.5,103.16666666666669,1.3333333333333333,7.5,4.666666666666667,4.5,1.5,57.5,26.66666666666667
4931,0.0,23.568877601225,44.0,14.0,28.25,28.25,317.0,55.0,16.25,31.5,47.75,5.75,109.5,105.25
4932,0.0,31.51122306975,59.33333333333334,10.333333333333334,18.166666666666668,12.833333333333336,183.5,26.5,10.333333333333334,17.0,28.66666666666667,3.1666666666666665,67.0,60.33333333333334
4933,0.0,31.114302828833328,60.08333333333334,5.5,11.583333333333336,4.416666666666667,147.16666666666666,9.5,11.333333333333336,10.25,24.33333333333333,0.75,60.0,46.58333333333334
4934,0.0,30.873204755712504,60.3125,5.5,10.125,3.3125,129.8125,7.8125,11.875,9.0625,20.375,0.375,52.875,40.5625
4935,0.0,30.80538063575294,60.470588235294116,5.470588235294118,9.823529411764708,2.8235294117647056,129.58823529411765,6.882352941176472,13.0,9.117647058823527,19.529411764705888,0.29411764705882354,52.88235294117647,40.29411764705883
4936,0.0,30.685483023447066,60.58823529411765,4.882352941176472,8.470588235294116,2.5294117647058822,120.76470588235294,6.1764705882352935,12.705882352941178,8.294117647058824,17.0,0.05882352941176471,50.647058823529406,36.647058823529406
4937,0.0,36.762218292600004,82.13333333333334,2.2666666666666666,1.6666666666666667,0.06666666666666668,44.13333333333333,1.4666666666666666,2.0,2.0,3.333333333333333,0.4666666666666667,17.6,19.0
4938,0.0,35.96862201997857,80.64285714285714,3.0,2.4285714285714284,0.42857142857142855,41.714285714285715,1.7142857142857142,2.4285714285714284,2.071428571428572,2.7857142857142856,1.0,19.5,15.071428571428573
4939,0.0,35.59230539485,79.91666666666667,3.0,2.1666666666666665,0.5,43.33333333333334,1.6666666666666667,2.9166666666666665,3.4166666666666665,2.25,0.9166666666666666,20.83333333333333,14.0
4940,0.0,36.286639006763636,80.36363636363636,2.0,2.363636363636364,0.2727272727272727,49.81818181818182,1.4545454545454546,2.9090909090909087,6.090909090909091,3.636363636363636,0.3636363636363637,21.454545454545453,16.545454545454547
4941,0.0,36.51824089349,80.6,2.0,2.4,0.1,65.5,1.3,3.5,7.8,4.2,0.1,27.7,23.4
4942,0.0,37.06007302677777,81.22222222222223,3.0,2.0,0.0,86.66666666666669,1.3333333333333333,4.4444444444444455,7.4444444444444455,4.0,0.1111111111111111,26.777777777777782,44.444444444444436
4943,0.0,37.914445752016675,82.16666666666667,5.083333333333333,1.25,0.08333333333333333,137.83333333333334,1.8333333333333333,6.5,5.5,3.6666666666666665,0.4166666666666667,32.333333333333336,88.25
4944,0.0,37.755345876363634,81.9090909090909,5.090909090909091,1.181818181818182,0.18181818181818185,133.8181818181818,1.4545454545454546,6.8181818181818175,4.363636363636363,3.363636363636364,0.7272727272727273,28.272727272727273,89.54545454545455
4945,0.0,36.82389364445713,80.85714285714286,1.8571428571428568,2.0,0.42857142857142855,67.57142857142857,0.2857142857142857,7.7142857142857135,5.428571428571429,5.142857142857143,0.5714285714285714,18.714285714285715,31.714285714285715
4946,0.0,36.16622802468751,80.125,2.0,1.375,0.375,65.25,0.25,11.0,4.5,3.25,0.625,15.875,31.25
4947,0.0,35.939748590066664,79.83333333333333,1.8333333333333333,1.1666666666666667,0.5,104.33333333333331,1.0,18.166666666666668,3.6666666666666665,1.6666666666666667,2.833333333333333,11.333333333333336,67.33333333333333
4948,0.0,36.383740785375,80.25,4.0,1.0,1.0,147.5,2.0,21.25,2.75,1.0,5.25,7.25,110.0
4949,0.0,35.5742117077,79.66666666666667,0.6666666666666666,0.0,0.0,13.666666666666664,0.0,0.6666666666666666,2.0,0.0,0.0,8.666666666666666,2.333333333333333
4950,0.0,35.72839656335,79.83333333333333,0.6666666666666666,0.0,0.0,13.666666666666664,0.0,0.5,1.8333333333333333,0.0,0.0,8.166666666666666,3.1666666666666665
4951,0.0,43.13218041165001,89.0,3.333333333333333,0.0,0.0,11.833333333333336,0.0,1.6666666666666667,1.5,0.0,0.0,5.833333333333332,2.833333333333333
4952,0.0,42.9626738907875,88.75,3.25,0.0,0.0,13.0,0.0,2.0,1.5,0.0,0.0,6.625,2.875
4953,0.0,42.88800505500001,88.625,2.875,0.0,0.0,14.0,0.0,2.0,1.75,0.0,0.0,7.375,2.875
4954,0.0,39.89817125681428,85.0,5.428571428571429,0.0,0.0,10.571428571428571,0.0,0.14285714285714285,2.0,1.0,0.0,4.571428571428571,2.8571428571428568
4955,0.0,39.737091806,84.83333333333333,5.833333333333332,0.0,0.0,10.5,0.0,0.16666666666666666,2.5,1.0,0.0,4.166666666666667,2.6666666666666665
4956,0.0,40.11965109677143,85.28571428571429,5.7142857142857135,0.0,0.0,8.428571428571429,0.0,0.0,1.8571428571428568,0.7142857142857143,0.0,3.2857142857142856,2.571428571428572
4957,0.0,40.2891836067,85.5,5.5,0.0,0.0,6.75,0.0,0.5,0.75,0.0,0.0,3.75,1.75
4958,0.0,41.2622403949,86.66666666666669,5.333333333333333,0.0,0.0,7.666666666666668,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,4.0,1.3333333333333333
4959,0.0,41.66569878414,87.2,5.2,0.0,0.0,9.8,1.0,1.0,0.8,0.0,0.0,4.8,2.2
4960,0.0,41.890770931975005,87.5,4.75,0.0,0.0,9.0,1.0,0.5,1.0,0.0,0.0,4.0,2.5
4961,0.0,42.2425062902,88.0,6.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0
4962,,,,,,,,,,,,,,
4963,0.0,41.163915327366674,87.0,0.6666666666666666,0.0,0.0,6.333333333333332,0.0,0.0,0.3333333333333333,0.0,0.0,3.8333333333333335,2.1666666666666665
4964,0.0,41.02971863082,86.2,7.0,0.4,0.4,9.0,0.0,0.0,1.2,1.4,0.0,4.0,3.2
4965,0.0,36.150964945050006,86.5,1.0,1.0,0.5,14.0,0.5,0.0,0.5,1.0,0.0,6.0,7.5
4966,0.0,35.944922619924995,86.25,1.5,0.75,0.75,32.25,1.0,1.25,2.0,0.75,0.0,8.25,20.5
4967,0.0,36.03677860845,86.5,2.5,0.0,1.5,99.0,2.5,4.0,6.0,0.0,0.5,22.5,65.0
4968,0.0,37.2337000652,88.0,0.0,0.0,0.0,25.0,0.0,2.0,3.0,0.0,1.0,12.0,7.0
4969,0.0,40.519257111126656,92.33333333333331,3.8666666666666663,4.533333333333333,3.4,47.8,3.533333333333333,4.733333333333333,6.8,6.2,0.8666666666666667,18.666666666666668,14.933333333333335
4970,0.0,33.27881719961666,59.66666666666666,12.166666666666664,2.5,8.666666666666666,70.83333333333333,15.5,2.6666666666666665,0.8333333333333334,8.833333333333334,2.0,12.5,39.66666666666666
4971,0.0,35.68072417706364,80.63636363636364,10.818181818181818,4.454545454545454,6.636363636363638,311.90909090909093,3.4545454545454546,13.090909090909092,8.090909090909092,25.818181818181817,0.7272727272727273,182.0909090909091,89.27272727272727
4972,0.0,35.509131169380005,80.7,12.7,5.0,7.2,336.1,3.7,13.6,8.9,28.2,0.8,197.2,95.4
4973,0.0,34.86403756995,80.875,10.625,6.375,8.0,397.375,5.125,18.125,12.5,34.25,0.5,238.125,102.5
4974,0.0,34.531509641190006,81.4,7.2,8.5,8.6,381.9,10.8,17.5,12.7,32.8,1.5,209.5,113.1
4975,0.0,34.01372677677,81.5,10.6,8.3,14.1,525.1,17.5,16.7,10.2,38.9,2.2,150.9,310.3
4976,0.0,33.41510570896667,82.0,5.0,6.666666666666668,16.333333333333332,295.6666666666667,16.333333333333332,17.666666666666668,10.333333333333334,38.0,2.333333333333333,145.33333333333334,88.33333333333331
4977,0.0,32.869047192900005,82.22222222222223,2.7777777777777777,2.7777777777777777,3.6666666666666665,189.66666666666663,4.777777777777779,9.0,9.111111111111109,17.88888888888889,1.6666666666666667,86.0,67.33333333333333
4978,0.0,32.60964790707273,81.9090909090909,2.0,2.1818181818181817,1.6363636363636365,178.45454545454547,2.636363636363636,9.181818181818182,9.272727272727273,14.727272727272727,1.5454545454545454,81.27272727272727,63.54545454545455
4979,0.0,33.74037272861667,83.5,2.6666666666666665,1.1666666666666667,1.1666666666666667,106.66666666666669,1.5,10.166666666666666,5.833333333333332,5.166666666666667,1.5,53.16666666666666,31.16666666666667
4980,0.0,37.98572719722858,90.85714285714286,4.285714285714286,11.285714285714285,4.857142857142857,85.28571428571429,9.0,10.285714285714286,10.285714285714286,14.0,0.8571428571428571,34.42857142857143,21.142857142857142
4981,0.0,38.428688198625004,91.25,3.125,5.875,1.5,44.0,3.375,6.125,6.5,7.75,0.0,20.375,7.0
4982,0.0,38.607233340544454,91.33333333333331,3.333333333333333,3.555555555555556,0.0,36.333333333333336,1.5555555555555556,6.111111111111112,4.0,4.5555555555555545,0.0,18.666666666666668,5.0
4983,0.0,38.78812909954001,91.2,2.6,0.0,0.0,25.8,0.0,5.2,1.4,1.2,0.0,12.8,5.2
4984,0.0,37.639901492,90.0,3.5,0.0,0.5,9.0,0.5,2.0,1.0,0.0,0.0,4.0,2.0
4985,0.0,30.51924590512105,60.842105263157904,5.789473684210527,7.894736842105262,2.0,145.5263157894737,4.789473684210527,14.473684210526313,9.157894736842103,15.578947368421053,0.0,67.3157894736842,43.78947368421053
4986,0.0,30.42978299871334,60.8,6.666666666666668,7.466666666666668,1.8666666666666667,145.0,4.6,14.933333333333335,9.466666666666667,13.533333333333333,0.0,69.2,42.2
4987,0.0,30.275462471250005,61.0,7.333333333333332,7.166666666666668,1.75,169.25,4.5,15.666666666666664,9.833333333333334,12.333333333333336,0.0,79.5,55.91666666666666
4988,0.0,30.52252261601428,61.42857142857143,10.285714285714286,6.142857142857142,2.571428571428572,316.7142857142857,4.857142857142857,14.142857142857142,11.0,11.857142857142858,0.2857142857142857,165.57142857142858,117.14285714285714
4989,0.0,31.26035466347273,62.36363636363637,12.545454545454545,5.181818181818182,3.272727272727273,350.3636363636364,6.2727272727272725,9.909090909090908,11.090909090909092,12.727272727272727,0.6363636363636364,167.36363636363637,150.63636363636363
4990,0.0,31.33283550008462,62.53846153846154,12.384615384615385,4.538461538461538,3.4615384615384617,323.07692307692315,6.538461538461537,9.461538461538463,10.846153846153848,11.384615384615385,0.6923076923076923,154.0,138.0769230769231
4991,0.0,31.4620728698,63.0,13.0,4.375,4.25,332.125,8.0,9.5,10.375,11.5,0.25,143.875,157.25
4992,0.0,24.114907338387493,49.125,9.25,4.5,4.625,328.25,6.25,3.625,9.0,11.25,1.625,127.875,177.75
4993,0.0,23.9655042977,49.26666666666666,17.0,3.933333333333333,4.866666666666666,270.8,6.2,5.4,9.066666666666666,11.933333333333335,2.066666666666667,104.6,140.33333333333334
4994,0.0,25.711235178200003,53.07142857142857,18.714285714285715,3.7142857142857135,4.785714285714286,240.42857142857144,6.2142857142857135,5.285714285714286,8.428571428571429,11.571428571428573,1.7142857142857142,97.5,118.21428571428572
4995,0.0,26.96789524829412,55.70588235294117,19.352941176470583,3.1764705882352944,5.0,239.4705882352941,6.529411764705883,5.176470588235294,8.588235294117647,11.941176470588234,1.4705882352941178,92.29411764705885,121.64705882352942
4996,0.0,32.6545137928,68.0,26.90909090909091,2.090909090909091,6.545454545454546,224.63636363636363,8.363636363636363,4.727272727272728,8.272727272727273,11.818181818181818,1.0909090909090908,76.72727272727273,122.27272727272728
4997,0.0,32.667476898737505,68.25,27.0,0.75,6.375,262.25,8.5,4.125,8.0,12.125,1.625,60.75,174.25
4998,0.0,32.74446757271249,69.0,27.875,0.75,4.75,251.0,8.5,2.875,8.125,10.5,1.875,48.5,176.125
4999,0.0,32.48699065135714,70.14285714285714,25.714285714285715,0.42857142857142855,0.8571428571428571,187.14285714285717,4.428571428571429,1.7142857142857142,8.0,7.142857142857142,1.0,28.142857142857146,138.0
5000,0.0,31.948147996677772,72.44444444444444,6.222222222222222,0.0,0.1111111111111111,22.11111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,4.222222222222221,17.444444444444443
5001,0.0,31.85863748613333,72.66666666666667,8.222222222222221,0.0,0.2222222222222222,18.88888888888889,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,4.0,14.222222222222221
5002,0.0,42.4097896433,88.0,0.6666666666666666,1.0,0.0,34.666666666666664,1.5,4.0,2.6666666666666665,0.5,0.0,21.66666666666667,5.333333333333333
5003,0.0,42.35478335425999,88.6,1.6,1.2,0.2,39.8,0.6,4.2,3.4,2.2,0.4,22.6,7.8
5004,0.0,41.91736754202,87.4,3.2,0.0,0.0,15.0,0.0,1.0,1.8,0.0,0.0,7.6,4.6
5005,0.0,50.494082780511114,102.33333333333331,1.0,0.0,0.0,5.888888888888888,0.0,2.0,0.0,0.5555555555555556,0.0,1.8888888888888888,1.4444444444444444
5006,0.0,46.31396331641999,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007,0.0,33.201903611944445,73.66666666666667,4.0,5.0,1.2222222222222223,79.55555555555556,4.222222222222221,5.4444444444444455,3.4444444444444446,4.5555555555555545,2.333333333333333,49.444444444444436,16.333333333333332
5008,0.0,33.378246142425,74.0,3.25,4.25,1.5,61.875,4.5,4.125,2.75,3.75,2.75,36.625,13.125
5009,0.0,33.5659304846,74.85714285714286,3.0,4.857142857142857,2.142857142857143,82.28571428571429,5.285714285714286,7.2857142857142865,6.0,6.0,3.0,46.714285714285715,15.0
5010,0.0,34.433666296714286,76.0,2.142857142857143,4.857142857142857,2.2857142857142856,87.42857142857143,5.857142857142858,8.0,8.857142857142858,6.0,1.5714285714285714,46.28571428571429,18.0
5011,0.0,35.517994239333326,77.5,1.1666666666666667,4.166666666666667,2.6666666666666665,79.83333333333333,6.0,8.0,10.0,5.833333333333332,0.6666666666666666,37.5,18.666666666666668
5012,0.0,31.5697562094125,68.5,0.75,5.125,2.625,80.875,6.125,7.625,10.5,6.375,0.375,36.5,21.125
5013,0.0,32.2585096169625,69.375,0.75,4.875,2.25,79.0,5.375,6.625,9.75,5.25,0.375,36.5,22.25
5014,0.0,31.22880367735,66.83333333333333,0.6666666666666666,5.5,1.8333333333333333,77.33333333333333,4.833333333333333,5.5,8.5,5.833333333333332,0.5,36.0,23.5
5015,0.0,38.1399680836,81.8,1.0,5.0,2.0,74.6,4.4,6.2,6.4,4.8,1.0,34.4,24.2
5016,0.0,38.25699859485,83.0,1.0,4.833333333333333,1.8333333333333333,67.0,3.8333333333333335,5.833333333333332,6.666666666666668,4.166666666666667,1.6666666666666667,25.5,25.66666666666667
5017,0.0,38.57878439899999,83.875,2.125,4.0,1.75,59.875,3.25,4.75,6.625,3.375,1.75,20.375,25.25
5018,0.0,38.469238655333335,84.16666666666667,2.6666666666666665,3.5,1.4166666666666667,54.25,2.4166666666666665,3.333333333333333,7.333333333333332,3.6666666666666665,1.4166666666666667,16.666666666666668,24.08333333333333
5019,0.0,37.97513422353333,88.83333333333331,0.0,0.0,0.0,22.16666666666667,0.0,2.1666666666666665,1.6666666666666667,0.5,0.0,14.5,3.333333333333333
5020,0.0,38.61225217005,89.625,0.0,0.0,0.25,29.375,0.0,1.625,2.75,1.5,0.0,19.5,4.25
5021,0.0,39.44608808755,90.66666666666669,1.6666666666666667,0.5,0.3333333333333333,63.33333333333334,1.5,1.6666666666666667,3.333333333333333,3.1666666666666665,0.0,38.16666666666666,16.333333333333332
5022,0.0,40.21838141777143,91.71428571428572,4.285714285714286,1.5714285714285714,0.2857142857142857,94.85714285714286,2.571428571428572,4.714285714285714,1.8571428571428568,3.0,0.2857142857142857,42.0,42.285714285714285
5023,0.0,40.75102193215714,92.42857142857143,2.7142857142857144,2.0,0.2857142857142857,84.85714285714286,3.0,4.857142857142857,2.142857142857143,2.8571428571428568,0.42857142857142855,29.42857142857143,44.42857142857143
5024,0.0,41.3484413353,93.33333333333331,0.8333333333333334,1.0,0.16666666666666666,66.16666666666667,1.6666666666666667,4.166666666666667,2.5,1.5,0.3333333333333333,24.0,33.166666666666664
5025,0.0,41.893342529625,94.0,0.5,0.75,0.0,37.75,0.75,3.75,2.0,0.75,0.0,16.75,14.5
5026,0.0,42.2635970912,94.0,1.0,1.0,1.0,46.0,1.0,14.0,3.0,1.0,0.0,10.0,19.0
5027,0.0,43.2123131216375,93.375,1.125,0.0,0.0,31.875,0.0,3.0,0.125,1.0,0.0,10.375,17.375
5028,0.0,42.94168484368889,92.88888888888887,1.0,0.0,0.0,26.0,0.0,2.2222222222222223,0.3333333333333333,0.6666666666666666,0.0,9.555555555555557,13.222222222222221
5029,0.0,42.607691659225004,91.25,1.0,0.0,0.0,10.75,0.0,1.0,1.0,0.0,0.0,5.125,3.625
5030,0.0,44.39357887273334,91.0,2.555555555555556,0.4444444444444444,0.0,9.444444444444443,0.0,1.6666666666666667,1.1111111111111112,0.0,0.0,5.111111111111111,2.0
5031,0.0,44.299081395,90.625,2.875,0.375,0.0,11.375,0.0,2.0,1.25,0.0,0.0,6.125,2.375
5032,0.0,43.476910170512504,89.375,3.125,0.0,0.0,14.5,0.0,2.625,1.625,0.0,0.0,7.25,3.0
5033,0.0,42.99441713205713,88.7142857142857,3.1428571428571432,0.0,0.0,16.428571428571427,0.0,2.142857142857143,2.142857142857143,0.0,0.0,8.142857142857142,4.0
5034,0.0,42.24731647288,87.8,3.2,0.0,0.0,17.8,0.0,1.8,2.4,0.0,0.0,8.2,5.4
5035,0.0,39.11454624622501,91.25,2.75,0.0,0.75,13.875,0.75,2.75,2.0,0.0,0.0,6.0,3.125
5036,0.0,38.37667347321428,90.42857142857143,3.0,0.0,0.8571428571428571,14.714285714285715,0.8571428571428571,2.0,2.7142857142857144,0.2857142857142857,0.0,7.7142857142857135,2.0
5037,0.0,30.82127084914211,61.10526315789475,6.473684210526316,8.684210526315791,1.8947368421052633,133.78947368421052,4.526315789473684,16.05263157894737,9.473684210526317,18.0,0.10526315789473684,56.31578947368421,39.78947368421053
5038,0.0,43.55982359213636,95.8181818181818,4.363636363636363,0.8181818181818182,0.2727272727272727,34.90909090909091,0.2727272727272727,4.181818181818182,1.4545454545454546,1.9090909090909087,0.18181818181818185,21.90909090909091,6.090909090909091
5039,0.0,44.008620363874996,96.25,4.125,0.5,0.0,27.75,0.125,4.625,1.5,1.5,0.0,17.0,3.5
5040,0.0,44.88601354272857,97.14285714285714,3.0,0.14285714285714285,0.2857142857142857,27.285714285714285,0.5714285714285714,4.714285714285714,0.8571428571428571,1.4285714285714286,0.0,15.428571428571427,4.714285714285714
5041,0.0,45.361530494825004,97.625,3.125,0.0,0.375,30.0,0.875,3.5,0.625,1.625,0.0,18.375,5.375
5042,0.0,45.545962149169995,97.8,3.4,0.0,0.2,28.8,0.5,2.1,0.7,1.1,0.0,19.2,5.4
5043,0.0,41.42155326580769,93.92307692307692,4.9230769230769225,0.0,0.3076923076923077,17.46153846153846,0.3076923076923077,1.9230769230769231,2.769230769230769,2.3846153846153846,0.0,9.692307692307693,0.6923076923076923
5044,0.0,41.32666395268889,93.77777777777777,3.4444444444444446,0.0,0.6666666666666666,16.0,0.6666666666666666,3.111111111111111,2.2222222222222223,1.8888888888888888,0.0,7.0,1.7777777777777777
5045,0.0,42.614192806140004,95.2,3.0,0.0,0.6,21.0,0.6,5.2,1.4,0.4,0.0,9.4,4.6
5046,0.0,43.051665353866674,95.66666666666669,3.6666666666666665,0.0,0.0,22.5,0.0,5.0,0.5,0.0,0.0,11.833333333333336,5.166666666666667
5047,0.0,43.33706952630001,96.0,3.6666666666666665,0.0,0.0,15.833333333333336,0.0,3.6666666666666665,0.3333333333333333,0.0,0.0,8.0,3.8333333333333335
5048,0.0,44.194059073133346,97.0,4.666666666666667,0.3333333333333333,2.0,99.66666666666669,3.6666666666666665,10.0,1.6666666666666667,3.333333333333333,0.3333333333333333,40.0,43.0
